Ligand,Score
minimized_CNP0497700.2.pdbqt,FAILED
minimized_CNP0486789.2.pdbqt,-6.7
minimized_CNP0545059.1.pdbqt,-6.1
minimized_CNP0588525.2.pdbqt,-6.6
minimized_CNP0536588.1.pdbqt,-5.3
minimized_CNP0481032.2.pdbqt,-6.0
minimized_CNP0481032.1.pdbqt,-5.7
minimized_CNP0500187.2.pdbqt,-6.3
minimized_CNP0552040.2.pdbqt,-6.2
minimized_CNP0587917.2.pdbqt,-5.3
minimized_CNP0587917.1.pdbqt,-6.4
minimized_CNP0583230.2.pdbqt,-5.6
minimized_CNP0558704.1.pdbqt,-5.2
minimized_CNP0574107.1.pdbqt,-6.1
minimized_CNP0583230.1.pdbqt,-6.3
minimized_CNP0497766.1.pdbqt,-6.4
minimized_CNP0528250.2.pdbqt,-5.8
minimized_CNP0596609.1.pdbqt,-6.4
minimized_CNP0551452.2.pdbqt,-4.7
minimized_CNP0518229.1.pdbqt,-6.8
minimized_CNP0530425.1.pdbqt,-6.0
minimized_CNP0536588.2.pdbqt,-6.7
minimized_CNP0594544.1.pdbqt,-5.6
minimized_CNP0497766.2.pdbqt,-6.3
minimized_CNP0595134.1.pdbqt,-6.2
minimized_CNP0596380.1.pdbqt,-6.3
minimized_CNP0486789.1.pdbqt,-6.6
minimized_CNP0506990.1.pdbqt,-5.1
minimized_CNP0556917.2.pdbqt,-5.1
minimized_CNP0530642.2.pdbqt,-5.9
minimized_CNP0530526.2.pdbqt,-6.7
minimized_CNP0594544.2.pdbqt,-5.8
minimized_CNP0559584.1.pdbqt,-5.8
minimized_CNP0551452.1.pdbqt,-5.5
minimized_CNP0559584.2.pdbqt,-6.2
