Ligand,Score
minimized_CNP0602607.2.pdbqt,FAILED
minimized_CNP0523328.0.pdbqt,-8.5
minimized_CNP0175721.2.pdbqt,-8.6
minimized_CNP0351102.2.pdbqt,-10.0
minimized_CNP0303878.3.pdbqt,FAILED
minimized_CNP0148072.1.pdbqt,-9.6
minimized_CNP0519140.0.pdbqt,-9.7
minimized_CNP0272517.5.pdbqt,-8.9
minimized_CNP0175721.7.pdbqt,-11.1
minimized_CNP0350881.1.pdbqt,-8.3
minimized_CNP0282099.3.pdbqt,-9.5
minimized_CNP0431783.1.pdbqt,-9.6
minimized_CNP0399610.4.pdbqt,-11.0
minimized_CNP0431472.1.pdbqt,-10.1
minimized_CNP0074871.1.pdbqt,-9.4
minimized_CNP0566735.1.pdbqt,-8.7
minimized_CNP0181834.2.pdbqt,-9.5
minimized_CNP0115188.2.pdbqt,-10.8
minimized_CNP0073045.2.pdbqt,-7.4
minimized_CNP0601460.2.pdbqt,-6.3
minimized_CNP0486398.2.pdbqt,-6.3
minimized_CNP0575395.2.pdbqt,-4.6
minimized_CNP0483106.2.pdbqt,-6.2
minimized_CNP0544928.2.pdbqt,-6.0
minimized_CNP0522903.1.pdbqt,-8.2
minimized_CNP0583642.2.pdbqt,-5.7
minimized_CNP0574259.1.pdbqt,-5.5
minimized_CNP0557879.2.pdbqt,-6.5
minimized_CNP0560543.1.pdbqt,-6.8
minimized_CNP0545162.1.pdbqt,-6.5
minimized_CNP0497332.2.pdbqt,-5.6
minimized_CNP0570973.2.pdbqt,-5.8
minimized_CNP0505981.1.pdbqt,-6.0
minimized_CNP0396181.2.pdbqt,-9.4
minimized_CNP0550172.3.pdbqt,-8.5
