Ligand,Score
minimized_CNP0376294.0.pdbqt,-10.3
minimized_CNP0258149.1.pdbqt,-9.4
minimized_CNP0087260.3.pdbqt,-9.3
minimized_CNP0113427.1.pdbqt,-8.7
minimized_CNP0112071.1.pdbqt,-10.6
minimized_CNP0004161.1.pdbqt,-8.8
minimized_CNP0521670.2.pdbqt,-7.6
minimized_CNP0418122.3.pdbqt,-10.8
minimized_CNP0383457.1.pdbqt,-8.8
minimized_CNP0029647.1.pdbqt,-6.6
minimized_CNP0175820.2.pdbqt,-7.5
minimized_CNP0154999.2.pdbqt,-9.0
minimized_CNP0335337.3.pdbqt,-9.3
minimized_CNP0527394.1.pdbqt,-10.0
minimized_CNP0231000.2.pdbqt,-9.5
minimized_CNP0073394.1.pdbqt,-7.8
minimized_CNP0483755.1.pdbqt,-10.8
minimized_CNP0438409.1.pdbqt,-7.2
minimized_CNP0405404.0.pdbqt,-10.5
minimized_CNP0406960.3.pdbqt,-9.6
minimized_CNP0395168.2.pdbqt,-10.4
minimized_CNP0364405.1.pdbqt,-6.5
minimized_CNP0523669.1.pdbqt,-10.2
minimized_CNP0286690.0.pdbqt,-10.1
minimized_CNP0030991.1.pdbqt,-9.1
minimized_CNP0378487.1.pdbqt,-8.9
minimized_CNP0279941.0.pdbqt,-9.2
minimized_CNP0507372.2.pdbqt,-11.5
minimized_CNP0378687.1.pdbqt,-8.8
minimized_CNP0271986.2.pdbqt,-10.5
minimized_CNP0004557.2.pdbqt,-9.3
minimized_CNP0574676.2.pdbqt,-10.4
minimized_CNP0004557.3.pdbqt,-9.7
minimized_CNP0409505.1.pdbqt,-10.0
minimized_CNP0137013.2.pdbqt,-8.6
