Ligand,Score
minimized_CNP0039238.0.pdbqt,-7.3
minimized_CNP0312194.1.pdbqt,-7.2
minimized_CNP0224878.1.pdbqt,-8.8
minimized_CNP0304558.2.pdbqt,-7.6
minimized_CNP0174548.1.pdbqt,-7.1
minimized_CNP0047962.0.pdbqt,-7.1
minimized_CNP0014607.1.pdbqt,-7.6
minimized_CNP0594419.0.pdbqt,-7.3
minimized_CNP0034928.2.pdbqt,-7.4
minimized_CNP0601197.1.pdbqt,-9.5
minimized_CNP0275993.1.pdbqt,-9.5
minimized_CNP0011209.1.pdbqt,-10.2
minimized_CNP0393476.1.pdbqt,-9.9
minimized_CNP0456392.1.pdbqt,-9.3
minimized_CNP0232402.1.pdbqt,-9.1
minimized_CNP0087329.4.pdbqt,-8.2
minimized_CNP0216928.2.pdbqt,-7.1
minimized_CNP0117804.1.pdbqt,-8.1
minimized_CNP0206018.1.pdbqt,-7.5
minimized_CNP0003706.1.pdbqt,-10.3
minimized_CNP0111030.12.pdbqt,-11.3
minimized_CNP0370764.2.pdbqt,-7.3
minimized_CNP0286012.0.pdbqt,-10.3
minimized_CNP0279367.3.pdbqt,-9.8
minimized_CNP0279367.1.pdbqt,-10.6
minimized_CNP0185701.3.pdbqt,-11.1
minimized_CNP0327867.1.pdbqt,-11.2
minimized_CNP0194819.1.pdbqt,-8.6
minimized_CNP0176940.1.pdbqt,-9.7
minimized_CNP0223998.1.pdbqt,-10.5
minimized_CNP0099973.1.pdbqt,-12.1
minimized_CNP0244532.2.pdbqt,-10.3
minimized_CNP0196368.1.pdbqt,-8.5
minimized_CNP0306807.1.pdbqt,-10.5
minimized_CNP0107285.1.pdbqt,-11.2
