Ligand,Score
minimized_CNP0138573.2.pdbqt,-8.0
minimized_CNP0270112.2.pdbqt,-5.9
minimized_CNP0316255.1.pdbqt,-7.3
minimized_CNP0045804.1.pdbqt,-8.6
minimized_CNP0081715.1.pdbqt,-8.7
minimized_CNP0051777.1.pdbqt,-9.7
minimized_CNP0235828.3.pdbqt,-6.7
minimized_CNP0329435.1.pdbqt,-9.2
minimized_CNP0344524.2.pdbqt,-5.9
minimized_CNP0213916.1.pdbqt,-6.1
minimized_CNP0297066.0.pdbqt,-7.5
minimized_CNP0273078.0.pdbqt,-6.9
minimized_CNP0301406.1.pdbqt,-8.1
minimized_CNP0026270.1.pdbqt,-9.3
minimized_CNP0215256.2.pdbqt,-6.8
minimized_CNP0527357.1.pdbqt,-6.5
minimized_CNP0294645.5.pdbqt,-6.8
minimized_CNP0154848.2.pdbqt,-6.5
minimized_CNP0038231.1.pdbqt,-11.3
minimized_CNP0161030.5.pdbqt,-6.0
minimized_CNP0067697.1.pdbqt,-7.3
minimized_CNP0570449.0.pdbqt,-6.5
minimized_CNP0036356.1.pdbqt,-9.5
minimized_CNP0483890.2.pdbqt,-7.0
minimized_CNP0108162.1.pdbqt,-7.1
minimized_CNP0507793.0.pdbqt,-5.8
minimized_CNP0572686.1.pdbqt,-7.3
minimized_CNP0185985.1.pdbqt,-7.0
minimized_CNP0182319.1.pdbqt,-10.8
minimized_CNP0144131.1.pdbqt,-11.1
minimized_CNP0116495.1.pdbqt,-10.9
minimized_CNP0142184.2.pdbqt,-9.6
minimized_CNP0142184.1.pdbqt,-9.4
minimized_CNP0182498.2.pdbqt,-9.0
minimized_CNP0182498.1.pdbqt,-8.8
