Ligand,Score
minimized_CNP0217008.0.pdbqt,-6.0
minimized_CNP0287672.3.pdbqt,-8.2
minimized_CNP0157466.2.pdbqt,-8.4
minimized_CNP0277797.1.pdbqt,-9.3
minimized_CNP0416563.1.pdbqt,-8.4
minimized_CNP0447223.0.pdbqt,-6.2
minimized_CNP0267216.2.pdbqt,-10.1
minimized_CNP0242381.2.pdbqt,-9.4
minimized_CNP0242385.1.pdbqt,-9.5
minimized_CNP0526197.1.pdbqt,-9.2
minimized_CNP0488204.2.pdbqt,-9.3
minimized_CNP0072123.1.pdbqt,-8.1
minimized_CNP0467641.1.pdbqt,-7.4
minimized_CNP0171575.1.pdbqt,-8.6
minimized_CNP0399043.1.pdbqt,-9.2
minimized_CNP0416563.2.pdbqt,-8.5
minimized_CNP0376810.1.pdbqt,-8.6
minimized_CNP0166218.2.pdbqt,-8.1
minimized_CNP0154729.5.pdbqt,-8.2
minimized_CNP0068441.2.pdbqt,-9.0
minimized_CNP0194025.1.pdbqt,-8.9
minimized_CNP0150870.5.pdbqt,-7.7
minimized_CNP0186333.0.pdbqt,-10.3
minimized_CNP0385866.1.pdbqt,-9.2
minimized_CNP0176777.1.pdbqt,-7.2
minimized_CNP0158255.1.pdbqt,-9.0
minimized_CNP0397390.2.pdbqt,-9.1
minimized_CNP0122083.1.pdbqt,-8.3
minimized_CNP0447777.1.pdbqt,-6.9
minimized_CNP0090090.1.pdbqt,-7.7
minimized_CNP0205433.1.pdbqt,-7.7
minimized_CNP0273031.2.pdbqt,-7.4
minimized_CNP0201722.1.pdbqt,-8.9
minimized_CNP0539530.1.pdbqt,-8.5
minimized_CNP0077747.1.pdbqt,-7.0
