Ligand,Score
minimized_CNP0254216.1.pdbqt,-10.1
minimized_CNP0094166.1.pdbqt,-10.9
minimized_CNP0575057.1.pdbqt,-11.6
minimized_CNP0417382.1.pdbqt,-9.4
minimized_CNP0092141.1.pdbqt,-9.5
minimized_CNP0134352.1.pdbqt,-8.9
minimized_CNP0544865.1.pdbqt,-10.7
minimized_CNP0513386.1.pdbqt,-9.9
minimized_CNP0102029.1.pdbqt,-10.6
minimized_CNP0490188.1.pdbqt,-10.7
minimized_CNP0559148.1.pdbqt,-9.6
minimized_CNP0576676.1.pdbqt,-10.1
minimized_CNP0497168.1.pdbqt,-10.8
minimized_CNP0527858.1.pdbqt,-9.6
minimized_CNP0529692.1.pdbqt,-6.5
minimized_CNP0419293.1.pdbqt,-8.8
minimized_CNP0487145.1.pdbqt,-11.0
minimized_CNP0494269.1.pdbqt,-11.5
minimized_CNP0523502.1.pdbqt,-10.5
minimized_CNP0503673.1.pdbqt,-11.9
minimized_CNP0491764.1.pdbqt,-10.9
minimized_CNP0522432.1.pdbqt,-10.2
minimized_CNP0498772.1.pdbqt,-8.9
minimized_CNP0569815.1.pdbqt,-11.2
minimized_CNP0529692.2.pdbqt,-5.6
minimized_CNP0499221.1.pdbqt,-8.5
minimized_CNP0554725.1.pdbqt,-6.0
minimized_CNP0574131.1.pdbqt,-11.0
minimized_CNP0554725.2.pdbqt,-7.0
minimized_CNP0518828.1.pdbqt,-9.0
minimized_CNP0549464.1.pdbqt,-8.4
minimized_CNP0558478.1.pdbqt,-5.4
minimized_CNP0484039.1.pdbqt,-9.9
minimized_CNP0558478.2.pdbqt,-5.7
minimized_CNP0557367.1.pdbqt,-6.0
