Ligand,Score
minimized_CNP0309011.3.pdbqt,-10.35
minimized_CNP0177332.1.pdbqt,-11.2
minimized_CNP0009135.1.pdbqt,-8.736
minimized_CNP0310375.1.pdbqt,-10.86
minimized_CNP0139821.1.pdbqt,-9.122
minimized_CNP0092301.3.pdbqt,-9.195
minimized_CNP0192328.6.pdbqt,-9.712
minimized_CNP0285283.2.pdbqt,-10.13
minimized_CNP0581301.2.pdbqt,-12.17
minimized_CNP0202308.1.pdbqt,-10.55
minimized_CNP0234709.1.pdbqt,-11.5
minimized_CNP0323811.2.pdbqt,-10.88
minimized_CNP0148676.1.pdbqt,-10.73
minimized_CNP0508346.1.pdbqt,-10.71
minimized_CNP0431836.1.pdbqt,-9.816
minimized_CNP0110615.2.pdbqt,-9.765
minimized_CNP0521855.1.pdbqt,-8.566
minimized_CNP0386819.3.pdbqt,-9.525
minimized_CNP0389264.1.pdbqt,-9.243
minimized_CNP0270023.0.pdbqt,-10.88
minimized_CNP0581301.3.pdbqt,-11.52
minimized_CNP0188842.0.pdbqt,-11.16
minimized_CNP0513491.1.pdbqt,-12.95
minimized_CNP0155712.1.pdbqt,-11.48
minimized_CNP0530672.1.pdbqt,-9.197
minimized_CNP0169089.1.pdbqt,-13.53
minimized_CNP0247876.1.pdbqt,-11.63
minimized_CNP0511367.5.pdbqt,-11.74
minimized_CNP0144814.1.pdbqt,-10.63
minimized_CNP0015440.1.pdbqt,-8.464
minimized_CNP0563476.1.pdbqt,-11.83
minimized_CNP0556130.1.pdbqt,-10.27
minimized_CNP0259312.2.pdbqt,-11.18
minimized_CNP0003774.1.pdbqt,-8.968
minimized_CNP0141116.2.pdbqt,-12.74
minimized_CNP0309011.3.pdbqt,SKIPPED
minimized_CNP0139821.1.pdbqt,SKIPPED
minimized_CNP0431836.1.pdbqt,SKIPPED
minimized_CNP0323811.2.pdbqt,SKIPPED
minimized_CNP0009135.1.pdbqt,SKIPPED
minimized_CNP0192328.6.pdbqt,SKIPPED
minimized_CNP0389264.1.pdbqt,SKIPPED
minimized_CNP0508346.1.pdbqt,SKIPPED
minimized_CNP0148676.1.pdbqt,SKIPPED
minimized_CNP0285283.2.pdbqt,SKIPPED
minimized_CNP0270023.0.pdbqt,SKIPPED
minimized_CNP0188842.0.pdbqt,SKIPPED
minimized_CNP0581301.2.pdbqt,SKIPPED
minimized_CNP0092301.3.pdbqt,SKIPPED
minimized_CNP0202308.1.pdbqt,SKIPPED
minimized_CNP0177332.1.pdbqt,SKIPPED
minimized_CNP0310375.1.pdbqt,SKIPPED
minimized_CNP0521855.1.pdbqt,SKIPPED
minimized_CNP0110615.2.pdbqt,SKIPPED
minimized_CNP0234709.1.pdbqt,SKIPPED
minimized_CNP0386819.3.pdbqt,SKIPPED
minimized_CNP0581301.3.pdbqt,SKIPPED
minimized_CNP0530672.1.pdbqt,SKIPPED
minimized_CNP0247876.1.pdbqt,SKIPPED
minimized_CNP0513491.1.pdbqt,SKIPPED
minimized_CNP0155712.1.pdbqt,SKIPPED
minimized_CNP0556130.1.pdbqt,SKIPPED
minimized_CNP0511367.5.pdbqt,SKIPPED
minimized_CNP0015440.1.pdbqt,SKIPPED
minimized_CNP0144814.1.pdbqt,SKIPPED
minimized_CNP0169089.1.pdbqt,SKIPPED
minimized_CNP0259312.2.pdbqt,SKIPPED
minimized_CNP0563476.1.pdbqt,SKIPPED
minimized_CNP0141116.2.pdbqt,SKIPPED
minimized_CNP0003774.1.pdbqt,SKIPPED
minimized_CNP0309011.3.pdbqt,SKIPPED
minimized_CNP0009135.1.pdbqt,SKIPPED
minimized_CNP0092301.3.pdbqt,SKIPPED
minimized_CNP0285283.2.pdbqt,SKIPPED
minimized_CNP0177332.1.pdbqt,SKIPPED
minimized_CNP0310375.1.pdbqt,SKIPPED
minimized_CNP0202308.1.pdbqt,SKIPPED
minimized_CNP0192328.6.pdbqt,SKIPPED
minimized_CNP0234709.1.pdbqt,SKIPPED
minimized_CNP0323811.2.pdbqt,SKIPPED
minimized_CNP0139821.1.pdbqt,SKIPPED
minimized_CNP0581301.2.pdbqt,SKIPPED
minimized_CNP0148676.1.pdbqt,SKIPPED
minimized_CNP0389264.1.pdbqt,SKIPPED
minimized_CNP0270023.0.pdbqt,SKIPPED
minimized_CNP0508346.1.pdbqt,SKIPPED
minimized_CNP0188842.0.pdbqt,SKIPPED
minimized_CNP0431836.1.pdbqt,SKIPPED
minimized_CNP0521855.1.pdbqt,SKIPPED
minimized_CNP0110615.2.pdbqt,SKIPPED
minimized_CNP0386819.3.pdbqt,SKIPPED
minimized_CNP0581301.3.pdbqt,SKIPPED
minimized_CNP0155712.1.pdbqt,SKIPPED
minimized_CNP0556130.1.pdbqt,SKIPPED
minimized_CNP0247876.1.pdbqt,SKIPPED
minimized_CNP0169089.1.pdbqt,SKIPPED
minimized_CNP0530672.1.pdbqt,SKIPPED
minimized_CNP0513491.1.pdbqt,SKIPPED
minimized_CNP0259312.2.pdbqt,SKIPPED
minimized_CNP0144814.1.pdbqt,SKIPPED
minimized_CNP0511367.5.pdbqt,SKIPPED
minimized_CNP0015440.1.pdbqt,SKIPPED
minimized_CNP0563476.1.pdbqt,SKIPPED
minimized_CNP0141116.2.pdbqt,SKIPPED
minimized_CNP0003774.1.pdbqt,SKIPPED
