Ligand,Score
minimized_CNP0125964.1.pdbqt,-9.7
minimized_CNP0199894.1.pdbqt,FAILED
minimized_CNP0125964.4.pdbqt,-10.2
minimized_CNP0523956.1.pdbqt,-8.8
minimized_CNP0150209.1.pdbqt,-10.4
minimized_CNP0430607.1.pdbqt,-8.0
minimized_CNP0156966.1.pdbqt,-9.4
minimized_CNP0326792.1.pdbqt,FAILED
minimized_CNP0142967.8.pdbqt,-8.4
minimized_CNP0255906.1.pdbqt,-8.1
minimized_CNP0177054.1.pdbqt,-8.1
minimized_CNP0193295.8.pdbqt,-8.2
minimized_CNP0326915.1.pdbqt,-9.1
minimized_CNP0205579.9.pdbqt,-9.4
minimized_CNP0202942.1.pdbqt,-8.8
minimized_CNP0241933.8.pdbqt,-9.1
minimized_CNP0191106.2.pdbqt,-9.0
minimized_CNP0313557.1.pdbqt,-8.6
minimized_CNP0465708.1.pdbqt,-9.6
minimized_CNP0239503.3.pdbqt,-7.3
minimized_CNP0186504.2.pdbqt,-10.1
minimized_CNP0585473.0.pdbqt,-9.5
minimized_CNP0355170.0.pdbqt,-9.0
minimized_CNP0192880.1.pdbqt,-9.6
minimized_CNP0225546.2.pdbqt,-8.5
minimized_CNP0379725.1.pdbqt,-8.3
minimized_CNP0177707.5.pdbqt,-8.6
minimized_CNP0264758.1.pdbqt,-8.4
minimized_CNP0254954.2.pdbqt,-8.5
minimized_CNP0193095.6.pdbqt,-9.2
minimized_CNP0569574.2.pdbqt,-8.5
minimized_CNP0299448.1.pdbqt,-9.3
minimized_CNP0318527.1.pdbqt,-8.8
minimized_CNP0295803.3.pdbqt,-8.7
minimized_CNP0540057.3.pdbqt,-7.7
