Ligand,Score
minimized_CNP0004573.1.pdbqt,FAILED
minimized_CNP0527331.1.pdbqt,-9.6
minimized_CNP0351307.0.pdbqt,-4.5
minimized_CNP0147789.0.pdbqt,-4.8
minimized_CNP0041476.2.pdbqt,-9.5
minimized_CNP0001517.0.pdbqt,-4.8
minimized_CNP0114140.0.pdbqt,-6.5
minimized_CNP0446095.3.pdbqt,-9.5
minimized_CNP0372009.2.pdbqt,-8.5
minimized_CNP0221807.1.pdbqt,-9.7
minimized_CNP0031385.1.pdbqt,-8.6
minimized_CNP0363612.0.pdbqt,-4.7
minimized_CNP0477989.1.pdbqt,-10.1
minimized_CNP0458846.4.pdbqt,-11.7
minimized_CNP0190607.0.pdbqt,-4.9
minimized_CNP0329424.4.pdbqt,-8.9
minimized_CNP0154646.0.pdbqt,-5.1
minimized_CNP0144693.1.pdbqt,-8.5
minimized_CNP0440228.1.pdbqt,-9.3
minimized_CNP0478268.0.pdbqt,-4.9
minimized_CNP0128700.0.pdbqt,-6.4
minimized_CNP0218436.0.pdbqt,-5.0
minimized_CNP0047513.1.pdbqt,-9.1
minimized_CNP0047267.1.pdbqt,-9.9
minimized_CNP0520630.0.pdbqt,-5.4
minimized_CNP0433657.0.pdbqt,-5.4
minimized_CNP0267907.0.pdbqt,-6.0
minimized_CNP0273283.0.pdbqt,-6.1
minimized_CNP0262367.0.pdbqt,-6.4
minimized_CNP0327757.0.pdbqt,-5.8
minimized_CNP0280147.0.pdbqt,-6.4
minimized_CNP0027552.0.pdbqt,-5.1
minimized_CNP0483063.0.pdbqt,-5.1
minimized_CNP0300564.0.pdbqt,-5.9
minimized_CNP0184867.0.pdbqt,-6.2
