Ligand,Score
minimized_CNP0202404.2.pdbqt,-9.1
minimized_CNP0106909.1.pdbqt,-7.7
minimized_CNP0577152.3.pdbqt,-7.0
minimized_CNP0014239.1.pdbqt,-8.8
minimized_CNP0533892.2.pdbqt,-11.0
minimized_CNP0308409.1.pdbqt,-7.9
minimized_CNP0477514.1.pdbqt,-6.7
minimized_CNP0467115.1.pdbqt,-7.6
minimized_CNP0404106.1.pdbqt,-10.6
minimized_CNP0217470.1.pdbqt,-9.8
minimized_CNP0288138.1.pdbqt,-9.4
minimized_CNP0411266.1.pdbqt,-9.1
minimized_CNP0399419.1.pdbqt,-7.5
minimized_CNP0109965.1.pdbqt,-9.6
minimized_CNP0403073.1.pdbqt,-10.0
minimized_CNP0233555.1.pdbqt,-9.7
minimized_CNP0388622.1.pdbqt,-10.1
minimized_CNP0404279.1.pdbqt,-7.7
minimized_CNP0403710.1.pdbqt,-9.7
minimized_CNP0257600.0.pdbqt,-8.1
minimized_CNP0371670.5.pdbqt,-10.1
minimized_CNP0244725.1.pdbqt,-9.2
minimized_CNP0313423.1.pdbqt,-8.4
minimized_CNP0002338.1.pdbqt,-9.2
minimized_CNP0393143.1.pdbqt,-9.8
minimized_CNP0540506.1.pdbqt,-8.8
minimized_CNP0527324.1.pdbqt,-9.6
minimized_CNP0359299.1.pdbqt,-10.0
minimized_CNP0356074.1.pdbqt,-9.8
minimized_CNP0327768.2.pdbqt,-8.5
minimized_CNP0114183.1.pdbqt,-7.9
minimized_CNP0408748.1.pdbqt,-8.9
minimized_CNP0322266.1.pdbqt,-7.9
minimized_CNP0361440.1.pdbqt,-7.5
minimized_CNP0362781.2.pdbqt,-9.0
