Ligand,Score
minimized_CNP0190810.4.pdbqt,FAILED
minimized_CNP0542064.1.pdbqt,-8.9
minimized_CNP0245110.2.pdbqt,-9.0
minimized_CNP0237409.4.pdbqt,-9.0
minimized_CNP0245110.3.pdbqt,-10.0
minimized_CNP0215143.1.pdbqt,-10.8
minimized_CNP0241545.0.pdbqt,-11.0
minimized_CNP0124771.1.pdbqt,-8.2
minimized_CNP0169884.1.pdbqt,-9.7
minimized_CNP0566458.2.pdbqt,-8.0
minimized_CNP0183210.11.pdbqt,-12.4
minimized_CNP0281180.8.pdbqt,-11.1
minimized_CNP0281180.3.pdbqt,-11.1
minimized_CNP0171823.3.pdbqt,-11.9
minimized_CNP0387870.3.pdbqt,-10.1
minimized_CNP0263507.3.pdbqt,-11.0
minimized_CNP0281180.6.pdbqt,-11.1
minimized_CNP0226326.22.pdbqt,-9.6
minimized_CNP0334578.0.pdbqt,-7.6
minimized_CNP0271383.1.pdbqt,-10.1
minimized_CNP0292716.1.pdbqt,-10.3
minimized_CNP0183445.24.pdbqt,-10.0
minimized_CNP0185679.8.pdbqt,-10.1
minimized_CNP0320920.1.pdbqt,-10.4
minimized_CNP0452904.2.pdbqt,-9.9
minimized_CNP0284236.0.pdbqt,-10.7
minimized_CNP0219156.1.pdbqt,-10.8
minimized_CNP0448327.1.pdbqt,-10.1
minimized_CNP0226326.24.pdbqt,-10.8
minimized_CNP0121215.1.pdbqt,-12.4
minimized_CNP0361834.0.pdbqt,-9.9
minimized_CNP0348879.3.pdbqt,-11.1
minimized_CNP0432383.1.pdbqt,-10.5
minimized_CNP0210987.0.pdbqt,-11.3
minimized_CNP0116235.0.pdbqt,-9.4
