Ligand,Score
minimized_CNP0091889.1.pdbqt,-9.1
minimized_CNP0422790.1.pdbqt,-8.9
minimized_CNP0113321.1.pdbqt,-10.8
minimized_CNP0502526.1.pdbqt,FAILED
minimized_CNP0089175.1.pdbqt,-9.1
minimized_CNP0094505.1.pdbqt,-11.3
minimized_CNP0507975.1.pdbqt,-11.2
minimized_CNP0282248.1.pdbqt,-7.9
minimized_CNP0052710.1.pdbqt,-6.3
minimized_CNP0561144.1.pdbqt,-6.4
minimized_CNP0091069.1.pdbqt,-7.2
minimized_CNP0583213.2.pdbqt,-6.0
minimized_CNP0176048.1.pdbqt,-6.9
minimized_CNP0515312.2.pdbqt,-6.6
minimized_CNP0489136.1.pdbqt,-6.6
minimized_CNP0371260.1.pdbqt,-5.6
minimized_CNP0029025.1.pdbqt,-6.3
minimized_CNP0082008.1.pdbqt,-6.6
minimized_CNP0583213.1.pdbqt,-6.4
minimized_CNP0482907.2.pdbqt,-6.8
minimized_CNP0535228.0.pdbqt,-5.4
minimized_CNP0377334.1.pdbqt,-8.9
minimized_CNP0169806.1.pdbqt,-5.8
minimized_CNP0167335.1.pdbqt,-8.9
minimized_CNP0064660.1.pdbqt,-7.3
minimized_CNP0515312.1.pdbqt,-6.2
minimized_CNP0583007.1.pdbqt,-9.3
minimized_CNP0498756.0.pdbqt,-5.8
minimized_CNP0183363.1.pdbqt,-8.7
minimized_CNP0529946.1.pdbqt,-5.2
minimized_CNP0595406.1.pdbqt,-9.8
minimized_CNP0560928.0.pdbqt,-6.7
minimized_CNP0232782.1.pdbqt,-7.3
minimized_CNP0045666.1.pdbqt,-5.8
minimized_CNP0066357.1.pdbqt,-5.9
