Ligand,Score
minimized_CNP0518123.2.pdbqt,-6.664
minimized_CNP0592883.2.pdbqt,-6.932
minimized_CNP0574916.1.pdbqt,-6.335
minimized_CNP0534857.1.pdbqt,-4.95
minimized_CNP0531773.2.pdbqt,-6.639
minimized_CNP0560818.1.pdbqt,-6.594
minimized_CNP0568601.2.pdbqt,-6.749
minimized_CNP0518613.2.pdbqt,-5.262
minimized_CNP0501887.1.pdbqt,-6.66
minimized_CNP0575327.2.pdbqt,-6.119
minimized_CNP0572683.1.pdbqt,-6.376
minimized_CNP0538508.1.pdbqt,-8.219
minimized_CNP0574164.1.pdbqt,-6.761
minimized_CNP0502394.2.pdbqt,-6.407
minimized_CNP0494236.1.pdbqt,-5.225
minimized_CNP0606137.1.pdbqt,-5.65
minimized_CNP0583667.1.pdbqt,-6.341
minimized_CNP0581423.1.pdbqt,-5.45
minimized_CNP0606456.1.pdbqt,-6.532
minimized_CNP0568601.1.pdbqt,-6.609
minimized_CNP0561462.2.pdbqt,-6.388
minimized_CNP0134678.1.pdbqt,-8.217
minimized_CNP0486667.1.pdbqt,-9.683
minimized_CNP0372246.2.pdbqt,-7.714
minimized_CNP0485605.1.pdbqt,-6.659
minimized_CNP0487547.2.pdbqt,-5.848
minimized_CNP0519003.2.pdbqt,-6.427
minimized_CNP0502072.1.pdbqt,-5.765
minimized_CNP0602552.2.pdbqt,-9.309
minimized_CNP0293697.1.pdbqt,-8.538
minimized_CNP0578595.1.pdbqt,-6.065
minimized_CNP0029517.2.pdbqt,-9.404
minimized_CNP0549974.2.pdbqt,-5.957
minimized_CNP0534684.2.pdbqt,-6.278
minimized_CNP0539638.1.pdbqt,-6.592
minimized_CNP0560818.1.pdbqt,SKIPPED
minimized_CNP0592883.2.pdbqt,SKIPPED
minimized_CNP0518123.2.pdbqt,SKIPPED
minimized_CNP0534857.1.pdbqt,SKIPPED
minimized_CNP0574916.1.pdbqt,SKIPPED
minimized_CNP0518613.2.pdbqt,SKIPPED
minimized_CNP0501887.1.pdbqt,SKIPPED
minimized_CNP0531773.2.pdbqt,SKIPPED
minimized_CNP0574164.1.pdbqt,SKIPPED
minimized_CNP0568601.2.pdbqt,SKIPPED
minimized_CNP0538508.1.pdbqt,SKIPPED
minimized_CNP0583667.1.pdbqt,SKIPPED
minimized_CNP0502394.2.pdbqt,SKIPPED
minimized_CNP0494236.1.pdbqt,SKIPPED
minimized_CNP0581423.1.pdbqt,SKIPPED
minimized_CNP0561462.2.pdbqt,SKIPPED
minimized_CNP0606456.1.pdbqt,SKIPPED
minimized_CNP0568601.1.pdbqt,SKIPPED
minimized_CNP0485605.1.pdbqt,SKIPPED
minimized_CNP0519003.2.pdbqt,SKIPPED
minimized_CNP0487547.2.pdbqt,SKIPPED
minimized_CNP0134678.1.pdbqt,SKIPPED
minimized_CNP0486667.1.pdbqt,SKIPPED
minimized_CNP0372246.2.pdbqt,SKIPPED
minimized_CNP0578595.1.pdbqt,SKIPPED
minimized_CNP0572683.1.pdbqt,SKIPPED
minimized_CNP0534684.2.pdbqt,SKIPPED
minimized_CNP0575327.2.pdbqt,SKIPPED
minimized_CNP0502072.1.pdbqt,SKIPPED
minimized_CNP0606137.1.pdbqt,SKIPPED
minimized_CNP0549974.2.pdbqt,SKIPPED
minimized_CNP0602552.2.pdbqt,SKIPPED
minimized_CNP0293697.1.pdbqt,SKIPPED
minimized_CNP0539638.1.pdbqt,SKIPPED
minimized_CNP0029517.2.pdbqt,SKIPPED
minimized_CNP0534857.1.pdbqt,SKIPPED
minimized_CNP0592883.2.pdbqt,SKIPPED
minimized_CNP0518123.2.pdbqt,SKIPPED
minimized_CNP0574916.1.pdbqt,SKIPPED
minimized_CNP0568601.2.pdbqt,SKIPPED
minimized_CNP0531773.2.pdbqt,SKIPPED
minimized_CNP0518613.2.pdbqt,SKIPPED
minimized_CNP0572683.1.pdbqt,SKIPPED
minimized_CNP0575327.2.pdbqt,SKIPPED
minimized_CNP0502394.2.pdbqt,SKIPPED
minimized_CNP0538508.1.pdbqt,SKIPPED
minimized_CNP0501887.1.pdbqt,SKIPPED
minimized_CNP0560818.1.pdbqt,SKIPPED
minimized_CNP0574164.1.pdbqt,SKIPPED
minimized_CNP0606137.1.pdbqt,SKIPPED
minimized_CNP0581423.1.pdbqt,SKIPPED
minimized_CNP0606456.1.pdbqt,SKIPPED
minimized_CNP0561462.2.pdbqt,SKIPPED
minimized_CNP0485605.1.pdbqt,SKIPPED
minimized_CNP0568601.1.pdbqt,SKIPPED
minimized_CNP0487547.2.pdbqt,SKIPPED
minimized_CNP0519003.2.pdbqt,SKIPPED
minimized_CNP0583667.1.pdbqt,SKIPPED
minimized_CNP0134678.1.pdbqt,SKIPPED
minimized_CNP0486667.1.pdbqt,SKIPPED
minimized_CNP0494236.1.pdbqt,SKIPPED
minimized_CNP0372246.2.pdbqt,SKIPPED
minimized_CNP0534684.2.pdbqt,SKIPPED
minimized_CNP0578595.1.pdbqt,SKIPPED
minimized_CNP0502072.1.pdbqt,SKIPPED
minimized_CNP0549974.2.pdbqt,SKIPPED
minimized_CNP0293697.1.pdbqt,SKIPPED
minimized_CNP0602552.2.pdbqt,SKIPPED
minimized_CNP0539638.1.pdbqt,SKIPPED
minimized_CNP0029517.2.pdbqt,SKIPPED
