Ligand,Score
minimized_CNP0000569.0.pdbqt,-5.258
minimized_CNP0092489.1.pdbqt,-9.768
minimized_CNP0106729.4.pdbqt,-9.009
minimized_CNP0000538.0.pdbqt,-5.88
minimized_CNP0333118.2.pdbqt,-10.07
minimized_CNP0284709.3.pdbqt,-9.209
minimized_CNP0130885.0.pdbqt,-5.778
minimized_CNP0159966.1.pdbqt,-10.49
minimized_CNP0000604.0.pdbqt,-5.792
minimized_CNP0141233.6.pdbqt,-9.225
minimized_CNP0318878.3.pdbqt,-9.715
minimized_CNP0233332.0.pdbqt,-5.263
minimized_CNP0235548.1.pdbqt,-10.11
minimized_CNP0000337.0.pdbqt,-5.791
minimized_CNP0428190.1.pdbqt,-10.95
minimized_CNP0216633.2.pdbqt,-9.553
minimized_CNP0423448.1.pdbqt,-11
minimized_CNP0566568.1.pdbqt,-10.25
minimized_CNP0333636.1.pdbqt,-11.49
minimized_CNP0182522.1.pdbqt,-10.7
minimized_CNP0096273.1.pdbqt,-9.476
minimized_CNP0296329.1.pdbqt,-9.377
minimized_CNP0521447.1.pdbqt,-8.571
minimized_CNP0354355.1.pdbqt,-9.747
minimized_CNP0118532.1.pdbqt,-11.6
minimized_CNP0187557.1.pdbqt,-11.68
minimized_CNP0575215.1.pdbqt,-8.274
minimized_CNP0375652.3.pdbqt,FAILED
minimized_CNP0159740.1.pdbqt,-12.46
minimized_CNP0141233.5.pdbqt,-10.26
minimized_CNP0565127.1.pdbqt,-9.627
minimized_CNP0000330.0.pdbqt,-5.778
minimized_CNP0573909.1.pdbqt,-9.58
minimized_CNP0496302.1.pdbqt,-8.787
minimized_CNP0197761.1.pdbqt,-8.503
