Ligand,Score
minimized_CNP0565429.0.pdbqt,-5.3
minimized_CNP0175320.0.pdbqt,-4.9
minimized_CNP0155634.1.pdbqt,-9.6
minimized_CNP0069222.3.pdbqt,-7.8
minimized_CNP0313610.0.pdbqt,-7.1
minimized_CNP0402852.3.pdbqt,-9.4
minimized_CNP0064411.2.pdbqt,-8.3
minimized_CNP0385463.2.pdbqt,-11.0
minimized_CNP0385463.4.pdbqt,-11.7
minimized_CNP0444501.1.pdbqt,-8.3
minimized_CNP0149036.6.pdbqt,-12.2
minimized_CNP0400178.5.pdbqt,-9.7
minimized_CNP0539641.0.pdbqt,-8.1
minimized_CNP0370611.6.pdbqt,-8.8
minimized_CNP0511890.0.pdbqt,-7.3
minimized_CNP0370611.3.pdbqt,-9.6
minimized_CNP0318200.5.pdbqt,-10.4
minimized_CNP0581049.2.pdbqt,-9.5
minimized_CNP0083925.1.pdbqt,-10.1
minimized_CNP0149036.5.pdbqt,-12.3
minimized_CNP0403776.1.pdbqt,-8.4
minimized_CNP0149036.4.pdbqt,-11.5
minimized_CNP0547794.0.pdbqt,-6.5
minimized_CNP0388666.5.pdbqt,-9.8
minimized_CNP0159427.1.pdbqt,-8.6
minimized_CNP0562290.0.pdbqt,-9.3
minimized_CNP0201675.3.pdbqt,-10.9
minimized_CNP0304771.2.pdbqt,-9.6
minimized_CNP0239241.2.pdbqt,-9.4
minimized_CNP0221022.2.pdbqt,-11.4
minimized_CNP0241301.1.pdbqt,-7.4
minimized_CNP0111151.2.pdbqt,-8.1
minimized_CNP0161913.1.pdbqt,-9.2
minimized_CNP0234305.1.pdbqt,-9.4
minimized_CNP0297129.1.pdbqt,-7.4
