Ligand,Score
minimized_CNP0290433.1.pdbqt,-7.8
minimized_CNP0122124.0.pdbqt,-9.1
minimized_CNP0382967.1.pdbqt,-8.0
minimized_CNP0539209.1.pdbqt,-8.5
minimized_CNP0445681.2.pdbqt,-8.8
minimized_CNP0530518.0.pdbqt,-9.4
minimized_CNP0043027.1.pdbqt,-10.3
minimized_CNP0005392.1.pdbqt,-7.7
minimized_CNP0241808.1.pdbqt,-6.8
minimized_CNP0254761.0.pdbqt,-6.8
minimized_CNP0152777.1.pdbqt,-8.9
minimized_CNP0365982.2.pdbqt,-7.8
minimized_CNP0361393.1.pdbqt,-7.4
minimized_CNP0267308.1.pdbqt,-7.6
minimized_CNP0462698.1.pdbqt,-8.4
minimized_CNP0016831.2.pdbqt,-9.1
minimized_CNP0399473.2.pdbqt,-8.7
minimized_CNP0409478.1.pdbqt,-8.5
minimized_CNP0041086.0.pdbqt,-7.1
minimized_CNP0476464.1.pdbqt,-11.6
minimized_CNP0526248.3.pdbqt,-9.4
minimized_CNP0399488.1.pdbqt,-6.7
minimized_CNP0405300.0.pdbqt,-8.7
minimized_CNP0334376.1.pdbqt,-9.0
minimized_CNP0335093.1.pdbqt,-8.8
minimized_CNP0107364.3.pdbqt,-10.7
minimized_CNP0343277.1.pdbqt,-9.9
minimized_CNP0094738.1.pdbqt,-8.3
minimized_CNP0287267.1.pdbqt,-8.4
minimized_CNP0011894.1.pdbqt,-8.5
minimized_CNP0176376.3.pdbqt,-8.2
minimized_CNP0548953.1.pdbqt,-8.6
minimized_CNP0342118.1.pdbqt,-11.9
minimized_CNP0107364.1.pdbqt,-10.7
minimized_CNP0361640.2.pdbqt,-8.1
