Ligand,Score
minimized_CNP0007662.0.pdbqt,FAILED
minimized_CNP0113357.1.pdbqt,FAILED
minimized_CNP0172750.0.pdbqt,-6.9
minimized_CNP0228664.1.pdbqt,-8.7
minimized_CNP0526193.1.pdbqt,-8.7
minimized_CNP0041893.2.pdbqt,-8.7
minimized_CNP0291659.2.pdbqt,-8.7
minimized_CNP0359175.2.pdbqt,-8.3
minimized_CNP0403126.1.pdbqt,-7.8
minimized_CNP0313945.1.pdbqt,-7.8
minimized_CNP0299906.0.pdbqt,FAILED
minimized_CNP0428360.1.pdbqt,-7.8
minimized_CNP0295008.5.pdbqt,-8.4
minimized_CNP0168487.2.pdbqt,-7.6
minimized_CNP0291659.3.pdbqt,-8.6
minimized_CNP0240892.1.pdbqt,-8.3
minimized_CNP0270790.1.pdbqt,-8.5
minimized_CNP0245046.1.pdbqt,-8.1
minimized_CNP0186339.9.pdbqt,-8.2
minimized_CNP0007670.1.pdbqt,-8.5
minimized_CNP0578428.0.pdbqt,-7.7
minimized_CNP0109554.1.pdbqt,-6.6
minimized_CNP0481098.1.pdbqt,-8.0
minimized_CNP0356602.2.pdbqt,-7.9
minimized_CNP0247786.0.pdbqt,-9.6
minimized_CNP0129435.1.pdbqt,-8.2
minimized_CNP0248500.0.pdbqt,-8.5
minimized_CNP0206331.0.pdbqt,-10.7
minimized_CNP0129481.1.pdbqt,-8.8
minimized_CNP0226604.20.pdbqt,-9.5
minimized_CNP0305679.12.pdbqt,-8.8
minimized_CNP0212546.11.pdbqt,-9.3
minimized_CNP0007385.1.pdbqt,-9.5
minimized_CNP0496930.1.pdbqt,-8.2
minimized_CNP0226604.44.pdbqt,-9.0
