Ligand,Score
minimized_CNP0133263.2.pdbqt,-8.8
minimized_CNP0461152.1.pdbqt,-8.8
minimized_CNP0281322.1.pdbqt,-8.5
minimized_CNP0355472.1.pdbqt,-9.3
minimized_CNP0153336.2.pdbqt,-8.6
minimized_CNP0192913.11.pdbqt,-9.6
minimized_CNP0405151.1.pdbqt,-9.7
minimized_CNP0075297.2.pdbqt,-7.9
minimized_CNP0073881.1.pdbqt,-8.4
minimized_CNP0163541.1.pdbqt,-8.4
minimized_CNP0251712.1.pdbqt,-8.3
minimized_CNP0387358.1.pdbqt,-8.5
minimized_CNP0191194.9.pdbqt,-8.5
minimized_CNP0191194.6.pdbqt,-7.8
minimized_CNP0191194.10.pdbqt,-9.7
minimized_CNP0191194.5.pdbqt,-8.6
minimized_CNP0602856.0.pdbqt,-8.8
minimized_CNP0112461.3.pdbqt,-7.6
minimized_CNP0112461.1.pdbqt,-7.3
minimized_CNP0356933.1.pdbqt,-8.4
minimized_CNP0450087.0.pdbqt,-10.6
minimized_CNP0331221.1.pdbqt,-10.8
minimized_CNP0126801.0.pdbqt,-7.9
minimized_CNP0259693.1.pdbqt,-10.3
minimized_CNP0151266.1.pdbqt,-10.0
minimized_CNP0272916.1.pdbqt,-12.2
minimized_CNP0265688.4.pdbqt,-8.9
minimized_CNP0181640.1.pdbqt,-7.6
minimized_CNP0205805.3.pdbqt,-7.7
minimized_CNP0205805.4.pdbqt,-7.9
minimized_CNP0251385.1.pdbqt,-7.7
minimized_CNP0039037.1.pdbqt,-8.9
minimized_CNP0418236.1.pdbqt,-8.0
minimized_CNP0248755.2.pdbqt,-7.0
minimized_CNP0201851.2.pdbqt,-7.6
