Ligand,Score
minimized_CNP0172388.0.pdbqt,-7.5
minimized_CNP0542039.0.pdbqt,-7.1
minimized_CNP0577327.0.pdbqt,-8.3
minimized_CNP0050332.0.pdbqt,-7.8
minimized_CNP0002589.0.pdbqt,-8.5
minimized_CNP0059353.0.pdbqt,-7.4
minimized_CNP0036618.0.pdbqt,-10.7
minimized_CNP0010399.0.pdbqt,-9.1
minimized_CNP0208147.0.pdbqt,-8.1
minimized_CNP0074166.0.pdbqt,-9.1
minimized_CNP0236454.0.pdbqt,-10.9
minimized_CNP0047724.0.pdbqt,-9.3
minimized_CNP0529785.0.pdbqt,-7.4
minimized_CNP0009456.0.pdbqt,-8.8
minimized_CNP0548106.0.pdbqt,-8.3
minimized_CNP0087625.0.pdbqt,-7.7
minimized_CNP0204291.0.pdbqt,-7.0
minimized_CNP0593507.0.pdbqt,-10.1
minimized_CNP0355213.0.pdbqt,-8.9
minimized_CNP0510332.0.pdbqt,-8.3
minimized_CNP0477625.0.pdbqt,-8.4
minimized_CNP0054237.0.pdbqt,-9.2
minimized_CNP0491363.0.pdbqt,-9.3
minimized_CNP0110310.0.pdbqt,-8.6
minimized_CNP0116925.0.pdbqt,-10.1
minimized_CNP0334033.0.pdbqt,-9.4
minimized_CNP0605590.0.pdbqt,-9.4
minimized_CNP0221125.0.pdbqt,-10.4
minimized_CNP0398610.0.pdbqt,-9.7
minimized_CNP0517999.0.pdbqt,-9.6
minimized_CNP0049565.0.pdbqt,-9.1
minimized_CNP0567305.0.pdbqt,-8.6
minimized_CNP0370878.0.pdbqt,-10.3
minimized_CNP0404191.0.pdbqt,-10.4
minimized_CNP0317545.0.pdbqt,-10.8
