Ligand,Score
minimized_CNP0026476.1.pdbqt,FAILED
minimized_CNP0040711.1.pdbqt,FAILED
minimized_CNP0419011.2.pdbqt,-9.3
minimized_CNP0383465.1.pdbqt,-9.0
minimized_CNP0385016.2.pdbqt,-9.0
minimized_CNP0384654.3.pdbqt,-9.4
minimized_CNP0104508.1.pdbqt,-12.0
minimized_CNP0520282.2.pdbqt,-10.3
minimized_CNP0499677.2.pdbqt,-11.1
minimized_CNP0523434.1.pdbqt,-10.3
minimized_CNP0502641.1.pdbqt,-8.8
minimized_CNP0537800.0.pdbqt,-10.0
minimized_CNP0005529.1.pdbqt,-8.9
minimized_CNP0381203.1.pdbqt,-9.1
minimized_CNP0387449.1.pdbqt,-9.3
minimized_CNP0384304.2.pdbqt,-9.6
minimized_CNP0310051.1.pdbqt,-9.0
minimized_CNP0383354.1.pdbqt,-9.9
minimized_CNP0208717.1.pdbqt,-9.6
minimized_CNP0421177.2.pdbqt,-10.2
minimized_CNP0522509.1.pdbqt,-9.9
minimized_CNP0342040.0.pdbqt,-10.1
minimized_CNP0376843.2.pdbqt,-8.9
minimized_CNP0016345.1.pdbqt,-9.7
minimized_CNP0114899.1.pdbqt,-8.8
minimized_CNP0605064.1.pdbqt,-9.3
minimized_CNP0341968.2.pdbqt,-9.4
minimized_CNP0147272.1.pdbqt,-8.5
minimized_CNP0067947.1.pdbqt,-11.2
minimized_CNP0314303.1.pdbqt,-8.5
minimized_CNP0326890.1.pdbqt,-9.7
minimized_CNP0235434.1.pdbqt,-11.3
minimized_CNP0464802.1.pdbqt,-10.8
minimized_CNP0273095.1.pdbqt,-9.4
minimized_CNP0230373.0.pdbqt,-8.0
