Ligand,Score
minimized_CNP0057950.0.pdbqt,-5.4
minimized_CNP0305278.0.pdbqt,-8.9
minimized_CNP0184966.1.pdbqt,-6.9
minimized_CNP0256418.1.pdbqt,-5.8
minimized_CNP0371423.0.pdbqt,-8.9
minimized_CNP0218756.3.pdbqt,-7.3
minimized_CNP0296343.2.pdbqt,-7.4
minimized_CNP0279259.1.pdbqt,-8.6
minimized_CNP0075843.3.pdbqt,-7.1
minimized_CNP0206734.1.pdbqt,-8.6
minimized_CNP0034444.0.pdbqt,-8.1
minimized_CNP0235680.0.pdbqt,-7.9
minimized_CNP0059988.1.pdbqt,-8.3
minimized_CNP0556493.0.pdbqt,-8.7
minimized_CNP0391843.0.pdbqt,-9.7
minimized_CNP0259469.0.pdbqt,-8.9
minimized_CNP0064374.1.pdbqt,-7.2
minimized_CNP0079151.0.pdbqt,-7.0
minimized_CNP0267479.1.pdbqt,-6.6
minimized_CNP0309886.0.pdbqt,-10.4
minimized_CNP0075843.4.pdbqt,-7.0
minimized_CNP0407945.0.pdbqt,-9.0
minimized_CNP0603145.0.pdbqt,-7.6
minimized_CNP0208722.0.pdbqt,-8.9
minimized_CNP0379350.0.pdbqt,-9.0
minimized_CNP0085919.0.pdbqt,-8.0
minimized_CNP0370679.0.pdbqt,-9.3
minimized_CNP0462849.0.pdbqt,-9.9
minimized_CNP0178002.0.pdbqt,-9.0
minimized_CNP0266507.0.pdbqt,-8.0
minimized_CNP0263557.0.pdbqt,-10.2
minimized_CNP0339401.0.pdbqt,-8.8
minimized_CNP0571175.0.pdbqt,-8.7
minimized_CNP0383950.0.pdbqt,-12.1
minimized_CNP0372820.0.pdbqt,-11.2
