Ligand,Score
minimized_CNP0143065.1.pdbqt,FAILED
minimized_CNP0158348.1.pdbqt,FAILED
minimized_CNP0494566.0.pdbqt,-7.3
minimized_CNP0320641.1.pdbqt,-7.6
minimized_CNP0546625.1.pdbqt,-8.2
minimized_CNP0178989.4.pdbqt,-6.8
minimized_CNP0313982.0.pdbqt,-6.8
minimized_CNP0409104.1.pdbqt,-6.6
minimized_CNP0547170.1.pdbqt,-7.6
minimized_CNP0143416.1.pdbqt,-7.7
minimized_CNP0207327.1.pdbqt,-6.4
minimized_CNP0191493.0.pdbqt,-8.1
minimized_CNP0172467.2.pdbqt,-8.1
minimized_CNP0289524.1.pdbqt,-6.5
minimized_CNP0313017.1.pdbqt,-7.0
minimized_CNP0382047.1.pdbqt,-6.9
minimized_CNP0078873.1.pdbqt,-6.2
minimized_CNP0348742.3.pdbqt,-6.7
minimized_CNP0130580.1.pdbqt,-8.0
minimized_CNP0220144.1.pdbqt,-7.5
minimized_CNP0377081.3.pdbqt,-9.1
minimized_CNP0278924.2.pdbqt,-7.6
minimized_CNP0271208.2.pdbqt,-7.7
minimized_CNP0178989.2.pdbqt,-6.6
minimized_CNP0211115.1.pdbqt,-9.1
minimized_CNP0189480.1.pdbqt,-7.3
minimized_CNP0537922.0.pdbqt,-6.9
minimized_CNP0532257.1.pdbqt,-7.4
minimized_CNP0171277.1.pdbqt,-9.2
minimized_CNP0412215.1.pdbqt,-8.5
minimized_CNP0327640.3.pdbqt,-8.2
minimized_CNP0280733.2.pdbqt,-9.5
minimized_CNP0280733.1.pdbqt,-9.6
minimized_CNP0369680.1.pdbqt,-9.1
minimized_CNP0238006.1.pdbqt,-7.1
