Ligand,Score
minimized_CNP0287046.2.pdbqt,FAILED
minimized_CNP0292819.2.pdbqt,FAILED
minimized_CNP0345093.1.pdbqt,-7.6
minimized_CNP0405200.1.pdbqt,-11.2
minimized_CNP0158462.3.pdbqt,-11.1
minimized_CNP0311040.2.pdbqt,-9.9
minimized_CNP0049826.1.pdbqt,-7.8
minimized_CNP0005061.1.pdbqt,-8.8
minimized_CNP0601760.1.pdbqt,-8.6
minimized_CNP0391030.1.pdbqt,-10.4
minimized_CNP0135418.7.pdbqt,-9.4
minimized_CNP0578927.2.pdbqt,-8.4
minimized_CNP0071432.1.pdbqt,-10.6
minimized_CNP0589177.4.pdbqt,-9.5
minimized_CNP0489046.1.pdbqt,-8.6
minimized_CNP0332653.7.pdbqt,-9.2
minimized_CNP0588343.1.pdbqt,-8.4
minimized_CNP0602482.0.pdbqt,-9.5
minimized_CNP0113107.2.pdbqt,-8.4
minimized_CNP0578213.1.pdbqt,-11.3
minimized_CNP0332653.8.pdbqt,-10.0
minimized_CNP0112519.1.pdbqt,-9.4
minimized_CNP0205426.1.pdbqt,-9.0
minimized_CNP0349760.0.pdbqt,-10.5
minimized_CNP0007579.1.pdbqt,-8.1
minimized_CNP0322811.1.pdbqt,-8.6
minimized_CNP0127634.1.pdbqt,-10.2
minimized_CNP0165537.2.pdbqt,-9.7
minimized_CNP0173988.2.pdbqt,-8.3
minimized_CNP0445126.1.pdbqt,-9.4
minimized_CNP0135520.0.pdbqt,-8.3
minimized_CNP0493499.1.pdbqt,-8.6
minimized_CNP0538792.1.pdbqt,-8.0
minimized_CNP0563125.1.pdbqt,-7.6
minimized_CNP0136212.1.pdbqt,-7.5
