Ligand,Score
minimized_CNP0586538.1.pdbqt,-8.3
minimized_CNP0235741.1.pdbqt,-8.2
minimized_CNP0239804.0.pdbqt,-7.9
minimized_CNP0357073.1.pdbqt,-8.2
minimized_CNP0198140.1.pdbqt,-7.9
minimized_CNP0427181.1.pdbqt,-8.2
minimized_CNP0150652.1.pdbqt,-8.0
minimized_CNP0160393.1.pdbqt,-7.4
minimized_CNP0276040.1.pdbqt,FAILED
minimized_CNP0106825.1.pdbqt,-8.5
minimized_CNP0300741.7.pdbqt,-7.6
minimized_CNP0249822.0.pdbqt,-7.1
minimized_CNP0127109.2.pdbqt,-9.0
minimized_CNP0229984.2.pdbqt,-7.4
minimized_CNP0312769.1.pdbqt,-7.7
minimized_CNP0175504.2.pdbqt,-8.1
minimized_CNP0303024.1.pdbqt,-7.5
minimized_CNP0085235.1.pdbqt,-8.5
minimized_CNP0203365.0.pdbqt,-7.6
minimized_CNP0261719.1.pdbqt,-8.6
minimized_CNP0195654.2.pdbqt,-8.6
minimized_CNP0372905.1.pdbqt,-9.9
minimized_CNP0240233.7.pdbqt,-10.6
minimized_CNP0371590.2.pdbqt,-9.6
minimized_CNP0195516.1.pdbqt,-11.0
minimized_CNP0549548.4.pdbqt,-10.6
minimized_CNP0380159.5.pdbqt,-10.8
minimized_CNP0015452.2.pdbqt,-10.1
minimized_CNP0125140.1.pdbqt,-8.5
minimized_CNP0533504.5.pdbqt,-8.9
minimized_CNP0386412.1.pdbqt,-9.8
minimized_CNP0301082.3.pdbqt,-11.8
minimized_CNP0243192.1.pdbqt,-9.3
minimized_CNP0125672.3.pdbqt,-10.2
minimized_CNP0125672.5.pdbqt,-10.3
