Ligand,Score
minimized_CNP0590633.1.pdbqt,FAILED
minimized_CNP0602048.2.pdbqt,-5.4
minimized_CNP0489672.1.pdbqt,FAILED
minimized_CNP0554064.2.pdbqt,-6.2
minimized_CNP0572383.1.pdbqt,-5.8
minimized_CNP0496420.2.pdbqt,-6.8
minimized_CNP0572383.2.pdbqt,-6.0
minimized_CNP0596781.2.pdbqt,-5.4
minimized_CNP0538398.1.pdbqt,-5.6
minimized_CNP0522605.1.pdbqt,-5.7
minimized_CNP0504397.2.pdbqt,-6.1
minimized_CNP0481668.2.pdbqt,-6.0
minimized_CNP0596781.1.pdbqt,-6.7
minimized_CNP0548016.1.pdbqt,-6.1
minimized_CNP0505273.1.pdbqt,-6.3
minimized_CNP0509600.2.pdbqt,-5.0
minimized_CNP0551228.1.pdbqt,-6.2
minimized_CNP0530179.1.pdbqt,-5.2
minimized_CNP0548185.2.pdbqt,-6.1
minimized_CNP0535294.2.pdbqt,-5.7
minimized_CNP0489129.1.pdbqt,-5.3
minimized_CNP0586633.1.pdbqt,-4.7
minimized_CNP0479398.2.pdbqt,-6.2
minimized_CNP0507645.1.pdbqt,-5.5
minimized_CNP0483343.1.pdbqt,-5.9
minimized_CNP0481223.2.pdbqt,-6.1
minimized_CNP0487409.2.pdbqt,-6.2
minimized_CNP0522376.1.pdbqt,-6.0
minimized_CNP0481223.1.pdbqt,-4.6
minimized_CNP0507800.1.pdbqt,-6.9
minimized_CNP0530546.1.pdbqt,-4.6
minimized_CNP0504062.1.pdbqt,-5.8
minimized_CNP0589310.1.pdbqt,-5.0
minimized_CNP0568764.1.pdbqt,-4.9
minimized_CNP0507177.1.pdbqt,-5.5
