Ligand,Score
minimized_CNP0433119.1.pdbqt,-7.7
minimized_CNP0151157.0.pdbqt,-7.1
minimized_CNP0600228.0.pdbqt,-7.6
minimized_CNP0197118.3.pdbqt,-7.7
minimized_CNP0349676.2.pdbqt,-7.2
minimized_CNP0129257.3.pdbqt,-7.1
minimized_CNP0168325.3.pdbqt,-7.6
minimized_CNP0546388.4.pdbqt,-8.5
minimized_CNP0143949.1.pdbqt,-8.9
minimized_CNP0293349.3.pdbqt,-9.6
minimized_CNP0349962.6.pdbqt,-9.7
minimized_CNP0344517.7.pdbqt,-9.0
minimized_CNP0160999.2.pdbqt,-9.1
minimized_CNP0086746.3.pdbqt,-9.3
minimized_CNP0546388.1.pdbqt,-8.5
minimized_CNP0325924.1.pdbqt,-10.4
minimized_CNP0189246.5.pdbqt,-8.5
minimized_CNP0517955.1.pdbqt,-8.2
minimized_CNP0365444.3.pdbqt,-9.2
minimized_CNP0079089.1.pdbqt,-9.4
minimized_CNP0208385.5.pdbqt,-7.8
minimized_CNP0305400.1.pdbqt,-8.9
minimized_CNP0365444.7.pdbqt,-9.4
minimized_CNP0079089.2.pdbqt,-9.0
minimized_CNP0203791.5.pdbqt,-8.3
minimized_CNP0505988.0.pdbqt,-10.1
minimized_CNP0162890.1.pdbqt,-8.5
minimized_CNP0510004.1.pdbqt,-8.4
minimized_CNP0494016.1.pdbqt,-9.7
minimized_CNP0245542.4.pdbqt,-8.9
minimized_CNP0246859.5.pdbqt,-9.9
minimized_CNP0564017.2.pdbqt,-9.6
minimized_CNP0188618.1.pdbqt,-9.2
minimized_CNP0532890.2.pdbqt,-10.2
minimized_CNP0348653.4.pdbqt,-9.0
