Ligand,Score
minimized_CNP0603727.2.pdbqt,-9.6
minimized_CNP0603727.1.pdbqt,-9.7
minimized_CNP0015049.1.pdbqt,-10.6
minimized_CNP0409011.0.pdbqt,-8.0
minimized_CNP0366384.0.pdbqt,-9.9
minimized_CNP0012388.1.pdbqt,-9.1
minimized_CNP0377785.1.pdbqt,-10.3
minimized_CNP0405959.1.pdbqt,-10.3
minimized_CNP0449076.1.pdbqt,-9.4
minimized_CNP0403609.0.pdbqt,-10.0
minimized_CNP0414960.0.pdbqt,-8.8
minimized_CNP0315250.1.pdbqt,-9.8
minimized_CNP0605322.1.pdbqt,-10.7
minimized_CNP0015102.1.pdbqt,-10.5
minimized_CNP0275319.5.pdbqt,-9.1
minimized_CNP0377897.1.pdbqt,-7.7
minimized_CNP0413438.0.pdbqt,-9.9
minimized_CNP0228069.1.pdbqt,-10.5
minimized_CNP0244030.1.pdbqt,-8.5
minimized_CNP0091955.3.pdbqt,-9.2
minimized_CNP0292074.2.pdbqt,-9.8
minimized_CNP0377080.1.pdbqt,-9.6
minimized_CNP0342425.1.pdbqt,-8.5
minimized_CNP0009507.1.pdbqt,-9.3
minimized_CNP0572057.1.pdbqt,-9.9
minimized_CNP0376789.2.pdbqt,-10.7
minimized_CNP0070538.2.pdbqt,-9.9
minimized_CNP0012048.1.pdbqt,-10.5
minimized_CNP0319472.1.pdbqt,-9.0
minimized_CNP0017048.1.pdbqt,-8.9
minimized_CNP0072364.1.pdbqt,-9.5
minimized_CNP0406262.0.pdbqt,-9.8
minimized_CNP0388771.0.pdbqt,-9.1
minimized_CNP0393251.1.pdbqt,-10.2
minimized_CNP0591321.1.pdbqt,-11.0
