Ligand,Score
minimized_CNP0202111.1.pdbqt,-7.894
minimized_CNP0245869.6.pdbqt,-7.895
minimized_CNP0015778.1.pdbqt,-8.521
minimized_CNP0015747.1.pdbqt,-8.691
minimized_CNP0251487.2.pdbqt,-8.6
minimized_CNP0467283.1.pdbqt,-8.592
minimized_CNP0378616.1.pdbqt,-7.607
minimized_CNP0182172.2.pdbqt,-7.573
minimized_CNP0182185.2.pdbqt,-8.548
minimized_CNP0296445.1.pdbqt,-10.31
minimized_CNP0289346.1.pdbqt,-7.546
minimized_CNP0027864.2.pdbqt,-7.469
minimized_CNP0289346.2.pdbqt,-7.224
minimized_CNP0245452.1.pdbqt,-9.449
minimized_CNP0015660.1.pdbqt,-8.184
minimized_CNP0311662.1.pdbqt,-8.333
minimized_CNP0143413.1.pdbqt,-9.679
minimized_CNP0149976.2.pdbqt,FAILED
minimized_CNP0133915.2.pdbqt,-8.799
minimized_CNP0183026.1.pdbqt,-8.85
minimized_CNP0195548.2.pdbqt,-8.918
minimized_CNP0158032.1.pdbqt,-7.939
minimized_CNP0244227.3.pdbqt,-7.716
minimized_CNP0502910.1.pdbqt,-10.24
minimized_CNP0226482.3.pdbqt,FAILED
minimized_CNP0326530.3.pdbqt,-8.578
minimized_CNP0404141.1.pdbqt,-9.011
minimized_CNP0192282.1.pdbqt,-7.42
minimized_CNP0321636.1.pdbqt,-7.835
minimized_CNP0223682.2.pdbqt,-8.29
minimized_CNP0105433.2.pdbqt,-8.587
minimized_CNP0152559.3.pdbqt,-8.541
minimized_CNP0167609.1.pdbqt,-7.597
minimized_CNP0453787.1.pdbqt,-8.84
minimized_CNP0283251.1.pdbqt,-7.457
