Ligand,Score
minimized_CNP0257776.2.pdbqt,-10.2
minimized_CNP0383193.1.pdbqt,-10.1
minimized_CNP0403497.1.pdbqt,-9.9
minimized_CNP0363936.1.pdbqt,-9.1
minimized_CNP0345957.1.pdbqt,-9.2
minimized_CNP0254030.1.pdbqt,-9.9
minimized_CNP0339045.1.pdbqt,-8.5
minimized_CNP0361536.5.pdbqt,-9.7
minimized_CNP0234041.1.pdbqt,-9.2
minimized_CNP0168463.5.pdbqt,-8.1
minimized_CNP0043579.2.pdbqt,-10.4
minimized_CNP0527969.1.pdbqt,-10.4
minimized_CNP0164167.2.pdbqt,-9.6
minimized_CNP0086262.2.pdbqt,-9.2
minimized_CNP0168463.7.pdbqt,-8.5
minimized_CNP0129285.4.pdbqt,-10.2
minimized_CNP0130636.1.pdbqt,-7.6
minimized_CNP0403277.1.pdbqt,-8.3
minimized_CNP0154541.1.pdbqt,-8.6
minimized_CNP0126877.1.pdbqt,-9.9
minimized_CNP0202730.6.pdbqt,-9.3
minimized_CNP0244933.1.pdbqt,-8.6
minimized_CNP0287538.2.pdbqt,-8.6
minimized_CNP0113086.4.pdbqt,-8.6
minimized_CNP0440209.1.pdbqt,-8.9
minimized_CNP0280901.1.pdbqt,-8.3
minimized_CNP0095651.1.pdbqt,-8.4
minimized_CNP0130108.0.pdbqt,-11.7
minimized_CNP0105479.1.pdbqt,-9.4
minimized_CNP0390553.1.pdbqt,-8.8
minimized_CNP0070484.1.pdbqt,-7.2
minimized_CNP0175680.1.pdbqt,-7.8
minimized_CNP0188609.3.pdbqt,-10.0
minimized_CNP0293324.1.pdbqt,-10.8
minimized_CNP0361624.2.pdbqt,-8.5
