Ligand,Score
minimized_CNP0432960.2.pdbqt,FAILED
minimized_CNP0123375.1.pdbqt,-5.9
minimized_CNP0342167.1.pdbqt,-8.3
minimized_CNP0355424.1.pdbqt,-5.0
minimized_CNP0425821.3.pdbqt,FAILED
minimized_CNP0066149.3.pdbqt,FAILED
minimized_CNP0218796.0.pdbqt,-6.4
minimized_CNP0183532.1.pdbqt,-5.9
minimized_CNP0450218.1.pdbqt,FAILED
minimized_CNP0081030.1.pdbqt,-7.8
minimized_CNP0250393.1.pdbqt,-5.5
minimized_CNP0297680.3.pdbqt,-7.4
minimized_CNP0229904.1.pdbqt,-8.8
minimized_CNP0083578.0.pdbqt,-8.2
minimized_CNP0040847.0.pdbqt,-9.4
minimized_CNP0075834.9.pdbqt,-8.2
minimized_CNP0075834.5.pdbqt,-8.5
minimized_CNP0209077.1.pdbqt,-7.0
minimized_CNP0218889.0.pdbqt,-6.0
minimized_CNP0202582.1.pdbqt,-7.6
minimized_CNP0209077.2.pdbqt,-7.3
minimized_CNP0351056.3.pdbqt,-7.6
minimized_CNP0358569.1.pdbqt,-7.3
minimized_CNP0344561.5.pdbqt,-8.5
minimized_CNP0338157.1.pdbqt,-6.9
minimized_CNP0092561.1.pdbqt,-7.9
minimized_CNP0292607.1.pdbqt,-9.0
minimized_CNP0292607.2.pdbqt,-9.6
minimized_CNP0545800.1.pdbqt,-6.6
minimized_CNP0511692.1.pdbqt,-6.9
minimized_CNP0498746.1.pdbqt,-7.3
minimized_CNP0492263.1.pdbqt,-6.6
minimized_CNP0495609.1.pdbqt,-6.5
minimized_CNP0539754.1.pdbqt,-7.2
minimized_CNP0557572.1.pdbqt,-6.3
