Ligand,Score
minimized_CNP0140485.3.pdbqt,FAILED
minimized_CNP0236877.1.pdbqt,-5.7
minimized_CNP0494840.0.pdbqt,-5.8
minimized_CNP0177575.1.pdbqt,-5.6
minimized_CNP0119374.4.pdbqt,-6.3
minimized_CNP0153154.2.pdbqt,-5.9
minimized_CNP0254728.1.pdbqt,-6.6
minimized_CNP0116672.1.pdbqt,-8.6
minimized_CNP0319645.1.pdbqt,FAILED
minimized_CNP0319355.1.pdbqt,-6.8
minimized_CNP0187821.1.pdbqt,-6.3
minimized_CNP0368793.1.pdbqt,-7.0
minimized_CNP0119374.2.pdbqt,-6.3
minimized_CNP0259481.7.pdbqt,-6.1
minimized_CNP0176995.1.pdbqt,-5.6
minimized_CNP0593201.3.pdbqt,-10.1
minimized_CNP0505298.3.pdbqt,-9.9
minimized_CNP0521229.3.pdbqt,-10.4
minimized_CNP0503819.1.pdbqt,-9.3
minimized_CNP0562278.4.pdbqt,-9.2
minimized_CNP0593201.4.pdbqt,-10.1
minimized_CNP0529648.1.pdbqt,-10.4
minimized_CNP0497939.1.pdbqt,-10.6
minimized_CNP0236642.3.pdbqt,-10.8
minimized_CNP0155542.1.pdbqt,-11.2
minimized_CNP0234420.2.pdbqt,-11.8
minimized_CNP0223161.2.pdbqt,-10.8
minimized_CNP0501331.2.pdbqt,-9.7
minimized_CNP0588379.1.pdbqt,-9.8
minimized_CNP0319108.2.pdbqt,-10.4
minimized_CNP0571782.3.pdbqt,-8.9
minimized_CNP0592809.2.pdbqt,-9.3
minimized_CNP0587064.4.pdbqt,-9.4
minimized_CNP0295877.3.pdbqt,-9.8
minimized_CNP0577636.1.pdbqt,-10.2
