Ligand,Score
minimized_CNP0502609.4.pdbqt,-7.1
minimized_CNP0552331.3.pdbqt,-7.1
minimized_CNP0221070.2.pdbqt,-6.6
minimized_CNP0205365.1.pdbqt,-12.0
minimized_CNP0148844.1.pdbqt,-11.5
minimized_CNP0011178.1.pdbqt,-9.1
minimized_CNP0568430.1.pdbqt,-10.8
minimized_CNP0011206.2.pdbqt,-10.2
minimized_CNP0353580.1.pdbqt,-10.2
minimized_CNP0147262.1.pdbqt,-11.0
minimized_CNP0552331.4.pdbqt,-7.3
minimized_CNP0013174.2.pdbqt,-6.8
minimized_CNP0504567.1.pdbqt,-9.7
minimized_CNP0154447.1.pdbqt,-10.8
minimized_CNP0419939.1.pdbqt,-11.4
minimized_CNP0348536.4.pdbqt,-10.4
minimized_CNP0093305.1.pdbqt,-11.1
minimized_CNP0389775.1.pdbqt,-10.5
minimized_CNP0095294.1.pdbqt,-12.2
minimized_CNP0100647.1.pdbqt,-10.3
minimized_CNP0089724.1.pdbqt,-12.9
minimized_CNP0089903.1.pdbqt,-10.3
minimized_CNP0171995.1.pdbqt,-10.2
minimized_CNP0092685.1.pdbqt,-12.0
minimized_CNP0100002.1.pdbqt,-11.7
minimized_CNP0391114.1.pdbqt,-11.6
minimized_CNP0422516.1.pdbqt,-11.2
minimized_CNP0580015.1.pdbqt,-11.8
minimized_CNP0569997.1.pdbqt,-9.4
minimized_CNP0545966.1.pdbqt,-9.6
minimized_CNP0496607.1.pdbqt,-10.6
minimized_CNP0365191.1.pdbqt,-9.0
minimized_CNP0488412.1.pdbqt,-10.2
minimized_CNP0098529.1.pdbqt,-8.6
minimized_CNP0256611.1.pdbqt,-9.6
