Ligand,Score
minimized_CNP0328270.9.pdbqt,-7.6
minimized_CNP0239273.1.pdbqt,-8.7
minimized_CNP0189401.2.pdbqt,-8.4
minimized_CNP0528718.2.pdbqt,-9.2
minimized_CNP0221900.2.pdbqt,-9.9
minimized_CNP0386165.4.pdbqt,-8.2
minimized_CNP0163861.1.pdbqt,-9.0
minimized_CNP0137209.2.pdbqt,-7.9
minimized_CNP0328146.1.pdbqt,-9.3
minimized_CNP0119964.3.pdbqt,-9.5
minimized_CNP0592010.1.pdbqt,-8.9
minimized_CNP0171676.14.pdbqt,-8.4
minimized_CNP0121282.10.pdbqt,-8.7
minimized_CNP0302663.3.pdbqt,-9.9
minimized_CNP0310723.4.pdbqt,-11.4
minimized_CNP0203230.1.pdbqt,-11.6
minimized_CNP0229782.2.pdbqt,-12.3
minimized_CNP0199618.1.pdbqt,-13.4
minimized_CNP0131328.1.pdbqt,-11.5
minimized_CNP0290524.1.pdbqt,-10.6
minimized_CNP0567134.1.pdbqt,-9.2
minimized_CNP0230791.1.pdbqt,-10.9
minimized_CNP0169186.2.pdbqt,-11.0
minimized_CNP0342868.1.pdbqt,-11.2
minimized_CNP0201913.2.pdbqt,-8.2
minimized_CNP0387340.1.pdbqt,-9.1
minimized_CNP0335327.1.pdbqt,-8.7
minimized_CNP0175399.1.pdbqt,-8.9
minimized_CNP0567945.1.pdbqt,-10.2
minimized_CNP0150817.1.pdbqt,-9.8
minimized_CNP0089980.1.pdbqt,-8.9
minimized_CNP0193566.5.pdbqt,-8.2
minimized_CNP0120470.1.pdbqt,-11.2
minimized_CNP0292189.2.pdbqt,-10.9
minimized_CNP0194251.1.pdbqt,-9.9
