Ligand,Score
minimized_CNP0283830.0.pdbqt,-3.7
minimized_CNP0042519.0.pdbqt,-3.9
minimized_CNP0262118.1.pdbqt,-4.3
minimized_CNP0273678.2.pdbqt,-4.0
minimized_CNP0478055.0.pdbqt,-5.4
minimized_CNP0109585.0.pdbqt,-4.5
minimized_CNP0337104.0.pdbqt,-3.9
minimized_CNP0353204.0.pdbqt,-4.2
minimized_CNP0398955.0.pdbqt,-4.7
minimized_CNP0121391.0.pdbqt,-5.1
minimized_CNP0199916.1.pdbqt,-5.5
minimized_CNP0296654.2.pdbqt,-5.6
minimized_CNP0553793.0.pdbqt,-6.2
minimized_CNP0177035.2.pdbqt,-7.0
minimized_CNP0472507.2.pdbqt,-10.9
minimized_CNP0456975.2.pdbqt,-11.5
minimized_CNP0022809.1.pdbqt,-11.7
minimized_CNP0105423.2.pdbqt,-9.6
minimized_CNP0124769.0.pdbqt,-8.5
minimized_CNP0370360.7.pdbqt,-8.6
minimized_CNP0011726.1.pdbqt,-10.2
minimized_CNP0520632.1.pdbqt,-8.8
minimized_CNP0451076.2.pdbqt,-9.1
minimized_CNP0287662.12.pdbqt,-8.3
minimized_CNP0180284.2.pdbqt,-7.7
minimized_CNP0268242.1.pdbqt,-10.3
minimized_CNP0308182.2.pdbqt,-10.5
minimized_CNP0113429.1.pdbqt,-9.7
minimized_CNP0002319.1.pdbqt,-10.3
minimized_CNP0163315.1.pdbqt,-9.7
minimized_CNP0028108.0.pdbqt,-9.7
minimized_CNP0419479.3.pdbqt,-10.0
minimized_CNP0258273.1.pdbqt,-9.1
minimized_CNP0491642.1.pdbqt,-9.6
minimized_CNP0250274.1.pdbqt,-9.8
