Ligand,Score
minimized_CNP0205816.0.pdbqt,-9.0
minimized_CNP0240285.1.pdbqt,-11.5
minimized_CNP0247916.1.pdbqt,-10.1
minimized_CNP0184592.7.pdbqt,-10.0
minimized_CNP0265174.1.pdbqt,-10.5
minimized_CNP0169856.1.pdbqt,-9.9
minimized_CNP0286287.11.pdbqt,-11.0
minimized_CNP0141400.1.pdbqt,-10.2
minimized_CNP0487003.1.pdbqt,-10.0
minimized_CNP0174237.1.pdbqt,-10.1
minimized_CNP0274729.3.pdbqt,-10.6
minimized_CNP0580812.1.pdbqt,-11.7
minimized_CNP0216563.2.pdbqt,-8.9
minimized_CNP0130525.4.pdbqt,-9.6
minimized_CNP0196324.1.pdbqt,-9.9
minimized_CNP0243690.6.pdbqt,-10.0
minimized_CNP0433476.1.pdbqt,-10.0
minimized_CNP0239656.1.pdbqt,-9.2
minimized_CNP0162747.1.pdbqt,-9.9
minimized_CNP0433455.1.pdbqt,-8.4
minimized_CNP0328638.3.pdbqt,-11.3
minimized_CNP0145884.2.pdbqt,-10.4
minimized_CNP0094954.2.pdbqt,-10.2
minimized_CNP0170309.1.pdbqt,-11.8
minimized_CNP0293736.1.pdbqt,-9.3
minimized_CNP0152898.2.pdbqt,-11.2
minimized_CNP0189132.3.pdbqt,-11.3
minimized_CNP0163152.2.pdbqt,-9.6
minimized_CNP0232129.5.pdbqt,-13.1
minimized_CNP0225148.8.pdbqt,-12.4
minimized_CNP0147205.1.pdbqt,-10.7
minimized_CNP0269852.1.pdbqt,-11.8
minimized_CNP0149165.1.pdbqt,-12.1
minimized_CNP0328407.1.pdbqt,-11.8
minimized_CNP0056467.2.pdbqt,-11.2
