n_features,rmse,features
5,0.731943983178567,"BalabanIndex,PathComplexityIndex,Fused_ring_count,BertzCTIndex,StereocenterCount"
10,0.6930120609624913,"BalabanIndex,PathComplexityIndex,Fused_ring_count,BertzCTIndex,StereocenterCount,TotalPathCount,Largest_ring_size,HBD,Quaternary_Carbons,HeteroatomCount"
15,0.6734598319640724,"BalabanIndex,PathComplexityIndex,Fused_ring_count,BertzCTIndex,StereocenterCount,TotalPathCount,Largest_ring_size,HBD,Quaternary_Carbons,HeteroatomCount,Chi4,Aromatic_ring_count,Max_EState,PMI_Ratio2,Spiro_atom_count"
20,0.6456048387051485,"BalabanIndex,PathComplexityIndex,Fused_ring_count,BertzCTIndex,StereocenterCount,TotalPathCount,Largest_ring_size,HBD,Quaternary_Carbons,HeteroatomCount,Chi4,Aromatic_ring_count,Max_EState,PMI_Ratio2,Spiro_atom_count,Min_EState,AtomInformationContent,Ester,Chi1,RotatableBonds"
25,0.6275737332192082,"BalabanIndex,PathComplexityIndex,Fused_ring_count,BertzCTIndex,StereocenterCount,TotalPathCount,Largest_ring_size,HBD,Quaternary_Carbons,HeteroatomCount,Chi4,Aromatic_ring_count,Max_EState,PMI_Ratio2,Spiro_atom_count,Min_EState,AtomInformationContent,Ester,Chi1,RotatableBonds,BridgeheadAtomCount,Phenol,BondInformationContent,Avg_EState,Eccentricity"
