n_features,rmse,features
55,0.6469553211575765,"BalabanIndex_div_PathComplexityIndex,RingCount_x_Asphericity,BalabanIndex_div_Max_EState,RingCount_x_PMI2,PathComplexityIndex_x_GraphDistanceDistributionEntropy,RingCount_x_partial_charge_max,SSSR_count_x_Largest_ring_size,TPSA_x_SSSR_count,PMI2_x_Fused_ring_count,TotalPathCount_div_Largest_ring_size,PMI_Ratio2_x_BalabanIndex,RingCount_div_AtomInformationContent,Asphericity_x_Fused_ring_count,Eccentricity_x_PathComplexityIndex,RingCount_div_SpherocityIndex,SSSR_count_div_partial_charge_max,BertzCTIndex_x_PathComplexityIndex,BalabanIndex_div_partial_charge_max,partial_charge_min_x_BalabanIndex,Largest_ring_size_x_BertzCTIndex,SSSR_count_div_FractionCSP3,Max_EState_x_PathComplexityIndex,StereocenterCount_x_SSSR_count,Largest_ring_size_x_Chi3,BalabanIndex_x_PathComplexityIndex,RadiusOfGyration_x_Largest_ring_size,MolarRefractivity_div_TotalPathCount,Max_EState_x_Bridged_ring_count,PMI2_div_Fused_ring_count,RingCount_div_BondInformationContent,BoundingBoxVolume_div_Largest_ring_size,AtomInformationContent_div_BalabanIndex,TopologicalDiameter_div_Largest_ring_size,ZagrebIndex_div_MolWt,TotalPathCount_div_RadiusOfGyration,HBD_x_SSSR_count,RadiusOfGyration_div_BertzCTIndex,Min_EState_x_SSSR_count,BalabanIndex_div_HeteroatomCount,BalabanIndex_div_Asphericity,SSSR_count_x_BondInformationContent,ZagrebIndex_div_CovalentRadiusSum,StereocenterCount_x_Fused_ring_count,partial_charge_max_x_BalabanIndex,DoubleBondCount_x_SSSR_count,MolarRefractivity_div_BertzCTIndex,partial_charge_min_x_PathComplexityIndex,SSSR_count_div_Fused_ring_count,Fused_ring_count_div_FractionCSP3,Asphericity_x_Largest_ring_size,Chi4_div_FractionCSP3,HBD_x_Fused_ring_count,PMI_Ratio2_x_TotalPathCount,Min_EState_x_Fused_ring_count,AtomInformationContent_x_TotalPathCount"
60,0.6347351362523019,"BalabanIndex_div_PathComplexityIndex,RingCount_x_Asphericity,BalabanIndex_div_Max_EState,RingCount_x_PMI2,PathComplexityIndex_x_GraphDistanceDistributionEntropy,RingCount_x_partial_charge_max,SSSR_count_x_Largest_ring_size,TPSA_x_SSSR_count,PMI2_x_Fused_ring_count,TotalPathCount_div_Largest_ring_size,PMI_Ratio2_x_BalabanIndex,RingCount_div_AtomInformationContent,Asphericity_x_Fused_ring_count,Eccentricity_x_PathComplexityIndex,RingCount_div_SpherocityIndex,SSSR_count_div_partial_charge_max,BertzCTIndex_x_PathComplexityIndex,BalabanIndex_div_partial_charge_max,partial_charge_min_x_BalabanIndex,Largest_ring_size_x_BertzCTIndex,SSSR_count_div_FractionCSP3,Max_EState_x_PathComplexityIndex,StereocenterCount_x_SSSR_count,Largest_ring_size_x_Chi3,BalabanIndex_x_PathComplexityIndex,RadiusOfGyration_x_Largest_ring_size,MolarRefractivity_div_TotalPathCount,Max_EState_x_Bridged_ring_count,PMI2_div_Fused_ring_count,RingCount_div_BondInformationContent,BoundingBoxVolume_div_Largest_ring_size,AtomInformationContent_div_BalabanIndex,TopologicalDiameter_div_Largest_ring_size,ZagrebIndex_div_MolWt,TotalPathCount_div_RadiusOfGyration,HBD_x_SSSR_count,RadiusOfGyration_div_BertzCTIndex,Min_EState_x_SSSR_count,BalabanIndex_div_HeteroatomCount,BalabanIndex_div_Asphericity,SSSR_count_x_BondInformationContent,ZagrebIndex_div_CovalentRadiusSum,StereocenterCount_x_Fused_ring_count,partial_charge_max_x_BalabanIndex,DoubleBondCount_x_SSSR_count,MolarRefractivity_div_BertzCTIndex,partial_charge_min_x_PathComplexityIndex,SSSR_count_div_Fused_ring_count,Fused_ring_count_div_FractionCSP3,Asphericity_x_Largest_ring_size,Chi4_div_FractionCSP3,HBD_x_Fused_ring_count,PMI_Ratio2_x_TotalPathCount,Min_EState_x_Fused_ring_count,AtomInformationContent_x_TotalPathCount,Largest_ring_size_x_PathComplexityIndex,WienerIndex_div_PMI1,RingCount_div_DoubleBondCount,SSSR_count_div_MolarRefractivity,RotatableBonds_x_Bridged_ring_count"
65,0.6350552946455467,"BalabanIndex_div_PathComplexityIndex,RingCount_x_Asphericity,BalabanIndex_div_Max_EState,RingCount_x_PMI2,PathComplexityIndex_x_GraphDistanceDistributionEntropy,RingCount_x_partial_charge_max,SSSR_count_x_Largest_ring_size,TPSA_x_SSSR_count,PMI2_x_Fused_ring_count,TotalPathCount_div_Largest_ring_size,PMI_Ratio2_x_BalabanIndex,RingCount_div_AtomInformationContent,Asphericity_x_Fused_ring_count,Eccentricity_x_PathComplexityIndex,RingCount_div_SpherocityIndex,SSSR_count_div_partial_charge_max,BertzCTIndex_x_PathComplexityIndex,BalabanIndex_div_partial_charge_max,partial_charge_min_x_BalabanIndex,Largest_ring_size_x_BertzCTIndex,SSSR_count_div_FractionCSP3,Max_EState_x_PathComplexityIndex,StereocenterCount_x_SSSR_count,Largest_ring_size_x_Chi3,BalabanIndex_x_PathComplexityIndex,RadiusOfGyration_x_Largest_ring_size,MolarRefractivity_div_TotalPathCount,Max_EState_x_Bridged_ring_count,PMI2_div_Fused_ring_count,RingCount_div_BondInformationContent,BoundingBoxVolume_div_Largest_ring_size,AtomInformationContent_div_BalabanIndex,TopologicalDiameter_div_Largest_ring_size,ZagrebIndex_div_MolWt,TotalPathCount_div_RadiusOfGyration,HBD_x_SSSR_count,RadiusOfGyration_div_BertzCTIndex,Min_EState_x_SSSR_count,BalabanIndex_div_HeteroatomCount,BalabanIndex_div_Asphericity,SSSR_count_x_BondInformationContent,ZagrebIndex_div_CovalentRadiusSum,StereocenterCount_x_Fused_ring_count,partial_charge_max_x_BalabanIndex,DoubleBondCount_x_SSSR_count,MolarRefractivity_div_BertzCTIndex,partial_charge_min_x_PathComplexityIndex,SSSR_count_div_Fused_ring_count,Fused_ring_count_div_FractionCSP3,Asphericity_x_Largest_ring_size,Chi4_div_FractionCSP3,HBD_x_Fused_ring_count,PMI_Ratio2_x_TotalPathCount,Min_EState_x_Fused_ring_count,AtomInformationContent_x_TotalPathCount,Largest_ring_size_x_PathComplexityIndex,WienerIndex_div_PMI1,RingCount_div_DoubleBondCount,SSSR_count_div_MolarRefractivity,RotatableBonds_x_Bridged_ring_count,HeteroatomCount_x_Largest_ring_size,SSSR_count_div_RingCount,Chi4_div_RadiusOfGyration,Fused_ring_count_div_Bridged_ring_count,BalabanIndex_div_TopologicalRadius"
70,0.6338053637845298,"BalabanIndex_div_PathComplexityIndex,RingCount_x_Asphericity,BalabanIndex_div_Max_EState,RingCount_x_PMI2,PathComplexityIndex_x_GraphDistanceDistributionEntropy,RingCount_x_partial_charge_max,SSSR_count_x_Largest_ring_size,TPSA_x_SSSR_count,PMI2_x_Fused_ring_count,TotalPathCount_div_Largest_ring_size,PMI_Ratio2_x_BalabanIndex,RingCount_div_AtomInformationContent,Asphericity_x_Fused_ring_count,Eccentricity_x_PathComplexityIndex,RingCount_div_SpherocityIndex,SSSR_count_div_partial_charge_max,BertzCTIndex_x_PathComplexityIndex,BalabanIndex_div_partial_charge_max,partial_charge_min_x_BalabanIndex,Largest_ring_size_x_BertzCTIndex,SSSR_count_div_FractionCSP3,Max_EState_x_PathComplexityIndex,StereocenterCount_x_SSSR_count,Largest_ring_size_x_Chi3,BalabanIndex_x_PathComplexityIndex,RadiusOfGyration_x_Largest_ring_size,MolarRefractivity_div_TotalPathCount,Max_EState_x_Bridged_ring_count,PMI2_div_Fused_ring_count,RingCount_div_BondInformationContent,BoundingBoxVolume_div_Largest_ring_size,AtomInformationContent_div_BalabanIndex,TopologicalDiameter_div_Largest_ring_size,ZagrebIndex_div_MolWt,TotalPathCount_div_RadiusOfGyration,HBD_x_SSSR_count,RadiusOfGyration_div_BertzCTIndex,Min_EState_x_SSSR_count,BalabanIndex_div_HeteroatomCount,BalabanIndex_div_Asphericity,SSSR_count_x_BondInformationContent,ZagrebIndex_div_CovalentRadiusSum,StereocenterCount_x_Fused_ring_count,partial_charge_max_x_BalabanIndex,DoubleBondCount_x_SSSR_count,MolarRefractivity_div_BertzCTIndex,partial_charge_min_x_PathComplexityIndex,SSSR_count_div_Fused_ring_count,Fused_ring_count_div_FractionCSP3,Asphericity_x_Largest_ring_size,Chi4_div_FractionCSP3,HBD_x_Fused_ring_count,PMI_Ratio2_x_TotalPathCount,Min_EState_x_Fused_ring_count,AtomInformationContent_x_TotalPathCount,Largest_ring_size_x_PathComplexityIndex,WienerIndex_div_PMI1,RingCount_div_DoubleBondCount,SSSR_count_div_MolarRefractivity,RotatableBonds_x_Bridged_ring_count,HeteroatomCount_x_Largest_ring_size,SSSR_count_div_RingCount,Chi4_div_RadiusOfGyration,Fused_ring_count_div_Bridged_ring_count,BalabanIndex_div_TopologicalRadius,Avg_EState_x_PathComplexityIndex,Max_EState_x_Largest_ring_size,SpherocityIndex_x_WienerIndex,HeteroatomCount_div_Largest_ring_size,BalabanIndex_x_AtomInformationContent"
75,0.6322825906918779,"BalabanIndex_div_PathComplexityIndex,RingCount_x_Asphericity,BalabanIndex_div_Max_EState,RingCount_x_PMI2,PathComplexityIndex_x_GraphDistanceDistributionEntropy,RingCount_x_partial_charge_max,SSSR_count_x_Largest_ring_size,TPSA_x_SSSR_count,PMI2_x_Fused_ring_count,TotalPathCount_div_Largest_ring_size,PMI_Ratio2_x_BalabanIndex,RingCount_div_AtomInformationContent,Asphericity_x_Fused_ring_count,Eccentricity_x_PathComplexityIndex,RingCount_div_SpherocityIndex,SSSR_count_div_partial_charge_max,BertzCTIndex_x_PathComplexityIndex,BalabanIndex_div_partial_charge_max,partial_charge_min_x_BalabanIndex,Largest_ring_size_x_BertzCTIndex,SSSR_count_div_FractionCSP3,Max_EState_x_PathComplexityIndex,StereocenterCount_x_SSSR_count,Largest_ring_size_x_Chi3,BalabanIndex_x_PathComplexityIndex,RadiusOfGyration_x_Largest_ring_size,MolarRefractivity_div_TotalPathCount,Max_EState_x_Bridged_ring_count,PMI2_div_Fused_ring_count,RingCount_div_BondInformationContent,BoundingBoxVolume_div_Largest_ring_size,AtomInformationContent_div_BalabanIndex,TopologicalDiameter_div_Largest_ring_size,ZagrebIndex_div_MolWt,TotalPathCount_div_RadiusOfGyration,HBD_x_SSSR_count,RadiusOfGyration_div_BertzCTIndex,Min_EState_x_SSSR_count,BalabanIndex_div_HeteroatomCount,BalabanIndex_div_Asphericity,SSSR_count_x_BondInformationContent,ZagrebIndex_div_CovalentRadiusSum,StereocenterCount_x_Fused_ring_count,partial_charge_max_x_BalabanIndex,DoubleBondCount_x_SSSR_count,MolarRefractivity_div_BertzCTIndex,partial_charge_min_x_PathComplexityIndex,SSSR_count_div_Fused_ring_count,Fused_ring_count_div_FractionCSP3,Asphericity_x_Largest_ring_size,Chi4_div_FractionCSP3,HBD_x_Fused_ring_count,PMI_Ratio2_x_TotalPathCount,Min_EState_x_Fused_ring_count,AtomInformationContent_x_TotalPathCount,Largest_ring_size_x_PathComplexityIndex,WienerIndex_div_PMI1,RingCount_div_DoubleBondCount,SSSR_count_div_MolarRefractivity,RotatableBonds_x_Bridged_ring_count,HeteroatomCount_x_Largest_ring_size,SSSR_count_div_RingCount,Chi4_div_RadiusOfGyration,Fused_ring_count_div_Bridged_ring_count,BalabanIndex_div_TopologicalRadius,Avg_EState_x_PathComplexityIndex,Max_EState_x_Largest_ring_size,SpherocityIndex_x_WienerIndex,HeteroatomCount_div_Largest_ring_size,BalabanIndex_x_AtomInformationContent,RingCount_x_SpherocityIndex,PMI_Ratio2_x_Largest_ring_size,Chi2_div_Chi4,Chi4_x_AtomInformationContent,FractionCSP3_x_BalabanIndex"
80,0.6323006473594515,"BalabanIndex_div_PathComplexityIndex,RingCount_x_Asphericity,BalabanIndex_div_Max_EState,RingCount_x_PMI2,PathComplexityIndex_x_GraphDistanceDistributionEntropy,RingCount_x_partial_charge_max,SSSR_count_x_Largest_ring_size,TPSA_x_SSSR_count,PMI2_x_Fused_ring_count,TotalPathCount_div_Largest_ring_size,PMI_Ratio2_x_BalabanIndex,RingCount_div_AtomInformationContent,Asphericity_x_Fused_ring_count,Eccentricity_x_PathComplexityIndex,RingCount_div_SpherocityIndex,SSSR_count_div_partial_charge_max,BertzCTIndex_x_PathComplexityIndex,BalabanIndex_div_partial_charge_max,partial_charge_min_x_BalabanIndex,Largest_ring_size_x_BertzCTIndex,SSSR_count_div_FractionCSP3,Max_EState_x_PathComplexityIndex,StereocenterCount_x_SSSR_count,Largest_ring_size_x_Chi3,BalabanIndex_x_PathComplexityIndex,RadiusOfGyration_x_Largest_ring_size,MolarRefractivity_div_TotalPathCount,Max_EState_x_Bridged_ring_count,PMI2_div_Fused_ring_count,RingCount_div_BondInformationContent,BoundingBoxVolume_div_Largest_ring_size,AtomInformationContent_div_BalabanIndex,TopologicalDiameter_div_Largest_ring_size,ZagrebIndex_div_MolWt,TotalPathCount_div_RadiusOfGyration,HBD_x_SSSR_count,RadiusOfGyration_div_BertzCTIndex,Min_EState_x_SSSR_count,BalabanIndex_div_HeteroatomCount,BalabanIndex_div_Asphericity,SSSR_count_x_BondInformationContent,ZagrebIndex_div_CovalentRadiusSum,StereocenterCount_x_Fused_ring_count,partial_charge_max_x_BalabanIndex,DoubleBondCount_x_SSSR_count,MolarRefractivity_div_BertzCTIndex,partial_charge_min_x_PathComplexityIndex,SSSR_count_div_Fused_ring_count,Fused_ring_count_div_FractionCSP3,Asphericity_x_Largest_ring_size,Chi4_div_FractionCSP3,HBD_x_Fused_ring_count,PMI_Ratio2_x_TotalPathCount,Min_EState_x_Fused_ring_count,AtomInformationContent_x_TotalPathCount,Largest_ring_size_x_PathComplexityIndex,WienerIndex_div_PMI1,RingCount_div_DoubleBondCount,SSSR_count_div_MolarRefractivity,RotatableBonds_x_Bridged_ring_count,HeteroatomCount_x_Largest_ring_size,SSSR_count_div_RingCount,Chi4_div_RadiusOfGyration,Fused_ring_count_div_Bridged_ring_count,BalabanIndex_div_TopologicalRadius,Avg_EState_x_PathComplexityIndex,Max_EState_x_Largest_ring_size,SpherocityIndex_x_WienerIndex,HeteroatomCount_div_Largest_ring_size,BalabanIndex_x_AtomInformationContent,RingCount_x_SpherocityIndex,PMI_Ratio2_x_Largest_ring_size,Chi2_div_Chi4,Chi4_x_AtomInformationContent,FractionCSP3_x_BalabanIndex,DoubleBondCount_x_Fused_ring_count,Chi4_x_PathComplexityIndex,Chi4_div_Bridged_ring_count,Fused_ring_count_div_BondInformationContent,StereocenterCount_x_Asphericity"
85,0.631485617037267,"BalabanIndex_div_PathComplexityIndex,RingCount_x_Asphericity,BalabanIndex_div_Max_EState,RingCount_x_PMI2,PathComplexityIndex_x_GraphDistanceDistributionEntropy,RingCount_x_partial_charge_max,SSSR_count_x_Largest_ring_size,TPSA_x_SSSR_count,PMI2_x_Fused_ring_count,TotalPathCount_div_Largest_ring_size,PMI_Ratio2_x_BalabanIndex,RingCount_div_AtomInformationContent,Asphericity_x_Fused_ring_count,Eccentricity_x_PathComplexityIndex,RingCount_div_SpherocityIndex,SSSR_count_div_partial_charge_max,BertzCTIndex_x_PathComplexityIndex,BalabanIndex_div_partial_charge_max,partial_charge_min_x_BalabanIndex,Largest_ring_size_x_BertzCTIndex,SSSR_count_div_FractionCSP3,Max_EState_x_PathComplexityIndex,StereocenterCount_x_SSSR_count,Largest_ring_size_x_Chi3,BalabanIndex_x_PathComplexityIndex,RadiusOfGyration_x_Largest_ring_size,MolarRefractivity_div_TotalPathCount,Max_EState_x_Bridged_ring_count,PMI2_div_Fused_ring_count,RingCount_div_BondInformationContent,BoundingBoxVolume_div_Largest_ring_size,AtomInformationContent_div_BalabanIndex,TopologicalDiameter_div_Largest_ring_size,ZagrebIndex_div_MolWt,TotalPathCount_div_RadiusOfGyration,HBD_x_SSSR_count,RadiusOfGyration_div_BertzCTIndex,Min_EState_x_SSSR_count,BalabanIndex_div_HeteroatomCount,BalabanIndex_div_Asphericity,SSSR_count_x_BondInformationContent,ZagrebIndex_div_CovalentRadiusSum,StereocenterCount_x_Fused_ring_count,partial_charge_max_x_BalabanIndex,DoubleBondCount_x_SSSR_count,MolarRefractivity_div_BertzCTIndex,partial_charge_min_x_PathComplexityIndex,SSSR_count_div_Fused_ring_count,Fused_ring_count_div_FractionCSP3,Asphericity_x_Largest_ring_size,Chi4_div_FractionCSP3,HBD_x_Fused_ring_count,PMI_Ratio2_x_TotalPathCount,Min_EState_x_Fused_ring_count,AtomInformationContent_x_TotalPathCount,Largest_ring_size_x_PathComplexityIndex,WienerIndex_div_PMI1,RingCount_div_DoubleBondCount,SSSR_count_div_MolarRefractivity,RotatableBonds_x_Bridged_ring_count,HeteroatomCount_x_Largest_ring_size,SSSR_count_div_RingCount,Chi4_div_RadiusOfGyration,Fused_ring_count_div_Bridged_ring_count,BalabanIndex_div_TopologicalRadius,Avg_EState_x_PathComplexityIndex,Max_EState_x_Largest_ring_size,SpherocityIndex_x_WienerIndex,HeteroatomCount_div_Largest_ring_size,BalabanIndex_x_AtomInformationContent,RingCount_x_SpherocityIndex,PMI_Ratio2_x_Largest_ring_size,Chi2_div_Chi4,Chi4_x_AtomInformationContent,FractionCSP3_x_BalabanIndex,DoubleBondCount_x_Fused_ring_count,Chi4_x_PathComplexityIndex,Chi4_div_Bridged_ring_count,Fused_ring_count_div_BondInformationContent,StereocenterCount_x_Asphericity,TotalPathCount_div_FractionCSP3,TPSA_x_PathComplexityIndex,SpherocityIndex_x_BertzCTIndex,Ether_x_SSSR_count,partial_charge_max_div_BertzCTIndex"
90,0.6321982848376748,"BalabanIndex_div_PathComplexityIndex,RingCount_x_Asphericity,BalabanIndex_div_Max_EState,RingCount_x_PMI2,PathComplexityIndex_x_GraphDistanceDistributionEntropy,RingCount_x_partial_charge_max,SSSR_count_x_Largest_ring_size,TPSA_x_SSSR_count,PMI2_x_Fused_ring_count,TotalPathCount_div_Largest_ring_size,PMI_Ratio2_x_BalabanIndex,RingCount_div_AtomInformationContent,Asphericity_x_Fused_ring_count,Eccentricity_x_PathComplexityIndex,RingCount_div_SpherocityIndex,SSSR_count_div_partial_charge_max,BertzCTIndex_x_PathComplexityIndex,BalabanIndex_div_partial_charge_max,partial_charge_min_x_BalabanIndex,Largest_ring_size_x_BertzCTIndex,SSSR_count_div_FractionCSP3,Max_EState_x_PathComplexityIndex,StereocenterCount_x_SSSR_count,Largest_ring_size_x_Chi3,BalabanIndex_x_PathComplexityIndex,RadiusOfGyration_x_Largest_ring_size,MolarRefractivity_div_TotalPathCount,Max_EState_x_Bridged_ring_count,PMI2_div_Fused_ring_count,RingCount_div_BondInformationContent,BoundingBoxVolume_div_Largest_ring_size,AtomInformationContent_div_BalabanIndex,TopologicalDiameter_div_Largest_ring_size,ZagrebIndex_div_MolWt,TotalPathCount_div_RadiusOfGyration,HBD_x_SSSR_count,RadiusOfGyration_div_BertzCTIndex,Min_EState_x_SSSR_count,BalabanIndex_div_HeteroatomCount,BalabanIndex_div_Asphericity,SSSR_count_x_BondInformationContent,ZagrebIndex_div_CovalentRadiusSum,StereocenterCount_x_Fused_ring_count,partial_charge_max_x_BalabanIndex,DoubleBondCount_x_SSSR_count,MolarRefractivity_div_BertzCTIndex,partial_charge_min_x_PathComplexityIndex,SSSR_count_div_Fused_ring_count,Fused_ring_count_div_FractionCSP3,Asphericity_x_Largest_ring_size,Chi4_div_FractionCSP3,HBD_x_Fused_ring_count,PMI_Ratio2_x_TotalPathCount,Min_EState_x_Fused_ring_count,AtomInformationContent_x_TotalPathCount,Largest_ring_size_x_PathComplexityIndex,WienerIndex_div_PMI1,RingCount_div_DoubleBondCount,SSSR_count_div_MolarRefractivity,RotatableBonds_x_Bridged_ring_count,HeteroatomCount_x_Largest_ring_size,SSSR_count_div_RingCount,Chi4_div_RadiusOfGyration,Fused_ring_count_div_Bridged_ring_count,BalabanIndex_div_TopologicalRadius,Avg_EState_x_PathComplexityIndex,Max_EState_x_Largest_ring_size,SpherocityIndex_x_WienerIndex,HeteroatomCount_div_Largest_ring_size,BalabanIndex_x_AtomInformationContent,RingCount_x_SpherocityIndex,PMI_Ratio2_x_Largest_ring_size,Chi2_div_Chi4,Chi4_x_AtomInformationContent,FractionCSP3_x_BalabanIndex,DoubleBondCount_x_Fused_ring_count,Chi4_x_PathComplexityIndex,Chi4_div_Bridged_ring_count,Fused_ring_count_div_BondInformationContent,StereocenterCount_x_Asphericity,TotalPathCount_div_FractionCSP3,TPSA_x_PathComplexityIndex,SpherocityIndex_x_BertzCTIndex,Ether_x_SSSR_count,partial_charge_max_div_BertzCTIndex,PMI2_div_RingCount,PMI1_div_Bridged_ring_count,Fused_ring_count_div_DoubleBondCount,StereocenterCount_x_BondInformationContent,SSSR_count_div_Min_EState"
95,0.6255331366026612,"BalabanIndex_div_PathComplexityIndex,RingCount_x_Asphericity,BalabanIndex_div_Max_EState,RingCount_x_PMI2,PathComplexityIndex_x_GraphDistanceDistributionEntropy,RingCount_x_partial_charge_max,SSSR_count_x_Largest_ring_size,TPSA_x_SSSR_count,PMI2_x_Fused_ring_count,TotalPathCount_div_Largest_ring_size,PMI_Ratio2_x_BalabanIndex,RingCount_div_AtomInformationContent,Asphericity_x_Fused_ring_count,Eccentricity_x_PathComplexityIndex,RingCount_div_SpherocityIndex,SSSR_count_div_partial_charge_max,BertzCTIndex_x_PathComplexityIndex,BalabanIndex_div_partial_charge_max,partial_charge_min_x_BalabanIndex,Largest_ring_size_x_BertzCTIndex,SSSR_count_div_FractionCSP3,Max_EState_x_PathComplexityIndex,StereocenterCount_x_SSSR_count,Largest_ring_size_x_Chi3,BalabanIndex_x_PathComplexityIndex,RadiusOfGyration_x_Largest_ring_size,MolarRefractivity_div_TotalPathCount,Max_EState_x_Bridged_ring_count,PMI2_div_Fused_ring_count,RingCount_div_BondInformationContent,BoundingBoxVolume_div_Largest_ring_size,AtomInformationContent_div_BalabanIndex,TopologicalDiameter_div_Largest_ring_size,ZagrebIndex_div_MolWt,TotalPathCount_div_RadiusOfGyration,HBD_x_SSSR_count,RadiusOfGyration_div_BertzCTIndex,Min_EState_x_SSSR_count,BalabanIndex_div_HeteroatomCount,BalabanIndex_div_Asphericity,SSSR_count_x_BondInformationContent,ZagrebIndex_div_CovalentRadiusSum,StereocenterCount_x_Fused_ring_count,partial_charge_max_x_BalabanIndex,DoubleBondCount_x_SSSR_count,MolarRefractivity_div_BertzCTIndex,partial_charge_min_x_PathComplexityIndex,SSSR_count_div_Fused_ring_count,Fused_ring_count_div_FractionCSP3,Asphericity_x_Largest_ring_size,Chi4_div_FractionCSP3,HBD_x_Fused_ring_count,PMI_Ratio2_x_TotalPathCount,Min_EState_x_Fused_ring_count,AtomInformationContent_x_TotalPathCount,Largest_ring_size_x_PathComplexityIndex,WienerIndex_div_PMI1,RingCount_div_DoubleBondCount,SSSR_count_div_MolarRefractivity,RotatableBonds_x_Bridged_ring_count,HeteroatomCount_x_Largest_ring_size,SSSR_count_div_RingCount,Chi4_div_RadiusOfGyration,Fused_ring_count_div_Bridged_ring_count,BalabanIndex_div_TopologicalRadius,Avg_EState_x_PathComplexityIndex,Max_EState_x_Largest_ring_size,SpherocityIndex_x_WienerIndex,HeteroatomCount_div_Largest_ring_size,BalabanIndex_x_AtomInformationContent,RingCount_x_SpherocityIndex,PMI_Ratio2_x_Largest_ring_size,Chi2_div_Chi4,Chi4_x_AtomInformationContent,FractionCSP3_x_BalabanIndex,DoubleBondCount_x_Fused_ring_count,Chi4_x_PathComplexityIndex,Chi4_div_Bridged_ring_count,Fused_ring_count_div_BondInformationContent,StereocenterCount_x_Asphericity,TotalPathCount_div_FractionCSP3,TPSA_x_PathComplexityIndex,SpherocityIndex_x_BertzCTIndex,Ether_x_SSSR_count,partial_charge_max_div_BertzCTIndex,PMI2_div_RingCount,PMI1_div_Bridged_ring_count,Fused_ring_count_div_DoubleBondCount,StereocenterCount_x_BondInformationContent,SSSR_count_div_Min_EState,PMI_Ratio2_x_Max_EState,Asphericity_div_Largest_ring_size,PathComplexityIndex_div_Largest_ring_size,WienerIndex_div_RotatableBonds,RingCount_div_RotatableBonds"
100,0.6186563636712397,"BalabanIndex_div_PathComplexityIndex,RingCount_x_Asphericity,BalabanIndex_div_Max_EState,RingCount_x_PMI2,PathComplexityIndex_x_GraphDistanceDistributionEntropy,RingCount_x_partial_charge_max,SSSR_count_x_Largest_ring_size,TPSA_x_SSSR_count,PMI2_x_Fused_ring_count,TotalPathCount_div_Largest_ring_size,PMI_Ratio2_x_BalabanIndex,RingCount_div_AtomInformationContent,Asphericity_x_Fused_ring_count,Eccentricity_x_PathComplexityIndex,RingCount_div_SpherocityIndex,SSSR_count_div_partial_charge_max,BertzCTIndex_x_PathComplexityIndex,BalabanIndex_div_partial_charge_max,partial_charge_min_x_BalabanIndex,Largest_ring_size_x_BertzCTIndex,SSSR_count_div_FractionCSP3,Max_EState_x_PathComplexityIndex,StereocenterCount_x_SSSR_count,Largest_ring_size_x_Chi3,BalabanIndex_x_PathComplexityIndex,RadiusOfGyration_x_Largest_ring_size,MolarRefractivity_div_TotalPathCount,Max_EState_x_Bridged_ring_count,PMI2_div_Fused_ring_count,RingCount_div_BondInformationContent,BoundingBoxVolume_div_Largest_ring_size,AtomInformationContent_div_BalabanIndex,TopologicalDiameter_div_Largest_ring_size,ZagrebIndex_div_MolWt,TotalPathCount_div_RadiusOfGyration,HBD_x_SSSR_count,RadiusOfGyration_div_BertzCTIndex,Min_EState_x_SSSR_count,BalabanIndex_div_HeteroatomCount,BalabanIndex_div_Asphericity,SSSR_count_x_BondInformationContent,ZagrebIndex_div_CovalentRadiusSum,StereocenterCount_x_Fused_ring_count,partial_charge_max_x_BalabanIndex,DoubleBondCount_x_SSSR_count,MolarRefractivity_div_BertzCTIndex,partial_charge_min_x_PathComplexityIndex,SSSR_count_div_Fused_ring_count,Fused_ring_count_div_FractionCSP3,Asphericity_x_Largest_ring_size,Chi4_div_FractionCSP3,HBD_x_Fused_ring_count,PMI_Ratio2_x_TotalPathCount,Min_EState_x_Fused_ring_count,AtomInformationContent_x_TotalPathCount,Largest_ring_size_x_PathComplexityIndex,WienerIndex_div_PMI1,RingCount_div_DoubleBondCount,SSSR_count_div_MolarRefractivity,RotatableBonds_x_Bridged_ring_count,HeteroatomCount_x_Largest_ring_size,SSSR_count_div_RingCount,Chi4_div_RadiusOfGyration,Fused_ring_count_div_Bridged_ring_count,BalabanIndex_div_TopologicalRadius,Avg_EState_x_PathComplexityIndex,Max_EState_x_Largest_ring_size,SpherocityIndex_x_WienerIndex,HeteroatomCount_div_Largest_ring_size,BalabanIndex_x_AtomInformationContent,RingCount_x_SpherocityIndex,PMI_Ratio2_x_Largest_ring_size,Chi2_div_Chi4,Chi4_x_AtomInformationContent,FractionCSP3_x_BalabanIndex,DoubleBondCount_x_Fused_ring_count,Chi4_x_PathComplexityIndex,Chi4_div_Bridged_ring_count,Fused_ring_count_div_BondInformationContent,StereocenterCount_x_Asphericity,TotalPathCount_div_FractionCSP3,TPSA_x_PathComplexityIndex,SpherocityIndex_x_BertzCTIndex,Ether_x_SSSR_count,partial_charge_max_div_BertzCTIndex,PMI2_div_RingCount,PMI1_div_Bridged_ring_count,Fused_ring_count_div_DoubleBondCount,StereocenterCount_x_BondInformationContent,SSSR_count_div_Min_EState,PMI_Ratio2_x_Max_EState,Asphericity_div_Largest_ring_size,PathComplexityIndex_div_Largest_ring_size,WienerIndex_div_RotatableBonds,RingCount_div_RotatableBonds,StereocenterCount_x_AtomInformationContent,HBD_x_WienerIndex,Asphericity_x_BertzCTIndex,Bridged_ring_count_div_Fused_ring_count,RotatableBonds_div_WienerIndex"
