identifier,canonical_smiles
CNP0197171.1,COc1cc(OC)c2ccc(=O)oc2c1CC(OC(=O)CC(C)C)C(C)(C)O
CNP0197173.1,COc1cc(C=CC(=O)OCC2OC(OC(=O)C=Cc3cc(OC)c(O)c(OC)c3)C(O)C(O)C2O)cc(OC)c1O
CNP0197173.2,COc1cc(C=CC(=O)OCC2OC(OC(=O)C=Cc3cc(OC)c(O)c(OC)c3)C(O)C(O)C2O)cc(OC)c1O
CNP0197174.1,C=CC1C(C=CC=CC=CCCC)C2C=CC(=O)OCC3(C)C4C5C=C(CO)CC6(O)C(=O)C(C)=CC6C5(O)C(C)CC43OC(=O)CC=CC=CC12
CNP0197174.2,C=CC1C(C=CC=CC=CCCC)C2C=CC(=O)OCC3(C)C4C5C=C(CO)CC6(O)C(=O)C(C)=CC6C5(O)C(C)CC43OC(=O)CC=CC=CC12
CNP0197174.3,C=CC1C(C=CC=CC=CCCC)C2C=CC(=O)OCC3(C)C4C5C=C(CO)CC6(O)C(=O)C(C)=CC6C5(O)C(C)CC43OC(=O)CC=CC=CC12
CNP0197175.0,CC(=O)Oc1cc(OC(C)=O)c(Oc2cc(OC(C)=O)c(Oc3cc(OC(C)=O)c(OC(C)=O)c(OC(C)=O)c3)c(OC(C)=O)c2)c(Oc2c(OC(C)=O)cc(OC(C)=O)cc2OC(C)=O)c1
CNP0197176.1,CCCCCCCCCCCCCC=CC(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3CC(C)=O)C(OC3(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(CO)OC4(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(CO)OC5(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O5)O4)O3)C2O)C(O)C1O)NC(=O)CCCCCCCCCCC
CNP0197177.1,COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(OC(C)=O)C5OC(C)=O)C(O)C(O)C4O)cc3o2)cc1
CNP0197178.1,CC(=O)N1CC2NS(=O)(=O)c3cccnc3OC2C1
CNP0197179.1,C=CC(C)=CCCC(C)Cc1cc(C(=O)O)co1
CNP0197179.2,C=CC(C)=CCCC(C)Cc1cc(C(=O)O)co1
CNP0197179.3,C=CC(C)=CCCC(C)Cc1cc(C(=O)O)co1
CNP0197180.1,CNC(=O)C1C(O)C2(O)c3c(cc(OC)cc3OC)CC2(c2ccc(OC)c(O)c2)C1c1ccccc1
CNP0197181.1,O=C(OCC1OC(Oc2cc(O)c3c(c2)OC(c2cc(O)c(O)c(O)c2)C(O)C3c2c(O)cc(O)c3c2OC(c2cc(O)c(O)c(O)c2)C(O)C3c2c(O)cc(O)c3c2OC(c2cc(O)c(O)c(O)c2)C(O)C3)C(O)C(O)C1O)c1cc(O)c(O)c(O)c1
CNP0197182.0,COc1ccc2occ(C3CC(=O)Oc4cc(C)n(C)c(=O)c43)c(=O)c2c1
CNP0197184.1,COc1ccccc1CN1C(=O)C2C(CC(N)=O)NC3(C(=O)Nc4ccccc43)C2C1=O
CNP0197184.2,COc1ccccc1CN1C(=O)C2C(CC(N)=O)NC3(C(=O)Nc4ccccc43)C2C1=O
CNP0197184.3,COc1ccccc1CN1C(=O)C2C(CC(N)=O)NC3(C(=O)Nc4ccccc43)C2C1=O
CNP0197184.4,COc1ccccc1CN1C(=O)C2C(CC(N)=O)NC3(C(=O)Nc4ccccc43)C2C1=O
CNP0197184.5,COc1ccccc1CN1C(=O)C2C(CC(N)=O)NC3(C(=O)Nc4ccccc43)C2C1=O
CNP0197185.1,COc1cc(C=CC(=O)OC2CC(O)(C(=O)O)CC(O)C2OC(=O)C=Cc2ccc(O)c(O)c2)ccc1O
CNP0197185.2,COc1cc(C=CC(=O)OC2CC(O)(C(=O)O)CC(O)C2OC(=O)C=Cc2ccc(O)c(O)c2)ccc1O
CNP0197186.1,O=C(NCC1COCc2nc3cccnc3n21)c1ccccc1
CNP0197187.1,NC(CC(=O)O)C(O)C(=O)O
CNP0197187.2,NC(CC(=O)O)C(O)C(=O)O
CNP0197187.3,NC(CC(=O)O)C(O)C(=O)O
CNP0197188.1,C=C1CCCC2=NCC(C)C(C)CC23CCC(C(CO)SCC(N)C(=O)O)=CC3C2OC3(CC4CCCC5(CCC6(OC(CCC6(C)O)C1)O5)O4)CC(C)C(O)C2O3
CNP0197188.2,C=C1CCCC2=NCC(C)C(C)CC23CCC(C(CO)SCC(N)C(=O)O)=CC3C2OC3(CC4CCCC5(CCC6(OC(CCC6(C)O)C1)O5)O4)CC(C)C(O)C2O3
CNP0197188.3,C=C1CCCC2=NCC(C)C(C)CC23CCC(C(CO)SCC(N)C(=O)O)=CC3C2OC3(CC4CCCC5(CCC6(OC(CCC6(C)O)C1)O5)O4)CC(C)C(O)C2O3
CNP0197188.4,C=C1CCCC2=NCC(C)C(C)CC23CCC(C(CO)SCC(N)C(=O)O)=CC3C2OC3(CC4CCCC5(CCC6(OC(CCC6(C)O)C1)O5)O4)CC(C)C(O)C2O3
CNP0197189.1,C=C(C(=O)OC)C1CCC2(C)C(OC(=O)C(C)=CC)CCC(=C)C2C1
CNP0197190.1,CC(C)C1CCC2(C)CCC3(CO)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12
CNP0197190.2,CC(C)C1CCC2(C)CCC3(CO)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12
CNP0197191.0,O=C(O)c1ccccc1NC(=O)N1CCc2nc[nH]c2C1c1ccc2c(c1)OCO2
CNP0197192.1,C=CCc1ccc(O)c(-c2ccc3c(c2)C(O)C(CO)O3)c1
CNP0197192.2,C=CCc1ccc(O)c(-c2ccc3c(c2)C(O)C(CO)O3)c1
CNP0197194.0,CC1OC(Oc2cc(-c3oc4cc(O)cc(O)c4c(=O)c3OC3OC(C)C(O)C(O)C3O)cc(O)c2O)C(O)C(O)C1O
CNP0197195.1,CC(OC1OC(CO)C(O)C(O)C1O)C1C=CC(=O)O1
CNP0197195.2,CC(OC1OC(CO)C(O)C(O)C1O)C1C=CC(=O)O1
CNP0197196.1,COc1cc2c(c(OC)c1OC)-c1ccc(NC(CCSC)C(=O)NC3CCN(Cc4ccccc4)CC3)c(=O)cc1C(NC(C)=O)CC2
CNP0197197.1,CC1CC2(OC3CC4C5CCC6CC(O)CCC6(C)C5C(O)CC4(C)C3C2(C)O)OC1(C)C
CNP0197197.10,CC1CC2(OC3CC4C5CCC6CC(O)CCC6(C)C5C(O)CC4(C)C3C2(C)O)OC1(C)C
CNP0197197.2,CC1CC2(OC3CC4C5CCC6CC(O)CCC6(C)C5C(O)CC4(C)C3C2(C)O)OC1(C)C
CNP0197197.3,CC1CC2(OC3CC4C5CCC6CC(O)CCC6(C)C5C(O)CC4(C)C3C2(C)O)OC1(C)C
CNP0197197.4,CC1CC2(OC3CC4C5CCC6CC(O)CCC6(C)C5C(O)CC4(C)C3C2(C)O)OC1(C)C
CNP0197197.5,CC1CC2(OC3CC4C5CCC6CC(O)CCC6(C)C5C(O)CC4(C)C3C2(C)O)OC1(C)C
CNP0197197.6,CC1CC2(OC3CC4C5CCC6CC(O)CCC6(C)C5C(O)CC4(C)C3C2(C)O)OC1(C)C
CNP0197197.7,CC1CC2(OC3CC4C5CCC6CC(O)CCC6(C)C5C(O)CC4(C)C3C2(C)O)OC1(C)C
CNP0197197.8,CC1CC2(OC3CC4C5CCC6CC(O)CCC6(C)C5C(O)CC4(C)C3C2(C)O)OC1(C)C
CNP0197197.9,CC1CC2(OC3CC4C5CCC6CC(O)CCC6(C)C5C(O)CC4(C)C3C2(C)O)OC1(C)C
CNP0197198.0,O=C(CCCc1ccc(O)c(O)c1)C(=O)CC(CCc1ccc(O)cc1)OC1OC(CO)C(O)C(O)C1O
CNP0197199.1,CCCCCC1CCCCCCCCCC(=O)OC2C(O)C(CO)OC(OC3C(O1)OC(C)C(O)C3O)C2OC1OC(C)C(OC(=O)C(C)CC)C(OC2OC(C)C(O)C(O)C2O)C1OC(=O)C(C)CC
CNP0197199.2,CCCCCC1CCCCCCCCCC(=O)OC2C(O)C(CO)OC(OC3C(O1)OC(C)C(O)C3O)C2OC1OC(C)C(OC(=O)C(C)CC)C(OC2OC(C)C(O)C(O)C2O)C1OC(=O)C(C)CC
CNP0197199.3,CCCCCC1CCCCCCCCCC(=O)OC2C(O)C(CO)OC(OC3C(O1)OC(C)C(O)C3O)C2OC1OC(C)C(OC(=O)C(C)CC)C(OC2OC(C)C(O)C(O)C2O)C1OC(=O)C(C)CC
CNP0197199.4,CCCCCC1CCCCCCCCCC(=O)OC2C(O)C(CO)OC(OC3C(O1)OC(C)C(O)C3O)C2OC1OC(C)C(OC(=O)C(C)CC)C(OC2OC(C)C(O)C(O)C2O)C1OC(=O)C(C)CC
CNP0197201.1,COc1cc2c(cc1O)C13CC(OC)C=CC1=CCN3CC2
CNP0197202.1,COc1cc(C)c(C(=O)OC2CC3(C)C4C(O)C(C)(C)CC4(O)C=C(CO)C23O)c(O)c1
CNP0197202.2,COc1cc(C)c(C(=O)OC2CC3(C)C4C(O)C(C)(C)CC4(O)C=C(CO)C23O)c(O)c1
CNP0197203.0,COc1cccc(Oc2c(C)oc3cc(OCc4ccc(C)cc4)ccc3c2=O)c1
CNP0197204.1,COc1ccc(C(=O)NC2CCC3(C)CCC(C(C)C(=O)NCCN4CCOCC4)C(O)C3C2C)cc1
CNP0197204.2,COc1ccc(C(=O)NC2CCC3(C)CCC(C(C)C(=O)NCCN4CCOCC4)C(O)C3C2C)cc1
CNP0197205.0,CCC=CCC=CC=COC=CCCCCCCC(=O)OC
CNP0197206.1,CN1C(=O)c2ccc(-c3cccnc3)cc2OC2CN(C(=O)N3CCOCC3)CC21
CNP0197207.1,CCC(C)NC(=O)COc1ccc2c(-c3ccccc3)cc(=O)oc2c1
CNP0197207.2,CCC(C)NC(=O)COc1ccc2c(-c3ccccc3)cc(=O)oc2c1
CNP0197208.1,CCC12CCC(=O)N3CCC4(c5ccccc5NC4CC1)C32
CNP0197210.1,CC1(O)CCC(C2(C)CCC(=O)C2(C)C)=CC1=O
CNP0197211.0,COc1cc2c(C=O)c(C(=O)O)n(C)c2cc1OC
CNP0197212.1,CC(=O)C1C(O)CC2C3CCC4=CC(=O)CCC4(C)C3CCC21C
CNP0197212.2,CC(=O)C1C(O)CC2C3CCC4=CC(=O)CCC4(C)C3CCC21C
CNP0197212.3,CC(=O)C1C(O)CC2C3CCC4=CC(=O)CCC4(C)C3CCC21C
CNP0197212.4,CC(=O)C1C(O)CC2C3CCC4=CC(=O)CCC4(C)C3CCC21C
CNP0197214.1,CN1CCC2(C34CCN(C)C3N(C)c3ccccc34)c3ccccc3NC12
CNP0197214.2,CN1CCC2(C34CCN(C)C3N(C)c3ccccc34)c3ccccc3NC12
CNP0197215.1,O=C1CCCC2=C1C(c1cccc(Br)c1)C=C1c3cc4c(cc3CCN12)OCO4
CNP0197215.2,O=C1CCCC2=C1C(c1cccc(Br)c1)C=C1c3cc4c(cc3CCN12)OCO4
CNP0197216.1,COc1cc(=O)oc(C=CC=CC=CC2(C)OC3(C)C(O)OC(C)(C2O)C3O)c1C
CNP0197216.2,COc1cc(=O)oc(C=CC=CC=CC2(C)OC3(C)C(O)OC(C)(C2O)C3O)c1C
CNP0197217.1,COc1cc2c3c(c4ccc(OC)c(OC)c4c2c(O)c1OC)CC1CCCN1C3
CNP0197218.1,COC(=O)C1(C)C(OC(C)=O)C(OC(C)=O)CC2(C)C1CCC1(C)C2CC=C2C3CC(C)(C)CCC3(C(=O)OC)C(OC(C)=O)CC21C
CNP0197219.1,CC(=O)OCC12CC(OC(C)=O)C(O)C(C)(C)C13CC1C2C1(C)C3OC(C)=O
CNP0197220.1,CC1=CCC(C(C)C)C2C=C(C)C3(O)C=CC(C)(O3)C(OC(=O)C=Cc3cn(C)cn3)CC12
CNP0197221.1,COC(=O)C12OCC34C(OC(=O)CC13)C(C(=O)C=C(C)C)C1C(C)=C(OC3OC(CO)C(O)C(O)C3O)C(=O)CC1(C)C4C(O)C2O
CNP0197222.1,O=C(Cc1ccccc1)NN=C1C(=O)N(CN2CCCCC2c2cccnc2)c2ccccc21
CNP0197222.2,O=C(Cc1ccccc1)NN=C1C(=O)N(CN2CCCCC2c2cccnc2)c2ccccc21
CNP0197223.0,CCCCCC=CCCC=CC(=O)NCC(C)(C)O
CNP0197224.1,COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4OC4OC(COC(C)=O)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)cc3o2)cc1O
CNP0197225.1,CCC(C)C(NC(=O)N1c2ccccc2NC(=O)C1C(C)C)C(=O)NC(CCSC)C(=O)O
CNP0197225.2,CCC(C)C(NC(=O)N1c2ccccc2NC(=O)C1C(C)C)C(=O)NC(CCSC)C(=O)O
CNP0197225.3,CCC(C)C(NC(=O)N1c2ccccc2NC(=O)C1C(C)C)C(=O)NC(CCSC)C(=O)O
CNP0197225.4,CCC(C)C(NC(=O)N1c2ccccc2NC(=O)C1C(C)C)C(=O)NC(CCSC)C(=O)O
CNP0197225.5,CCC(C)C(NC(=O)N1c2ccccc2NC(=O)C1C(C)C)C(=O)NC(CCSC)C(=O)O
CNP0197225.6,CCC(C)C(NC(=O)N1c2ccccc2NC(=O)C1C(C)C)C(=O)NC(CCSC)C(=O)O
CNP0197227.1,O=C(O)c1ccc(CN2CCN3C(=O)N(Cc4ccccc4)CC3C2)cc1
CNP0197228.1,CC(C)C1CCC2(C)CC(O)C3(C)CC4CC4(C)C(O)C3C12
CNP0197229.1,COc1c2c3c4c(O)c(c5c6c4c1CCC6=CC1CCCC51)C(=O)CN1Cc4c(cccc4C1=O)CC#COC1C(O)C(COC(c4c[nH]c5cc6c(cc45)C4(CC6)CC5(O)CCCC5CC45CCCC5)C=C2)OC(O3)C1(O)CO
CNP0197230.0,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
CNP0197231.1,CCc1ccc2c(c1)C1(C(=O)N2)N2CCCC2C(C(=O)c2ccc(OC)cc2)C12C(=O)Nc1ccccc12
CNP0197232.1,CC12C(O)CC3C(CCC4CC(O)CCC43C=O)C1(O)CCC2C1=CC(=O)OC1
CNP0197234.0,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1-c1c(O)cc2oc(-c3ccc(O)cc3)cc(=O)c2c1O
CNP0197235.1,C=C1C(=O)C23CC1CC(O)C2C1(COC3=O)C(OC(C)=O)CCC(C)(C)C1CO
CNP0197235.2,C=C1C(=O)C23CC1CC(O)C2C1(COC3=O)C(OC(C)=O)CCC(C)(C)C1CO
CNP0197236.1,CC(=O)n1c2c(c3ccccc31)CC(C)OC2=O
CNP0197236.2,CC(=O)n1c2c(c3ccccc31)CC(C)OC2=O
CNP0197237.1,CC(C=O)C1CCC2(C(=O)OC3OC(COC4OC(CO)C(OC5OC(C)C(O)C(O)C5O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C(=O)O)C5CCC43C)C12
CNP0197237.2,CC(C=O)C1CCC2(C(=O)OC3OC(COC4OC(CO)C(OC5OC(C)C(O)C(O)C5O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C(=O)O)C5CCC43C)C12
CNP0197237.3,CC(C=O)C1CCC2(C(=O)OC3OC(COC4OC(CO)C(OC5OC(C)C(O)C(O)C5O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C(=O)O)C5CCC43C)C12
CNP0197238.1,C=C1CCCC2CCC(C(C)(C)OC3OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C3O)CC12C
CNP0197239.1,CCC(C)C1NC(=O)C(Cc2ccccc2)N(C)C(=O)C(Cc2ccccc2)NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)N(C)C(=O)C(CC(C)C)NC1=O
CNP0197240.0,CC(C)C1=C(O)C(=O)C2=C(C1=O)C(=O)C(O)C1C(C)(C)CCCC21C
CNP0197242.1,C=C1CCC2=C(C)CCC(C(C)C)C2C1
CNP0197243.1,CC(C)CC(N)C(=O)NC(C)C(=O)NC(Cc1ccc(O)cc1)C(=O)O
CNP0197244.0,COC(=O)CCCC=CCC=CC=CC=O
