identifier,canonical_smiles
CNP0375595.0,Cc1cc(=O)oc2cc(OCc3noc(C(=O)NCC(C)C)n3)ccc12
CNP0375597.0,O=C(O)c1cccc(O)c1C(=O)c1c(O)cccc1O
CNP0375598.1,COc1cc2c(c(OC)c1OC)-c1ccc(NCCCC(=O)Nc3ccc4c(c3)nc(CN3CCN(C)CC3)n4C)c(=O)cc1C(NC(C)=O)CC2
CNP0375599.1,CC(=O)C1C(C)CC2C3CC=C4CC(OC(=O)CCN5CCOCC5)CCC4(C)C3CCC21C.Cl
CNP0375599.2,CC(=O)C1C(C)CC2C3CC=C4CC(OC(=O)CCN5CCOCC5)CCC4(C)C3CCC21C
CNP0375599.3,CC(=O)C1C(C)CC2C3CC=C4CC(OC(=O)CCN5CCOCC5)CCC4(C)C3CCC21C
CNP0375599.4,CC(=O)C1C(C)CC2C3CC=C4CC(OC(=O)CCN5CCOCC5)CCC4(C)C3CCC21C
CNP0375599.5,CC(=O)C1C(C)CC2C3CC=C4CC(OC(=O)CCN5CCOCC5)CCC4(C)C3CCC21C
CNP0375600.1,CC1=CC(=O)C(O)C2(C)C1CC1OC(=O)C(O)C3(O)C(C)C4(O)C(=O)OCC13C42
CNP0375600.2,CC1=CC(=O)C(O)C2(C)C1CC1OC(=O)C(O)C3(O)C(C)C4(O)C(=O)OCC13C42
CNP0375600.3,CC1=CC(=O)C(O)C2(C)C1CC1OC(=O)C(O)C3(O)C(C)C4(O)C(=O)OCC13C42
CNP0375601.1,CC(=O)OC1CC(C(C)C2CC2(C)C(C)C(C)C)C2(C)C(O)C(OC(C)=O)C3C(C(O)C=C4CC(O)CCC43C)C12
CNP0375601.2,CC(=O)OC1CC(C(C)C2CC2(C)C(C)C(C)C)C2(C)C(O)C(OC(C)=O)C3C(C(O)C=C4CC(O)CCC43C)C12
CNP0375602.0,COc1c(C=C2C(=O)NC(=O)N(c3ccc(Br)cc3)C2=O)c(CCN(C)C(C)=O)cc2c1OCO2
CNP0375603.1,CCC(NC(=O)OCc1ccccc1)C(=O)Oc1cc(C)cc2oc(=O)c(C)c(C)c12
CNP0375603.2,CCC(NC(=O)OCc1ccccc1)C(=O)Oc1cc(C)cc2oc(=O)c(C)c(C)c12
CNP0375604.0,CCOC(=O)CCc1c(C)c2ccc(OCc3ccccc3)c(C)c2oc1=O
CNP0375605.0,CC(C=CC=CC1=CC(=O)C(C)(C)O1)=Cc1cc(Cl)c[nH]1
CNP0375607.0,Cc1c(OCC(=O)NCCCCCC(=O)O)ccc2c3c(c(=O)oc12)CCC3
CNP0375608.1,CC(C)NC(=O)N1CCC(CC(=O)O)C(CCN2CCOCC2)C1
CNP0375610.0,Cc1c(OC(=O)CCCNC(=O)OCc2ccccc2)ccc2c(-c3ccccc3)cc(=O)oc12
CNP0375611.0,CCc1cc2c(=O)c(-c3ccc4c(c3)OCCO4)coc2cc1OCC=C(C)C
CNP0375612.0,COc1c2ccccc2c(OC)c2cc(C=O)ccc12
CNP0375613.0,CCOC(=O)COc1ccc2c(C)c(CC(=O)OC)c(=O)oc2c1C
CNP0375614.0,CCn1c(C(=O)O)cc(Br)c1Br
CNP0375615.0,COC(=O)Cc1c(C)c2ccc(OCc3ccc(C(=O)OC)cc3)cc2oc1=O
CNP0375616.1,O=C(CCCCCCCCCCCCCCCCCCCCCCCCCCCO)OCC(O)CO
CNP0375617.0,CCc1cc2c(=O)c(-c3ccc4c(c3)OCCO4)coc2cc1OC(=O)c1ccco1
CNP0375618.1,O=C(CCCCC1CCSS1)Nc1ccc2c(c1)C(=O)N1CCCC1C(=O)N2
CNP0375619.1,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(CO)C=CC(=O)C(C)(C)C5CCC43C)C2C1
CNP0375620.1,COC(=O)C1Cc2c([nH]c3ccccc23)CN1C(=O)COc1cc(C)cc2oc(=O)cc(C)c12
CNP0375621.0,CC(C)=C1CCC(C)C2CC(=O)C(C)=C2C1=O
CNP0375622.1,CC(=O)OCC1(C)CCCC2(C)C1CC(OC(C)=O)C13CC(C=CC21)C(C)(O)C3
CNP0375622.2,CC(=O)OCC1(C)CCCC2(C)C1CC(OC(C)=O)C13CC(C=CC21)C(C)(O)C3
CNP0375623.0,COC(=O)COc1cc(C2C3=C(CN(C(C)=O)C3=O)Nc3cccc4c3c2cn4CC(C)C)ccc1OC
CNP0375624.1,O=C(Nc1cnn(C2OC(CO)C(OC(=O)c3ccccc3)C2OC(=O)c2ccccc2)c(=O)n1)c1ccccc1
CNP0375625.1,CSCCC(NC(=O)OCc1ccccc1)C(=O)Oc1cc2oc(=O)cc(-c3ccccc3)c2cc1Cl
CNP0375625.2,CSCCC(NC(=O)OCc1ccccc1)C(=O)Oc1cc2oc(=O)cc(-c3ccccc3)c2cc1Cl
CNP0375626.1,CC1(C)OC(C)(OC2=C(c3ccc(O)c(O)c3)Oc3cc(O)cc(O)c3C2O)C(C)(O)C(C)(O)C1(C)O
CNP0375627.1,CC(=O)N(CCC(C(C)C)C1CCOC(C)(C)C1)Cc1ccco1
CNP0375627.2,CC(=O)N(CCC(C(C)C)C1CCOC(C)(C)C1)Cc1ccco1
CNP0375627.3,CC(=O)N(CCC(C(C)C)C1CCOC(C)(C)C1)Cc1ccco1
CNP0375627.4,CC(=O)N(CCC(C(C)C)C1CCOC(C)(C)C1)Cc1ccco1
CNP0375628.1,O=C(c1cccnc1)N1CC2CC(O)CN2C2(CN(Cc3cccnc3)C2)C1
CNP0375628.2,O=C(c1cccnc1)N1CC2CC(O)CN2C2(CN(Cc3cccnc3)C2)C1
CNP0375629.1,CCc1cc(=O)oc2c(C)c(OCC(=O)NC(C(=O)O)C(C)C)ccc12
CNP0375631.0,COc1ccc(Oc2c(C)oc3cc(OC)ccc3c2=O)cc1
CNP0375633.1,Cc1cc(C)c(OCC(O)CN2CC3CC(C2)c2cccc(=O)n2C3)c(C)c1.Cl
CNP0375634.1,Cc1c(C)c2ccc(OC(=O)C3CCCN3C(=O)OC(C)(C)C)c(C)c2oc1=O
CNP0375634.2,Cc1c(C)c2ccc(OC(=O)C3CCCN3C(=O)OC(C)(C)C)c(C)c2oc1=O
CNP0375635.1,COc1ccc2c(c1OC)C(=O)OC2N1C(=O)CCC1C(=O)NCc1ccccc1Cl
CNP0375635.2,COc1ccc2c(c1OC)C(=O)OC2N1C(=O)CCC1C(=O)NCc1ccccc1Cl
CNP0375635.3,COc1ccc2c(c1OC)C(=O)OC2N1C(=O)CCC1C(=O)NCc1ccccc1Cl
CNP0375636.1,COCC(Cc1ccc2c(c1)OCO2)C(COC)Cc1ccc2c(c1)OCO2
CNP0375637.0,CC1=C(C)C2C3=CCC4C5(C)CCC(OC6OCC(O)C(O)C6OS(=O)(=O)O)C(C)(C)C5CCC4(C)C3(C)CCC2(C(=O)OC2OC(CO)C(O)C(O)C2O)CC1
CNP0375638.0,COc1ccc2c(-c3cc4ccccc4o3)cc(=O)oc2c1
CNP0375639.1,Cc1c(Cc2ccccc2)c(=O)oc2c(C)c(OC(=O)C(Cc3ccccc3)NC(=O)OC(C)(C)C)ccc12
CNP0375640.1,CCC(C)C1NC(=O)CNC(=O)C(CCSC)NC(=O)NC(=O)C2CCCN2C(=O)C(CCSC)NC(=O)C2CCCN2C(=O)C(CC(C)C)NC(=O)C(Cc2ccc(O)cc2)NC1=O
CNP0375641.0,COCCCNC(=O)c1cc2c(=O)n3ccccc3nc2n(CCc2ccc(OC)c(OC)c2)c1=N
CNP0375642.0,COc1cc(C=CC(=O)N2CCC=CC2=O)cc(OC)c1OC
CNP0375643.0,Cc1cc(=O)oc2c(C)c3occ(-c4ccc(Cl)cc4)c3cc12
CNP0375644.0,Cc1c(CCC(=O)O)c(=O)oc2c(C)c(OCc3cccc(Cl)c3)ccc12
CNP0375645.0,Cc1oc2c(c(C)cc3oc(=O)cc(C)c32)c1C
CNP0375646.1,CCCCc1cc(=O)oc2cc(C)cc(OC(=O)C(C)NC(=O)OC(C)(C)C)c12
CNP0375647.1,CC=CC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(CCCCCCCC)CCC32)C1
CNP0375648.0,COc1ccc(CCNC(=O)c2cc(=O)c(OC)c[nH]2)cc1OC
CNP0375649.0,Cc1cc(=O)oc2cc(OCC(=O)NC3CCCC3)ccc12
CNP0375650.1,CCCc1cc(=O)oc2cc(OC(=O)C(CC(C)C)NC(=O)OC(C)(C)C)c(Cl)cc12
CNP0375651.1,CCNC(=S)NC1=C(C#N)C2CCCCC2S1
CNP0375651.2,CCNC(=S)NC1=C(C#N)C2CCCCC2S1
CNP0375651.3,CCNC(=S)NC1=C(C#N)C2CCCCC2S1
CNP0375651.4,CCNC(=S)NC1=C(C#N)C2CCCCC2S1
CNP0375652.1,CN1C(=O)C23SSC1(CO)C(=O)N2C1Nc2ccccc2C1(C12c4ccccc4NC1N1C(=O)C4(CO)SSC1(C(=O)N4C)C2O)C3O
CNP0375652.2,CN1C(=O)C23SSC1(CO)C(=O)N2C1Nc2ccccc2C1(C12c4ccccc4NC1N1C(=O)C4(CO)SSC1(C(=O)N4C)C2O)C3O
CNP0375652.3,CN1C(=O)C23SSC1(CO)C(=O)N2C1Nc2ccccc2C1(C12c4ccccc4NC1N1C(=O)C4(CO)SSC1(C(=O)N4C)C2O)C3O
CNP0375652.4,CN1C(=O)C23SSC1(CO)C(=O)N2C1Nc2ccccc2C1(C12c4ccccc4NC1N1C(=O)C4(CO)SSC1(C(=O)N4C)C2O)C3O
CNP0375652.5,CN1C(=O)C23SSC1(CO)C(=O)N2C1Nc2ccccc2C1(C12c4ccccc4NC1N1C(=O)C4(CO)SSC1(C(=O)N4C)C2O)C3O
CNP0375653.1,CCC1(OC2CC(N(C)C)C(O)C(C)O2)CCc2c(O)c3c(c(O)c2C1OC1CC(N(C)C)C(OC2CCC(OC4CCC(O)C(C)O4)C(C)O2)C(C)O1)C(=O)c1cccc(O)c1C3=O
CNP0375653.2,CCC1(OC2CC(N(C)C)C(O)C(C)O2)CCc2c(O)c3c(c(O)c2C1OC1CC(N(C)C)C(OC2CCC(OC4CCC(O)C(C)O4)C(C)O2)C(C)O1)C(=O)c1cccc(O)c1C3=O
CNP0375653.3,CCC1(OC2CC(N(C)C)C(O)C(C)O2)CCc2c(O)c3c(c(O)c2C1OC1CC(N(C)C)C(OC2CCC(OC4CCC(O)C(C)O4)C(C)O2)C(C)O1)C(=O)c1cccc(O)c1C3=O
CNP0375654.0,Cc1ccc(S(=O)(=O)NCCC(=O)Oc2ccc3c(C)c(C)c(=O)oc3c2C)cc1
CNP0375656.1,COc1cc2c(c(OC)c1OC)-c1ccc(NCC(=O)NC(C)c3nnc4ccccn34)c(=O)cc1C(NC(C)=O)CC2
CNP0375657.0,CCCCCCC1c2nc(N)nc3c2C(CC3)CC1C
CNP0375658.1,CCc1cc(=O)oc2cc(OC(C)C(=O)O)ccc12
CNP0375658.2,CCc1cc(=O)oc2cc(OC(C)C(=O)O)ccc12
CNP0375659.1,CCCCCCCCCCCCCC=CC(O)C(N)COP(=O)(O)O
CNP0375660.0,Cc1cc(C)cc(NC(=O)CCc2c(C)c3cc4c(C)c(C)oc4cc3oc2=O)c1
CNP0375661.1,CCC(C=CC(C)C1CCC2C3CCC4CC(OC5OC(CO)C(O)C(O)C5O)CCC4(C)C3CCC12C)C(C)C
CNP0375661.2,CCC(C=CC(C)C1CCC2C3CCC4CC(OC5OC(CO)C(O)C(O)C5O)CCC4(C)C3CCC12C)C(C)C
CNP0375662.1,COc1cc2oc(=O)c(CC(=O)NC(Cc3c[nH]c4ccccc34)C(=O)O)c(C)c2cc1OC
CNP0375663.0,COc1ccc(C(=O)Oc2ccc3c(=O)c(-c4ccc(OC)c(OC)c4)coc3c2)cc1
CNP0375664.0,N=C(N)C=CNC(=O)c1cc(NC(=O)C2CC(O)C(=N)N2)c[nH]1
CNP0375665.0,Cc1oc2cc3oc(=O)c(CC(=O)NCC(=O)NCC(=O)O)c(C)c3cc2c1C
CNP0375666.1,CC(=O)OCC12C(OC(C)=O)C(OC(C)=O)C3C(OC(=O)c4ccco4)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2OC(C)=O)C4(C)O
CNP0375666.2,CC(=O)OCC12C(OC(C)=O)C(OC(C)=O)C3C(OC(=O)c4ccco4)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2OC(C)=O)C4(C)O
CNP0375667.0,COc1cc(NC(=O)COc2cc(C)cc3oc(=O)c4c(c23)CCC4)cc(OC)c1
CNP0375668.1,C=Cc1c(C)c2cc3nc(c4c5nc(cc6[nH]c(cc1[nH]2)c(C=O)c6CC)C(C)=C5C(=O)C4C(=O)OC)C(CCC(=O)OCC=C(C)CCCC(C)CCCC(C)CCCC(C)C)C3C
CNP0375669.1,COc1c(O)c(OCCC(C)C)cc(C23CCC45CCC6CC7c8cc(O)ccc8-c8c(OCCO)cc(c(c8C7(CO)CSSCC7=C(c8cc[nH]c8)CC6CC7SS4)C5C2O)O3)c1O
CNP0375670.1,NN1CC(=O)N2Cc3[nH]c4ccccc4c3CC2C1=O
CNP0375671.0,Cc1cc2oc(=O)cc(CN3CCN(c4ccccc4)CC3)c2cc1O
CNP0375672.0,CCOC(=O)CCc1c(C)c2ccc(OCc3ccc(C)cc3)cc2oc1=O
CNP0375674.1,Cc1cc(OC(=O)C(C)NC(=O)OC(C)(C)C)c2c3c(c(=O)oc2c1)CCCC3
CNP0375675.1,CC(=O)CCC1(C)CCC2(C(C)C)OC(O)C(OC(=O)c3ccc(O)cc3)C12
CNP0375675.2,CC(=O)CCC1(C)CCC2(C(C)C)OC(O)C(OC(=O)c3ccc(O)cc3)C12
CNP0375676.1,Cc1ccc(NC(=O)C(Cc2ccccc2)NC(=O)N2CC3CC(C2)c2cccc(=O)n2C3)c(C)c1
CNP0375677.1,COC1C=COC2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)C(N2CCC(Cc3ccccc3)CC2)=C(NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C4=O
CNP0375678.1,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(OC3OC(CO)C(O)C(O)C3O)c(O)c(O)c12
CNP0375678.2,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(OC3OC(CO)C(O)C(O)C3O)c(O)c(O)c12
CNP0375678.3,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(OC3OC(CO)C(O)C(O)C3O)c(O)c(O)c12
CNP0375678.4,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(OC3OC(CO)C(O)C(O)C3O)c(O)c(O)c12
CNP0375678.5,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(OC3OC(CO)C(O)C(O)C3O)c(O)c(O)c12
CNP0375678.6,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(OC3OC(CO)C(O)C(O)C3O)c(O)c(O)c12
CNP0375679.1,COc1ccc2c(C)c(CC(=O)NC(c3nc4ccccc4[nH]3)C(C)C)c(=O)oc2c1OC
CNP0375680.0,Cc1oc2cc3oc(=O)c(CCC(=O)Nc4ccc(OCc5ccccc5)cc4)c(C)c3cc2c1C
CNP0375681.1,O=C1c2ccccc2C(=O)N1CCC(=O)N1CCCCC1c1cccnc1
CNP0375681.2,O=C1c2ccccc2C(=O)N1CCC(=O)N1CCCCC1c1cccnc1
CNP0375682.0,O=C(COc1ccc2c(-c3ccccc3)cc(=O)oc2c1)Nc1ccccc1Cl
CNP0375683.1,COC(=O)Cc1c(C)c2ccc(OC(C)C(=O)OC)cc2oc1=O
CNP0375683.2,COC(=O)Cc1c(C)c2ccc(OC(C)C(=O)OC)cc2oc1=O
CNP0375684.1,CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(COC7OC(C)C(O)C(O)C7O)C(OC7OCC(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C
CNP0375684.2,CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(COC7OC(C)C(O)C(O)C7O)C(OC7OCC(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C
CNP0375685.1,Cc1ccc(S(=O)(=O)NC(C)C(=O)Oc2ccc3c(oc(=O)c4ccccc43)c2C)cc1
CNP0375685.2,Cc1ccc(S(=O)(=O)NC(C)C(=O)Oc2ccc3c(oc(=O)c4ccccc43)c2C)cc1
CNP0375686.0,CC(C)n1[nH]c(=O)c2c(-c3ccc(-c4ccc(C(=O)O)cc4)o3)c3oc4c(O)c(O)ccc4c3nc21
CNP0375687.1,COc1cc(C2c3[nH]c4ccccc4c3CC3C(=O)N(CCC(C)C)CC(=O)N32)cc(OC)c1OC
CNP0375689.0,COc1ccc2[nH]c3c(c2c1)CN(C(=O)CCC(=O)Nc1ccccc1)CC3
CNP0375690.0,COc1ccc(-c2oc3ccc4c(c3c2CC(=O)O)OC(=Cc2cccc(OC)c2OC)C4=O)cc1
CNP0375692.1,CC(=CCC(O)C(C)(C)O)CCC=C(C)CCOc1c(O)cc2c(c1O)COC2=O
CNP0375693.0,CCc1cc(=O)oc2cc(C)c3c(-c4ccccc4)c(C)oc3c12
CNP0375695.0,CCc1cc2c(=O)c(-c3ccc4c(c3)OCCO4)coc2cc1OC(=O)c1ccc(Cl)cc1
CNP0375696.1,COc1ccccc1CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc(C(C)C)cc2)C1=O
CNP0375697.0,CCc1ccc(NC(=O)CCc2c(C)c3cc4c(C)coc4cc3oc2=O)cc1
CNP0375698.1,O=P(O)(O)OCC(O)CO
CNP0375698.2,O=P(O)(O)OCC(O)CO
CNP0375699.0,CCc1cc(=O)oc2cc(C)cc(OCC(=O)c3c(C)n(C)c4ccccc34)c12
CNP0375700.1,O=c1cccc2n1CC1CC2CN(Cc2cc(Br)ccc2O)C1
CNP0375701.0,C=C1CC23CC1(O)CCC2C1(C)CCCC(C)(C(=O)O)C1C3C=O
CNP0375703.0,COc1ccc(CCNC(=O)c2cc3c([nH]c4ccccc43)c(-c3cc(OC)c(OC)c(OC)c3)n2)cc1OC
CNP0375704.0,CCC1OC(=O)C(C)C(O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O
CNP0375705.1,CCC(C)C(NC(=O)OC(C)(C)C)C(=O)Oc1ccc2c3c(c(=O)oc2c1)CCC3
CNP0375707.1,Cc1cccc(C=NN2CC(=O)N3CCc4c([nH]c5ccccc45)C3(C)C2=O)c1
CNP0375708.1,COc1ccc(C=NNC(=O)C2Cc3c([nH]c4ccccc34)CN2)c(OC)c1
CNP0375709.1,CCOc1ccccc1C1c2[nH]c3ccccc3c2CC2C(=O)N(C3CCCCCC3)CC(=O)N21
CNP0375712.0,COC(=O)c1ccc(Oc2coc3cc(OCC#N)ccc3c2=O)cc1
CNP0375714.1,CCCCC(NS(=O)(=O)c1ccc(C)cc1)C(=O)Oc1cc(C)cc2oc(=O)cc(C)c12
CNP0375714.2,CCCCC(NS(=O)(=O)c1ccc(C)cc1)C(=O)Oc1cc(C)cc2oc(=O)cc(C)c12
CNP0375715.1,c1cncc(-c2nnc(C3CCN(CC4CCCCC4)C3)o2)c1
CNP0375716.1,CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(O)CC5(C)C4CCC3(C)C1C2C
CNP0375716.2,CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(O)CC5(C)C4CCC3(C)C1C2C
CNP0375717.1,CCCCC(NC(=O)COc1ccc2c(CCC)cc(=O)oc2c1C)C(=O)O
CNP0375717.2,CCCCC(NC(=O)COc1ccc2c(CCC)cc(=O)oc2c1C)C(=O)O
CNP0375719.1,COc1cc2c3c(c1OC)-c1ccccc1CC3N(C=O)CC2
CNP0375719.2,COc1cc2c3c(c1OC)-c1ccccc1CC3N(C=O)CC2
CNP0375720.1,COc1ccc2c(c1OC)C(=O)OC2N1C(=O)CCC1C(=O)NCCc1ccccc1
CNP0375720.2,COc1ccc2c(c1OC)C(=O)OC2N1C(=O)CCC1C(=O)NCCc1ccccc1
CNP0375720.3,COc1ccc2c(c1OC)C(=O)OC2N1C(=O)CCC1C(=O)NCCc1ccccc1
CNP0375721.1,CC1CCC2(NC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C
CNP0375721.10,CC1CCC2(NC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C
CNP0375721.11,CC1CCC2(NC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C
CNP0375721.12,CC1CCC2(NC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C
CNP0375721.13,CC1CCC2(NC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C
CNP0375721.14,CC1CCC2(NC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C
CNP0375721.15,CC1CCC2(NC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C
CNP0375721.16,CC1CCC2(NC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C
CNP0375721.17,CC1CCC2(NC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C
CNP0375721.18,CC1CCC2(NC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C
CNP0375721.19,CC1CCC2(NC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C
CNP0375721.2,CC1CCC2(NC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C
CNP0375721.20,CC1CCC2(NC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C
CNP0375721.3,CC1CCC2(NC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C
CNP0375721.4,CC1CCC2(NC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C
CNP0375721.5,CC1CCC2(NC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C
CNP0375721.6,CC1CCC2(NC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C
CNP0375721.7,CC1CCC2(NC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C
CNP0375721.8,CC1CCC2(NC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C
CNP0375721.9,CC1CCC2(NC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C
CNP0375722.0,Cc1cc(=O)oc2cc(OCC(=O)NCc3ccccc3)ccc12
CNP0375723.0,Cc1oc2cc(OCC(N)=O)ccc2c(=O)c1-c1ccccc1
