identifier,canonical_smiles
CNP0229613.2,CC(=O)OC1C(OC(=O)C2(C)OC2C)c2c(ccc3ccc(=O)oc23)OC1(C)C
CNP0229614.1,CC1CC(=O)C2=C(C1)N1CCc3ccccc3C1(C)CC2=O
CNP0229614.2,CC1CC(=O)C2=C(C1)N1CCc3ccccc3C1(C)CC2=O
CNP0229614.3,CC1CC(=O)C2=C(C1)N1CCc3ccccc3C1(C)CC2=O
CNP0229616.0,COc1ccc2c(c1OC)C(=O)N1c3ccccc3C(=O)N(CCCC(=O)NCCc3ccco3)C21
CNP0229617.0,CCCCn1cc2c3c(c(-c4ccccc4)ccc3c1=O)C(=O)C(O)=C2
CNP0229618.0,COc1ccc(-c2cc3cc(O)c(O)cc3oc2=O)c(OC)c1O
CNP0229619.1,COC(=O)CC1C(C)C(=O)C(C(OC(C)=O)C2(O)C(=O)CCC3(C)C2=CC(=O)OC3c2ccoc2)=CC1(C)C
CNP0229620.1,CC(=O)NC1CC(=O)OCC(O)c2ccc3c(c2Cl)C2=CC=CC2(OC2OC(C)(C)C(N(C)C)C(O)C2O)C3Oc2c(O)cc1cc2Cl
CNP0229620.2,CC(=O)NC1CC(=O)OCC(O)c2ccc3c(c2Cl)C2=CC=CC2(OC2OC(C)(C)C(N(C)C)C(O)C2O)C3Oc2c(O)cc1cc2Cl
CNP0229621.1,CC(C=CC=C(C)C=CC1=C(C)CC(O)C(O)C1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CC(OS(=O)(=O)[O-])C(O)C1(C)C.[Na+]
CNP0229621.2,CC(C=CC=C(C)C=CC1=C(C)CC(O)C(O)C1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CC(OS(=O)(=O)[O-])C(O)C1(C)C.[K+]
CNP0229621.3,CC(C=CC=C(C)C=CC1=C(C)CC(O)C(O)C1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CC(OS(=O)(=O)O)C(O)C1(C)C
CNP0229622.0,CCCCCC=CC=CC(=O)OC1C(C)C2(O)C(C(=O)C(CO)=CC3(O)C(=O)C(C)=CC32)C2C(C)(C)C12OC(C)=O
CNP0229623.0,COc1c(-c2ccc(OC3OC(CO)C(O)C(O)C3O)c(O)c2)oc2cc(OC3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(O)C3O)cc(O)c2c1=O
CNP0229624.0,C=C(C)C1CC(O)C2=CCCC(C)C2(C)C1
CNP0229626.1,CC(C)(O)C(O)Cc1c(O)ccc(CCC(=O)c2ccc(O)cc2)c1O
CNP0229627.1,CC(=O)OCC1OC2OC3(CCCCC3)OC2C2OC3(CCCCC3)OC12
CNP0229627.2,CC(=O)OCC1OC2OC3(CCCCC3)OC2C2OC3(CCCCC3)OC12
CNP0229628.1,C=C1C(=O)OC2CC(CO)C3(OCC)CC(O)C(C)(CC(OC(=O)C(C)=CC)C12)O3
CNP0229628.2,C=C1C(=O)OC2CC(CO)C3(OCC)CC(O)C(C)(CC(OC(=O)C(C)=CC)C12)O3
CNP0229629.1,CC(=O)OC1C(C)OC(OC2(C)CCC3C(C4C(C)CCC42)C3(C)C)C(O)C1O
CNP0229630.1,COc1c2c(nc3occc13)C(C=CC(C)(C)O)(OC)C(OC(C)=O)CC2
CNP0229631.0,O=C(CCNC(=O)N1CCc2c([nH]c3ccccc23)C1)NCc1ccccn1
CNP0229632.1,CC(=CCC(C)(C)CO)C1CCC2CCC=C3C(=O)OCC3C21
CNP0229634.0,O=C(O)CCCCCCCCCCCCCCCCCCCCCCCCC(=O)O
CNP0229635.0,CCCCCCCCCCCC1=C(O)C(=O)c2c(oc3cc(OC)c(O)c(CCCCCCCCCCC)c23)C1=O
CNP0229636.0,C=CC(C)(O)CCC=C(C)C(=O)OC1C(Oc2cc(O)c3c(=O)c(OC4OC(CO)C(O)C(O)C4OC4OC(COC(=O)C=Cc5cc(OC)c(O)c(OC)c5)C(O)C(O)C4O)c(-c4ccc(O)cc4)oc3c2)OC(C)C(O)C1O
CNP0229637.1,CC(=O)C1CCC2C3=CCC4=CC(O)C(O)CC4(C)C3CC(O)C12C
CNP0229638.0,COc1ccc2c(c1)oc(=O)c1ccccc12
CNP0229639.1,C=CCc1c(O)c(OC)cc2c1OC(c1ccc3c(c1)OCO3)C2C
CNP0229639.2,C=CCc1c(O)c(OC)cc2c1OC(c1ccc3c(c1)OCO3)C2C
CNP0229640.1,CC=CC(O)C(C)(C)C1CC=CC=CC=CC(OC)Cc2nc(co2)C(=O)OC(C=CC)C(C)(C)C(O)CC=CC2OC2C=CC=Cc2nc(co2)C(=O)O1
CNP0229641.0,CCCCCCCCCC=CCCCCCCCCC
CNP0229642.1,O=C(NC1CCN2C(=O)c3ccccc3NC(=O)C2C1)c1cnccn1
CNP0229643.1,COC1CC(OC2C(O)CC(OC3C(O)CC(OC4C(O)CC(OC5CCC6(C)C(=CCC7(O)C6CC(OC(=O)c6ccccc6)C6(C)C(O)(C(C)O)CCC76O)C5)OC4C)OC3C)OC2C)OC(C)C1O
CNP0229643.2,COC1CC(OC2C(O)CC(OC3C(O)CC(OC4C(O)CC(OC5CCC6(C)C(=CCC7(O)C6CC(OC(=O)c6ccccc6)C6(C)C(O)(C(C)O)CCC76O)C5)OC4C)OC3C)OC2C)OC(C)C1O
CNP0229643.3,COC1CC(OC2C(O)CC(OC3C(O)CC(OC4C(O)CC(OC5CCC6(C)C(=CCC7(O)C6CC(OC(=O)c6ccccc6)C6(C)C(O)(C(C)O)CCC76O)C5)OC4C)OC3C)OC2C)OC(C)C1O
CNP0229643.4,COC1CC(OC2C(O)CC(OC3C(O)CC(OC4C(O)CC(OC5CCC6(C)C(=CCC7(O)C6CC(OC(=O)c6ccccc6)C6(C)C(O)(C(C)O)CCC76O)C5)OC4C)OC3C)OC2C)OC(C)C1O
CNP0229644.1,Cc1c(OC(C)C(=O)c2ccccc2)ccc2c3c(c(=O)oc12)CCCC3
CNP0229644.2,Cc1c(OC(C)C(=O)c2ccccc2)ccc2c3c(c(=O)oc12)CCCC3
CNP0229645.1,Cc1cc2c(c(C)c1CCOC1OC(CO)C(O)C(O)C1O)C(=O)C(C)(C)C2
CNP0229645.2,Cc1cc2c(c(C)c1CCOC1OC(CO)C(O)C(O)C1O)C(=O)C(C)(C)C2
CNP0229646.0,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(O)C(CO)(CO)C5CCC43C)C2O)C1
CNP0229647.1,COCCN(CC1CCCN2CCCCC12)C(=O)NCCc1ccc(OC)cc1
CNP0229649.1,COc1ccc(CCN2C(=O)NC(CC(=O)Nc3ccc4c(c3)OCCO4)C2=O)cc1
CNP0229650.1,C=C1CC23CC1CC=C2C12CCC(O)C(C)(C(=O)O1)C2C3C(=O)OC
CNP0229651.1,COc1c2c(c(O)c3c1C(O)Cc1cc4c(c(O)c1-3)C(=O)OC(C)C4O)C(=O)c1cccc(O)c1C2=O
CNP0229651.2,COc1c2c(c(O)c3c1C(O)Cc1cc4c(c(O)c1-3)C(=O)OC(C)C4O)C(=O)c1cccc(O)c1C2=O
CNP0229651.3,COc1c2c(c(O)c3c1C(O)Cc1cc4c(c(O)c1-3)C(=O)OC(C)C4O)C(=O)c1cccc(O)c1C2=O
CNP0229652.1,COC(=O)C12CC(=O)C(C(C)C)CC(=O)C(C)CCCC(C)CC(=O)C1C1C=C(C)CCC3OC(CCC3(C)O)C(C)(O)CC(OC(C)=O)C1=C(C)C2
CNP0229652.2,COC(=O)C12CC(=O)C(C(C)C)CC(=O)C(C)CCCC(C)CC(=O)C1C1C=C(C)CCC3OC(CCC3(C)O)C(C)(O)CC(OC(C)=O)C1=C(C)C2
CNP0229653.1,CCCCC1CCCCC(C)C(O)c2cc(O)c(c(O)c2)C(CCCCBr)CCCCC(C)C(OC(N)=O)c2cc(O)c1c(O)c2
CNP0229654.0,Oc1ccc2c(c1)C(C1=NC(=Cc3[nH]c(C4C=Nc5ccccc54)cc3-c3c[nH]c4ccccc34)C(c3c[nH]c4ccccc34)=C1)C=N2
CNP0229655.1,C=C1CC=CC(C)(C)CC(O)C(=C)CCC1O
CNP0229655.2,C=C1CC=CC(C)(C)CC(O)C(=C)CCC1O
CNP0229656.1,CC1C(=O)OC2CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7O)C(O)C6O)C(O)CC5(C)C4CCC3(C)C21
CNP0229656.2,CC1C(=O)OC2CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7O)C(O)C6O)C(O)CC5(C)C4CCC3(C)C21
CNP0229657.1,CC1=CC=CC(C)C(O)C(C)C(O)C(C)C(O)C(C)C(O)C(CO)C=C(C)C(=O)c2c(O)c(C)c(O)c3c2C(=O)C=C(NC1=O)C3=O
CNP0229657.2,CC1=CC=CC(C)C(O)C(C)C(O)C(C)C(O)C(C)C(O)C(CO)C=C(C)C(=O)c2c(O)c(C)c(O)c3c2C(=O)C=C(NC1=O)C3=O
CNP0229658.1,CC(C)=CCC(O)C(C)(O)C1C(O)CC2(C)C3CCc4c(cc(OC5OC(CO)C(O)C(O)C5O)c(O)c4C)C3(C)C(=O)CC12C
CNP0229659.1,CC12C(=O)OC(=O)C1C1CCC2O1
CNP0229661.0,CC(=O)OC1C2C(C(=O)C(O)=C3CC4OC4C(OC(C)=O)C32C)C2C(OC(C)=O)C3C(C(C)C=C4OC(=O)C(C)(O)C43C)C2(C)C1OC(C)=O
CNP0229662.0,CN(C)c1ccc(C(=O)O)cc1
CNP0229663.0,CCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCC
CNP0229664.0,CC1CCC2(C)C3CC=C4C(C)(CCC5(C)CCC(C)(C)CC45C)C3CCC2C1(C)C
CNP0229665.1,CC(C)c1cc2c(cc1O)C1(C)CCCC(C)(C)C1CC2=O
CNP0229665.2,CC(C)c1cc2c(cc1O)C1(C)CCCC(C)(C)C1CC2=O
CNP0229665.3,CC(C)c1cc2c(cc1O)C1(C)CCCC(C)(C)C1CC2=O
CNP0229665.4,CC(C)c1cc2c(cc1O)C1(C)CCCC(C)(C)C1CC2=O
CNP0229665.5,CC(C)c1cc2c(cc1O)C1(C)CCCC(C)(C)C1CC2=O
CNP0229666.1,C=C1C(=O)CC2CC3(C)CCC(C)(C)C3C12O
CNP0229667.1,CSCCC(CO)NC(=O)COc1cc2c(c3oc(=O)cc(-c4ccccc4)c13)CCC(C)(C)O2
CNP0229668.1,CC(C)=CCOc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O
CNP0229669.1,O=C1NCC(CCC(=O)N2CCCCC2)N2CC(NC(=S)Nc3ccccc3)CC12
CNP0229670.1,CC(C)=CCCC(C)(O)C(O)CCC(C)=CCCC(C)=CCC1=CC(=O)C=C(C)C1=O
CNP0229670.2,CC(C)=CCCC(C)(O)C(O)CCC(C)=CCCC(C)=CCC1=CC(=O)C=C(C)C1=O
CNP0229670.3,CC(C)=CCCC(C)(O)C(O)CCC(C)=CCCC(C)=CCC1=CC(=O)C=C(C)C1=O
