identifier,canonical_smiles
CNP0417922.2,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3C(OC(=O)CCC(=O)ON3C(=O)CCC3=O)CC12C
CNP0417922.3,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3C(OC(=O)CCC(=O)ON3C(=O)CCC3=O)CC12C
CNP0417922.4,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3C(OC(=O)CCC(=O)ON3C(=O)CCC3=O)CC12C
CNP0417922.5,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3C(OC(=O)CCC(=O)ON3C(=O)CCC3=O)CC12C
CNP0417923.1,CC(O)CNc1cc(CO)cc(C2C#CC3CC(=O)Oc4cc(O)c(cc43)CC3OC(=O)C(=CC(O)Cc4cccc(c4)CC4C(=O)CC5C=CC6C7CCCCC7C3(O)C5C46)C2)c1
CNP0417924.1,CC1CCC2(OC1)OC1CC3C4C(=O)C=C5CC(O)CC(OS(=O)(=O)O)C5(C)C4CCC3(C)C1C2C
CNP0417925.1,C=C(C=C1C=CC2(CCC3(C4CCC(O)Cc5cccc(c5)CCC(O)CNC5C(=O)NC(N)c6cccc(c65)CC(=O)C(C)=C4CCC3(C)O)C2O)C(CO)=C1)CCC=C(C)C
CNP0417927.1,CC12CCC#CC(O)C3(C(O)CC4(C)C(=CC(=O)C5C6(C)CCC(O)C(C)(C(O)CO)C6CCC54C)C3C1)C1(CCCC1)C2
CNP0417928.1,CCC(C)CC(=O)OC1C(=O)OC2CC3C(C)=C(O)C(=O)CC3(C)C3C(O)C(O)C4(C(=O)OC)OCC23C14
CNP0417929.1,COc1cc(CC(C(=O)CC(O)C(Cc2cc[nH]c2)Cc2ccc(O)c(OC3CCCC3)c2)c2cccc(O)c2)ccc1O
CNP0417930.0,COC(=O)C=C(C)C(C)C
CNP0417931.1,C=C1CC2(CCC(CCC3(O)CCCC(O)C3)C2)C2OC2(C)CCC2C1CC2(C)C1CCC(CNC(=N)NCC(CCc2ccccc2)c2cccc3cocc23)C1
CNP0417932.1,CC(=CC=CC(C)C1CCC2(C)C3=CCC4C(C)(C)C(O)CCC4(C)C3CCC12C)C(=O)O
CNP0417933.1,COC(=O)N1c2c(ccc(OC)c2OC)C23C4CN5CCCC(CCC12C(=O)OC)(CC4=O)C53
CNP0417933.2,COC(=O)N1c2c(ccc(OC)c2OC)C23C4CN5CCCC(CCC12C(=O)OC)(CC4=O)C53
CNP0417935.1,CCCCOC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CC(C(=O)OC6OC(CO)C(O)C(O)C6O)C5CCC34C)C2(C)C)C(O)C(OC2OCC(O)C(O)C2O)C1O
CNP0417936.1,CC(=O)N1CC2CN(C(=O)NC(C)C)CCN2C(C)(C)C1
CNP0417937.1,C=C(C=CC=C(CO)C1C2CCCC3(O)CCC4=C(C)C(=O)Cc5cccc6c5C(NCC(O)CCc5cccc(c5)CC(O)CCC4C3(C2)C1O)C(=O)NC6N)CCC=C(C)C
CNP0417938.0,CC(=O)OCC1OC(OC2OC=C(C)C3CCC(C)C23)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O
CNP0417940.1,C=C(C)C1CC=C2C(CC=C3C2(C)CCC3(C)C(C)CC2(O)C=C(C)C(=O)O2)C1(C)CCC(=O)O
CNP0417941.0,COC(=O)c1ccc(COc2ccc3c(c2)c2ccnc4c5ccc(OC)c(OC)c5c(=O)n3c24)cc1
CNP0417943.1,COC1=C(OC)C(C(O)COS(=O)(=O)c2ccc(C)cc2)OC1=O
CNP0417943.2,COC1=C(OC)C(C(O)COS(=O)(=O)c2ccc(C)cc2)OC1=O
CNP0417943.3,COC1=C(OC)C(C(O)COS(=O)(=O)c2ccc(C)cc2)OC1=O
CNP0417943.4,COC1=C(OC)C(C(O)COS(=O)(=O)c2ccc(C)cc2)OC1=O
CNP0417944.1,CCCC=C1OC(=O)C23C4=C5CCC12C1(OC(=O)c2c(CCCN)cccc21)C3CC(C)CCC4=CC1C(C)CC=CC51
CNP0417945.0,CCN(CC)C(=O)Oc1ccc2c(c1)OC(=Cc1ccco1)C2=O
CNP0417946.1,CC1(C)OC(C)(C2CCC3(C)C2C(O)CC2C4(C)CCC(OC5OCC(O)C(O)C5OC5CC(CO)C(O)C(O)C5O)C(C)(C)C4CCC23C)CC(O)C1O
CNP0417947.1,CCCCCC(O)C=CC(=CCCCCC(CCC(=O)O)NCC)Cc1cccc(O)c1
CNP0417948.1,NC(N)=NC1C=COCC2OC(Oc3c1cc1c(c3O)C(=O)c3ccccc3C1=O)C(O)C(O)C2O
CNP0417948.2,NC(N)=NC1C=COCC2OC(Oc3c1cc1c(c3O)C(=O)c3ccccc3C1=O)C(O)C(O)C2O
CNP0417949.1,CCCCCC(CC(OC(=O)C1(CCOC)CCCCC1)C1(Cc2ccc(O)c(OC)c2)CCNCC1)OC(C)=O
CNP0417950.1,COc1cc2c(cc1O)CC1(C=Cc3ccccc3)C(C2)C(OC(C)=O)CC(OC(C)=O)CC2c3cc(OC)c(O)cc3CC(CCCO)C21
CNP0417952.1,COC1C(O)C(OC2CCC3(C)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)CCC43O)C2)OC(C)C1OC(C)=O
CNP0417952.2,COC1C(O)C(OC2CCC3(C)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)CCC43O)C2)OC(C)C1OC(C)=O
CNP0417953.0,C=C1C2CC3OC(=O)C45C(O)CCC(C)(C)C4C(O)C(=O)C(C1O)(C2O)C35
CNP0417954.1,CC(CCc1ccccc1)CCC12C=CC(=O)CCc3ccc(O)c(c3)OCCc3ccc(O)c(c3)C3CC(=O)c4cc[nH]c4CC#Cc4cc(C(N)N)c(cc43)CSSCC(CC1)C2
CNP0417957.1,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)CC(O)(C(=O)O)C(Cc2ccccc2)C1OC(=O)C=Cc1ccc(O)c(O)c1
CNP0417958.1,Cc1ccoc1CC1C(C)(O)CCC2C(C)(C)CCCC21C
CNP0417959.1,CC(=O)OC1COC(OC2C(O)COC(OC3C(O)C(C)(C)CC4C5=CCC6C7(C)CCC(OC8OC(C(=O)O)C(O)C(O)C8OC8OC(CO)C(O)C(O)C8OC8OC(CO)C(O)C(O)C8O)C(C)(CO)C7CCC6(C)C5(C)CCC43C)C2O)C(O)C1OC(C)=O
CNP0417961.1,COc1cc(CC(CO)C(O)C2(C(CCc3ccc(O)c(OC4CCCCC4)c3)OCO)CCCC2)cc(OC)c1O
CNP0417962.1,Cc1ccc(SC2CC(=O)C3OCC2O3)cc1
CNP0417963.1,Cc1c(CCC(=O)N2CCC3(O)CCCCC3C2)c(=O)oc2cc(OCc3ccc4ccccc4c3)ccc12
CNP0417964.1,CC1(CO)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)C(CC6C(CCCO)C(=O)NC6C6(c7c[nH]cn7)CCNCC6)C(O)C(OC6OCC(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1
CNP0417965.1,O=C(CC1CCNCC1Cc1cc(CSc2ccccc2)on1)N1CCN(Cc2ccccc2)CC1
CNP0417967.1,O=Cc1ccc(COC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)o1
CNP0417969.1,CCCCCCCCCCCCCCCCCCC=CCCC(O)C(O)CC(O)C(COC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O)NC(=O)C(O)CCCCCCCCCCCCCCCC
CNP0417970.0,COc1ccccc1-n1c(O)c(C2c3c(cc4c(c3OC)OCO4)CCN2C)c(=O)[nH]c1=O
CNP0417971.0,O=C(O)c1c(O)ccc2ccc(=O)oc12
CNP0417972.1,CCOC(=O)CCc1cc2c(C3(CO)CCCC3)coc2c(OC)c1OC1OC(CO)C(O)C(O)C1O
CNP0417974.0,O=C(Cc1ccccc1C(=O)O)Nc1ccccc1C(=O)O
CNP0417975.1,C=C(C=CC=C(CO)C1CCC2(C(CCCO)C(=C(C)C=O)CCC2(O)CCNC)C1O)CCC=C(C)C(O)NC(C)CCOC
CNP0417976.1,COc1ccc2ccc3oc4c(OC5OC(CO)C(O)C(O)C5O)cccc4c(=O)c3c2c1
CNP0417977.1,O=C(C=Cc1ccc(O)c(O)c1)OC1(O)C(O)CC(O)(C(=O)O)CC1OC(=O)C(=Cc1ccc(O)c(O)c1)c1cccc(CO)c1
CNP0417978.0,CCC#CC=CCO
CNP0417979.1,NCOc1cc(CCC(=O)CC(O)C2C=CC3CC(C4(c5ccccc5)CCCCC4)C2c2cc(O)c(O)c(OC4CCNCC45CCCC5)c23)ccc1O
CNP0417980.1,O=C(C1CCCCC1)N1CC2CC(C1)c1c(C3CCCCC3)ccc(=O)n1C2
CNP0417980.2,O=C(C1CCCCC1)N1CC2CC(C1)c1c(C3CCCCC3)ccc(=O)n1C2
CNP0417981.0,COc1ccc(C(=O)Oc2cc(=O)oc3ccccc23)cc1OC
CNP0417982.1,CCNCCCC1CC(c2cc(O)c(O)c3c2-c2cccc(O)c2CCC3)=Cc2c(C=CC(=O)OC(C(=O)O)C(CNCC)c3cc(O)c(O)c(O)c3)cc(O)c(O)c21
CNP0417983.0,CC1CCC23CCC4(C)C5(C)CCC6C(C)(C)C(O)C(O)CC6(C)C5C5OC5C4(OC2=O)C3C1C
CNP0417984.1,CC(=O)OCC(=O)C1(OC(C)=O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3C(OC(C)=O)CC21C
CNP0417986.1,CCCC(=CC(=O)CCc1cc(OC2CCCC2)c(O)c2c1C#CC1C(CCCO)C#CCC(C)CCC2C(COC)CCC1N=C(N)N)CO
CNP0417986.2,CCCC(=CC(=O)CCc1cc(OC2CCCC2)c(O)c2c1C#CC1C(CCCO)C#CCC(C)CCC2C(COC)CCC1N=C(N)N)CO
CNP0417987.1,CC1CC(C)CN(C(=O)NC(Cc2ccccc2)C(=O)O)C1
CNP0417987.2,CC1CC(C)CN(C(=O)NC(Cc2ccccc2)C(=O)O)C1
CNP0417987.3,CC1CC(C)CN(C(=O)NC(Cc2ccccc2)C(=O)O)C1
CNP0417987.4,CC1CC(C)CN(C(=O)NC(Cc2ccccc2)C(=O)O)C1
CNP0417989.1,COc1c(O)c(O)cc2c1C1C=CC(C(O)CC(=O)CCc3ccc(O)c(OCN)c3)C2C(Cc2ccccc2)C1
CNP0417991.1,O=C1C=CC(O)C2OC12C#CC1CO1
CNP0417991.2,O=C1C=CC(O)C2OC12C#CC1CO1
CNP0417992.1,CC1(CCC23C=CC(=O)CCc4ccc(O)c(c4)OCCc4ccc(O)c(c4)C4CC(=O)c5cc[nH]c5CC#Cc5cc(C(N)N)c(cc54)CSSCC(CC2)C3)CCCC1
CNP0417993.1,CC12C=C(C(=O)Oc3ccccc3)C(CC1)C2(C)C
CNP0417993.2,CC12C=C(C(=O)Oc3ccccc3)C(CC1)C2(C)C
CNP0417995.1,CCOC(=O)CCc1cc2c(C3CNC(=O)C3)coc2c(OC2CCCCC2)c1OC1OC(CO)C(O)C(O)C1O
CNP0417996.1,CC1C(=O)C=C2C(C)(C)CCCC2(C)C12CCC(CO)(CCO)O2
CNP0417997.1,CC1C2CCCC2C=CC12CCCC13OC45C(=CC21)CC1CC2(CCCC2)CC12CC1CC6(C)C78OC(=O)C9OC96C6(C(O)C(=O)C3C4(COC(=O)C25)C16)C1CC(Cc2ccccc2)CCC1C#CC7CCc1coc(CC(C(O)CO)C2CCC3C(C=CN4CNCC34)C2)c18
CNP0417998.1,CC1(O)C(O)C2OC(C(O)C#CCC3CC4C5=CC(=O)C6CC(CCC64C)OCC(c4ccccc4)C#CCOC54CCC1C34C)C(C1CCCC1)C2CO
CNP0417999.0,CCCc1cc(=O)oc2cc(OCc3cc(C(=O)OC)oc3C)ccc12
CNP0418000.1,CNC1Cc2c(cccc2CO)C#CC2(CCCC2)CC23CCC4C5(C=O)CC67C8CC9CC(c%10ccccc%10)CCC96CCC8C6Cc8cccc(c8)CC8CCC(C8)C8CC=CC9CC(C7O6)C5(O)C(CC98)C(O)C4(O)C2(O)CC2CC1C1OC(=O)C=C1C23CO
CNP0418001.1,COC(=O)C12OCC34C(CC5C(C)=C(O)C(=O)CC5(C)C3C(O)C1O)OC(=O)C(OC(=O)C=C(C)C(C)(C)OC(C)=O)C24
CNP0418001.2,COC(=O)C12OCC34C(CC5C(C)=C(O)C(=O)CC5(C)C3C(O)C1O)OC(=O)C(OC(=O)C=C(C)C(C)(C)OC(C)=O)C24
CNP0418001.3,COC(=O)C12OCC34C(CC5C(C)=C(O)C(=O)CC5(C)C3C(O)C1O)OC(=O)C(OC(=O)C=C(C)C(C)(C)OC(C)=O)C24
CNP0418001.4,COC(=O)C12OCC34C(CC5C(C)=C(O)C(=O)CC5(C)C3C(O)C1O)OC(=O)C(OC(=O)C=C(C)C(C)(C)OC(C)=O)C24
CNP0418001.5,COC(=O)C12OCC34C(CC5C(C)=C(O)C(=O)CC5(C)C3C(O)C1O)OC(=O)C(OC(=O)C=C(C)C(C)(C)OC(C)=O)C24
CNP0418002.1,COc1c(O)c(OCCC(C)C)cc(C23CCC4SSC5CC6CCC7c8cc(O)ccc8-c8c(OCCO)cc(c(c8C7(CO)CSSC7(CCCC7)C5=C(c5cc[nH]c5)C6)C4C2O)O3)c1O
CNP0418003.0,CCCCCCCCCCCCCCC(=O)CC(O)CCC
CNP0418004.0,COc1c(CO)c(O)cc2c1C(=O)c1ccccc1C2=O
CNP0418006.1,CC(=CCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O)COC1OC(CO)C(OC2OC(CO)C(O)C2O)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(O)C3O)C2O)C1O
CNP0418007.1,COc1cc(O)c2c(c1CC=C(C)C)N(C)c1c(O)cccc1C2O
CNP0418009.0,COc1ccc(-c2c(C)c3cc(OC(=O)c4ccc(C)cc4)ccc3oc2=O)cc1OC
CNP0418010.0,OCC(Cl)(Cl)Cl
CNP0418011.1,COc1c(Cl)ccc2oc3cc4c(c(O)c3c(=O)c12)C1CCOC1O4
CNP0418011.2,COc1c(Cl)ccc2oc3cc4c(c(O)c3c(=O)c12)C1CCOC1O4
CNP0418012.1,CC1CCC2(OC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(CO)C(O)C7OC7OC(C)C(O)C(O)C7O)C(O)C6O)CCC5(C)C4CCC3(C)C1(O)C2C
CNP0418012.2,CC1CCC2(OC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(CO)C(O)C7OC7OC(C)C(O)C(O)C7O)C(O)C6O)CCC5(C)C4CCC3(C)C1(O)C2C
CNP0418013.1,CC1(O)C2CCC3C4C1CC(O)C4(O)CC(NC(=N)NCCc1ccccc1)C#CC1CC4(C=C(Cc5cc6ccccc6[nH]5)C13C2)CCCC4
CNP0418016.1,CC=C(C)C(=O)OC1c2cc(O)c(OC)c(OC)c2-c2c(cc(OC)c(OC)c2O)C(OC(=O)c2ccccc2)C2(CO2)C1C
CNP0418017.1,CC(c1ccc(C=O)cc1)C1C2C=CC3N1C3(O)C2C1CC2C=CC3CCCC34C(O)CC2C4N1
CNP0418017.2,CC(c1ccc(C=O)cc1)C1C2C=CC3N1C3(O)C2C1CC2C=CC3CCCC34C(O)CC2C4N1
CNP0418018.1,CC=C(C)C(=O)CC1CC(C)C2(C)Cc3c(C)coc3C(O)C2C1
CNP0418019.1,COc1c(O)ccc2c1C#CCc1cc(c3c(c1O)OCC(C1CN=C(N)NC(C(C)C)CSSC1)C3)CCC(O)CC(=O)CC2
CNP0418020.0,C=CCc1ccc(OC(C)=O)cc1
CNP0418023.1,CCCCCC1C2C=CC(O)C1C13CC4NCC(C)(O)CCCCC56CC=CC(C(c7cc(O)cc(CNC)c7)C5=O)C(C)(C46)C1CCC1=C(C(=O)CC13C)C1C(C(O)C3OC3(C)C3CCCC3c3cc(N)cc(CC(C)C)c3)C=CC3C4CC(C=CC4O)C2C31
CNP0418024.1,COc1cc(CC(CO)C(=O)CC(O)C(Cc2ccccc2)Cc2ccc(O)c(OC)c2)ccc1O
CNP0418025.1,C=C(C)C1(OC(C)=O)CC=C(C)C(=O)C1
CNP0418028.1,CCCCC(NC(=O)COc1ccc2c(C)c(Cc3ccccc3)c(=O)oc2c1C)C(=O)O
CNP0418028.2,CCCCC(NC(=O)COc1ccc2c(C)c(Cc3ccccc3)c(=O)oc2c1C)C(=O)O
CNP0418030.1,CC(=O)CNC1=C2C(CCC3(CCN=C(N)N)C4C(CC23O)C(CCCO)C#CC(C2COC(=O)C2c2cc[nH]c2)CC2C3CC(C)CCC3=CCC2C(CO)CC(O)C4(C)O)C2(C)CC(O)C(O)CC2C1=O
CNP0418031.1,C=CC1(C)C(O)C2OC(=O)C(=C)C2C(OC(=O)C(=C)C)C1C(=C)C=O
CNP0418031.2,C=CC1(C)C(O)C2OC(=O)C(=C)C2C(OC(=O)C(=C)C)C1C(=C)C=O
CNP0418032.1,CCC(C)CC1C23C=C4CCC2(C(=CCC(C2CCCCC2)N2CC5CC(CN(C5)C5=CCC(C)CC45)C2)OC3=O)C12OC(=O)c1c(CCCN)cccc12
CNP0418034.1,CCCCCc1cc(C2CCC3C(C2)OC2c4cc(O)c(O)c(OC)c4C=CC2C3O)ccc1O
CNP0418035.1,CC(=O)OC1CC2(C)C(CCC3C4CC=C(C(C)=O)C4(C)CCC32)C(O)C1O
CNP0418036.1,CCOCC1C(=O)C23CC1CC(CC(C)=O)C2C12COC3(O)C(O)C1C(C)(C)CCC2OC(C)=O
CNP0418038.1,CC(C)CCCC(C)C1CCC2C3CC(=O)C4(O)CC(O)CC(O)C4(C)C3CCC12C
CNP0418039.1,CNCC(O)CCC1C(CC(C)O)CC#CC2CC3c4c(ccc(O)c4OCC3C3(CO)CCCC3)C2C23CCNC(CC#CC4=CC(C1OC(C)=O)C2OC(=O)C12CCCCC1CC1(CCCC41)C(=O)N2)C3
CNP0418040.1,COc1ccc(Cl)cc1-c1ccc2c(c1)C(=O)N1CCN(C(=O)COc3ccccc3)CC1C(=O)N2
CNP0418041.1,CC(c1ccc(C=O)cc1)C1CC(C2CCC3CC(O)C4(CCCC4)C3N2)C2(O)CN12
