identifier,canonical_smiles
CNP0336736.1,CC=CC(O)C(C)C=CC(=O)C(C)C(O)C(C)C1OC(=O)C(OC)=CC(C)=CC(C)C(O)C(CC)C(O)C(C)CC(C)=CC=CC1OC
CNP0336736.2,CC=CC(O)C(C)C=CC(=O)C(C)C(O)C(C)C1OC(=O)C(OC)=CC(C)=CC(C)C(O)C(CC)C(O)C(C)CC(C)=CC=CC1OC
CNP0336738.0,COc1ccc(C2(C(N)=O)CCOCC2)cc1
CNP0336740.1,COc1c(C)c(O)c2c(O)c3c(cc2c1-c1c2c(c(O)c4c1CC(OC)C(C)C4O)C(=O)CC(C)(O)C2)CC(C)(O)CC3=O
CNP0336741.1,COc1cc(-c2cc3c(c(=O)o2)CC2(O)C(C)(CCC4(O)C(C)(C)C=CC(=O)C42C)O3)cc(OC)c1OC
CNP0336741.2,COc1cc(-c2cc3c(c(=O)o2)CC2(O)C(C)(CCC4(O)C(C)(C)C=CC(=O)C42C)O3)cc(OC)c1OC
CNP0336741.3,COc1cc(-c2cc3c(c(=O)o2)CC2(O)C(C)(CCC4(O)C(C)(C)C=CC(=O)C42C)O3)cc(OC)c1OC
CNP0336741.4,COc1cc(-c2cc3c(c(=O)o2)CC2(O)C(C)(CCC4(O)C(C)(C)C=CC(=O)C42C)O3)cc(OC)c1OC
CNP0336743.1,CCCCCOc1cccc(C=CC23NC(=O)CN2c2ccccc2C3(C)C)c1
CNP0336743.2,CCCCCOc1cccc(C=CC23NC(=O)CN2c2ccccc2C3(C)C)c1
CNP0336745.1,C=C1CC2(C)C(=CC1=O)C=CC(OC(=O)C=CC=CC(C)CC)C2C
CNP0336746.1,CCOC(C)OC(C(C)C(=O)N1C(=O)OCC1C(C)C)C1(C)OC1CC
CNP0336747.1,COC(=O)C(CCC=C(C)C)=C1C(OC(C)=O)CC2(C)C1CC(O)C1C3(C)CCC(O)C(C)C3CCC12C
CNP0336749.1,Cc1ccc(S(=O)(=O)NC(Cc2ccccc2)C(=O)Oc2ccc3c(C)c(Cc4ccccc4)c(=O)oc3c2)cc1
CNP0336749.2,Cc1ccc(S(=O)(=O)NC(Cc2ccccc2)C(=O)Oc2ccc3c(C)c(Cc4ccccc4)c(=O)oc3c2)cc1
CNP0336751.0,Cc1ccc2c(CNCc3ccco3)cc(=O)oc2c1
CNP0336752.1,CNC1C(OC2C(O)C(OC3OC(CO)C(O)C(N)C3O)C(OC(N)=O)C(O)C2OC(N)=O)OCC(OC2OC(C(O)CO)C(O)C(O)C2O)C1O
CNP0336752.2,CNC1C(OC2C(O)C(OC3OC(CO)C(O)C(N)C3O)C(OC(N)=O)C(O)C2OC(N)=O)OCC(OC2OC(C(O)CO)C(O)C(O)C2O)C1O
CNP0336755.0,CCCCc1ccc(C(=O)O)c(C(=O)O)c1CC(C)C
CNP0336756.1,CC(=O)OC1CC2(C)C(=CCC3C4(C)CCC(OC5OC(C(=O)O)C(O)C(O)C5O)C(C)(CO)C4CCC32C)C2CC(C)(C)C(O)C(O)C12CO
CNP0336757.1,COCCN(CC1CCCN2CCCCC12)C(=O)CCCCC1CCSS1
CNP0336758.0,Cc1ccc(S(=O)(=O)NCCCCCC(=O)Oc2cc3oc(=O)c(C)c(C)c3cc2Cl)cc1
CNP0336760.0,O=c1cc(CN2CCCCC2)occ1O
CNP0336761.1,COc1ccc(C2=C(c3cc4c(cc3O)OCC(c3ccc(OC)cc3O)C4)Cc3ccc(O)cc3O2)c(O)c1
CNP0336762.1,CCC1CC(C)C2(NC1=O)OC(CC(O)C(C)CCC=CC=C(C)C1CC=CC=CC(O)C(C)C(O)C(CCC(C)=O)C(=O)NC(C(C)C)C(=O)NC(Cc3cccc(O)c3)C(=O)N3CCCC(N3)C(=O)O1)C(C)C=C2C
CNP0336764.0,COc1cc(C=C2CCn3c2nc2ccccc2c3=O)ccc1O
CNP0336765.0,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1
CNP0336766.0,CC(=O)OC1CC(=O)OC(C)(C)C2CC3OC45C(O)CC(c6ccoc6)C4(C)C(O)C(O)C(C12C)C35C
CNP0336767.0,COc1ccc(NC(=O)COc2ccc3c(=O)c(-c4ccccc4)c(C)oc3c2)c(OC)c1
CNP0336768.0,COc1ccc(C(=O)CCN(C)C)cc1OC
CNP0336769.0,CC=C(C)C(=O)OC1C(OC(=O)CC(C)C)OC(CO)C(O)C1O
CNP0336770.1,CCOC(=O)C1CCC2(C)C3Cc4c(cc(-c5cccnc5)oc4=O)OC3(C)CCC2C1(C)C
CNP0336771.0,COC(=O)Cc1c(C)c2cc(Cl)c(OCc3ccc4ccccc4c3)cc2oc1=O
CNP0336772.1,CC(C)C(O)C(O)CC(C)C1CCC2(C)C3CC=C4C(CCC(OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5O)C4(C)C)C3(C)CCC12C
CNP0336773.1,O=C(CC1NC(=O)c2ccccc2NC1=O)NCC1CCOCC1
CNP0336775.1,COc1cc(OC)c2c(O)c3c(cc2c1O)CC(C)OC3=O
CNP0336776.1,c1ccc(COC(COC(c2ccccc2)(c2ccccc2)c2ccccc2)C(OCc2ccccc2)C(COC(c2ccccc2)(c2ccccc2)c2ccccc2)OCc2ccccc2)cc1
CNP0336778.1,CNCc1ccc(COC2CC3(C)C(CCC4(C)C3C(CCC3(O)CCNCC3)C=C3C5CC(C)(CO)CCC5(C(=O)O)CCC34C)C(C)(CO)C2OC2OCC(O)C(O)C2O)cc1
CNP0336779.1,C=C1CCC(C(C)C)C2CC(C)C(O)CC12
CNP0336779.2,C=C1CCC(C(C)C)C2CC(C)C(O)CC12
CNP0336779.3,C=C1CCC(C(C)C)C2CC(C)C(O)CC12
CNP0336780.1,CCC1CCC(C)CC1
CNP0336781.0,C=C(C)C1CCC2(C)CCC3C(CCC4C3(C)CCC3C(C)(C)C(OC(=O)CCCCCCCCCCCCCCCCCCC)CCC34C)C12
CNP0336782.0,CS(=O)(=O)OCC1=Cc2ccccc2OC1COS(C)(=O)=O
CNP0336784.1,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CC(OC(=O)C(C)=CC)C1C3
CNP0336785.1,C=C1C(O)CC(O)C2(C)CCC(C(C)(C)O)CC12
CNP0336785.2,C=C1C(O)CC(O)C2(C)CCC(C(C)(C)O)CC12
CNP0336786.1,COC(=O)C1=C(O)C2=C(CC(C)(C)CC2=O)N2CCc3ccccc3C12
CNP0336786.2,COC(=O)C1=C(O)C2=C(CC(C)(C)CC2=O)N2CCc3ccccc3C12
CNP0336788.1,COC1C(C2COC3(CCCCC3)O2)OC2OC3(CCCCC3)OC21
CNP0336788.2,COC1C(C2COC3(CCCCC3)O2)OC2OC3(CCCCC3)OC21
CNP0336788.3,COC1C(C2COC3(CCCCC3)O2)OC2OC3(CCCCC3)OC21
CNP0336789.1,COC(=O)C1N2C(=O)C(N)C2SC1(C)C
CNP0336790.0,COc1cc(O)c(CN2CCN(CCO)CC2)c2oc(-c3ccccc3)cc(=O)c12
CNP0336792.0,COC(=O)C(=Cc1ccc(O)c(O)c1)c1c(O)cc(C=Cc2ccc(O)c(O)c2)oc1=O
CNP0336793.1,CN1C2CC(O)C1C(C(O)c1ccccc1)C(OC(=O)c1ccccc1)C2
CNP0336793.2,CN1C2CC(O)C1C(C(O)c1ccccc1)C(OC(=O)c1ccccc1)C2
CNP0336793.3,CN1C2CC(O)C1C(C(O)c1ccccc1)C(OC(=O)c1ccccc1)C2
CNP0336794.1,CCCOC(=O)C12CCC(C)(C)CC1C1=CCC3C4(C)CC(OC(C)=O)C(OC(C)=O)C(C)(C)C4CCC3(C)C1(C)CC2
CNP0336794.2,CCCOC(=O)C12CCC(C)(C)CC1C1=CCC3C4(C)CC(OC(C)=O)C(OC(C)=O)C(C)(C)C4CCC3(C)C1(C)CC2
CNP0336794.3,CCCOC(=O)C12CCC(C)(C)CC1C1=CCC3C4(C)CC(OC(C)=O)C(OC(C)=O)C(C)(C)C4CCC3(C)C1(C)CC2
CNP0336794.4,CCCOC(=O)C12CCC(C)(C)CC1C1=CCC3C4(C)CC(OC(C)=O)C(OC(C)=O)C(C)(C)C4CCC3(C)C1(C)CC2
CNP0336794.5,CCCOC(=O)C12CCC(C)(C)CC1C1=CCC3C4(C)CC(OC(C)=O)C(OC(C)=O)C(C)(C)C4CCC3(C)C1(C)CC2
CNP0336795.1,CCC(C)C(=O)OCC12C(OC(C)=O)C(OC(C)=O)CC(C)(O)C13OC(C)(C)C(C(OC(C)=O)C2OC(=O)C(C)CC)C3O
CNP0336796.1,CC(C)C12CN3CC(C(C)C)(CN(C1)C3(C)C)C2=O
CNP0336798.0,Cc1cc(=O)oc2c3c(cc(OCC(=O)NCc4ccncc4)c12)OC(C)(C)CC3
CNP0336800.0,COc1ccc(-c2c[nH]c3ccc(Br)cc23)c2c(Br)c[nH]c12
CNP0336802.1,COc1c(Cl)ccc2oc3cc4c(c(O)c3c(=O)c12)C1(O)C=COC1O4
CNP0336803.0,COC(=O)CCC(C)CCCC(C)CCCC(C)CCCC(C)Cc1ccccc1CC(C)CCCC(C)CCCC(C)CCCC(C)CCC=O
CNP0336804.1,Cc1cc(C)cc(NC(=S)NC2COC3C2OCC3n2nnnc2Oc2cccc(N(C)C)c2)c1
CNP0336805.1,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C6(C)CCCC(CC43C)C65)C2C1
CNP0336806.1,CNCC(=O)NC1C=C(C(=O)NCC(N)=O)CC(O)C1O
CNP0336808.0,CCCNC(=O)CCc1c(C)c2cc3c(C)coc3cc2oc1=O
CNP0336809.1,CCCCCCCN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc(Cl)cc2)C1=O
CNP0336810.0,O=C(O)CCCNC(=O)Cc1ccccc1C(=O)O
CNP0336811.1,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC(C)=CC1COC1OC(C)C(O)C(OC)C1O
CNP0336812.1,COc1cc(OC)c2c(c1Cl)OC1(C(=O)C=C(NCCC(=O)N3CCCC3)CC1C)C2=O
CNP0336813.1,CCC(=O)N(CCC(c1ccc(OC(C)C)cc1)c1ccccc1OC)Cc1ccccc1
CNP0336813.2,CCC(=O)N(CCC(c1ccc(OC(C)C)cc1)c1ccccc1OC)Cc1ccccc1
CNP0336814.1,C=C1C(=O)OC2C1CC1OC1(COC(C)=O)CCC=C(C)CCC=C(C)C2OC(C)=O
CNP0336815.0,COC1=C(N)C(=O)c2nc(-c3[nH]c(=O)c(C)c(-c4ccc(OC)c(OC)c4O)c3N)ccc2C1=O
CNP0336817.0,CCCC(=O)C12CC1COC2=O
CNP0336818.0,COc1cc(CCC(C)=O)cc(O)c1OC
CNP0336819.1,C=CC1(C)CCC(C(=C)C)C2=C1C(=O)C(OC)=C(OC)C2=O
CNP0336819.2,C=CC1(C)CCC(C(=C)C)C2=C1C(=O)C(OC)=C(OC)C2=O
CNP0336819.3,C=CC1(C)CCC(C(=C)C)C2=C1C(=O)C(OC)=C(OC)C2=O
CNP0336820.1,C=C1CCC(C)(O)C2(CCC(C)=C(Cl)C2)C1C
CNP0336822.0,NC(CCC(=O)NC(CSCCN1C(=O)C=CC1=O)C(=O)NCC(=O)O)C(=O)O
CNP0336823.0,COCc1cc(=O)c(O)c(C(CC(=O)OC)c2ccc(-c3ccc(C(=O)O)cc3)o2)o1
CNP0336824.1,COC1C2OC(=O)C(C3C4OC4C4(CC(O)(C(C)O)C(=O)O4)C13C)C2(O)C(C)C
CNP0336824.2,COC1C2OC(=O)C(C3C4OC4C4(CC(O)(C(C)O)C(=O)O4)C13C)C2(O)C(C)C
CNP0336825.0,Oc1c(Cl)c(Cl)c(O)c(Cl)c1Cl
CNP0336826.0,COc1c2c(cc3c1C(OC)CC(C)(O)C3O)C(=O)c1ccc(C(C)CO)c(O)c1C2=O
CNP0336827.0,COC(=O)c1cc(COc2ccc3c(-c4ccccc4)cc(=O)oc3c2C)c(C)o1
CNP0336828.1,CC(=O)c1c(C)c(O)c2cc(C(=O)O)cc(OC3OC4C(O)CCC5OC4(CC4C6=C5CC=C6C5(CCCO)COCC6CC78CCCC7NNC4(C8)C65)C(O)C3O)c2c1O
CNP0336829.1,CC(NC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O)C(=O)NC(C(=O)NC=C1CC(O)C(n2ccc(=O)[nH]c2=O)O1)C(C)N(C)C(=O)C(Cc1cccc(O)c1)NC(=O)CN
CNP0336829.2,CC(NC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O)C(=O)NC(C(=O)NC=C1CC(O)C(n2ccc(=O)[nH]c2=O)O1)C(C)N(C)C(=O)C(Cc1cccc(O)c1)NC(=O)CN
CNP0336830.0,N=c1c2c([nH]c3c1C(O)CCC3)CCC2
CNP0336832.1,CCCCCC(C)N
CNP0336832.2,CCCCCC(C)N
CNP0336834.1,OC1CN2CCCC=CCCCCCC3=CC4CN5CCCCC=CCCC(C2)(C14)C35
CNP0336835.1,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C
CNP0336835.2,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C
CNP0336836.0,O=C(O)c1cc(O)c2c(Cl)cc(Cl)cc2n1
CNP0336837.0,CCCCCC=CCC=CCCCCCCCC(=O)NCc1ccccc1
CNP0336838.0,COc1ccc2c(c1OC)c(=O)n1c3ccccc3c3ccnc2c31
CNP0336840.1,COc1cccc2c1C(O)(C(=O)O)C1C(C)(C(=O)O)CCCC21C
CNP0336841.1,CN1CC2CN(Cc3nccs3)CCN2C1=O
CNP0336842.0,COc1c2c(cc3oc(=O)ccc13)OC(C)(C)CC2=O
CNP0336843.0,CC1(C(=O)O)CSC(C(C)(C)C(O)C2CSC(C3CSC(C4CCCC(O)C4)=N3)N2)=N1
CNP0336844.1,CC(C)c1ccc(C2c3[nH]c4ccccc4c3CC3C(=O)N(c4ccccc4C(=O)NC(C(=O)O)C(C)O)C(=O)N32)cc1
CNP0336844.2,CC(C)c1ccc(C2c3[nH]c4ccccc4c3CC3C(=O)N(c4ccccc4C(=O)NC(C(=O)O)C(C)O)C(=O)N32)cc1
CNP0336845.1,CC(=O)N(CCC1(c2ccc(C)cc2)CCOC(C(C)C)C1)Cc1ccccc1
CNP0336845.2,CC(=O)N(CCC1(c2ccc(C)cc2)CCOC(C(C)C)C1)Cc1ccccc1
CNP0336845.3,CC(=O)N(CCC1(c2ccc(C)cc2)CCOC(C(C)C)C1)Cc1ccccc1
CNP0336845.4,CC(=O)N(CCC1(c2ccc(C)cc2)CCOC(C(C)C)C1)Cc1ccccc1
CNP0336847.1,O=C(CCC1NC(=O)N(Cc2ccccc2)C1=O)Nc1ccc2c(c1)OCCO2
CNP0336848.0,CCCCOc1cc2cc(c1)C1N=C(O)C(Cc3ccc(cc3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C(O)C3N=C(O)C(N=C(O)C4N=C1O)c1cc(Cl)c(O)c(c1)-c1c(O)cc(O)cc1C(C(=O)O)N=C3O)N=C(O)C(NC)c1ccc(OCCCC)c(c1)O2
CNP0336849.1,COc1ccccc1C(CCN)c1ccc2c(c1)OCO2
CNP0336849.2,COc1ccccc1C(CCN)c1ccc2c(c1)OCO2
CNP0336850.0,O=C(O)CNC(=O)COc1ccc2ccc(=O)oc2c1
CNP0336852.1,CC12CCC3C(CCC45OC4C(=O)C=CC35O)C1CCC2=O
CNP0336852.2,CC12CCC3C(CCC45OC4C(=O)C=CC35O)C1CCC2=O
CNP0336852.3,CC12CCC3C(CCC45OC4C(=O)C=CC35O)C1CCC2=O
CNP0336852.4,CC12CCC3C(CCC45OC4C(=O)C=CC35O)C1CCC2=O
CNP0336855.0,Cc1ccc2c(-c3oc4ccccc4c3C)cc(=O)oc2c1
CNP0336856.1,CC12Cc3[nH]ccc3C34C=CCC5CCC1CC(=C(C(=O)O)C3O)C524
CNP0336857.1,O=C(O)C(c1ccccc1)c1ccccn1
CNP0336858.1,O=C(O)c1ccccc1N1C(=O)C2Cc3c([nH]c4ccccc34)C(c3cccc(Cl)c3)N2C1=O
CNP0336859.0,C=C1CC2C(C)C(=O)CCC2(C)C2=C1C1CCC(C(C)CCC(=C)C(C)C(=O)O)C1(C)CC2=O
CNP0336860.0,O=C(Cn1ccc2ccc(Br)cc21)NCCc1c[nH]cn1
CNP0336862.1,CC12CCC3C(CCC4CC(=NNC(N)=S)CCC43C)C1CCC2O
CNP0336862.2,CC12CCC3C(CCC4CC(=NNC(N)=S)CCC43C)C1CCC2O
CNP0336862.3,CC12CCC3C(CCC4CC(=NNC(N)=S)CCC43C)C1CCC2O
CNP0336862.4,CC12CCC3C(CCC4CC(=NNC(N)=S)CCC43C)C1CCC2O
CNP0336862.5,CC12CCC3C(CCC4CC(=NNC(N)=S)CCC43C)C1CCC2O
