identifier,canonical_smiles
CNP0569089.4,CC(C)c1ccc(NC(=O)C2C3C=CC4(O3)C2C(=O)N(CCc2ccccc2Cl)C4C(=O)NC2CCCCC2C)cc1
CNP0569090.1,CCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCC(C)C
CNP0569090.2,CCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCC(C)C
CNP0569091.1,CCCCCC=CCC=CCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC=CCC=CCC=CCCCCCCCC
CNP0569092.0,COc1ccc(-c2oc3cc4c(cc3c2CC(=O)NC2CCc3ccccc3NC2=O)OCO4)cc1
CNP0569093.1,CCCCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCCCC(C)C
CNP0569094.1,CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC
CNP0569095.0,CCOC(=O)CSc1nc2c(c(=O)n1CC1CCCC1)C1(CCCC1)Cc1ccccc1-2
CNP0569096.1,N=C(N)NCCCC(N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)O
CNP0569097.0,COc1cc(OC)c(OC)cc1C=CC(=O)c1cc2cccc(OC)c2oc1=O
CNP0569098.1,COc1cc2c(cc1O)CCNC21C[S+]([O-])C2c3c(OC(C)=O)c(C)c4c(c3C(COC1=O)N1C(O)C3Cc5cc(C)c(OC)c(O)c5C(C21)N3C)OCO4
CNP0569099.1,CCCCCC=CCC=CCC=CCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCC=CCCCCCC)OC(=O)CCCCCCCCCC=CCCCCCCCC
CNP0569100.0,CCCCC(CC)CCC
CNP0569101.2,C=C1CC23C(O)C(O)C4(O)C5(C)CC(O)CC46C(C2C1C(OC(=O)C(C)=CC)C(OC(=O)c1ccccc1)C36)N(C)C5
CNP0569102.1,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC
CNP0569103.1,CCCCCC=CCC=CCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC
CNP0569104.0,CCCNC(=O)c1ccc(-c2cnc(Oc3cccc(OC)c3)nc2)cc1
CNP0569105.1,CCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC(C)CC
CNP0569105.2,CCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC(C)CC
CNP0569106.0,CCCCCCCC(O)CC(O)(C(=O)O)C(=O)NCCC(=O)NCCC(O)(C(=O)O)C(=O)NC(C)c1nc(C(=O)NCC(=O)NC(C)C(=O)NCC(=O)NC2Cc3cc(O)c(O)cc3[N+](C)(C)C2)cs1
CNP0569107.0,O=[N+]([O-])c1c(Cl)cccc1-c1c[nH]c(Cl)c1Cl
CNP0569108.1,CCCCC1=[O+]C(CCc2ccc(O)c(OCC[C+]3C=C(C(C)CCCCO)C=N3)c2)=CC1
CNP0569109.1,CCCCCC=CCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC
CNP0569110.0,O=C1C=CC(=C(c2ccc(O)cc2)c2c(-c3ccc(O)cc3)ccc(CO)c2C#Cc2ccc(OCc3ccc(-c4ccc(O)cc4)c(C(=C4C=CC(=O)C=C4)c4ccc(O)cc4)c3C#Cc3ccc(O)cc3)cc2)C=C1
CNP0569111.1,COc1ccccc1CNCC1OC(Cc2cc(CN3CCOCC3)on2)CCC1O
CNP0569112.0,C=Cc1c2[nH]c(c1C)C=c1[nH]c(c(C=C)c1C)=Cc1[nH]c(c(CCC(=O)OC)c1C)C=c1[nH]c(c(C)c1CCC(=O)OC)=C2
CNP0569113.1,CC1CCC2CC3=C(CCCC4CCNC(N)=[NH+]4)C(=O)CC31C2(C)C
CNP0569114.0,CC(C)(O)C1CCC(C)(C2C(=O)CC3(C)C4CCC5C(C)(C)C(=O)CCC56CC46CCC23C)O1
CNP0569115.1,C=C1C2(C)OC(=O)C3(O)C(C)OC(=O)C13C1(C)CCC34C(=C1C2OC(C)=O)COC3CC(=O)OC4(C)C
CNP0569116.1,CC(C)NC(Cn1cc(Cl)c(=O)[nH]c1=O)C(=O)O
CNP0569117.1,COc1ccc(CCNC(=O)C2CC2(c2ccc(C)cc2)c2ccc(C)cc2)cc1OC
CNP0569117.2,COc1ccc(CCNC(=O)C2CC2(c2ccc(C)cc2)c2ccc(C)cc2)cc1OC
CNP0569118.0,CCCCCCc1c(C)c2ccc(O)c(C)c2oc1=O
CNP0569119.1,CCCCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)COP(=O)(O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC
CNP0569120.1,CCCCCC(=O)NC(CC(=O)O)C(=O)NC1C(O)=NC(Cc2ccc(O)cc2)C(O)=NC2CCC(O)N(C2=O)C(CC(C)C)C(=O)N(C)C(Cc2ccccc2)C(O)=NC(C(C)C)C(=O)OC1C
CNP0569121.1,CC(=O)OC1C(=O)C=CC(=O)C23C(=O)NC(Cc4c[nH]c5ccccc45)C2C(C)=C(C)C(O)C3C=CCC(C)C=C1C
CNP0569123.1,CC1(C(=O)O)CCCC2(C)C1CCC13CC(CCC12)C1(CO1)C3=O
CNP0569124.0,COc1ccccc1-c1c(C)oc2cc(OC(=O)N(C)C)ccc2c1=O
CNP0569125.0,COC(=O)c1cccc2c[n+]3c(cc12)-c1[nH]c2cc(OC)ccc2c1CC3
CNP0569126.0,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(OC(=O)C(N)Cc2cnc[nH]2)C1O
CNP0569127.1,CCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC
CNP0569127.2,CCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC
CNP0569128.1,CCC=CCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCC=CCC=CCC=CCCCCC
CNP0569129.0,CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OP(=O)(O)OCCN
CNP0569130.0,NC(=O)c1cc2c(C(=O)O)ccc-2co1
CNP0569131.1,CCC(C)C1NC(=O)C(C)NC(=O)C(C(C)C)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CC[S+](C)[O-])NC(=O)C2CCCN2C1=O
CNP0569131.2,CCC(C)C1NC(=O)C(C)NC(=O)C(C(C)C)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CC[S+](C)[O-])NC(=O)C2CCCN2C1=O
CNP0569132.1,CCCCCC1=C2N=CC=C2C=[N+]1OC1C(Oc2ccc3c(=O)c(-c4ccc(O)cc4)coc3c2)OC(COC(=O)CC(=O)[O-])C(O)C1O
CNP0569133.1,COc1cc(OC)c2c(c1Cl)OC1(C(=O)C=C(Nc3ccc([N+](=O)[O-])cc3O)CC1C)C2=O
CNP0569134.0,CCOc1ccc(CC(=O)O)cc1OCC
CNP0569135.1,CC(C)CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC(C)C
CNP0569135.2,CC(C)CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC(C)C
CNP0569136.1,CCCCCC=CCC=CCC=CCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCC=CCCCCCCCC)OC(=O)CCCC=CCC=CCC=CCCCCCCCC
CNP0569137.1,CC1=C2C=C3CCC4C(C)(C)C(=NOC(=O)c5ccccc5)CCC4(C)C3CC2OC1=O
CNP0569138.1,CCCCCC=CCC=CCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCC=CCC=CCCCCC
CNP0569139.0,CCCCCCC=CCC(=O)NC1COC(=O)CN=C(O)C(CCCN(O)C(C)=O)N=C(O)CN=C(O)C(C)N=C(O)C(CCCN(O)C(=O)CC)N=C(O)C(CO)N=C(O)C(C(C)C)N=C(O)CN=C(O)C(CCCN(O)C(C)=O)N=C1O
CNP0569140.1,NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C1CN(C(=O)Nc2ccccc2)CCN1C(=O)C1CCCCC1
CNP0569141.1,CN1CCC23c4c5ccc(OCc6ccccc6)c4OC2C(O)C=CC3C1C5
CNP0569142.1,COCc1nc(C2CCC(O)C(NC3CCC3)C2)n(C(C)C)n1
CNP0569143.1,COc1ccc(C(=O)NC2CC3C(=O)Nc4ccc(-c5ccccc5)cc4C(=O)N3C2)cc1
CNP0569144.1,CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCC
CNP0569144.2,CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCC
CNP0569145.0,OC1=NCC2=C1C(c1ccc(O)cc1)Nc1ccccc1N2
CNP0569146.1,CCCCCC(=O)NC(CCC(=O)O)C(=O)NC1C(=O)NC(CCCNC(=N)N)C(=O)NC2CCC(O)N(C2=O)C(C(C)CC)C(=O)N(C)C(Cc2ccc(OC)c(Cl)c2)C(=O)NC(C(C)C)C(=O)OC1C
CNP0569147.0,COc1ccc(C=CC(=O)Oc2ccccc2C=NNC(=O)c2ccccc2)cc1OC
CNP0569148.1,CC(C)c1ncc(C2C(NC(=O)NC3CCCC3)CC(C(=O)N3CCCC3)C2O)[nH]1
CNP0569149.1,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCCCCCCC(C)C
CNP0569149.2,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCCCCCCC(C)C
CNP0569150.1,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCCCC=CCC=CCCCCC
CNP0569152.1,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCC
CNP0569153.0,COc1ccc(C2CC(=O)c3c(O)cc(OCCC(C)CO)cc3O2)cc1O
CNP0569154.1,CC(=O)OC1CC(CCc2ccc(O)c(OC3CCCC4(C3)CC(n3cc5cc[nH]c5c3)N=C(NCCCc3ccnc(N)c3)N4)c2)OC(c2cc(O)c(O)c(OCCc3cccnc3)c2)C1
CNP0569155.0,CC=CC(O)CC1CC(C)CC(CC(=O)NCC(O)C(C)C(=O)NCCCC2OC3(CCCC(CCC(C)C=C(C)C(C)O)O3)CCC2C)O1
CNP0569156.0,COc1ccc(C=CC(=O)NCC2(c3ccccc3)CCOCC2)cc1
CNP0569157.0,NS(=O)(=O)c1ccc2c(c1)CNCC2
CNP0569158.0,Cc1cc(Cl)c(N)c([N+](=O)[O-])c1
CNP0569159.1,C=CC1SC=CC[SH+]1[O-]
CNP0569160.0,O=C(O)c1ccc(-c2ccccc2[N+](=O)[O-])o1
CNP0569161.1,CCCCCC=CCC=CCC=CCCCCC(=O)OCC(COC(=O)CCCCCCCCCC=CCCCCCC)OC(=O)CCCCCCCCCC=CCC=CCCCCC
CNP0569162.1,O=C1CC2CCN(C(=O)C3CCOCC3)CC2CCOc2ccccc2N1
CNP0569163.0,Cc1cc(C)cc(N2C(=O)N=C(O)C(=Cc3cn(Cc4ccccc4C#N)c4ccccc34)C2=O)c1
CNP0569164.1,COc1c2c(cc3c1C(Cc1cc(N)c4ccccc4[n+]1C)N(C)CC3)OCO2
CNP0569164.2,COc1c2c(cc3c1C(Cc1cc(N)c4ccccc4[n+]1C)N(C)CC3)OCO2
CNP0569165.0,COc1cc(C)c(-c2cc(O)c(Cl)c3cc4c(c(O)c23)C(=O)c2c(cc(OC)c(Cl)c2O)C4(C)C)c(O)c1
CNP0569167.1,C=C1CCCC(C)(C)C1CCC(C)=CCc1ncn2c1CCN=C2O
CNP0569168.0,CCc1cc[n+](CC(=O)c2ccc([N+](=O)[O-])cc2)cc1
CNP0569169.1,CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C
CNP0569169.2,CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C
CNP0569171.1,CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC
CNP0569172.1,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OCC(COCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCC
CNP0569173.1,NC(C[S+]([O-])c1ccccn1)C(=O)O
CNP0569174.0,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC1C=CCC(=O)O1
CNP0569175.1,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(COC(=O)CCCCCCCCCC=CCCCCCCCC)OCCCCCCCCCCCCCCCCCC
CNP0569176.1,COC(=O)CC1C2CC(C(C)O)C3N1CCc1c([nH]c4cc(OC)ccc14)C3(C(=O)OC)C2
CNP0569177.1,CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC(O)COP(=O)(O)OCC(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC
CNP0569178.0,NC(=O)CSc1nc2c(c(=O)n1Cc1ccccc1)C1(CCCCC1)Cc1ccccc1-2
CNP0569179.1,CC1OC(=O)C(CCCCCCCCc2ccc3c(c2)OCO3)C1O
CNP0569180.1,CCCCCCOC(=O)C12OC1(CC=C(C)CCc1cc[nH+]c(N)c1)C(=O)c1ccccc1C2=O
CNP0569181.1,CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCC)COC(=O)CCCCCCCCC(C)C
CNP0569181.2,CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCC)COC(=O)CCCCCCCCC(C)C
CNP0569182.0,CC(=O)c1c(C)oc2c1cc(O)c1ccccc12
CNP0569183.0,COc1cc(N2CCN(C(=O)Cn3nc(-c4ncc[nH]4)c4cccnc43)CC2)ccc1Cl
CNP0569184.0,COc1ccc(N2CCc3c(-n4ccc(N5CCNC5=O)n4)cc(C)nc32)c(C)c1
CNP0569185.1,COC1=C(CO)C(=O)OC1=C1OC2=CCCN3C(CC4C5CC67CC(CSSCC8=CCC(C9CCCC9)CC8C(O)C53)C3(CCCC3Cc3cccc(c3)CSSCC3(CCc5cccc(c5)C46)CCC4CCCCC4C3)C7)C2C1CO
CNP0569186.1,Cc1nc2c(C)cccc2c(O)c1CN1CCCCC1C
CNP0569186.2,Cc1nc2c(C)cccc2c(O)c1CN1CCCCC1C
CNP0569187.0,CCCCOC[N+](C)(C)Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
CNP0569188.1,CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC(C)CC
CNP0569188.2,CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC(C)CC
CNP0569189.1,O=C(O)C1(O)CC(=NO)C(O)C(O)C1
CNP0569190.0,COCCC[n+]1c(N)c(C(=O)NCCc2ccc(OC)c(OC)c2)cc2c(=O)n3ccccc3nc21
CNP0569191.1,CCCCCC=CCC=CCCCCCCCC(=O)OC(COCCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCCCC
CNP0569192.0,COC(=O)CC1=C(C(=O)OC)C2(C(O)=Nc3ccccc32)C(C(=O)OC)=C(N)O1
CNP0569193.0,CC1=CC(=O)OC(C(C)(C)C)CCCC(O)CCCC(O)CCCC(O)CCCC(O)CCCC(O)CCCC(O)CCCC(O)CCCCCC(O)C1
CNP0569194.1,CC=C(C)C(=O)OCC1OC(OC(=O)CC(C)C)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O
CNP0569195.0,Cc1c2nc(N(C)C)nc-2ccc2nc(N)[nH]c12
CNP0569196.1,CC1OC(OC2C(O)C(OCCc3ccc(O)c(O)c3)OC(CO)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(OC(=O)C=Cc2ccc(O)c(O)c2)C1O
CNP0569197.1,COn1cc(C2CCN=C(N)N2)c2cc(Br)ccc21
CNP0569198.1,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(COC(=O)CCCCCCCCCCCC=CCCCCCCCC)OC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC
CNP0569199.0,Cc1ccc(Nc2ccc(Nc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])cc2S(=O)(=O)O)cc1
CNP0569200.1,CC1C(O)CC2(O)CC3CC(C)(C(=O)O)CC3C12C
CNP0569201.0,CCc1ccc2c(c1)C(C)(C)CC(=O)O2
CNP0569202.0,Nc1[nH]c(=O)nc2[nH][nH]c(=O)c12
CNP0569203.1,CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCC
CNP0569203.2,CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCC
CNP0569204.1,CCC=CCC=CCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCCCCCCCCCC
CNP0569205.1,CCCNCc1cc2cc(c1)C1NCC(C)(O)C(CC=O)C#CC(C3(O)CCCC3)CC3CC(C4CCNC(NC)C4)(CC=C4OC(=O)C5=C4CCC4C6CCC7(C(=CC(CC)Cc8ccccc8)OC(=O)C7=C6c6cc(O)ccc6-c6cccc(c6)CNCC2)C54)CC31
CNP0569206.1,CC(=O)OC1CC2(C)C(=O)CCC2C2CCc3cc(O)ccc3C12
CNP0569206.2,CC(=O)OC1CC2(C)C(=O)CCC2C2CCc3cc(O)ccc3C12
CNP0569206.3,CC(=O)OC1CC2(C)C(=O)CCC2C2CCc3cc(O)ccc3C12
CNP0569206.4,CC(=O)OC1CC2(C)C(=O)CCC2C2CCc3cc(O)ccc3C12
CNP0569207.1,CCCCCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCCCCCC
CNP0569208.0,CC(=O)CC1(O)c2ccccc2-[n+]2ccc3c([nH]c4ccccc43)c21
CNP0569209.1,COc1cccnc1CN1CC(CC(=O)N(C)C2CC2)C2C(CC(=O)N(C)C3CC3)OCC21
CNP0569210.1,O=C(NCC1OCC(NCc2ccncc2)C1O)C1CCCC1
CNP0569211.0,CS(=O)(=O)c1ccc(CN2CCN(c3cn[nH]c3-c3cc(Cl)c(O)cc3O)CC2)cc1
CNP0569212.1,C=C1NC(=O)C(CCCc2ccccc2)NC(=O)C(C(C)C)OC(=O)C(C)NC1=O
CNP0569212.2,C=C1NC(=O)C(CCCc2ccccc2)NC(=O)C(C(C)C)OC(=O)C(C)NC1=O
CNP0569213.0,CCOC(=O)c1cc(C)c(C2=CC(=O)c3c(O)cc(C)cc3C2=O)c2occc(=O)c12
CNP0569214.1,CCCCC=CCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC
CNP0569214.2,CCCCC=CCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC
CNP0569215.1,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCC(C)C
CNP0569215.2,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCC(C)C
CNP0569216.1,CCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C
CNP0569216.2,CCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C
CNP0569218.1,CCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCC(C)C
CNP0569218.2,CCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCC(C)C
CNP0569220.0,COc1ccc(OC)c(NC(=O)COc2ccc3c(c2)c2cc[nH+]c4c5ccc(OC)c(OC)c5c(=O)n3c24)c1
CNP0569221.0,CCCCCc1cc(C)c(CCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCc2oc(CCCCC)c(C)c2C)COP(=O)(O)OCC(N)C(=O)O)o1
CNP0569222.1,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCC
CNP0569223.1,CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC(O)COP(=O)(O)OCC(COC(=O)CCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCC=CCC=CCC)OC(=O)CCCCCCCCCCCC=CCCCCCC
CNP0569224.0,CCCCCCCCC=CCCCCCCCC(=O)[O-].CCCCCCCCC=CCCCCCCCC(=O)[O-].[Ca+2]
CNP0569225.1,CCCCCC=CCC=CCC=CCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCC=CCCCCCCCC
CNP0569226.0,COC(=O)c1c([S+](C)[O-])ccc2oc3cc(CO)cc(O)c3c(=O)c12
CNP0569227.1,CC1=CCC2COC(C[N+]3(Cc4ccccc4)CCCCC3)C1C2.[Cl-]
CNP0569227.2,CC1=CCC2COC(C[N+]3(Cc4ccccc4)CCCCC3)C1C2
CNP0569227.3,CC1=CCC2COC(C[N+]3(Cc4ccccc4)CCCCC3)C1C2
CNP0569227.4,CC1=CCC2COC(C[N+]3(Cc4ccccc4)CCCCC3)C1C2
CNP0569228.1,CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCC(C)C
CNP0569228.2,CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCC(C)C
CNP0569229.1,Cc1cn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)nc1O
CNP0569230.0,Cn1c(=O)c2c(ncn2CC(=O)NN=Cc2ccc(O)c(O)c2)n(C)c1=O
CNP0569231.1,CCOC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)Nc1ccc(-c2nc3ccc(C)cc3s2)cc1
CNP0569232.0,CCC(C)C(=O)C1=C(O)C(Cc2c(O)c(C)c(O)c(C(=O)C(C)CC)c2O)=C(O)C(C)(C)C1=O
CNP0569233.1,Cc1noc(C)c1S(=O)(=O)N1CC(COCC(C)C)C2COc3ccccc3C21
CNP0569234.0,C=CC(C)(C)C(=O)Nc1cc(Br)ccc1C(=O)O
CNP0569235.1,CCCC(C(O)Cc1cc(C(C)CCC(O)C(C)O)c[nH]1)C1CC(Cc2ccnc(N)c2)CC2C#CC(c3ccccc3CCC(C)C)c3cc(O)c(OC)cc3CCC(=O)C(O)C(=O)C2C1
CNP0569236.0,CC1(C)Oc2ccc3ccc(=O)oc3c2CC1=NNC(N)=S
CNP0569237.0,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OCC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCC=CCCCCC
CNP0569238.0,CC(C)c1noc(N2CCC(COc3ccc(-c4ccc(S(C)(=O)=O)cc4)nc3)CC2)n1
