identifier,canonical_smiles
CNP0163544.1,CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C
CNP0163544.2,CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C
CNP0163544.3,CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C
CNP0163545.1,COc1cc2c3cc1Oc1c(O)c(OC)cc4c1C(Cc1ccc(O)c(c1)-c1cc(ccc1OC)CC3N(C)CC2)N(C)CC4
CNP0163545.2,COc1cc2c3cc1Oc1c(O)c(OC)cc4c1C(Cc1ccc(O)c(c1)-c1cc(ccc1OC)CC3N(C)CC2)N(C)CC4
CNP0163546.1,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)CC(=O)C(C)CC(C)C=CC=CC=C1C
CNP0163546.2,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)CC(=O)C(C)CC(C)C=CC=CC=C1C
CNP0163546.3,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)CC(=O)C(C)CC(C)C=CC=CC=C1C
CNP0163547.1,COc1c2c(cc3oc(=O)ccc13)OC(C(C)(C)O)C2
CNP0163548.1,CC(=O)OCC1(C)CCCC2(C)C1CC(OC(C)=O)C1=CC3(C(C)C)CCC12OO3
CNP0163548.2,CC(=O)OCC1(C)CCCC2(C)C1CC(OC(C)=O)C1=CC3(C(C)C)CCC12OO3
CNP0163548.3,CC(=O)OCC1(C)CCCC2(C)C1CC(OC(C)=O)C1=CC3(C(C)C)CCC12OO3
CNP0163549.1,COC(=O)C(CCC=C(C)C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(=O)C(C)(C)C1CC3
CNP0163550.1,COC1=CC(=C2Oc3cc(O)cc(OC4OC(CO)C(O)C(O)C4O)c3C=C2OC2OC(COC(=O)C=Cc3ccc(OC4OC(COC(=O)C=Cc5ccc(O)c(OC6OC(CO)C(O)C(O)C6O)c5)C(O)C(O)C4O)c(O)c3)C(O)C(O)C2OC2OC(COC(=O)C=Cc3ccc(O)c(OC4OC(CO)C(O)C(O)C4O)c3)C(O)C(O)C2O)C=CC1=O
CNP0163550.2,COC1=CC(=C2Oc3cc(O)cc(OC4OC(CO)C(O)C(O)C4O)c3C=C2OC2OC(COC(=O)C=Cc3ccc(OC4OC(COC(=O)C=Cc5ccc(O)c(OC6OC(CO)C(O)C(O)C6O)c5)C(O)C(O)C4O)c(O)c3)C(O)C(O)C2OC2OC(COC(=O)C=Cc3ccc(O)c(OC4OC(CO)C(O)C(O)C4O)c3)C(O)C(O)C2O)C=CC1=O
CNP0163551.1,COc1cc2c3c(O)c(c(C)cc3c1CO)C(=O)CCSSC(Cc1ccccc1)C1CC(N)C=CC1(O)C1OC(O2)C(O)C(O)C1O
CNP0163552.1,C(#Cc1cccs1)C=CC1CC=CO1
CNP0163553.0,CC1(CO)CCCC2(C)C3CCC2C(C)(O)C31
CNP0163555.1,CCC(C)C(=O)C(=O)O
CNP0163555.2,CCC(C)C(=O)C(=O)O
CNP0163556.1,C=CC1C(OC2OC(COC(C)=O)C(OC(=O)c3cccc(OC4OC(CO)C(O)C(O)C4O)c3O)C(OC(C)=O)C2OC(=O)c2ccc(O)c(O)c2)OC=C2C(=O)OCCC21O
CNP0163557.1,CSC1C(=O)N(C)C(Cc2ccc(OCC=C(C)C(=O)O)cc2)(SC)C(=O)N1C
CNP0163559.0,COc1cc(OC2OC(COC3OCC(O)(COC(=O)C=Cc4ccc(O)cc4)C3O)C(O)C(O)C2O)cc(OC)c1OC
CNP0163560.1,C=C(C)C1CCC2=CC(OC2=O)C(C(=C)C)C(=O)C=C(C)C(=O)C1OC(C)=O
CNP0163561.1,C=C(C)C(O)Cc1cc(C=CC(=O)c2cc(CC=C(C)C)c(O)cc2O)ccc1O
CNP0163562.0,COc1c(O)c2c(=O)cc(OC)c3c4c(OC)cc(=O)c5c(O)c(OC)c(CC(C)OC(=O)c6ccccc6)c(c(c1CC(C)OC(=O)c1ccccc1)c23)c54
CNP0163563.1,O=C(O)c1cc(O)c2c(c1)C(C1c3cc(CO)cc(O)c3C(=O)c3c(OC4OC(CO)C(O)C(O)C4O)cccc31)c1cccc(OC3OC(CO)C(O)C(O)C3O)c1C2=O
CNP0163563.2,O=C(O)c1cc(O)c2c(c1)C(C1c3cc(CO)cc(O)c3C(=O)c3c(OC4OC(CO)C(O)C(O)C4O)cccc31)c1cccc(OC3OC(CO)C(O)C(O)C3O)c1C2=O
CNP0163563.3,O=C(O)c1cc(O)c2c(c1)C(C1c3cc(CO)cc(O)c3C(=O)c3c(OC4OC(CO)C(O)C(O)C4O)cccc31)c1cccc(OC3OC(CO)C(O)C(O)C3O)c1C2=O
CNP0163563.4,O=C(O)c1cc(O)c2c(c1)C(C1c3cc(CO)cc(O)c3C(=O)c3c(OC4OC(CO)C(O)C(O)C4O)cccc31)c1cccc(OC3OC(CO)C(O)C(O)C3O)c1C2=O
CNP0163563.5,O=C(O)c1cc(O)c2c(c1)C(C1c3cc(CO)cc(O)c3C(=O)c3c(OC4OC(CO)C(O)C(O)C4O)cccc31)c1cccc(OC3OC(CO)C(O)C(O)C3O)c1C2=O
CNP0163563.6,O=C(O)c1cc(O)c2c(c1)C(C1c3cc(CO)cc(O)c3C(=O)c3c(OC4OC(CO)C(O)C(O)C4O)cccc31)c1cccc(OC3OC(CO)C(O)C(O)C3O)c1C2=O
CNP0163564.1,CC1C2C(CC3C4CC=C5CC(O)CCC5(C)C4CCC32C)OC12CCC(C)(CO)CO2
CNP0163565.1,CCOC1CC2CC(C3(C)C(C)CC(OC(=O)c4cccnc4)C4(COC(C)=O)C3CCCC43CO3)OC2O1
CNP0163565.2,CCOC1CC2CC(C3(C)C(C)CC(OC(=O)c4cccnc4)C4(COC(C)=O)C3CCCC43CO3)OC2O1
CNP0163565.3,CCOC1CC2CC(C3(C)C(C)CC(OC(=O)c4cccnc4)C4(COC(C)=O)C3CCCC43CO3)OC2O1
CNP0163565.4,CCOC1CC2CC(C3(C)C(C)CC(OC(=O)c4cccnc4)C4(COC(C)=O)C3CCCC43CO3)OC2O1
CNP0163566.1,COC1C(CO)OC(OC(CCC(C)C2CC(O)C3C2(C)CCC2C4(C)CCC(O)CC4C(O)CC23O)C(C)C)C1O
CNP0163566.2,COC1C(CO)OC(OC(CCC(C)C2CC(O)C3C2(C)CCC2C4(C)CCC(O)CC4C(O)CC23O)C(C)C)C1O
CNP0163566.3,COC1C(CO)OC(OC(CCC(C)C2CC(O)C3C2(C)CCC2C4(C)CCC(O)CC4C(O)CC23O)C(C)C)C1O
CNP0163567.1,C=C1C(=O)OC2C3C(C)=CCC(OC(C)=O)C3(C)CCC12O
CNP0163568.1,CC1CCC2(NC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(O)C7OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C
CNP0163568.2,CC1CCC2(NC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(O)C7OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C
CNP0163569.1,CC(C)C(C)CCC(C)C1CCC2C3=CC(=O)C4(O)CC(O)CCC4(C)C3(O)CCC21C
CNP0163570.1,O=CN1CCn2c3c(c(=O)c4cc(C5CCCCC5)ccc42)CCC31
CNP0163572.1,C=C(C)CCOc1ccc(C2C(=O)NC(=O)C2CC(C)C)cc1
CNP0163573.1,CC1CCC(C(C)CO)CC1
CNP0163573.2,CC1CCC(C(C)CO)CC1
CNP0163573.3,CC1CCC(C(C)CO)CC1
CNP0163573.4,CC1CCC(C(C)CO)CC1
CNP0163575.1,CC1(C)CCC2(C(=O)OC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3O)C(O)CC3(C)C(=CCC4C5(C)CCC(O)C(C)(C(=O)O)C5CCC43C)C2C1
CNP0163576.0,COc1cccc2[nH]c(=O)c3c(c12)OC(C)(C)C=C3
CNP0163577.1,CCCCC(O)CCCCCCCC1CCC(OC(=O)C=CSC)C(C)N1
CNP0163577.2,CCCCC(O)CCCCCCCC1CCC(OC(=O)C=CSC)C(C)N1
CNP0163577.3,CCCCC(O)CCCCCCCC1CCC(OC(=O)C=CSC)C(C)N1
CNP0163577.4,CCCCC(O)CCCCCCCC1CCC(OC(=O)C=CSC)C(C)N1
CNP0163577.5,CCCCC(O)CCCCCCCC1CCC(OC(=O)C=CSC)C(C)N1
CNP0163577.6,CCCCC(O)CCCCCCCC1CCC(OC(=O)C=CSC)C(C)N1
CNP0163578.1,CN(Cc1ccccc1)Cc1cn(C2COC3C(NC(=O)NCc4ccccc4)COC32)nn1
CNP0163580.0,CN1C(=O)c2cc3cccc(O)c3n2C(=O)C1CO
CNP0163581.1,C=C1C(=O)OC2C1C(OC(=O)C(C)=CC)CC(CO)=C1CC(O)C(C)(O)C12
CNP0163581.2,C=C1C(=O)OC2C1C(OC(=O)C(C)=CC)CC(CO)=C1CC(O)C(C)(O)C12
CNP0163582.1,CC1=CC(CNC(=O)C2CC2)C(C(C)C)CC1Cc1nnc(-c2cncn2C)o1
CNP0163583.0,O=C1NC(=O)c2c1c1c3cccc(Cl)c3[nH]c1c1[nH]c3c(Cl)cccc3c21
CNP0163585.1,O=C1CC2NCCCNCCCCN(CCCN1)C(=O)C=Cc1ccc(O)c(c1)Oc1ccc2cc1
CNP0163586.0,COC(=O)CC1c2cc3ccccc3nc2Oc2cc(C)n(CCc3c[nH]c4ccccc34)c(=O)c21
CNP0163587.1,C=CC1(C)CCC(C(C)C2(O)CC(C)(C(=C)C)OO2)O1
CNP0163588.1,CC(C)C1=CC(O)C2(C)CCC3(C)C=CC(C)(O)CCC3C12
CNP0163588.2,CC(C)C1=CC(O)C2(C)CCC3(C)C=CC(C)(O)CCC3C12
CNP0163589.1,CC1C(=O)OC2C1OC13OC4(CCC5(C)C(=O)C(C)(O)C2C51)CC12OC(=O)CC1OC(C)(C)C2CC=C4C3=O
CNP0163589.2,CC1C(=O)OC2C1OC13OC4(CCC5(C)C(=O)C(C)(O)C2C51)CC12OC(=O)CC1OC(C)(C)C2CC=C4C3=O
CNP0163589.3,CC1C(=O)OC2C1OC13OC4(CCC5(C)C(=O)C(C)(O)C2C51)CC12OC(=O)CC1OC(C)(C)C2CC=C4C3=O
CNP0163589.4,CC1C(=O)OC2C1OC13OC4(CCC5(C)C(=O)C(C)(O)C2C51)CC12OC(=O)CC1OC(C)(C)C2CC=C4C3=O
CNP0163590.0,CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12
CNP0163591.1,COC1CC(C)(OC(=O)C=Cc2ccccc2)C2C(OC3OC(CO)C(O)C(O)C3O)OC=CC12O
CNP0163591.2,COC1CC(C)(OC(=O)C=Cc2ccccc2)C2C(OC3OC(CO)C(O)C(O)C3O)OC=CC12O
CNP0163591.3,COC1CC(C)(OC(=O)C=Cc2ccccc2)C2C(OC3OC(CO)C(O)C(O)C3O)OC=CC12O
CNP0163592.0,COc1ccc(CCNC(=O)c2c(O)c3ccccc3n(C)c2=O)cc1OC
CNP0163593.1,C=C1CC23C(=O)C(=O)C4C5(C)CC(OC(C)=O)CC46C(C2C(=O)C1CC36O)N(C)C5
CNP0163593.2,C=C1CC23C(=O)C(=O)C4C5(C)CC(OC(C)=O)CC46C(C2C(=O)C1CC36O)N(C)C5
CNP0163594.0,CCCCCCCC=CCCCCCCCC
CNP0163595.0,Cc1coc2c(C)c3oc(=O)c(CCC(=O)Nc4nccs4)c(C)c3cc12
CNP0163596.1,CC(C)=CCCC(C)(OC1OC(COC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C
CNP0163596.2,CC(C)=CCCC(C)(OC1OC(COC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C
CNP0163597.1,CC1=CCC(C(C)C2CCC3(C)C4=C(CCC23C)CC2(O)CCC(=O)OC(C)(C)C2CC4)OC1=O
CNP0163599.0,COc1cc2[nH]c(=O)c(C(=O)NCCCO)c(O)c2cc1OC
CNP0163600.1,CC(=O)CCC1=C(C)CCC(OC2OC(CO)C(O)C(O)C2O)C1(C)C
CNP0163600.2,CC(=O)CCC1=C(C)CCC(OC2OC(CO)C(O)C(O)C2O)C1(C)C
CNP0163602.1,COc1ccc(CCN2C(=O)NC(CC(=O)Nc3cccc4ncccc34)C2=O)cc1
CNP0163603.1,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2c3c(cc(O)c12)OC1(c2ccc(O)cc2)Oc2cc(O)cc(O)c2C3C1O
CNP0163604.0,COc1ccc2c(CN3CCN(Cc4ccc5c(c4)OCO5)CC3)cc(=O)oc2c1
CNP0163606.1,O=C1C(O)=CC2C(=O)OC3C(OC(=O)c4cc(O)c(O)c(O)c4)OC(COC(=O)c4cc(O)c(O)c(O)c4)C(OC(=O)c4cc(O)c(O)c(O)c4C2=C1O)C3OC(=O)c1cc(O)c(O)c(O)c1
CNP0163606.2,O=C1C(O)=CC2C(=O)OC3C(OC(=O)c4cc(O)c(O)c(O)c4)OC(COC(=O)c4cc(O)c(O)c(O)c4)C(OC(=O)c4cc(O)c(O)c(O)c4C2=C1O)C3OC(=O)c1cc(O)c(O)c(O)c1
CNP0163607.0,COc1ccc(C(=O)Nc2c(-c3cc(=O)oc4cc5c(cc34)CCC5)oc3ccccc23)cc1OC
CNP0163608.1,COC(=O)C1CC23CCC14N(C=O)c1ccccc1C41CCN(CCC2OC)C31
CNP0163610.0,COc1ccc(C(CC2CCCCC2)=NO)cc1
CNP0163611.0,O=C1OCc2c1cc1cc3c(cc1c2-c1ccc2c(c1)OCO2)OCO3
CNP0163612.0,CC(=NN=C(S)N1CCC(Cc2ccccc2)CC1)c1c(O)ccc2ccc(=O)oc12
CNP0163613.1,CN1CCC2=CCC3OC(=O)c4cc(O)c(O)cc4C3C21
CNP0163614.1,CC=C(CCC(C)C1CCC2C3C(=O)C=C4CC(O)CCC4(C)C3CCC12C)C(C)C
CNP0163616.1,CC1NC(=O)C(Cc2c[nH]c3ccccc23)NC1=O
CNP0163616.2,CC1NC(=O)C(Cc2c[nH]c3ccccc23)NC1=O
CNP0163617.1,NC(=O)C1CC(O)C(O)C2C1SC(=Nc1ccc(Cl)cc1)N2Cc1ccccc1
CNP0163619.1,CC=C(CCC(C)C1CCC2(C)C3CCC4C(C)C(O)CCC45CC35CCC12C)C(C)C
CNP0163621.1,CCCCCCCCC=CCCCCCCCC(=O)C1=C(O)CCC(O)C1=O
CNP0163622.1,COc1cc2c(c(OC)c1OC)-c1ccc(NC(CCSC)C(=O)Nc3cc(C)[nH]n3)c(=O)cc1C(NC(C)=O)CC2
CNP0163623.0,Cc1ccc(N(O)C(=O)NCCCCNC(=O)Nc2ccccc2Cl)cc1
CNP0163624.0,CCCCCCCCCCCCCCCCCC(C)C
CNP0163626.0,O=Cc1c[nH]c2ccc(O)cc12
CNP0163628.0,C=CCn1cnc2c(oc3nc(C)cc(C)c32)c1=O
CNP0163629.1,Oc1cc2c(cc1C1OCC3C(O)OCC13)OCO2
CNP0163631.1,C=C(C)C1C=CC2=C3CCC(C)(C(C)C=C4C=C(C)C(=O)O4)C3(C)CCC2C1(C)CCC(=O)O
CNP0163631.2,C=C(C)C1C=CC2=C3CCC(C)(C(C)C=C4C=C(C)C(=O)O4)C3(C)CCC2C1(C)CCC(=O)O
CNP0163632.0,Nc1ccoc2nncc1-2
CNP0163633.1,CCCCC(C)CCCC=O
CNP0163634.1,CC=C(C)C(=O)OC1CC(C)(C)CC2C3=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C(O)C7OC7OC(C)C(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C3(C)CC(O)C12CO
CNP0163634.2,CC=C(C)C(=O)OC1CC(C)(C)CC2C3=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C(O)C7OC7OC(C)C(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C3(C)CC(O)C12CO
CNP0163634.3,CC=C(C)C(=O)OC1CC(C)(C)CC2C3=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C(O)C7OC7OC(C)C(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C3(C)CC(O)C12CO
CNP0163635.1,CC1OC=C2C(=O)OCCC2C1C=O
CNP0163635.2,CC1OC=C2C(=O)OCCC2C1C=O
CNP0163635.3,CC1OC=C2C(=O)OCCC2C1C=O
CNP0163635.4,CC1OC=C2C(=O)OCCC2C1C=O
CNP0163635.5,CC1OC=C2C(=O)OCCC2C1C=O
CNP0163635.6,CC1OC=C2C(=O)OCCC2C1C=O
CNP0163637.1,CC1=CCCC(C)C=CC2(C)CCC(C(C)(C)O)C2C(O)C1
CNP0163637.2,CC1=CCCC(C)C=CC2(C)CCC(C(C)(C)O)C2C(O)C1
CNP0163637.3,CC1=CCCC(C)C=CC2(C)CCC(C(C)(C)O)C2C(O)C1
CNP0163637.4,CC1=CCCC(C)C=CC2(C)CCC(C(C)(C)O)C2C(O)C1
CNP0163637.5,CC1=CCCC(C)C=CC2(C)CCC(C(C)(C)O)C2C(O)C1
CNP0163638.0,Cn1ccc2c(NC(=O)c3cc4ccccc4n3C)cccc21
CNP0163639.1,CC(C)=CCC(OC(=O)CC(C)=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O
CNP0163639.2,CC(C)=CCC(OC(=O)CC(C)=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O
CNP0163641.0,C=CC(C)(C)c1cc2cc3c(cc2oc1=O)OC1(C)CCC(C(=C)C)OC1C3
CNP0163642.1,CCCCCCCCCCCC(=O)OC12CC(C)C34C=C(C)C(O)C3(O)C(O)C(CO)=CC(C4)C1C2(C)C
CNP0163643.0,COc1cccc(CN2COc3ccc4c(c3C2)OC(=Cc2cc(OC)c(OC)c(OC)c2)C4=O)c1
CNP0163644.0,CC(=O)Cc1cc(=O)c2c(C)cc3occc3c2o1
CNP0163645.1,CNC(=N)Nc1cc(CC(C=CC(=O)CCc2ccc(O)c(OC)c2)C(C)CCCC(C)C)cc(OC)c1O
CNP0163646.1,COc1ccc(C2OCC3C(c4ccc(OC)c(OC)c4)OCC23)cc1OC
CNP0163646.2,COc1ccc(C2OCC3C(c4ccc(OC)c(OC)c4)OCC23)cc1OC
CNP0163646.3,COc1ccc(C2OCC3C(c4ccc(OC)c(OC)c4)OCC23)cc1OC
CNP0163646.4,COc1ccc(C2OCC3C(c4ccc(OC)c(OC)c4)OCC23)cc1OC
CNP0163646.5,COc1ccc(C2OCC3C(c4ccc(OC)c(OC)c4)OCC23)cc1OC
CNP0163646.6,COc1ccc(C2OCC3C(c4ccc(OC)c(OC)c4)OCC23)cc1OC
CNP0163646.7,COc1ccc(C2OCC3C(c4ccc(OC)c(OC)c4)OCC23)cc1OC
CNP0163646.8,COc1ccc(C2OCC3C(c4ccc(OC)c(OC)c4)OCC23)cc1OC
CNP0163646.9,COc1ccc(C2OCC3C(c4ccc(OC)c(OC)c4)OCC23)cc1OC
CNP0163647.0,CC(=O)OCC1OC(Oc2cc(O)c3c(=O)c(OC4OC(C)C(O)C(O)C4O)c(-c4ccc(O)cc4)oc3c2)C(O)C(O)C1O
CNP0163648.1,COc1ccc2c(c1)C(=O)CC(c1ccc(OC)c(OC)c1)O2
CNP0163648.2,COc1ccc2c(c1)C(=O)CC(c1ccc(OC)c(OC)c1)O2
CNP0163649.0,C=C(C(=O)O)C(CCCCCCCCCCCCCCCC)C(=O)O
CNP0163651.1,C=C1CC2OC(C3C(C(C)C)CC=C(C)C23)C2(C)OC1(O)CC2OC(=O)C(CC)OC(C)=O
CNP0163653.1,C=C(C)C1CCC2=C3C(CC(C)C3C1)OC2=O
CNP0163654.0,CCOC(=O)c1cc(=O)c2c(OCC(O)COc3cc(N(C)C)cc4oc(C5OC(C)O5)cc(=O)c34)cccc2o1
CNP0163655.1,C=C1C(=O)NC(C)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(C(=O)O)C(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(C=CC(C)=CC(C)C(Cc2ccccc2)OC)C(C)C(=O)NC(C(=O)O)CCC(=O)N1C
CNP0163657.1,CC(C)(O)C1OC(C)(C2CCC3(C)C2C(O)CC2C4(C)CCC(OC5OC(CO)C(O)C(O)C5O)C(C)(C)C4CCC23C)CC1O
CNP0163657.2,CC(C)(O)C1OC(C)(C2CCC3(C)C2C(O)CC2C4(C)CCC(OC5OC(CO)C(O)C(O)C5O)C(C)(C)C4CCC23C)CC1O
CNP0163658.0,COC(=O)C=CC#CC#CC=CCO
CNP0163659.1,C=C(CCC=C(C)C)C1CC=C(C(=O)OC)CCC=C(C)CCC=C(C)CC1
CNP0163659.2,C=C(CCC=C(C)C)C1CC=C(C(=O)OC)CCC=C(C)CCC=C(C)CC1
CNP0163661.1,CC=C(C)C(=O)OC1C2(C)C=CC13CCC1C(C)(C=O)C(OC(C)=O)CCC1(C)C3CC2
CNP0163662.1,CC(O)C(NC(=O)C(CCCN=C(N)N)NC(=O)c1cccc(O)c1O)C(=O)O
CNP0163663.1,CCC(CC=O)CCC1C=CC(=O)C2(Cc3ccc(O)c(OC)c3)CCCC2CC#CN=C(NC)Nc2cc(cc(OC3(CNC)CCC(CC(O)OCCCO)C3)c2O)C12CCCC2
CNP0163664.1,COC(=O)C1=CC(c2ccc(OC)c(OC3CCCC3)c2)CC1
CNP0163665.0,COc1ccc(C=C2Oc3cc(OCC(=O)NCCn4cccn4)ccc3C2=O)cc1
CNP0163666.1,CC(=O)N1CCCC2=C(CC3CCCC(CC4=C5CCCN(C(C)=O)C5CC(C)C4)N3)CC(C)CC21
CNP0163667.1,COC(=O)C12CCCC3(C(O)OC1)C1CC4(O)OC(=O)C=C4C(C)C1CCC23
CNP0163668.0,COc1cc2c(c(O)c1-c1c(OC)cc(O)c3c1C(=O)c1cc(C)cc(O)c1C3=O)C(=O)c1c(O)cc(C)cc1C2=O
CNP0163669.1,CC1=CC(C)(C)C23CCCC12C(C)(O)CC3
CNP0163670.1,O=C1CC2NCCCN(O)CCCCN(CCCN1)C(=O)C1c3cc2ccc3OC1c1ccc(O)cc1
CNP0163670.2,O=C1CC2NCCCN(O)CCCCN(CCCN1)C(=O)C1c3cc2ccc3OC1c1ccc(O)cc1
CNP0163671.1,Cc1cc(O)c2c(c1)C(O)(C1OC(OC(=O)c3ccccc3)C(O)C(O)C1O)c1cc(O)cc(O)c1C2=O
CNP0163671.2,Cc1cc(O)c2c(c1)C(O)(C1OC(OC(=O)c3ccccc3)C(O)C(O)C1O)c1cc(O)cc(O)c1C2=O
CNP0163671.3,Cc1cc(O)c2c(c1)C(O)(C1OC(OC(=O)c3ccccc3)C(O)C(O)C1O)c1cc(O)cc(O)c1C2=O
CNP0163671.4,Cc1cc(O)c2c(c1)C(O)(C1OC(OC(=O)c3ccccc3)C(O)C(O)C1O)c1cc(O)cc(O)c1C2=O
CNP0163672.0,C=C(CO)C1CC=C(C)C(=O)C1
CNP0163673.1,C=CC(C)(CCC1C(C)(O)CCC2C(C)(C)CCCC21C)OC1OCC(O)C(O)C1O
CNP0163674.0,CC(C)CC(NC(=O)C1CCC(=O)N1)C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)N1CCCC1C(=O)NC(CC(N)=O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)C(N)C(=O)NC(CO)C(N)=O)C(C)O)C(C)O
CNP0163675.0,CCOC(=O)COc1ccc2c(=O)c(-c3ccc(OC)cc3)coc2c1
