identifier,canonical_smiles
CNP0486527.2,CCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCC)COC(=O)CCCCCCCCCCCCC(C)CC
CNP0486528.1,CCCCCCCCC=CCC=CCC=CCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCC=CCC=CCC=CCCCCCCCC
CNP0486529.1,CCCCCCC=CCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(O)COP(=O)(O)OCC(COC(=O)CCCCCCCCCC=CCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCC=CCCCCCC
CNP0486530.0,O=C(Cn1ncc2c(N3CCOCC3)ncnc21)N1CCC2(CC1)OCCO2
CNP0486531.0,[C-]#[N+]c1ccccc1C
CNP0486532.1,CCCCCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC(O)COP(=O)(O)OCC(COC(=O)CCCCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCCCC=CCCCCCCCC
CNP0486533.1,CCC=CCC=CCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C
CNP0486534.1,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCC=CCCCCCC)OC(=O)CCCCCCCCCCCCCC=CCCCCCCCC
CNP0486535.0,CCC(C)C(=O)CC12C(OC(C)=O)C(OC(C)=O)CC(C)(O)C13OC(C)(C)C(C(OC(=O)C(C)C)C2OC(=O)c1ccoc1)C3OC(C)=O
CNP0486536.1,CCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCC=CCCCC
CNP0486536.2,CCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCC=CCCCC
CNP0486537.1,CCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)CC)COC(=O)CCCCCCCCCCCCCCCCCCC(C)C
CNP0486537.2,CCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)CC)COC(=O)CCCCCCCCCCCCCCCCCCC(C)C
CNP0486538.1,CCCCC(CCCCCCCCC(O)CC(=O)O)OC1OC(COC2OC(C)C(O)C(O)C2O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1OC1OC(C)C(OC(=O)CCC)C(O)C1O
CNP0486539.1,O=C(O)C1=C2C(O)=Nc3cccc(c32)C2(C1)C(O)=Nc1ccccc12
CNP0486540.0,Cn1c(=O)c2c(ncn2CC#N)n(C)c1=O
CNP0486541.1,C=Cc1c(C)c2[n]3c1C=C1C(C)=C(CC)C4=[N+]1[Mg-2]31[n]3c(c(C)c5c3=C(C3=[N+]1C(=C2)C(C)C3CCC(=O)O)C(C(=O)OC)C5=O)=C4
CNP0486542.1,CC1CCC23CCC4(C)C5(C)CCC6C(C)(C)C(=O)CC(O)C6(C)C5C=CC4(OC2=O)C3C1C
CNP0486543.1,Cc1cc(O)c(OC2OC(CO)C(O)C(O)C2O)c2oc(CC(C)O)cc(=O)c12
CNP0486544.1,CNCCNC(=N)[N+]1=CCC(CNCCO)C2(C1)C1CCC(C)C23CC(O)(C2CCC4CCC5C=CC=CC5C4O2)C(C(=O)[O-])=C3C1
CNP0486545.0,O=C1c2ccccc2C(=O)N1CCc1nnn[nH]1
CNP0486546.1,CCN1C(=O)CCC1c1nc(CNS(=O)(=O)c2ccccc2)no1
CNP0486547.1,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2OC2OC(CO)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)ccc1O
CNP0486547.2,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2OC2OC(CO)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)ccc1O
CNP0486547.3,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2OC2OC(CO)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)ccc1O
CNP0486548.0,Cc1ccc(C(=NNc2ccc([N+](=O)[O-])cc2)c2ccccc2)cc1
CNP0486549.1,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OCC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCCCC
CNP0486550.0,C1=c2ccc([nH]2)=Cc2ccc([nH]2)C=c2ccc([nH]2)=Cc2ccc1[nH]2
CNP0486551.1,CC1(C)OC1Cc1c(O)cc(O)c2c1OC(c1ccccc1)CC2=O
CNP0486552.0,O=[N+]([O-])c1c(Br)cccc1-c1cc[nH]c1
CNP0486553.1,CCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCC(C)C)COC(=O)CCCCCCCCC(C)CC
CNP0486553.2,CCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCC(C)C)COC(=O)CCCCCCCCC(C)CC
CNP0486554.1,CC1CCCCCCCCCCCCC(O)C2OC2C(O)CC=CC(=O)O1
CNP0486555.0,C#CCOCC(O)COCCCC=CC(=O)CCCCCCCCCCCC
CNP0486556.1,CC1C=CC(C(O)CC(=O)CCc2ccc3c4c2CSSCC2CNC(N)c5ccc6c(c52)CC2=C5C=[N+](C=C5N=C2)C(O4)C(C#CC6O)C2(C#CO3)CCCC2)CC1
CNP0486557.1,CCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCCCCCCCCCCC(C)CC
CNP0486558.0,NC(N)=NCCCC(NC(=O)C(CCCN=C(N)N)NC(=O)C1CCC(=O)N1)C(=O)O
CNP0486559.1,COCCn1ccc2c(C(=O)N3CC4CC(C3)c3ccc([N+](=O)[O-])c(=O)n3C4)cccc21
CNP0486559.2,COCCn1ccc2c(C(=O)N3CC4CC(C3)c3ccc([N+](=O)[O-])c(=O)n3C4)cccc21
CNP0486560.1,CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC
CNP0486560.2,CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC
CNP0486561.1,CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(CCC(N)=O)NC(=O)C(CCCCN)NC(=O)CNC(=O)C(C)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(NC(=O)C(NC(=O)C(CC(=O)O)NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)CN)C(C)C)C(C)CC)C(C)CC)C(=O)NC(C)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(C)C(=O)NC(CCSC)C(=O)NC(CCC(=O)O)C(=O)NC(CCCCN)C(=O)NC(C(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(CCCCN)C(=O)NC(C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(CC(N)=O)C(=O)NC(CCCCN)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CC(N)=O)C(=O)O)C(C)C)C(C)CC
CNP0486562.1,CC(=O)N1CCN2CC(=O)Nc3cc(C(C)C)ccc3OCC2C1
CNP0486563.1,CC(CCC1(O)OC2CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OC(COC9OC(CO)C(O)C(O)C9O)C(O)C(O)C8O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O
CNP0486563.2,CC(CCC1(O)OC2CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OC(COC9OC(CO)C(O)C(O)C9O)C(O)C(O)C8O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O
CNP0486564.1,O=C(O)C1=CC(=CC=[N+]2c3cc([O-])c(OC4OC(COS(=O)(=O)O)C(O)C(O)C4O)cc3CC2C(=O)O)CC(C(=O)O)N1
CNP0486564.2,O=C(O)C1=CC(=CC=[N+]2c3cc([O-])c(OC4OC(COS(=O)(=O)O)C(O)C(O)C4O)cc3CC2C(=O)O)CC(C(=O)O)N1
CNP0486564.3,O=C(O)C1=CC(=CC=[N+]2c3cc([O-])c(OC4OC(COS(=O)(=O)O)C(O)C(O)C4O)cc3CC2C(=O)O)CC(C(=O)O)N1
CNP0486565.1,O=C(NCCCCC1CN=C(c2ccccc2O)N1)c1cccc(O)c1O
CNP0486566.1,CC(C)CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)C
CNP0486566.2,CC(C)CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)C
CNP0486567.0,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OCC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC
CNP0486568.1,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OCC(COC(=O)CCCCCCCCCC=CCCCCCC)OC(=O)CCCCCCCC=CCC=CCCCCC
CNP0486569.1,CCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCCCC
CNP0486570.0,CCCCCC=CCC=CCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC=CCCCCCCCCCCCCCCCC
CNP0486571.0,Cn1c2c(c3cc([N+](=O)[O-])ccc31)CCCC2
CNP0486572.1,O=c1cc(-c2ccc(OC3OC(CO)C(OC4OC(CO)C(O)C(O)C4O)C(O)C3O)cc2)oc2cc(O)cc(O)c12
CNP0486573.0,CC(C)CCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCC(C)C
CNP0486574.1,CCCCCC=CCC=CCC=CCCCCC(=O)OCC(COCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCC=CCCCCCCCC
CNP0486575.1,O=C(NCC1OC(CC(=O)N2CCN(c3cccc[nH+]3)CC2)C(O)C1O)Nc1ccccc1
CNP0486576.1,CCCCCC=CCC=CCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCCCCCC=CCC=CCCCCC
CNP0486577.0,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COC(=O)CCCC=CCC=CCC=CCC=CCCCCC
CNP0486578.0,CCCCCCCCC=CCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCCCC=CCCCCCCCC
CNP0486579.1,CCCC1OC(=O)C(Cc2ccccc2)N(C)C(=O)C(Cc2ccccc2)N=C(O)C(C)C(=O)C1C
CNP0486580.1,CCCn1cnc2c1CN(CCCc1ccccc1)C(C(=O)OC)C2
CNP0486581.0,O=C(NCCCCCNC(=O)c1cc(Br)c(Br)[nH]1)c1cc(Br)c(Br)[nH]1
CNP0486582.1,COc1cc(CCC(O)C2C(=O)CC(c3cc(O)c(O)c(OC)c3)CC3C=Cc4cc(O)cc5ccc(c3c45)Nc3cc(ccn3)C23CCCC3Cc2ccc[nH]2)ccc1O
CNP0486583.0,COc1ccc(CCNC(=O)c2c(-c3ccccc3Cl)noc2C)cc1
CNP0486584.1,CCOc1ccc(C=NNC(=O)c2ccccc2[N+](=O)[O-])cc1CN1CC2CC(C1)c1cccc(=O)n1C2
CNP0486585.1,C=C1NC(=O)CCC(C(=O)O)NC(=O)C(C)C(C=CC(C)=CC(C)C(Cc2ccccc2)OC)NC(=O)C(CCCN=C(N)N)NC(=O)C(C)C(C(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC1=O
CNP0486586.1,CNC(=N)[N+]1=CCC(CNCCO)C2(C1)C1CCC(C)C23CC(O)(C=O)C(C(=O)[O-])=C3C1
CNP0486587.1,Nc1cc2c3c(n1)-n1cc4cc(C56CCOC7(CCCCC7)C5CCc5ccccc56)cc(c4c1)COc1c(O)cc(CO)c4c1C=CC(C4)C(O)CC(CCCC(CCc1ccc(O)c(Cc4cccc(O)c4)c1)C#C2)OC3
CNP0486588.1,CCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCC(C)CC
CNP0486588.2,CCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCC(C)CC
CNP0486589.1,Cc1ccccc1CNCC1Cn2cc(-c3ccccc3)nc2CO1
CNP0486590.1,CCOc1ccc(C=NNC(=O)c2cc(Br)ccc2O)cc1CN1CC2CC(C1)c1cccc(=O)n1C2
CNP0486591.0,O=C(O)c1nc(CO)c2cc[nH]c2c1O
CNP0486592.1,CCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCC(C)CC
CNP0486592.2,CCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCC(C)CC
CNP0486593.0,CCNC(=O)C=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C
CNP0486594.0,CCC(=O)c1c(O)c2ccccc2oc1=O
CNP0486595.1,CCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC(C)C
CNP0486595.2,CCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC(C)C
CNP0486596.1,COc1ccc(C(O)C(C)Oc2ccc(C3OC(c4ccc5c(c4)OCO5)C(C)C3C)c(OC)c2)cc1O
CNP0486597.1,CCCCCCC=CCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCC(O)COP(=O)(O)OCC(COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC
CNP0486598.0,COc1ccc(CCNC(=O)c2ccc3c(=O)n(Cc4ccccc4)c(S)nc3c2)cc1OC
CNP0486599.1,CCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCC(C)CC
CNP0486599.2,CCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCC(C)CC
CNP0486600.1,CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCC(C)C
CNP0486600.2,CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCC(C)C
CNP0486602.1,CC(C)CCCCCCCCCCCCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCC(C)C
CNP0486603.0,CCNC(=O)OCc1ccc([N+](=O)[O-])cc1
CNP0486604.1,CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCC
CNP0486604.2,CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCC
CNP0486605.0,CCC(C)C(NC(=O)C1CCCN1C(=O)C(N)Cc1ccccc1)C(=O)O
CNP0486606.0,COCCNc1nc2c(c(=O)n(Cc3ccc(OC)cc3)c(=O)n2C)n1C
CNP0486607.0,O=C(O)c1cccc(C=NOCCON=Cc2cc(=O)[nH]c(=O)[nH]2)c1
CNP0486608.1,NC1=NC(C(=CC(=O)O)C(CC2CCc3cc4ccc(CC=O)cc4cc3C2CCCC(N)CCC(C=O)CCCO)NC2=NC=CC2)CC(CO)N1
CNP0486609.1,CC(C)(C)OC(=O)NC(C=O)C1CCCCC1
CNP0486610.0,COc1ccc(C=CC(=O)c2cccs2)cc1OC
CNP0486611.1,CC1CC2(OC3CC4(C)C5CCC6C(C)(C)C(OC7OCC(O)C(O)C7O)CCC67CC57CCC4(C)C13)OC(O)C1(C)OC21
CNP0486612.0,COc1ccc2c(c1OC)=CN1CCc3cc4c(cc3[C]1C=2)OCO4
CNP0486613.1,CCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCC(C)C
CNP0486613.2,CCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCC(C)C
CNP0486614.1,CCCCCC=CCC=CCC=CCCCCC(=O)OCC(COP(=O)(O)OCC(O)COP(=O)(O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC
CNP0486615.1,O=C(c1ccccc1)N1c2nc(-c3ccco3)nn2C2(CCCCC2)C2CCCCC21
CNP0486616.1,C=C1N=C(O)CCC(C(=O)O)N=C(O)C(C)C(C=CC(C)=CC(C)C(Cc2ccccc2)OC)N=C(O)C(CCCNC(=N)N)N=C(O)C(C)C(C(=O)O)N=C(O)C(Cc2c[nH]c3ccccc23)N=C(O)C(C)N=C1O
CNP0486617.0,COc1ccc2c(c1)C(CCNC(C)=O)C=N2
CNP0486618.0,NC(N)=NCCCC(NC(=O)C(CCC(=O)O)NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)O
CNP0486619.1,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCC
CNP0486620.0,Cc1[nH]c2ccccc2c1CC[N+](=O)[O-]
CNP0486621.1,CCCCCCCCC=CCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(N)C(=O)O)OC(=O)CCCCCCCCCCCCCCCCCCCCC
CNP0486623.1,COc1ccccc1CN1CCN2C(=O)N(C3CCOCC3)CC2C1
CNP0486624.1,CCCCCC=CCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(N)C(=O)O
CNP0486625.1,CC(=O)OC(C)C1(O)CCC2(O)C3(O)CC=C4CC(O)CCC4(C)C3CC(OC(=O)c3cccnc3)C12C
CNP0486626.0,Cc1cnc(NCCCN(C)C)c2c1[nH]c1ccc3cc(O)ccc3c12
CNP0486627.1,CCC(C)C(NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)CN)C(=O)NC(C(=O)NC(C)C(=O)NC(CCCCN)C(N)=O)C(C)CC
CNP0486628.0,CC(=O)COc1ccc2c(c1)OC(=Cc1ccccc1C)C2=O
CNP0486629.0,CCCc1ccc(S(=O)(=O)N2CCC3(CC2)NCCN=C3NC2CCCCCC2)cc1
CNP0486630.0,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCC=CCCCCCCCC
CNP0486631.1,COc1cc(C2CC(=O)CC(OC(C)=O)CCC34Cc5c[nH]cc5C(C#CCC3=CC=CC4C)C(c3cccc(O)c3)c3ccnc(c3)N(CCC(=O)C3CCCCC3)c3ccc4c5c(n2cc35)CC2(CCC3(CCCC3)C2)C4O)cc(O)c1Oc1cccc(O)c1
CNP0486632.1,CCCCCC=CCC=CCC=CCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC
CNP0486632.2,CCCCCC=CCC=CCC=CCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC
CNP0486633.0,COc1ccc(C=CC(=O)NCCc2nc3ccccc3[nH]2)cc1Br
CNP0486634.1,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCC=CCCCCCCCC
CNP0486635.1,CC(C)C1NC(=O)C(NC(=O)NC(Cc2ccccc2)C(=O)O)CCCCNC(=O)C(CC[S+](C)[O-])NC(=O)C(CCc2ccc(O)cc2)N(C)C(=O)C(CCc2ccccc2)NC1=O
CNP0486637.1,COc1ccc(NC2OC(CO)C(O)C2O)c([N+](=O)[O-])c1
CNP0486637.2,COc1ccc(NC2OC(CO)C(O)C2O)c([N+](=O)[O-])c1
CNP0486637.3,COc1ccc(NC2OC(CO)C(O)C2O)c([N+](=O)[O-])c1
CNP0486637.4,COc1ccc(NC2OC(CO)C(O)C2O)c([N+](=O)[O-])c1
CNP0486637.5,COc1ccc(NC2OC(CO)C(O)C2O)c([N+](=O)[O-])c1
CNP0486637.6,COc1ccc(NC2OC(CO)C(O)C2O)c([N+](=O)[O-])c1
CNP0486638.1,CC(=O)OC1CC2C(C)(C)C(O)CCC2(C)C2CCC3(C)C(=CCC3C3CC(C(O)C(C)(C)O)OC3=O)C12C
CNP0486639.1,O=C(Nc1cc(Cl)cc(Cl)c1)C1C2C=CC3(O2)C1C(=O)N(C1CCCCC1)C3C(=O)NC1CCCCC1
CNP0486639.2,O=C(Nc1cc(Cl)cc(Cl)c1)C1C2C=CC3(O2)C1C(=O)N(C1CCCCC1)C3C(=O)NC1CCCCC1
CNP0486639.3,O=C(Nc1cc(Cl)cc(Cl)c1)C1C2C=CC3(O2)C1C(=O)N(C1CCCCC1)C3C(=O)NC1CCCCC1
CNP0486639.4,O=C(Nc1cc(Cl)cc(Cl)c1)C1C2C=CC3(O2)C1C(=O)N(C1CCCCC1)C3C(=O)NC1CCCCC1
CNP0486640.1,COc1cccc(NC(=O)N2CCN3C(=O)N(Cc4ccc(C)cc4)CC3C2)c1
CNP0486641.1,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCCCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C
CNP0486642.1,CCCCCC1C=CC(CCCCCC(C(=O)O)C(O)CC(CNC)C2(O)CC(Cc3ccnc(N)c3)CC2CC2=NC(c3cc(O)cc(O)c3Cc3ccccc3)=CC2)C(O)C1
CNP0486643.1,CCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCC
CNP0486643.2,CCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCC
CNP0486644.0,COc1ccc(C(=O)NC(=Cc2cn(S(=O)(=O)N(C)C)c3ccccc23)C(=O)NCCc2c[nH]c3ccccc23)cc1OC
CNP0486645.1,CC1(C)CC(O)CC2(C)C1C=CC1(O)COC(O)C12
CNP0486646.1,CCCC1C2C=CC3(O)CC14C=CC(=O)CCc1ccc(O)c(c1)OCCc1ccc(O)c(c1)C1CC(=O)C5C=CN=C5CC#Cc5cc(C(N)N)c(cc51)CSSCC3(C2)C4
CNP0486647.1,CCC(N)C(O)C(C)C(=O)NC(CC(C)C)C1Cc2cccc(O)c2C(=O)O1
