identifier,canonical_smiles
CNP0078971.1,COc1c(C)n(OC)c2c(c1=O)C(CCCCCc1ccccc1)CCC2OC
CNP0078972.1,COc1c(C)n(OC)c2c(c1=O)C(CCCCCc1ccccc1)CCC2
CNP0078973.0,CCCCCCCCc1ccc(OC)c2[nH]c(C)c(OC)c(=O)c12
CNP0078974.0,CC1(C)CCC23CCC4(C)C5(C)CCC6C(C)(C)C(O)C(O)CC6(C)C5CC(=O)C4(OC2=O)C3C1
CNP0078975.1,CC1CCC23CCC4(C)C5(C)CCC6C(C)(C)C(O)C(O)CC6(C)C5CC(O)C4(OC2=O)C3C1C
CNP0078976.0,CCC(C)C(=O)OC1C23OC4(O)C(C)(C(CC(=O)OC)C(C)(C)C(OC(=O)C(C)C)C14O)C2CCC1(C)C(c2ccoc2)OC(=O)CC13
CNP0078978.1,CCCCCCCCC1CCCc2c1c(=O)c(OC)c(C)n2OC
CNP0078980.0,C=CC1C(OC2OC(COC(=O)c3cccc(O)c3OC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2OC(=O)c2cccc(O)c2O)OC=C2C(=O)OCCC21
CNP0078981.0,O=C(Nc1ccccc1C=Cc1ccccc1)c1ccccc1
CNP0078982.1,C=CC1C(OC2OC(CO)C(O)C(O)C2OC(=O)C=Cc2ccc(O)cc2)OC=C2C(=O)OCCC21O
CNP0078983.1,C=CC1C(OC2OC(COC(=O)c3cccc(O)c3OC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)OC=C2C(=O)OCCC21
CNP0078984.0,C=CC1C(OC2OC(COC(C)=O)C(O)C(OC(C)=O)C2OC(=O)c2cccc(O)c2O)OC=C2C(=O)OCCC21
CNP0078985.1,C=CC1C(OC2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2O)OC=C2C(=O)OCCC21
CNP0078986.0,COc1cc2oc(=O)cc(C)c2cc1O
CNP0078987.0,C=CC1C(OC2OC(COC(C)=O)C(OC(C)=O)C(O)C2OC(C)=O)OC=C2C(=O)OCCC21
CNP0078990.0,CC(O)C1=CN2C3CC4(C(=O)N(C)c5ccccc54)C2CC1C3CO
CNP0078991.0,CC1OCC2C3Cc4c(n(C)c5ccccc45)C(CC2C1CO)N3
CNP0078993.1,CC(=O)OC1C2C(C)OCC3C2CC2c4c(c5ccccc5n4C)CC3N21
CNP0078995.0,CC=C1C(=O)OCC2C3Cc4c(n(C)c5ccc(OC)cc45)C(CC12)N3
CNP0078996.1,C=C1C(O)C(O)CC(C)(C)C12CC=C(CO)CC2
CNP0078997.0,COc1cc(O)c(Cc2c(CCc3ccc(O)c(OC)c3)cc(O)cc2OC)c(CCc2ccc(O)c(OC)c2)c1
CNP0078998.0,COc1cc(O)c(Cc2c(O)cc(OC)cc2CCc2ccc(O)c(OC)c2)c(CCc2ccc(O)c(OC)c2)c1
CNP0078999.0,COc1cc(CCc2cc(O)c(Cc3c(CCc4cccc(O)c4)cc(O)cc3OC)c(OC)c2)ccc1O
CNP0079000.0,COc1cc(CCc2cc(O)c(Cc3c(CCc4ccc(O)c(OC)c4)cc(O)cc3OC)c(OC)c2)ccc1O
CNP0079001.0,COc1cc(O)c(Cc2c(O)cc(CCc3ccc(O)c(OC)c3)cc2OC)c(CCc2ccc(O)c(OC)c2)c1
CNP0079002.0,COc1ccc(Br)cc1C=C1Oc2cc(OC(=O)c3ccc4c(c3)OCO4)ccc2C1=O
CNP0079003.0,CC(=O)OC1CC23CC24CCC(OC2OCC(O)C(O)C2O)C(C)(C)C4CCC3C2(C)CC3OC(C(O)C(C)(C)O)=CC(C)C3C12C
CNP0079004.0,CC(=O)OC1CC23CC24CCC(OC2OCC(O)C(O)C2O)C(C)(C)C4CCC3C2(C)CC3OC(O)(C(=O)C(C)C)CC(C)C3C12C
CNP0079005.1,CC(CC(=O)C1OC1(C)C)C1C(=O)CC2(C)C3=CCC4C(O)(CCC(OC5OCC(O)C(O)C5O)C4(C)C)CC3=CCC12C
CNP0079005.2,CC(CC(=O)C1OC1(C)C)C1C(=O)CC2(C)C3=CCC4C(O)(CCC(OC5OCC(O)C(O)C5O)C4(C)C)CC3=CCC12C
CNP0079006.1,COC1=C(CO)C(=O)OC1=C1OC2=CCC3CCC4CCC(C2C1CO)N3C4C(O)C1C=CCC(C)C1
CNP0079007.1,CC(CC(=O)C(O)C(C)(C)O)C1C(=O)CC2(C)C3=CCC4C(O)(CCC(OC5OCC(O)C(O)C5O)C4(C)C)CC3=CCC12C
CNP0079007.2,CC(CC(=O)C(O)C(C)(C)O)C1C(=O)CC2(C)C3=CCC4C(O)(CCC(OC5OCC(O)C(O)C5O)C4(C)C)CC3=CCC12C
CNP0079008.0,CCC(C)CNc1cnc2c3c(ccnc13)C=C(OC)C2=O
CNP0079009.0,CCOc1nc2c(O)nc3c(OC)c(OC)cc4ccn1c2c43
CNP0079010.0,CCC(C)c1nc2c(O)nc3c(OC)c(OC)cc4ccn1c2c43
CNP0079011.0,COC1=Cc2ccnc3c4c(nc(c23)C1=O)CCCN4
CNP0079012.0,COC1=Cc2ccnc3c(NCCc4ccccc4)cnc(c23)C1=O
CNP0079013.0,COC1=Cc2ccnc3c(NCCC(C)C)cnc(c23)C1=O
CNP0079014.1,COc1cc(O)c2c(c1)C(=O)c1cc(C)c(O)c(-c3c(OC)cc(O)c4c3C(=O)C3=C(CC(O)C(C)(O)C3O)C4=O)c1C2=O
CNP0079015.0,COc1cc(O)c2c(c1)C(=O)c1cc(C)c(O)c(-c3c(O)c(C)cc4c3C(=O)c3c(O)cc(OC)cc3C4=O)c1C2=O
CNP0079017.1,COc1cc2c(c(O)c1-c1c(OC)cc(O)c3c1C(=O)C1=C(CC(O)C(C)(O)C1)C3=O)C(=O)C1=C(CC(C)(O)C(O)C1)C2=O
CNP0079018.0,COc1cc2ccn3c(CC(C)C)nc4c(O)nc(c1OC)c2c43
CNP0079019.1,CC(=O)NC1C(c2ccccc2)N(CCC(C)C)CCC1(C)O
CNP0079020.1,C=C(CCC(C)C1CCC2(C)C3CCC4C(C)(C(=O)O)C(OC(C)=O)CC(OC(C)=O)C45CC35CCC12C)C(C)C
CNP0079021.1,CCCCCC(C)OC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O
CNP0079022.1,CCCCC(C)CC(CC)CC1(C)CC(CC)C(CC(=O)OC)OO1
CNP0079023.1,CCCCC(CC)CC1(CC)CC(CC)C(CC(=O)OC)OO1
CNP0079023.2,CCCCC(CC)CC1(CC)CC(CC)C(CC(=O)OC)OO1
CNP0079024.1,C=C(C(=O)OC1OC(CO)C(O)C(O)C1O)C1CCC(C)C2CC(=O)C(C)=C2C1
CNP0079025.1,C=C(C(=O)O)C1CCC(C)C2(O)CC(=O)C(C)=C2C1
CNP0079025.2,C=C(C(=O)O)C1CCC(C)C2(O)CC(=O)C(C)=C2C1
CNP0079027.0,C=C(C)C(CCC(C)=CC1CC(C)=CC2(C=C(CO)C3CC(=O)C(C)=CC3O2)O1)OO
CNP0079028.1,CC(C)Cc1cc(-c2oc3cc(O)c4c(c3c(=O)c2O)OC2C(C=CC(O)C2CO)C4)cc(Cc2cccc(O)c2)c1O
CNP0079029.1,COc1cc(O)cc2c1C(=O)OC(C)CCC(=O)CCCC2
CNP0079030.1,CC1=C2CC3OC(=O)C(O)C4(O)C(C)C5(O)C(=O)OCC34C5C2(C)C(O)C(O)C1
CNP0079031.1,CC1C2OC(=O)C1C1(C)C(=O)C=C3C(C)(O)CC(O)C(O)C3(C)C1C2O
CNP0079032.1,C=C1C(=O)C(O)=C2C(C)(C3OC(=O)C=C3C)CC3OC(=O)C(O)C1(O)C23CO
CNP0079033.1,CC1=C(O)C(=O)CC2(C)C3CCc4cocc4C3(CO)CCC12O
CNP0079034.1,CC1=C(O)C(=O)CC2(C)C1CCC1(CO)c3cocc3CCC12
CNP0079037.0,CC12C3=CC=CC4=CC=C(C=CC=C1C=C3)C42CCCCC12C3=CC=C1C=CC=C1C=CC(=CC=C3)C12C
CNP0079038.0,CC#CC#CCC=CCCCC=CC=CC(=O)NCC(C)C
CNP0079039.1,COc1cc(CC2(O)COC(c3ccc(O)c(OC)c3)C2COC(C)=O)ccc1O
CNP0079040.1,CC(=O)C=CC1(O)C(C)(O)CC(O)CC1(C)O
CNP0079041.0,COc1cc2c(cc1OC)-c1c(cc(OC)c(OC)c1OC)CC2
CNP0079042.0,CC1(C)C=Cc2c(cc(O)c3c(=O)cc(Oc4ccc(O)cc4)oc23)O1
CNP0079043.0,COc1ccc(Oc2cc(=O)c3cc(O)c(CC=C(C)C)c(O)c3o2)cc1
CNP0079044.1,CC(=O)N1CC2CC(O)CN2C2(C1)CN(C(=O)c1cccnc1)C2
CNP0079044.2,CC(=O)N1CC2CC(O)CN2C2(C1)CN(C(=O)c1cccnc1)C2
CNP0079047.1,CC(=O)OC1C2C(OC(C)=O)C34OC2(C)COC(=O)c2cccnc2CCC(C)(OC(=O)c2ccoc2)C(=O)OC(C(O)C(O)C3(CO)C1O)C4(C)O
CNP0079049.0,CC(C)=CCc1cc(O)c(O)c2oc3cc4c(c(O)c3c(=O)c12)C=CC(C)(C)O4
CNP0079050.1,CC1OC(OC2CC(C)(C)CC3C4=CC(=O)C5C6(C)CCC(OC7OC(C(=O)O)C(O)C(O)C7OC7OC(C(=O)O)C(O)C(O)C7O)C(C)(C)C6CCC5(C)C4(C)CCC23C)C(O)C(O)C1O
CNP0079050.2,CC1OC(OC2CC(C)(C)CC3C4=CC(=O)C5C6(C)CCC(OC7OC(C(=O)O)C(O)C(O)C7OC7OC(C(=O)O)C(O)C(O)C7O)C(C)(C)C6CCC5(C)C4(C)CCC23C)C(O)C(O)C1O
CNP0079051.1,C#CC(O)C=CCCCCCCCCCC=CCCCCC=CCCCCC=CCCCCCCCCCCCCCC=CC(O)C#C
CNP0079052.0,C#CC(=O)C=CCCCCCCCCCC=CCCCCC=CCCCCC=CCCCCCCCCCCCCCC=CC(=O)C#C
CNP0079053.0,O=C(Nc1ccc(Cl)cc1Cl)c1c(O)[nH]c2ccccc2c1=O
CNP0079054.1,CCC(C)C1NC(=O)C(NC(=O)C=Cc2ccccc2)C(C(C)C)Oc2ccc(cc2)C=CNC1=O
CNP0079055.1,CC1(C)CCCC2(C)C3CC4C(CO)=CCOC4C3CC(O)C12
CNP0079056.0,O=C(O)c1ccccc1-n1ccc2c([nH]c3ccccc32)c1=O
CNP0079057.0,O=C1c2ccccc2-n2c1c1[nH]c3ccccc3c1cc2=O
CNP0079058.1,COc1cc(C2OCC3Cc4cc(OC)c(O)cc4CC32)ccc1O
CNP0079060.1,C=C(C)C1(O)C(OC(C)=O)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCCCCC
CNP0079061.1,C=C(C)C1(OC(=O)C=CC=CCCCCCCCCC)CC(C)C2(O)C(C1O)C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC12
CNP0079062.1,CC=C(CO)C(=O)OC1C2=C(C)C(=O)OC2(O)CC23OC2CCC(C)C13C
CNP0079063.1,O=C(O)C=CC1C2C=CC3C1CC1C(CCCc4ccc(O)cc4)C2C31
CNP0079064.0,C=C1C(OC(=O)C=C(C)CC)C(OC(=O)C(C)CC)C(C2(C)CO2)C2C(C(C)OC(C)=O)C(=O)C(OC(=O)C(C)CC)C12
CNP0079065.0,O=C(O)C1=CC(O)C2CC3C(CCCc4ccc(O)cc4)C4C=CC1C2C43
CNP0079066.0,O=C(O)C1C=CC2CC3C(CCCc4ccc(O)c(O)c4)C4C=CC1C2C43
CNP0079068.0,O=C(O)C1C=CC2CC3C(CCCCCc4ccc(O)cc4)C4C=CC1C2C43
CNP0079070.1,COc1cc2c(OC3OCC(OC(C)=O)C(OC(C)=O)C3OC(C)=O)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)C(=O)OC3
CNP0079071.1,Cc1cccc(OCC2CC(NC(=O)Nc3cccnc3)C(O)C2O)n1
CNP0079072.1,CC(=O)C12OC1C1(C)C(=CC2=O)C(O)CCC1C
CNP0079073.1,CC1=C2C(O)C3(C)C(C)CCC4OC43CC2(O)OC1=O
CNP0079074.1,COc1ccccc1N1CCN(C(=O)CC2CCNCC2Cc2cc(C(=O)O)on2)CC1
CNP0079074.2,COc1ccccc1N1CCN(C(=O)CC2CCNCC2Cc2cc(C(=O)O)on2)CC1
CNP0079075.0,O=C(O)C1=CC(O)C2CC3C(CCCc4ccc(O)c(O)c4)C4C=CC1C2C43
CNP0079076.1,CC(C)C(=O)OC1c2c(ccc3ccc(=O)oc23)OC(C)(C)C1OC(=O)C(C)C
CNP0079077.1,CC(=O)OC(C)(C)C(C)C=CC(C)C1CCC2C3CC(O)C4(O)CC(O)CC(O)C4(C)C3CCC12C
CNP0079078.1,C=C(C)C1CCC2(CO)CCC3(C)C(CCC4C5(C)CCC(OC(C)=O)C(C)(C(=O)O)C5CCC43C)C12
CNP0079079.1,CC(C)C1CCC2(C)C(CC=C3C4CC(C)(C)CCC4(C)CCC32C)C1(C)CCC(=O)O
CNP0079080.1,CC(C)C1CCC2(C)C(CC=C3C4C(C)C(C)CCC4(C)CCC32C)C1(C)CCC(=O)O
CNP0079081.1,CC(=O)OC1CCC2(C)C3CCC4(C)C(C(CCC=C(C)C)C(=O)O)CCC4(C)C3=CCC2C1(C)C
CNP0079082.0,O=Cc1cccs1
CNP0079084.1,Oc1cccc2c3cc[nH]c(C4=CC56CCC=CCCCCN7CCC4C4(CC8C=CCCCC(O5)N8C64)C7)c-3nc12
CNP0079085.1,O=C(O)c1ccc(CN2CC3CC2C(=O)N(Cc2ccccc2)c2ccccc2O3)cc1
CNP0079086.1,CC(=O)OCC1OC(OC2(COC(C)=O)OC(CO)C(O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(OC(C)=O)C(O)C1O
CNP0079087.1,COc1ccc(C=C(C(=O)OCC2CCC(CO)(CCO)C(O)C2)C(=Cc2ccc(OC)c(OC)c2)C(=O)OCC2CCC(CO)(CCO)C(O)C2)cc1
CNP0079089.1,O=c1c(OC2OC(O)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
CNP0079089.2,O=c1c(OC2OC(O)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
CNP0079090.0,O=C(OCC1CCC(CO)(CCOC2OC(CO)C(O)C(O)C2O)C(O)C1)C(=Cc1ccc(O)cc1)C(=Cc1ccc(O)c(O)c1)C(=O)OCC1CCC(CO)(CCOC2OC(CO)C(O)C(O)C2O)C(O)C1
CNP0079091.0,O=CC1(C=COC2OC(CO)C(O)C(O)C2O)CCC(COC(=O)C(=Cc2ccc(O)cc2)C(=Cc2ccc(O)c(O)c2)C(=O)OCC2CCC(C=O)(CCOC3OC(CO)C(O)C(O)C3O)C(O)C2)CC1O
CNP0079092.0,COC(=O)C(Cc1cc(C)co1)C1CCC23CC12C=CC1C2(C)CC=C4CC(c5ccccc5)OCC4(C)C2CC(=O)C13C
CNP0079093.0,COC(=O)C(CC1(OC)CC(C)(O)CO1)C1CCC23CC12C=CC1C2(C)CC=C4CC(c5ccccc5)OCC4(C)C2CC(=O)C13C
CNP0079094.1,CC1(OC(=O)CCc2ccc(O)cc2)COC2(CC(C3CCC45CC34C=CC3C4(C)CC=C6CC(c7ccccc7)OCC6(C)C4CC(O)C35C)C(=O)O2)C1O
CNP0079095.1,COc1ccc(C2CC3=CCC4(C)C(CC(=O)C5(C)C4C=CC46CC45CCC6C4CC5(OCC(C)(OC(=O)CCc6ccc(O)cc6)C5O)OC4=O)C3(C)CO2)cc1
CNP0079096.0,COc1ccc(C2CC3=CCC4(C)C(CC(=O)C5(C)C4C=CC46CC45CCC6C4CC5(CC(C)(OC(=O)CC(O)c6ccc(O)cc6)CO5)OC4=O)C3(C)CO2)cc1
CNP0079097.0,CC1(OC(=O)O)COC2(CC(C3CCC45CC34C=CC3C4(C)CC=C6CC(c7ccccc7)OCC6(C)C4CC(=O)C35C)C(=O)O2)C1
CNP0079098.0,CCC1C(CC(C)C(=O)OC)OC23CCC(C4CC(C)C(=O)O4)N2CCCCC13O
CNP0079100.0,CCC1C(CC(C)C(=O)OC)OC23CCC(C4CC(C)C(=O)O4)N2CCCCC13
CNP0079101.1,CC(=O)CC1C2CC3(CC=C(C)C)C(=O)C1(C(=O)c1ccccc1)C(=O)C(CC=C(C)C)(C3=O)C2(C)C
CNP0079102.0,COc1cc(OC)c2ccc(=O)oc2c1CCC(C)C
CNP0079103.0,Cc1cccc(-c2nc(CSc3nc4c(=O)[nH]cnc4n3-c3ccccc3)c(C)o2)c1
CNP0079104.0,COc1cc2oc(=O)ccc2c(OC)c1CCC(C)C
CNP0079105.1,COc1cc(OC)c2ccc(=O)oc2c1C=CC1CC(C=C(C)C)c2c(c3ccccc3n(C)c2=O)O1
CNP0079106.1,COc1cc(O)c(C=CC(=O)OC(Cc2c(OC)cc3oc(=O)ccc3c2OC)C(C)(C)O)c(OC)c1CC=C(C)C
CNP0079107.1,COc1cc2oc(=O)ccc2c(OC)c1CC(OC(=O)C1(O)CC(O)C(O)C(OC(=O)C=Cc2ccc(O)c(O)c2)C1)C(C)(C)O
CNP0079108.0,CCCc1cc(O)c(O)c(O)c1C(=O)OC
CNP0079109.1,C=CC1(C)CCC2(C)C3=CC(=O)OC3C(C)(C)CC(O)C2C1
CNP0079110.1,CC=C(CNCC)C(=O)OC1Cc2c3c(c4oc(CO)cc(=O)c4c2O)Cc2ccnc(N)c2C2=CCC4=C2C(Cc2cnc(N)cc2C4)C1(C)O3
CNP0079111.1,NCCC1=CC(CCCCCCC(CC=CCCC(=O)O)Cc2ccc(O)cc2)CC1
CNP0079112.1,C=CC1(C)CCC2(C)c3cc(O)c(O)c(C)c3CC(O)C2C1
CNP0079113.1,C=CC1(C)CCC2(C)C(CCC3C(C)(CO)C(=O)C=CC32O)C1
CNP0079113.2,C=CC1(C)CCC2(C)C(CCC3C(C)(CO)C(=O)C=CC32O)C1
CNP0079115.1,C=C1C(=O)C23C(OC(=O)O)CC4C(C)(CO)CCCC4(C)C2CC(O)C1C3O
CNP0079116.1,O=c1c2cc(O)c(O)cc2oc2c(-c3c(O)c(C4OC(CO)C(O)C(O)C4O)c(O)c4c(=O)c5cc(O)c(O)cc5oc34)c(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c12
CNP0079118.0,C=C(C)C1C(=O)c2c3c(cc4c5c(n1c24)C1(C)C(CCC2C(C)(C=CC=C(C)C(=O)OC)C(O)CCC21C)C5)C1=CC(C)(C)OC(C)(C)C1C3O
CNP0079119.0,CCCCCCCCCCCCCCCCOC1OC(CO)C(O)C(O)C1OC1OC(C)C(OC(C)=O)C(OC(C)=O)C1O
CNP0079120.1,C=C1C(OCC(C)C)C(OC(C)=O)C(OC(C)=O)C(C)(C)C=CC(C)C(=O)C2(OC(C)=O)CC(C)(OC(C)=O)C(OC(C)=O)C2C1OC(C)=O
CNP0079121.0,CC1=CC(=O)C(=CC(C)C)C1=O
CNP0079122.0,O=Cc1[nH][nH]c2ccnc1-2
CNP0079123.1,CC(C)c1ccc2c(c1)C(=O)CC1C(C)(C)CCCC21C(=O)O
CNP0079124.1,C=CCc1cc(OC)c(OC(COC(C)=O)C(O)c2cc(OC)c(OC)c(OC)c2)c(OC)c1
CNP0079125.1,COc1cc(CC(O)C(O)Cc2ccc(O)c(OC)c2)ccc1O
CNP0079126.1,CCC1C=C2C(=O)OC(=O)C2(C)CC2=C(C(=O)OC2=O)C(CC)C1
CNP0079128.1,Cc1c(O)cc2c(c1O)C(=O)C1(Cl)CC(Br)C(C)(C)OC1(CC1C3(C)CCC(O3)C1(C)C)C2=O
CNP0079129.1,Cc1c(O)cc2c(c1O)C(=O)C1(Cl)CC(Cl)C(C)(C)OC1(CC1C3(C)CCC(O3)C1(C)C)C2=O
CNP0079130.1,COc1cc2c(cc1C(C)C)C(=O)C(O)=C1C(C)(C)CCCC12C
CNP0079132.0,C=CC(C)=CCCC(C)=Cc1cc(C(=O)Nc2ccc(C)cc2)co1
CNP0079133.0,C=CC(C)=CCCC(C)=Cc1cc(C(=O)N2CCN(Cc3ccc4c(c3)OCO4)CC2)co1
CNP0079135.1,COC(=O)Cc1cc(OC)cc2oc(CCCCCC(C)OC(C)=O)cc(=O)c12
CNP0079136.0,COC(=O)Cc1cc(OC)cc2c1C(=O)CC(CCCCCC(C)OC(C)=O)O2
CNP0079137.1,CC1OC(OC2C(O)C(CO)OC(OC3COC(OC4CCC5(C)C(CCC6(C)C5CCC57OCC8(CCC(C)(C=O)CC85)C(O)CC67C)C4(C)C)C(OC4OC(CO)C(O)C(O)C4O)C3O)C2OC2OCC(O)C(OC3OC(CO)C(O)C(O)C3O)C2O)C(O)C(O)C1O
CNP0079138.0,COc1c(C)c(O)c(C(O)=CC(=O)c2ccccc2)c(O)c1C=O
CNP0079140.1,CC(=O)OC1CCC2(C)C3Cc4c(O)cc(CO)c(CO)c4OC3(C)CCC2C1(C)C
CNP0079141.1,CCCC1CCC2CCC(CCCCCC(C)=O)N12
CNP0079142.0,CC(=O)OC(CC(C)C12OC1CC1(C)C2=CC(=O)C2C3(C)CCC(=O)C(C)(C)C3CCC21C)C1OC1(C)C
CNP0079143.0,CCCc1c(CCC(C)CCCC(C)C)nc(O)c(C)c1O
CNP0079145.0,CCOc1ccc2c(=O)c(-c3ccc(OCC)c(OCC)c3)coc2c1
CNP0079147.1,C=CC(C)(C=Cc1ccc(OC)cc1)CCC=C(C)C
CNP0079149.0,c1ccc(-c2n[nH]cc2-c2ccnc3ccccc23)nc1
CNP0079150.0,CC=C(C)C(=O)OC1C(COC(C)=O)OC(OC(=CC(C)CC(C)=CCO)CCC=C(C)CO)C(OC(C)=O)C1OC(C)=O
CNP0079151.0,C=CC(C)(C=Cc1ccc(OCC)cc1)CCC=C(C)C
CNP0079152.0,O=C1c2ccccc2-n2ccc3c4ccccc4nc-3c21
CNP0079153.1,CC(=O)OC1OC2C=C(C)C3CC2C13CC(=O)CC(C)C
CNP0079154.0,CCCCCCCCCCCCCC1CC(OC(=O)C23CCC(C)(C(=O)O2)C3(C)C)CC2(CCC3(C=CC(=O)C=C3)O2)O1
CNP0079155.1,CCCCCCCCCCCCCC1CC(OC(=O)COCC(=O)O)CC2(CCC3(C=CC(=O)C=C3)O2)O1
CNP0079156.0,CCCc1c(CC=C(C)CC=CC(C)C)oc(=O)c(C)c1O
CNP0079157.1,OC1CCN2C3C4(O)C=C(c5nccc6c5[nH]c5ccccc56)C5CCN(CCCCC=CCC4)CC53CC23CCC1OCC12CN4CCCCC=CCCC(O)(C=C(c5nccc6c5[nH]c5ccccc56)C1CC4)C2N1CCCC(O)C(CC1)O3
CNP0079158.1,CC1C2(OC3C=C4C5CCC6Cc7nc8c(nc7CC6(C)C5CC(O)C4(C)C31O)CC1CCC3C4=CC5OC6(OC(C)(CO)CC6O)C(C)C5(O)C4(C)C(O)CC3C1(C)C8O)OC(C)(CO)CC2O
CNP0079159.1,CCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
CNP0079160.1,COC(=O)C1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(OC7OCC(O)C(O)C7OC7OC(CO)C(O)C(O)C7OC7OC(C)C(O)C(O)C7O)C6O)C(C)(CO)C5CCC43C)C2C1
CNP0079161.1,CC(C)=CCCC(O)(CO)C1CCC(=CCCc2ccoc2)CO1
CNP0079163.0,CC(C)=CCCC1(CO)OC1CCC1(CO)OC1CCc1ccoc1
CNP0079164.1,CC1C2CC=C3C4CCC5Cc6nc7c(nc6CC5(C)C4CC(=O)C32COC1(O)C(O)CC(C)(C)O)CC1CCC2C3=CC4OC5(OC(C)(CO)CC5O)C(C)C4(O)C3(C)C(O)CC2C1(C)C7
CNP0079164.2,CC1C2CC=C3C4CCC5Cc6nc7c(nc6CC5(C)C4CC(=O)C32COC1(O)C(O)CC(C)(C)O)CC1CCC2C3=CC4OC5(OC(C)(CO)CC5O)C(C)C4(O)C3(C)C(O)CC2C1(C)C7
CNP0079164.3,CC1C2CC=C3C4CCC5Cc6nc7c(nc6CC5(C)C4CC(=O)C32COC1(O)C(O)CC(C)(C)O)CC1CCC2C3=CC4OC5(OC(C)(CO)CC5O)C(C)C4(O)C3(C)C(O)CC2C1(C)C7
CNP0079165.0,CC(=O)Oc1ccc(OC(C)=O)c2c1CC1(C)CCC(=O)C(C)=C1C2=O
CNP0079166.0,CC1=C2C(=O)c3c(OC(=O)c4ccc(Br)cc4)ccc(OC(=O)c4ccc(Br)cc4)c3CC2(C)CCC1=O
