Feature,MeanAbsSHAP
RingCount_div_PMI_Ratio1,0.1906355316336701
BalabanIndex_div_PathComplexityIndex,0.159976117649935
RotatableBonds_div_BertzCTIndex,0.14800949755409518
MolarRefractivity_div_TotalPathCount,0.13009548016359854
BalabanIndex_div_ZagrebIndex,0.12748707039546675
Largest_ring_size_div_BalabanIndex,0.10690223143030056
HBD_div_BalabanIndex,0.0880295407570107
Max_EState_div_BalabanIndex,0.07959409793762985
WienerIndex_div_RingCount,0.07817507918323122
BalabanIndex_div_Asphericity,0.07755909962787402
MolarRefractivity_div_BertzCTIndex,0.07029242817344325
RotatableBonds_div_Chi4,0.05115553681945338
RingCount_div_Fused_ring_count,0.049351514439271535
TPSA_div_BalabanIndex,0.046540256756057656
PMI1_div_Largest_ring_size,0.03934249722824404
Avg_EState_div_PathComplexityIndex,0.03409645535472334
RotatableBonds_div_WienerIndex,0.03346602982596097
ZagrebIndex_div_CovalentRadiusSum,0.0292010002248343
FragmentComplexityScore_div_TotalPathCount,0.02744458140786788
WienerIndex_div_PMI3,0.024173799996590736
Fused_ring_count_div_PMI_Ratio1,0.02042207550091593
Chi4_div_RadiusOfGyration,0.0200716692616306
GraphDistanceDistributionEntropy_div_BertzCTIndex,0.020045027661390793
ZagrebIndex_div_Chi0,0.02000836831573352
WienerIndex_div_RotatableBonds,0.019927870767672946
HBD_div_Fused_ring_count,0.01846428456455103
SSSR_count_div_SpherocityIndex,0.016458694693506536
partial_charge_max_div_BertzCTIndex,0.016071228278659762
SSSR_count_div_AtomInformationContent,0.01600169606700994
PathComplexityIndex_div_Largest_ring_size,0.015279477606042948
Asphericity_div_Bridged_ring_count,0.014772907043118027
RingCount_div_RotatableBonds,0.014480257336565714
GraphDistanceDistributionEntropy_div_TotalPathCount,0.013858763621727482
TopologicalDiameter_div_BertzCTIndex,0.013190337701427005
TotalPathCount_div_RadiusOfGyration,0.012304288792405166
PMI1_div_WienerIndex,0.012036825407631747
StereocenterCount_div_BalabanIndex,0.011347703700973854
BalabanIndex_div_partial_charge_max,0.01093756770966531
PMI2_div_Largest_ring_size,0.010157158182868326
AtomInformationContent_div_BalabanIndex,0.010010409061294646
Fused_ring_count_div_InertialShapeFactor,0.009888250805686118
PMI_Ratio1_div_BertzCTIndex,0.009318776834156236
SSSR_count_div_BondInformationContent,0.008838182207830734
Chi2_div_Chi4,0.007751454243097256
RingCount_div_Asphericity,0.0073442279936764155
Fused_ring_count_div_Min_EState,0.007042309224954075
RingCount_div_FractionCSP3,0.006951656391602339
BondInformationContent_div_BalabanIndex,0.005922997924994231
Chi4_div_FractionCSP3,0.005665213530273223
BalabanIndex_div_HBA,0.005406394850972112
LogP_div_Chi4,0.005302500781579224
Largest_ring_size_div_PMI_Ratio1,0.005164410536473263
Max_EState_div_Largest_ring_size,0.004708467832428462
FractionCSP3_div_Chi3,0.004489519991497087
RadiusOfGyration_div_Largest_ring_size,0.00430420771026164
BalabanIndex_div_TopologicalRadius,0.0037069130958900616
SSSR_count_div_Min_EState,0.0035854005177309318
Min_EState_div_BalabanIndex,0.0035304065240447623
Fused_ring_count_div_BondInformationContent,0.002956350994635348
SSSR_count_div_ZagrebIndex,0.002952549171314156
StereocenterCount_div_Fused_ring_count,0.0028277139911914817
TotalPathCount_div_Largest_ring_size,0.00276779675432793
SSSR_count_div_DoubleBondCount,0.0023217891455306968
HeteroatomCount_div_Largest_ring_size,0.0022384572521612933
StereocenterCount_div_PMI_Ratio1,0.0020438818177299476
Asphericity_div_Largest_ring_size,0.0014013846726401043
TotalPathCount_div_FractionCSP3,0.0013740399309997843
Chi4_div_Bridged_ring_count,0.001199237107644022
PMI1_div_Bridged_ring_count,0.0009896407297031314
Fused_ring_count_div_FractionCSP3,0.000957006022279328
Fused_ring_count_div_FragmentComplexityScore,0.0007419879926204985
TPSA_div_Fused_ring_count,0.0007307694977196328
Fused_ring_count_div_DoubleBondCount,0.0005979244715452093
BertzCTIndex_div_Max_EState,0.00048640638058023464
PMI2_div_Fused_ring_count,0.000164802507476987
BalabanIndex_div_BondInformationContent,0.00013745562132334803
RingCount_div_SSSR_count,0.0
Bridged_ring_count_div_Fused_ring_count,0.0
SSSR_count_div_partial_charge_max,0.0
Fused_ring_count_div_Bridged_ring_count,0.0
