OriginalIndex,BaseValue
15,-8.664031821833388
26,-8.664031821833388
27,-8.664031821833388
28,-8.664031821833388
34,-8.664031821833388
44,-8.664031821833388
51,-8.664031821833388
52,-8.664031821833388
66,-8.664031821833388
67,-8.664031821833388
69,-8.664031821833388
71,-8.664031821833388
75,-8.664031821833388
90,-8.664031821833388
109,-8.664031821833388
110,-8.664031821833388
121,-8.664031821833388
124,-8.664031821833388
128,-8.664031821833388
129,-8.664031821833388
142,-8.664031821833388
143,-8.664031821833388
151,-8.664031821833388
156,-8.664031821833388
170,-8.664031821833388
171,-8.664031821833388
178,-8.664031821833388
183,-8.664031821833388
184,-8.664031821833388
186,-8.664031821833388
191,-8.664031821833388
198,-8.664031821833388
220,-8.664031821833388
223,-8.664031821833388
228,-8.664031821833388
237,-8.664031821833388
240,-8.664031821833388
242,-8.664031821833388
243,-8.664031821833388
256,-8.664031821833388
268,-8.664031821833388
272,-8.664031821833388
273,-8.664031821833388
275,-8.664031821833388
279,-8.664031821833388
284,-8.664031821833388
287,-8.664031821833388
296,-8.664031821833388
297,-8.664031821833388
300,-8.664031821833388
307,-8.664031821833388
310,-8.664031821833388
312,-8.664031821833388
314,-8.664031821833388
320,-8.664031821833388
322,-8.664031821833388
324,-8.664031821833388
325,-8.664031821833388
326,-8.664031821833388
327,-8.664031821833388
336,-8.664031821833388
339,-8.664031821833388
343,-8.664031821833388
344,-8.664031821833388
348,-8.664031821833388
351,-8.664031821833388
363,-8.664031821833388
366,-8.664031821833388
371,-8.664031821833388
375,-8.664031821833388
377,-8.664031821833388
378,-8.664031821833388
380,-8.664031821833388
387,-8.664031821833388
397,-8.664031821833388
421,-8.664031821833388
422,-8.664031821833388
425,-8.664031821833388
430,-8.664031821833388
437,-8.664031821833388
443,-8.664031821833388
446,-8.664031821833388
452,-8.664031821833388
463,-8.664031821833388
464,-8.664031821833388
470,-8.664031821833388
471,-8.664031821833388
477,-8.664031821833388
478,-8.664031821833388
479,-8.664031821833388
491,-8.664031821833388
494,-8.664031821833388
495,-8.664031821833388
497,-8.664031821833388
501,-8.664031821833388
505,-8.664031821833388
506,-8.664031821833388
507,-8.664031821833388
534,-8.664031821833388
546,-8.664031821833388
547,-8.664031821833388
548,-8.664031821833388
553,-8.664031821833388
555,-8.664031821833388
558,-8.664031821833388
570,-8.664031821833388
584,-8.664031821833388
585,-8.664031821833388
588,-8.664031821833388
589,-8.664031821833388
598,-8.664031821833388
599,-8.664031821833388
616,-8.664031821833388
622,-8.664031821833388
626,-8.664031821833388
627,-8.664031821833388
636,-8.664031821833388
640,-8.664031821833388
641,-8.664031821833388
642,-8.664031821833388
650,-8.664031821833388
652,-8.664031821833388
656,-8.664031821833388
657,-8.664031821833388
662,-8.664031821833388
665,-8.664031821833388
672,-8.664031821833388
677,-8.664031821833388
681,-8.664031821833388
684,-8.664031821833388
691,-8.664031821833388
709,-8.664031821833388
721,-8.664031821833388
723,-8.664031821833388
725,-8.664031821833388
729,-8.664031821833388
732,-8.664031821833388
734,-8.664031821833388
746,-8.664031821833388
751,-8.664031821833388
755,-8.664031821833388
757,-8.664031821833388
762,-8.664031821833388
773,-8.664031821833388
776,-8.664031821833388
783,-8.664031821833388
786,-8.664031821833388
787,-8.664031821833388
790,-8.664031821833388
797,-8.664031821833388
798,-8.664031821833388
805,-8.664031821833388
807,-8.664031821833388
808,-8.664031821833388
813,-8.664031821833388
815,-8.664031821833388
817,-8.664031821833388
826,-8.664031821833388
829,-8.664031821833388
838,-8.664031821833388
