OriginalIndex,Feature,FeatureValue,SHAPValue
15,BalabanIndex_div_PathComplexityIndex,-0.1268741245319746,0.0
15,RingCount_div_PMI_Ratio1,-0.2933953446150634,0.0
15,Max_EState_div_BalabanIndex,-1.4319415197367156,0.2568961469417308
15,BalabanIndex_div_ZagrebIndex,2.1860176435667342,0.3273075078909368
15,Largest_ring_size_div_BalabanIndex,-0.49378626715069057,0.0
15,TotalPathCount_div_Largest_ring_size,-0.8286817843888442,0.0
15,SSSR_count_div_AtomInformationContent,-0.752912962872942,0.0
15,Fused_ring_count_div_PMI_Ratio1,-0.03766801898935725,0.0
15,PMI2_div_Largest_ring_size,-0.4333773792055012,0.0
15,SSSR_count_div_SpherocityIndex,0.2197300080174836,0.0
15,SSSR_count_div_partial_charge_max,-0.47168303116943305,0.0
15,BalabanIndex_div_partial_charge_max,0.280583581070875,0.0
15,RingCount_div_FractionCSP3,-0.7884662279645507,0.0
15,ZagrebIndex_div_Chi0,0.2770091949151183,0.0
15,TPSA_div_BalabanIndex,-0.5253495836046483,0.0
15,MolarRefractivity_div_TotalPathCount,-0.3692558709958806,0.0
15,GraphDistanceDistributionEntropy_div_TotalPathCount,1.7675320353824837,0.29174605996963515
15,PMI2_div_Fused_ring_count,-0.44057641017378246,0.0
15,SSSR_count_div_BondInformationContent,-0.4389713603949801,0.2904066872012887
15,Fused_ring_count_div_FragmentComplexityScore,-0.29893477271205665,0.0
15,AtomInformationContent_div_BalabanIndex,0.4607563154246259,0.0
15,TotalPathCount_div_RadiusOfGyration,-0.8041437788964856,0.0
15,GraphDistanceDistributionEntropy_div_BertzCTIndex,0.5837672272835372,0.0
15,Fused_ring_count_div_InertialShapeFactor,-0.25130998784741676,0.0
15,StereocenterCount_div_BalabanIndex,-0.6376549350429598,0.0
15,BalabanIndex_div_Asphericity,-0.25241212593121665,0.0
15,RadiusOfGyration_div_Largest_ring_size,-0.5382146329294756,0.0
15,ZagrebIndex_div_CovalentRadiusSum,1.2844595395002218,0.0
15,MolarRefractivity_div_BertzCTIndex,-0.71992109550406,0.0
15,PMI1_div_Largest_ring_size,-0.4699871896882857,0.0
15,BalabanIndex_div_HBA,0.5205587403030486,0.0
15,RingCount_div_Fused_ring_count,0.10651935631298814,0.0
