Feature,MeanAbsSHAP
RingCount_div_PMI_Ratio1,0.18429473639328153
HBD_div_BalabanIndex,0.157648997855194
RotatableBonds_div_BertzCTIndex,0.1540433112917777
BalabanIndex_div_PathComplexityIndex,0.14625984192587188
BalabanIndex_div_ZagrebIndex,0.12544815706410029
Largest_ring_size_div_BalabanIndex,0.11513518491033446
RotatableBonds_div_Chi4,0.10951585451465513
RotatableBonds_div_WienerIndex,0.09312651231040564
FragmentComplexityScore_div_TotalPathCount,0.07802113331970803
MolarRefractivity_div_TotalPathCount,0.07742608648964508
TopologicalDiameter_div_BertzCTIndex,0.07572577684455456
WienerIndex_div_PMI3,0.07149114393317334
Max_EState_div_BalabanIndex,0.06774397170213942
PMI2_div_Largest_ring_size,0.06518362867997364
Chi2_div_Chi4,0.06070455834658788
MolarRefractivity_div_BertzCTIndex,0.05133471551502628
PMI1_div_Largest_ring_size,0.051189697831236856
BalabanIndex_div_TopologicalRadius,0.04689758761333768
Chi4_div_FractionCSP3,0.043792843841545935
RingCount_div_RotatableBonds,0.03967486369773351
WienerIndex_div_RotatableBonds,0.039271530367471726
TotalPathCount_div_RadiusOfGyration,0.0368952966819824
TPSA_div_BalabanIndex,0.03548137776435012
PMI1_div_WienerIndex,0.03531444648866753
WienerIndex_div_RingCount,0.03472854020004966
PMI_Ratio1_div_BertzCTIndex,0.032520455461507614
GraphDistanceDistributionEntropy_div_TotalPathCount,0.030468366303081133
BalabanIndex_div_HBA,0.02944577251573854
PathComplexityIndex_div_Largest_ring_size,0.028655334608710895
GraphDistanceDistributionEntropy_div_BertzCTIndex,0.027595320363525206
TotalPathCount_div_Largest_ring_size,0.026959418223753372
Largest_ring_size_div_PMI_Ratio1,0.02655324484544519
RadiusOfGyration_div_Largest_ring_size,0.025865017254840847
ZagrebIndex_div_CovalentRadiusSum,0.02455792606759136
Fused_ring_count_div_PMI_Ratio1,0.023468452337518774
BalabanIndex_div_BondInformationContent,0.021815548348246918
Min_EState_div_BalabanIndex,0.02176903013099276
PMI2_div_Fused_ring_count,0.02154733801187763
BalabanIndex_div_Asphericity,0.0213325561950402
Asphericity_div_Largest_ring_size,0.020294270133258876
Fused_ring_count_div_FractionCSP3,0.018572128115387353
FractionCSP3_div_Chi3,0.018181073692965788
BondInformationContent_div_BalabanIndex,0.017671134051975085
StereocenterCount_div_PMI_Ratio1,0.01764962188287358
SSSR_count_div_ZagrebIndex,0.016877215105971254
RingCount_div_Asphericity,0.015443272191869008
AtomInformationContent_div_BalabanIndex,0.013553560708260366
Fused_ring_count_div_BondInformationContent,0.013299988683164577
Chi4_div_RadiusOfGyration,0.012856760007673827
partial_charge_max_div_BertzCTIndex,0.012619732802107956
Max_EState_div_Largest_ring_size,0.012585760000457824
Chi4_div_Bridged_ring_count,0.012221947558758913
Avg_EState_div_PathComplexityIndex,0.012165033910506442
ZagrebIndex_div_Chi0,0.011551023141703287
Fused_ring_count_div_Min_EState,0.011012338529900781
Fused_ring_count_div_DoubleBondCount,0.010835568094870778
Fused_ring_count_div_InertialShapeFactor,0.009934911745078302
LogP_div_Chi4,0.009321137971447532
TotalPathCount_div_FractionCSP3,0.008817137582764463
RingCount_div_FractionCSP3,0.008691415831440253
Fused_ring_count_div_FragmentComplexityScore,0.00843215581834797
BalabanIndex_div_partial_charge_max,0.008321365742813768
SSSR_count_div_DoubleBondCount,0.00772896378625794
RingCount_div_Fused_ring_count,0.007463317720320657
SSSR_count_div_SpherocityIndex,0.006070925173956834
BertzCTIndex_div_Max_EState,0.005975949174378801
HeteroatomCount_div_Largest_ring_size,0.005806954240411314
SSSR_count_div_Min_EState,0.005805807149979201
SSSR_count_div_partial_charge_max,0.005745044524739428
HBD_div_Fused_ring_count,0.004751210969814646
StereocenterCount_div_BalabanIndex,0.004344274437835133
PMI1_div_Bridged_ring_count,0.004184633883416588
TPSA_div_Fused_ring_count,0.0038362185214945096
RingCount_div_SSSR_count,0.0036823894583381035
SSSR_count_div_AtomInformationContent,0.0035244102024330364
Fused_ring_count_div_Bridged_ring_count,0.003430770128884643
StereocenterCount_div_Fused_ring_count,0.003229606672329777
SSSR_count_div_BondInformationContent,0.0028792916775693777
Bridged_ring_count_div_Fused_ring_count,0.0014367230487883687
Asphericity_div_Bridged_ring_count,0.001427064397452699
