OriginalIndex,BaseValue
0,-7.903463105126923
3,-7.903463105126923
8,-7.903463105126923
10,-7.903463105126923
14,-7.903463105126923
19,-7.903463105126923
29,-7.903463105126923
31,-7.903463105126923
33,-7.903463105126923
35,-7.903463105126923
36,-7.903463105126923
39,-7.903463105126923
41,-7.903463105126923
47,-7.903463105126923
50,-7.903463105126923
63,-7.903463105126923
70,-7.903463105126923
73,-7.903463105126923
76,-7.903463105126923
79,-7.903463105126923
80,-7.903463105126923
88,-7.903463105126923
92,-7.903463105126923
93,-7.903463105126923
95,-7.903463105126923
96,-7.903463105126923
101,-7.903463105126923
103,-7.903463105126923
106,-7.903463105126923
107,-7.903463105126923
108,-7.903463105126923
119,-7.903463105126923
123,-7.903463105126923
131,-7.903463105126923
135,-7.903463105126923
144,-7.903463105126923
149,-7.903463105126923
169,-7.903463105126923
173,-7.903463105126923
177,-7.903463105126923
185,-7.903463105126923
200,-7.903463105126923
210,-7.903463105126923
214,-7.903463105126923
216,-7.903463105126923
217,-7.903463105126923
218,-7.903463105126923
245,-7.903463105126923
248,-7.903463105126923
251,-7.903463105126923
259,-7.903463105126923
263,-7.903463105126923
265,-7.903463105126923
267,-7.903463105126923
274,-7.903463105126923
286,-7.903463105126923
288,-7.903463105126923
290,-7.903463105126923
291,-7.903463105126923
293,-7.903463105126923
295,-7.903463105126923
299,-7.903463105126923
303,-7.903463105126923
304,-7.903463105126923
311,-7.903463105126923
315,-7.903463105126923
316,-7.903463105126923
318,-7.903463105126923
321,-7.903463105126923
330,-7.903463105126923
333,-7.903463105126923
335,-7.903463105126923
346,-7.903463105126923
349,-7.903463105126923
360,-7.903463105126923
367,-7.903463105126923
373,-7.903463105126923
379,-7.903463105126923
381,-7.903463105126923
388,-7.903463105126923
