Feature,MeanAbsSHAP
BalabanIndex_div_PathComplexityIndex,0.2077156493278481
MolarRefractivity_div_TotalPathCount,0.15541085147043351
RotatableBonds_div_BertzCTIndex,0.1308466160848783
RingCount_div_PMI_Ratio1,0.12721401818199454
Largest_ring_size_div_BalabanIndex,0.12309078183800717
HBD_div_BalabanIndex,0.12053692388428879
BalabanIndex_div_Asphericity,0.09926660698150887
MolarRefractivity_div_BertzCTIndex,0.09392325335648934
BalabanIndex_div_ZagrebIndex,0.0916695505727781
WienerIndex_div_RingCount,0.08688150078302706
Max_EState_div_BalabanIndex,0.06530774134660476
PMI1_div_Largest_ring_size,0.05736075128258726
RotatableBonds_div_Chi4,0.05183463968628318
RingCount_div_RotatableBonds,0.04961890552835726
Fused_ring_count_div_PMI_Ratio1,0.041578820410346634
Fused_ring_count_div_DoubleBondCount,0.03979595539682484
TPSA_div_BalabanIndex,0.03771738625137387
FragmentComplexityScore_div_TotalPathCount,0.03417428465587705
RotatableBonds_div_WienerIndex,0.03292104557699623
GraphDistanceDistributionEntropy_div_BertzCTIndex,0.0296902978285493
TopologicalDiameter_div_BertzCTIndex,0.025531799283922792
BalabanIndex_div_TopologicalRadius,0.022448136459675975
TotalPathCount_div_RadiusOfGyration,0.022113425429558204
ZagrebIndex_div_CovalentRadiusSum,0.0205743165005784
partial_charge_max_div_BertzCTIndex,0.02039940244032894
SSSR_count_div_partial_charge_max,0.02026835627410536
RingCount_div_Fused_ring_count,0.019619466021264957
Avg_EState_div_PathComplexityIndex,0.018818163363240128
WienerIndex_div_PMI3,0.01818086053854142
Chi4_div_RadiusOfGyration,0.01808327511923727
Asphericity_div_Bridged_ring_count,0.017550132517899695
BalabanIndex_div_partial_charge_max,0.01714025044003842
SSSR_count_div_SpherocityIndex,0.014748090495161046
BondInformationContent_div_BalabanIndex,0.012650782882128142
PMI1_div_WienerIndex,0.01167431272674104
PMI2_div_Largest_ring_size,0.011392897075515692
Fused_ring_count_div_InertialShapeFactor,0.011035507963141813
StereocenterCount_div_BalabanIndex,0.010722473241170455
Max_EState_div_Largest_ring_size,0.010364738928582792
Largest_ring_size_div_PMI_Ratio1,0.009750641598310102
ZagrebIndex_div_Chi0,0.009500261206324028
WienerIndex_div_RotatableBonds,0.009059119334445026
GraphDistanceDistributionEntropy_div_TotalPathCount,0.008954517561181692
Chi4_div_FractionCSP3,0.008654742473673024
Fused_ring_count_div_Min_EState,0.008544158959620471
BalabanIndex_div_HBA,0.008282465030474164
FractionCSP3_div_Chi3,0.008169655662350964
Fused_ring_count_div_BondInformationContent,0.006902020635523858
RadiusOfGyration_div_Largest_ring_size,0.006898172725935935
StereocenterCount_div_PMI_Ratio1,0.006707765390156025
PathComplexityIndex_div_Largest_ring_size,0.005791220711138947
StereocenterCount_div_Fused_ring_count,0.004115142024148537
Asphericity_div_Largest_ring_size,0.0040139955766375374
TotalPathCount_div_Largest_ring_size,0.0038857361091477467
LogP_div_Chi4,0.0037563385883498234
SSSR_count_div_ZagrebIndex,0.0036393310611348073
HeteroatomCount_div_Largest_ring_size,0.0029778873241304567
SSSR_count_div_AtomInformationContent,0.0028023203411067796
RingCount_div_FractionCSP3,0.0025949917152008973
SSSR_count_div_Min_EState,0.0025404793775326033
HBD_div_Fused_ring_count,0.0025187485094188278
Chi2_div_Chi4,0.0022946907768189194
TPSA_div_Fused_ring_count,0.002082497266535107
BertzCTIndex_div_Max_EState,0.001820304070132843
PMI_Ratio1_div_BertzCTIndex,0.0015353060343796087
BalabanIndex_div_BondInformationContent,0.0009042089696595785
AtomInformationContent_div_BalabanIndex,0.0006249172369241237
Fused_ring_count_div_FractionCSP3,0.00035498690692419384
RingCount_div_Asphericity,0.0003226764872291692
TotalPathCount_div_FractionCSP3,0.0002641087496306054
SSSR_count_div_BondInformationContent,0.0001875023459986498
SSSR_count_div_DoubleBondCount,0.0001351587554234845
Min_EState_div_BalabanIndex,1.0100077857579379e-05
Chi4_div_Bridged_ring_count,0.0
Bridged_ring_count_div_Fused_ring_count,0.0
Fused_ring_count_div_FragmentComplexityScore,0.0
RingCount_div_SSSR_count,0.0
Fused_ring_count_div_Bridged_ring_count,0.0
PMI2_div_Fused_ring_count,0.0
PMI1_div_Bridged_ring_count,0.0
