OriginalIndex,Feature,FeatureValue,SHAPValue
0,BalabanIndex_div_PathComplexityIndex,0.6093828139660252,0.35838118
0,RingCount_div_PMI_Ratio1,4.582195203188206,0.15234074
0,Max_EState_div_BalabanIndex,5.416374745640392,0.13929336
0,BalabanIndex_div_ZagrebIndex,0.0134791466052155,-0.06104958
0,Largest_ring_size_div_BalabanIndex,2.7477286301423596,0.14884336
0,TotalPathCount_div_Largest_ring_size,21.5,-0.036680464
0,SSSR_count_div_AtomInformationContent,1.3085502525608568,0.010075614
0,Fused_ring_count_div_PMI_Ratio1,0.0,-0.003572168
0,PMI2_div_Largest_ring_size,2629.420895951569,-0.03814524
0,SSSR_count_div_SpherocityIndex,3.0580706875509227,-0.0036572812
0,SSSR_count_div_partial_charge_max,4.323223561499239,0.0011156559
0,BalabanIndex_div_partial_charge_max,9.440284999196416,0.011881651
0,RingCount_div_FractionCSP3,1.5555555555555554,-0.011457664
0,ZagrebIndex_div_Chi0,6.016919916630103,0.06450342
0,TPSA_div_BalabanIndex,53.21434447042371,-0.022165565
0,MolarRefractivity_div_TotalPathCount,1.0570178294573649,-0.02721588
0,GraphDistanceDistributionEntropy_div_TotalPathCount,0.0335548551496956,-0.036375497
0,PMI2_div_Fused_ring_count,0.0,-0.00023920431
0,SSSR_count_div_BondInformationContent,0.8911753063881112,-0.004062431
0,Fused_ring_count_div_FragmentComplexityScore,0.0,-0.001213356
0,AtomInformationContent_div_BalabanIndex,0.3499711003029249,-0.00555923
0,TotalPathCount_div_RadiusOfGyration,21.847561451632934,-0.025995832
0,GraphDistanceDistributionEntropy_div_BertzCTIndex,0.0050253349879029,-0.004264946
0,Fused_ring_count_div_InertialShapeFactor,0.0,-0.012055977
0,StereocenterCount_div_BalabanIndex,0.4579547716903933,-0.0036096668
0,BalabanIndex_div_Asphericity,4.422038671472057,-0.0015100967
0,RadiusOfGyration_div_Largest_ring_size,0.9840915219576162,-0.008884145
0,ZagrebIndex_div_CovalentRadiusSum,4.092976250631627,0.022701962
0,MolarRefractivity_div_BertzCTIndex,0.158304026571175,-0.006592354
0,PMI1_div_Largest_ring_size,583.6976731150947,-0.120098725
0,BalabanIndex_div_HBA,0.3119459642921319,-0.011788482
0,RingCount_div_Fused_ring_count,0.0,0.006872901
0,Fused_ring_count_div_FractionCSP3,0.0,-0.013527178
0,Largest_ring_size_div_PMI_Ratio1,27.49317121912924,-0.01046731
0,Chi4_div_FractionCSP3,6.573462672305062,-0.00054581277
0,PMI1_div_WienerIndex,0.6124844418836252,-0.04556016
0,SSSR_count_div_DoubleBondCount,0.25,-0.009830628
0,RingCount_div_SSSR_count,1.0,0.0
0,Chi4_div_RadiusOfGyration,0.7156850316438543,-0.016754486
0,Fused_ring_count_div_Bridged_ring_count,0.0,-0.00021857799
0,HBD_div_BalabanIndex,0.4579547716903933,0.16864382
0,BalabanIndex_div_TopologicalRadius,0.1985110681859021,-0.0033636263
0,TopologicalDiameter_div_BertzCTIndex,0.0255412777102602,-0.048238326
0,HeteroatomCount_div_Largest_ring_size,1.3333333333333333,0.023338553
0,WienerIndex_div_RingCount,5718.0,0.008586409
0,Chi2_div_Chi4,2.1997707530054957,-0.0010372716
0,Chi4_div_Bridged_ring_count,0.0,0.0019757454
0,Fused_ring_count_div_BondInformationContent,0.0,-0.011337856
0,TotalPathCount_div_FractionCSP3,200.66666666666663,-0.00039410466
0,StereocenterCount_div_PMI_Ratio1,4.582195203188206,0.03564519
0,partial_charge_max_div_BertzCTIndex,0.0002685420154967,0.009128446
0,PMI1_div_Bridged_ring_count,0.0,-0.0071252584
