OriginalIndex,BaseValue
15,-8.66475910641576
26,-8.66475910641576
27,-8.66475910641576
28,-8.66475910641576
34,-8.66475910641576
44,-8.66475910641576
51,-8.66475910641576
52,-8.66475910641576
66,-8.66475910641576
67,-8.66475910641576
69,-8.66475910641576
71,-8.66475910641576
75,-8.66475910641576
90,-8.66475910641576
109,-8.66475910641576
110,-8.66475910641576
121,-8.66475910641576
124,-8.66475910641576
128,-8.66475910641576
129,-8.66475910641576
142,-8.66475910641576
143,-8.66475910641576
151,-8.66475910641576
156,-8.66475910641576
170,-8.66475910641576
171,-8.66475910641576
178,-8.66475910641576
183,-8.66475910641576
184,-8.66475910641576
186,-8.66475910641576
191,-8.66475910641576
198,-8.66475910641576
220,-8.66475910641576
223,-8.66475910641576
228,-8.66475910641576
237,-8.66475910641576
240,-8.66475910641576
242,-8.66475910641576
243,-8.66475910641576
256,-8.66475910641576
268,-8.66475910641576
272,-8.66475910641576
273,-8.66475910641576
275,-8.66475910641576
279,-8.66475910641576
284,-8.66475910641576
287,-8.66475910641576
296,-8.66475910641576
297,-8.66475910641576
300,-8.66475910641576
307,-8.66475910641576
310,-8.66475910641576
312,-8.66475910641576
314,-8.66475910641576
320,-8.66475910641576
322,-8.66475910641576
324,-8.66475910641576
325,-8.66475910641576
326,-8.66475910641576
327,-8.66475910641576
336,-8.66475910641576
339,-8.66475910641576
343,-8.66475910641576
344,-8.66475910641576
348,-8.66475910641576
351,-8.66475910641576
363,-8.66475910641576
366,-8.66475910641576
371,-8.66475910641576
375,-8.66475910641576
377,-8.66475910641576
378,-8.66475910641576
380,-8.66475910641576
387,-8.66475910641576
397,-8.66475910641576
421,-8.66475910641576
422,-8.66475910641576
425,-8.66475910641576
430,-8.66475910641576
437,-8.66475910641576
443,-8.66475910641576
446,-8.66475910641576
452,-8.66475910641576
463,-8.66475910641576
464,-8.66475910641576
470,-8.66475910641576
471,-8.66475910641576
477,-8.66475910641576
478,-8.66475910641576
479,-8.66475910641576
491,-8.66475910641576
494,-8.66475910641576
495,-8.66475910641576
497,-8.66475910641576
501,-8.66475910641576
505,-8.66475910641576
506,-8.66475910641576
507,-8.66475910641576
534,-8.66475910641576
546,-8.66475910641576
547,-8.66475910641576
548,-8.66475910641576
553,-8.66475910641576
555,-8.66475910641576
558,-8.66475910641576
570,-8.66475910641576
584,-8.66475910641576
585,-8.66475910641576
588,-8.66475910641576
589,-8.66475910641576
598,-8.66475910641576
599,-8.66475910641576
616,-8.66475910641576
622,-8.66475910641576
626,-8.66475910641576
627,-8.66475910641576
636,-8.66475910641576
640,-8.66475910641576
641,-8.66475910641576
642,-8.66475910641576
650,-8.66475910641576
652,-8.66475910641576
656,-8.66475910641576
657,-8.66475910641576
662,-8.66475910641576
665,-8.66475910641576
672,-8.66475910641576
677,-8.66475910641576
681,-8.66475910641576
684,-8.66475910641576
691,-8.66475910641576
709,-8.66475910641576
721,-8.66475910641576
723,-8.66475910641576
725,-8.66475910641576
729,-8.66475910641576
732,-8.66475910641576
734,-8.66475910641576
746,-8.66475910641576
751,-8.66475910641576
755,-8.66475910641576
757,-8.66475910641576
762,-8.66475910641576
773,-8.66475910641576
776,-8.66475910641576
783,-8.66475910641576
786,-8.66475910641576
787,-8.66475910641576
790,-8.66475910641576
797,-8.66475910641576
798,-8.66475910641576
805,-8.66475910641576
807,-8.66475910641576
808,-8.66475910641576
813,-8.66475910641576
815,-8.66475910641576
817,-8.66475910641576
826,-8.66475910641576
829,-8.66475910641576
838,-8.66475910641576
840,-8.66475910641576
843,-8.66475910641576
844,-8.66475910641576
848,-8.66475910641576
849,-8.66475910641576
861,-8.66475910641576
864,-8.66475910641576
865,-8.66475910641576
870,-8.66475910641576
875,-8.66475910641576
884,-8.66475910641576
886,-8.66475910641576
888,-8.66475910641576
889,-8.66475910641576
890,-8.66475910641576
893,-8.66475910641576
896,-8.66475910641576
901,-8.66475910641576
903,-8.66475910641576
904,-8.66475910641576
907,-8.66475910641576
911,-8.66475910641576
912,-8.66475910641576
915,-8.66475910641576
925,-8.66475910641576
926,-8.66475910641576
931,-8.66475910641576
938,-8.66475910641576
939,-8.66475910641576
941,-8.66475910641576
944,-8.66475910641576
961,-8.66475910641576
962,-8.66475910641576
969,-8.66475910641576
975,-8.66475910641576
977,-8.66475910641576
978,-8.66475910641576
983,-8.66475910641576
985,-8.66475910641576
991,-8.66475910641576
996,-8.66475910641576
998,-8.66475910641576
1001,-8.66475910641576
1003,-8.66475910641576
1004,-8.66475910641576
1008,-8.66475910641576
1024,-8.66475910641576
1030,-8.66475910641576
1032,-8.66475910641576
1033,-8.66475910641576
1036,-8.66475910641576
1049,-8.66475910641576
1051,-8.66475910641576
1067,-8.66475910641576
1073,-8.66475910641576
1079,-8.66475910641576
1083,-8.66475910641576
1086,-8.66475910641576
1094,-8.66475910641576
1106,-8.66475910641576
1117,-8.66475910641576
1119,-8.66475910641576
1128,-8.66475910641576
1129,-8.66475910641576
1131,-8.66475910641576
1133,-8.66475910641576
1152,-8.66475910641576
1158,-8.66475910641576
1161,-8.66475910641576
1163,-8.66475910641576
1164,-8.66475910641576
1170,-8.66475910641576
1172,-8.66475910641576
1174,-8.66475910641576
1181,-8.66475910641576
1182,-8.66475910641576
1186,-8.66475910641576
1187,-8.66475910641576
1189,-8.66475910641576
1192,-8.66475910641576
1203,-8.66475910641576
1209,-8.66475910641576
1211,-8.66475910641576
1212,-8.66475910641576
1215,-8.66475910641576
1221,-8.66475910641576
1225,-8.66475910641576
1231,-8.66475910641576
1232,-8.66475910641576
1234,-8.66475910641576
1235,-8.66475910641576
1243,-8.66475910641576
1251,-8.66475910641576
1257,-8.66475910641576
1258,-8.66475910641576
1260,-8.66475910641576
1262,-8.66475910641576
1264,-8.66475910641576
1268,-8.66475910641576
1269,-8.66475910641576
1270,-8.66475910641576
1273,-8.66475910641576
1289,-8.66475910641576
1292,-8.66475910641576
1294,-8.66475910641576
1299,-8.66475910641576
1305,-8.66475910641576
1311,-8.66475910641576
1317,-8.66475910641576
1319,-8.66475910641576
1326,-8.66475910641576
1329,-8.66475910641576
1335,-8.66475910641576
1338,-8.66475910641576
1340,-8.66475910641576
1344,-8.66475910641576
1357,-8.66475910641576
1366,-8.66475910641576
1370,-8.66475910641576
1371,-8.66475910641576
1375,-8.66475910641576
1384,-8.66475910641576
1397,-8.66475910641576
1398,-8.66475910641576
1404,-8.66475910641576
1407,-8.66475910641576
1410,-8.66475910641576
1411,-8.66475910641576
1412,-8.66475910641576
1423,-8.66475910641576
1436,-8.66475910641576
1445,-8.66475910641576
1448,-8.66475910641576
1450,-8.66475910641576
1451,-8.66475910641576
1462,-8.66475910641576
1464,-8.66475910641576
1465,-8.66475910641576
1469,-8.66475910641576
1471,-8.66475910641576
1475,-8.66475910641576
1480,-8.66475910641576
1485,-8.66475910641576
1490,-8.66475910641576
1499,-8.66475910641576
1504,-8.66475910641576
1514,-8.66475910641576
1515,-8.66475910641576
1520,-8.66475910641576
1522,-8.66475910641576
1532,-8.66475910641576
1534,-8.66475910641576
1535,-8.66475910641576
1539,-8.66475910641576
1541,-8.66475910641576
1545,-8.66475910641576
1547,-8.66475910641576
1553,-8.66475910641576
1564,-8.66475910641576
1574,-8.66475910641576
1580,-8.66475910641576
1583,-8.66475910641576
1587,-8.66475910641576
1590,-8.66475910641576
1596,-8.66475910641576
1601,-8.66475910641576
1609,-8.66475910641576
1610,-8.66475910641576
1611,-8.66475910641576
1620,-8.66475910641576
1630,-8.66475910641576
1632,-8.66475910641576
1641,-8.66475910641576
1644,-8.66475910641576
1652,-8.66475910641576
1654,-8.66475910641576
1657,-8.66475910641576
1666,-8.66475910641576
1677,-8.66475910641576
1680,-8.66475910641576
1681,-8.66475910641576
1690,-8.66475910641576
1694,-8.66475910641576
1695,-8.66475910641576
1698,-8.66475910641576
1706,-8.66475910641576
1711,-8.66475910641576
1714,-8.66475910641576
1716,-8.66475910641576
1719,-8.66475910641576
1725,-8.66475910641576
1738,-8.66475910641576
1748,-8.66475910641576
1754,-8.66475910641576
1755,-8.66475910641576
1756,-8.66475910641576
1764,-8.66475910641576
1767,-8.66475910641576
1773,-8.66475910641576
1781,-8.66475910641576
1782,-8.66475910641576
1784,-8.66475910641576
1789,-8.66475910641576
1797,-8.66475910641576
1799,-8.66475910641576
1801,-8.66475910641576
1806,-8.66475910641576
1811,-8.66475910641576
1820,-8.66475910641576
1830,-8.66475910641576
1831,-8.66475910641576
1848,-8.66475910641576
1850,-8.66475910641576
1857,-8.66475910641576
1858,-8.66475910641576
1859,-8.66475910641576
1861,-8.66475910641576
1867,-8.66475910641576
1869,-8.66475910641576
1871,-8.66475910641576
1872,-8.66475910641576
1874,-8.66475910641576
1876,-8.66475910641576
1878,-8.66475910641576
1879,-8.66475910641576
1881,-8.66475910641576
1882,-8.66475910641576
1893,-8.66475910641576
1894,-8.66475910641576
1902,-8.66475910641576
1909,-8.66475910641576
1910,-8.66475910641576
1912,-8.66475910641576
1916,-8.66475910641576
1926,-8.66475910641576
1940,-8.66475910641576
1942,-8.66475910641576
1943,-8.66475910641576
1944,-8.66475910641576
1951,-8.66475910641576
1956,-8.66475910641576
1961,-8.66475910641576
1966,-8.66475910641576
1972,-8.66475910641576
1973,-8.66475910641576
1975,-8.66475910641576
1977,-8.66475910641576
1979,-8.66475910641576
1985,-8.66475910641576
1996,-8.66475910641576
2017,-8.66475910641576
2028,-8.66475910641576
2031,-8.66475910641576
2035,-8.66475910641576
2037,-8.66475910641576
2040,-8.66475910641576
2042,-8.66475910641576
2053,-8.66475910641576
2059,-8.66475910641576
2061,-8.66475910641576
2076,-8.66475910641576
2077,-8.66475910641576
2080,-8.66475910641576
2081,-8.66475910641576
2091,-8.66475910641576
2095,-8.66475910641576
2099,-8.66475910641576
2112,-8.66475910641576
2117,-8.66475910641576
2118,-8.66475910641576
2121,-8.66475910641576
2123,-8.66475910641576
2126,-8.66475910641576
2131,-8.66475910641576
2146,-8.66475910641576
2148,-8.66475910641576
2153,-8.66475910641576
2155,-8.66475910641576
2163,-8.66475910641576
2166,-8.66475910641576
2170,-8.66475910641576
2173,-8.66475910641576
2181,-8.66475910641576
2182,-8.66475910641576
2185,-8.66475910641576
2186,-8.66475910641576
2197,-8.66475910641576
2202,-8.66475910641576
2206,-8.66475910641576
2208,-8.66475910641576
2209,-8.66475910641576
2212,-8.66475910641576
2220,-8.66475910641576
2223,-8.66475910641576
2226,-8.66475910641576
2229,-8.66475910641576
2234,-8.66475910641576
2237,-8.66475910641576
2244,-8.66475910641576
2256,-8.66475910641576
2258,-8.66475910641576
2263,-8.66475910641576
2276,-8.66475910641576
2280,-8.66475910641576
2283,-8.66475910641576
2284,-8.66475910641576
2296,-8.66475910641576
2298,-8.66475910641576
2300,-8.66475910641576
2306,-8.66475910641576
2313,-8.66475910641576
2314,-8.66475910641576
2321,-8.66475910641576
2323,-8.66475910641576
2331,-8.66475910641576
2334,-8.66475910641576
2338,-8.66475910641576
2341,-8.66475910641576
2345,-8.66475910641576
2350,-8.66475910641576
2354,-8.66475910641576
2363,-8.66475910641576
2364,-8.66475910641576
2374,-8.66475910641576
2381,-8.66475910641576
2387,-8.66475910641576
2395,-8.66475910641576
2397,-8.66475910641576
2398,-8.66475910641576
2402,-8.66475910641576
2411,-8.66475910641576
2415,-8.66475910641576
2418,-8.66475910641576
2431,-8.66475910641576
2432,-8.66475910641576
2440,-8.66475910641576
2445,-8.66475910641576
2449,-8.66475910641576
2462,-8.66475910641576
2476,-8.66475910641576
