Feature,MeanAbsSHAP
BalabanIndex_div_ZagrebIndex,0.8065755865337488
BalabanIndex_div_PathComplexityIndex,0.3094569087026197
PMI1_div_Largest_ring_size,0.22756796368606277
RingCount_div_PMI_Ratio1,0.20037682565534046
RotatableBonds_div_BertzCTIndex,0.14727689988514323
RotatableBonds_div_WienerIndex,0.09326942777997055
HBD_div_BalabanIndex,0.056771602362949404
FragmentComplexityScore_div_TotalPathCount,0.05360544396664592
MolarRefractivity_div_BertzCTIndex,0.05119240983042167
PMI1_div_WienerIndex,0.037791535514505016
Max_EState_div_BalabanIndex,0.03190299375615015
WienerIndex_div_RingCount,0.03165624932662343
TotalPathCount_div_RadiusOfGyration,0.027936864206783017
Largest_ring_size_div_PMI_Ratio1,0.024899474856968213
MolarRefractivity_div_TotalPathCount,0.024271808125893773
BalabanIndex_div_Asphericity,0.023147975854955975
ZagrebIndex_div_CovalentRadiusSum,0.019959468362086657
AtomInformationContent_div_BalabanIndex,0.01745752700217826
Fused_ring_count_div_InertialShapeFactor,0.016743503515473598
Avg_EState_div_PathComplexityIndex,0.014182056675328722
TotalPathCount_div_Largest_ring_size,0.012142774270665459
TopologicalDiameter_div_BertzCTIndex,0.01134531034134199
WienerIndex_div_PMI3,0.010693266695183041
WienerIndex_div_RotatableBonds,0.010522630343979916
SSSR_count_div_ZagrebIndex,0.010506046222171016
Chi2_div_Chi4,0.009757399178340752
HeteroatomCount_div_Largest_ring_size,0.008761749844738705
Fused_ring_count_div_BondInformationContent,0.007444765679460139
Chi4_div_FractionCSP3,0.006290168448693486
LogP_div_Chi4,0.006105145189159492
RingCount_div_Asphericity,0.005126501670675317
Min_EState_div_BalabanIndex,0.004717341403522899
PMI2_div_Largest_ring_size,0.004655874727496623
RingCount_div_RotatableBonds,0.004561139831727532
partial_charge_max_div_BertzCTIndex,0.004121431807716337
SSSR_count_div_SpherocityIndex,0.003844595568760888
BondInformationContent_div_BalabanIndex,0.003485323499525122
TPSA_div_BalabanIndex,0.0033933400022465245
SSSR_count_div_BondInformationContent,0.0033342616397181116
GraphDistanceDistributionEntropy_div_TotalPathCount,0.00254177496695595
BalabanIndex_div_partial_charge_max,0.0022553361368414177
BertzCTIndex_div_Max_EState,0.0020030773436408487
RingCount_div_Fused_ring_count,0.0018925051813507882
BalabanIndex_div_TopologicalRadius,0.0018409623589599993
StereocenterCount_div_PMI_Ratio1,0.0014707411179603438
Fused_ring_count_div_Min_EState,0.0
Asphericity_div_Bridged_ring_count,0.0
HBD_div_Fused_ring_count,0.0
PMI_Ratio1_div_BertzCTIndex,0.0
Max_EState_div_Largest_ring_size,0.0
BalabanIndex_div_BondInformationContent,0.0
RotatableBonds_div_Chi4,0.0
StereocenterCount_div_Fused_ring_count,0.0
Largest_ring_size_div_BalabanIndex,0.0
Bridged_ring_count_div_Fused_ring_count,0.0
TPSA_div_Fused_ring_count,0.0
Fused_ring_count_div_PMI_Ratio1,0.0
PathComplexityIndex_div_Largest_ring_size,0.0
BalabanIndex_div_HBA,0.0
SSSR_count_div_partial_charge_max,0.0
RingCount_div_FractionCSP3,0.0
ZagrebIndex_div_Chi0,0.0
PMI2_div_Fused_ring_count,0.0
Fused_ring_count_div_FragmentComplexityScore,0.0
GraphDistanceDistributionEntropy_div_BertzCTIndex,0.0
StereocenterCount_div_BalabanIndex,0.0
RadiusOfGyration_div_Largest_ring_size,0.0
SSSR_count_div_AtomInformationContent,0.0
Fused_ring_count_div_FractionCSP3,0.0
Asphericity_div_Largest_ring_size,0.0
SSSR_count_div_DoubleBondCount,0.0
RingCount_div_SSSR_count,0.0
Chi4_div_RadiusOfGyration,0.0
Fused_ring_count_div_Bridged_ring_count,0.0
Chi4_div_Bridged_ring_count,0.0
TotalPathCount_div_FractionCSP3,0.0
PMI1_div_Bridged_ring_count,0.0
Fused_ring_count_div_DoubleBondCount,0.0
SSSR_count_div_Min_EState,0.0
FractionCSP3_div_Chi3,0.0
