dataset,MAE_mean,MAE_CI,MSE_mean,MSE_CI,RMSE_mean,RMSE_CI,R2_mean,R2_CI,MAPE_mean,MAPE_CI
ratios_only.csv,0.45552383965048476,0.0075588904861240425,0.36589225766349837,0.01354644697365513,0.6047560774220028,0.011168371163558904,0.8753611509079313,0.005100398934228473,5.361624784385695,0.09553288150614762
