OriginalIndex,BaseValue
0,-8.651863560218846
3,-8.651863560218846
8,-8.651863560218846
10,-8.651863560218846
14,-8.651863560218846
19,-8.651863560218846
29,-8.651863560218846
31,-8.651863560218846
33,-8.651863560218846
35,-8.651863560218846
36,-8.651863560218846
39,-8.651863560218846
41,-8.651863560218846
47,-8.651863560218846
50,-8.651863560218846
63,-8.651863560218846
70,-8.651863560218846
73,-8.651863560218846
76,-8.651863560218846
79,-8.651863560218846
80,-8.651863560218846
88,-8.651863560218846
92,-8.651863560218846
93,-8.651863560218846
95,-8.651863560218846
96,-8.651863560218846
101,-8.651863560218846
103,-8.651863560218846
106,-8.651863560218846
107,-8.651863560218846
108,-8.651863560218846
119,-8.651863560218846
123,-8.651863560218846
131,-8.651863560218846
135,-8.651863560218846
144,-8.651863560218846
149,-8.651863560218846
169,-8.651863560218846
173,-8.651863560218846
177,-8.651863560218846
185,-8.651863560218846
200,-8.651863560218846
210,-8.651863560218846
214,-8.651863560218846
216,-8.651863560218846
217,-8.651863560218846
218,-8.651863560218846
245,-8.651863560218846
248,-8.651863560218846
251,-8.651863560218846
259,-8.651863560218846
263,-8.651863560218846
265,-8.651863560218846
267,-8.651863560218846
274,-8.651863560218846
286,-8.651863560218846
288,-8.651863560218846
290,-8.651863560218846
291,-8.651863560218846
293,-8.651863560218846
295,-8.651863560218846
299,-8.651863560218846
303,-8.651863560218846
304,-8.651863560218846
311,-8.651863560218846
315,-8.651863560218846
316,-8.651863560218846
318,-8.651863560218846
321,-8.651863560218846
330,-8.651863560218846
333,-8.651863560218846
335,-8.651863560218846
346,-8.651863560218846
349,-8.651863560218846
360,-8.651863560218846
367,-8.651863560218846
373,-8.651863560218846
379,-8.651863560218846
381,-8.651863560218846
388,-8.651863560218846
398,-8.651863560218846
399,-8.651863560218846
407,-8.651863560218846
408,-8.651863560218846
409,-8.651863560218846
410,-8.651863560218846
415,-8.651863560218846
416,-8.651863560218846
424,-8.651863560218846
426,-8.651863560218846
427,-8.651863560218846
428,-8.651863560218846
431,-8.651863560218846
434,-8.651863560218846
439,-8.651863560218846
440,-8.651863560218846
450,-8.651863560218846
457,-8.651863560218846
461,-8.651863560218846
465,-8.651863560218846
467,-8.651863560218846
468,-8.651863560218846
469,-8.651863560218846
472,-8.651863560218846
483,-8.651863560218846
486,-8.651863560218846
487,-8.651863560218846
496,-8.651863560218846
500,-8.651863560218846
510,-8.651863560218846
518,-8.651863560218846
530,-8.651863560218846
532,-8.651863560218846
533,-8.651863560218846
542,-8.651863560218846
543,-8.651863560218846
549,-8.651863560218846
554,-8.651863560218846
562,-8.651863560218846
563,-8.651863560218846
565,-8.651863560218846
567,-8.651863560218846
568,-8.651863560218846
573,-8.651863560218846
576,-8.651863560218846
577,-8.651863560218846
582,-8.651863560218846
586,-8.651863560218846
590,-8.651863560218846
592,-8.651863560218846
605,-8.651863560218846
608,-8.651863560218846
620,-8.651863560218846
621,-8.651863560218846
623,-8.651863560218846
624,-8.651863560218846
633,-8.651863560218846
637,-8.651863560218846
647,-8.651863560218846
651,-8.651863560218846
655,-8.651863560218846
668,-8.651863560218846
673,-8.651863560218846
676,-8.651863560218846
683,-8.651863560218846
694,-8.651863560218846
700,-8.651863560218846
704,-8.651863560218846
708,-8.651863560218846
710,-8.651863560218846
713,-8.651863560218846
714,-8.651863560218846
718,-8.651863560218846
730,-8.651863560218846
733,-8.651863560218846
735,-8.651863560218846
736,-8.651863560218846
740,-8.651863560218846
744,-8.651863560218846
747,-8.651863560218846
756,-8.651863560218846
758,-8.651863560218846
761,-8.651863560218846
764,-8.651863560218846
765,-8.651863560218846
774,-8.651863560218846
777,-8.651863560218846
782,-8.651863560218846
788,-8.651863560218846
794,-8.651863560218846
795,-8.651863560218846
799,-8.651863560218846
819,-8.651863560218846
836,-8.651863560218846
839,-8.651863560218846
850,-8.651863560218846
852,-8.651863560218846
856,-8.651863560218846
866,-8.651863560218846
868,-8.651863560218846
881,-8.651863560218846
883,-8.651863560218846
895,-8.651863560218846
900,-8.651863560218846
902,-8.651863560218846
908,-8.651863560218846
909,-8.651863560218846
914,-8.651863560218846
916,-8.651863560218846
921,-8.651863560218846
927,-8.651863560218846
932,-8.651863560218846
937,-8.651863560218846
952,-8.651863560218846
957,-8.651863560218846
958,-8.651863560218846
960,-8.651863560218846
967,-8.651863560218846
970,-8.651863560218846
971,-8.651863560218846
973,-8.651863560218846
993,-8.651863560218846
1002,-8.651863560218846
1010,-8.651863560218846
1011,-8.651863560218846
1022,-8.651863560218846
1026,-8.651863560218846
1039,-8.651863560218846
1041,-8.651863560218846
1042,-8.651863560218846
1053,-8.651863560218846
1056,-8.651863560218846
1061,-8.651863560218846
1068,-8.651863560218846
1071,-8.651863560218846
1076,-8.651863560218846
1078,-8.651863560218846
1082,-8.651863560218846
1084,-8.651863560218846
1087,-8.651863560218846
1090,-8.651863560218846
1107,-8.651863560218846
1110,-8.651863560218846
1111,-8.651863560218846
1112,-8.651863560218846
1113,-8.651863560218846
1118,-8.651863560218846
1121,-8.651863560218846
1123,-8.651863560218846
1142,-8.651863560218846
1145,-8.651863560218846
1147,-8.651863560218846
1149,-8.651863560218846
1155,-8.651863560218846
1156,-8.651863560218846
1157,-8.651863560218846
1160,-8.651863560218846
1166,-8.651863560218846
1175,-8.651863560218846
1178,-8.651863560218846
1180,-8.651863560218846
1183,-8.651863560218846
1188,-8.651863560218846
1190,-8.651863560218846
1193,-8.651863560218846
1194,-8.651863560218846
1195,-8.651863560218846
1199,-8.651863560218846
1201,-8.651863560218846
1206,-8.651863560218846
1208,-8.651863560218846
1210,-8.651863560218846
1213,-8.651863560218846
1217,-8.651863560218846
1219,-8.651863560218846
1224,-8.651863560218846
1233,-8.651863560218846
1237,-8.651863560218846
1245,-8.651863560218846
1247,-8.651863560218846
1250,-8.651863560218846
1253,-8.651863560218846
1254,-8.651863560218846
1261,-8.651863560218846
1277,-8.651863560218846
1281,-8.651863560218846
1282,-8.651863560218846
1284,-8.651863560218846
1285,-8.651863560218846
1297,-8.651863560218846
1303,-8.651863560218846
1320,-8.651863560218846
1330,-8.651863560218846
1345,-8.651863560218846
1347,-8.651863560218846
1350,-8.651863560218846
1351,-8.651863560218846
1355,-8.651863560218846
1360,-8.651863560218846
1368,-8.651863560218846
1369,-8.651863560218846
1373,-8.651863560218846
1374,-8.651863560218846
1383,-8.651863560218846
1393,-8.651863560218846
1396,-8.651863560218846
1399,-8.651863560218846
1402,-8.651863560218846
1406,-8.651863560218846
1408,-8.651863560218846
1413,-8.651863560218846
1418,-8.651863560218846
1421,-8.651863560218846
1427,-8.651863560218846
1432,-8.651863560218846
1433,-8.651863560218846
1434,-8.651863560218846
1437,-8.651863560218846
1453,-8.651863560218846
1454,-8.651863560218846
1457,-8.651863560218846
1458,-8.651863560218846
1459,-8.651863560218846
1470,-8.651863560218846
1472,-8.651863560218846
1479,-8.651863560218846
1486,-8.651863560218846
1488,-8.651863560218846
