OriginalIndex,BalabanIndex_div_PathComplexityIndex,RingCount_div_PMI_Ratio1,Max_EState_div_BalabanIndex,BalabanIndex_div_ZagrebIndex,Largest_ring_size_div_BalabanIndex,TotalPathCount_div_Largest_ring_size,SSSR_count_div_AtomInformationContent,Fused_ring_count_div_PMI_Ratio1,PMI2_div_Largest_ring_size,SSSR_count_div_SpherocityIndex,SSSR_count_div_partial_charge_max,BalabanIndex_div_partial_charge_max,RingCount_div_FractionCSP3,ZagrebIndex_div_Chi0,TPSA_div_BalabanIndex,MolarRefractivity_div_TotalPathCount,GraphDistanceDistributionEntropy_div_TotalPathCount,PMI2_div_Fused_ring_count,SSSR_count_div_BondInformationContent,Fused_ring_count_div_FragmentComplexityScore,AtomInformationContent_div_BalabanIndex,TotalPathCount_div_RadiusOfGyration,GraphDistanceDistributionEntropy_div_BertzCTIndex,Fused_ring_count_div_InertialShapeFactor,StereocenterCount_div_BalabanIndex,BalabanIndex_div_Asphericity,RadiusOfGyration_div_Largest_ring_size,ZagrebIndex_div_CovalentRadiusSum,MolarRefractivity_div_BertzCTIndex,PMI1_div_Largest_ring_size,BalabanIndex_div_HBA,RingCount_div_Fused_ring_count,Fused_ring_count_div_FractionCSP3,Largest_ring_size_div_PMI_Ratio1,Chi4_div_FractionCSP3,PMI1_div_WienerIndex,SSSR_count_div_DoubleBondCount,RingCount_div_SSSR_count,Chi4_div_RadiusOfGyration,Fused_ring_count_div_Bridged_ring_count,HBD_div_BalabanIndex,BalabanIndex_div_TopologicalRadius,TopologicalDiameter_div_BertzCTIndex,HeteroatomCount_div_Largest_ring_size,WienerIndex_div_RingCount,Chi2_div_Chi4,Chi4_div_Bridged_ring_count,Fused_ring_count_div_BondInformationContent,TotalPathCount_div_FractionCSP3,StereocenterCount_div_PMI_Ratio1,partial_charge_max_div_BertzCTIndex,PMI1_div_Bridged_ring_count,Fused_ring_count_div_DoubleBondCount,SSSR_count_div_Min_EState,Asphericity_div_Largest_ring_size,PathComplexityIndex_div_Largest_ring_size,WienerIndex_div_RotatableBonds,RingCount_div_RotatableBonds,Bridged_ring_count_div_Fused_ring_count,RotatableBonds_div_WienerIndex,StereocenterCount_div_Fused_ring_count,BondInformationContent_div_BalabanIndex,Avg_EState_div_PathComplexityIndex,RingCount_div_Asphericity,PMI_Ratio1_div_BertzCTIndex,Max_EState_div_Largest_ring_size,BalabanIndex_div_BondInformationContent,WienerIndex_div_PMI3,SSSR_count_div_ZagrebIndex,TPSA_div_Fused_ring_count,RotatableBonds_div_BertzCTIndex,Asphericity_div_Bridged_ring_count,RotatableBonds_div_Chi4,HBD_div_Fused_ring_count,Min_EState_div_BalabanIndex,Fused_ring_count_div_Min_EState,BertzCTIndex_div_Max_EState,LogP_div_Chi4,FragmentComplexityScore_div_TotalPathCount,FractionCSP3_div_Chi3
0,0.09401995322303189,0.0899657823577601,0.33900293452739755,-0.04085857054812824,-0.02218801058927311,-0.0012998191956857207,0.0364658766363211,-0.016221343149794155,0.046476888272488324,0.0007205575732666039,-0.006313301971325426,0.007267578841471062,0.4371563920564174,1.4448886407343184,-0.09317210627504191,-0.2817943842614605,0.5128196302610175,-0.011920349175677185,0.02987978533941563,-0.09370382509930998,0.014264643562458297,-0.44601115846677486,-0.05701896678548282,-0.004820024564988347,-0.06744996992131026,0.006007107251931946,-0.2496579108004267,0.04070498652190562,-0.003578405483457466,-0.016494378103928405,0.0037002235677211772,0.007596599832415539,0.0017990572219512002,-7.334862861277063e-05,-0.3438716420029642,-0.03856357294900608,-0.03399601331386156,0.16811213654029117,0.21620952116918074,-0.0574355339976457,0.07524709296390499,-0.13052711747444995,-0.13384719366572287,0.022544394686883882,-0.026782328070041925,-0.06552404445268403,-0.015273511533802643,0.034449239769652126,-0.01405931964950639,0.006780114920456484,0.005019970358509236,-0.03336373864074751,0.0031446079662229604,-0.0047040477122428795,-0.08037165507141808,0.004876619841567084,0.0030949888100817984,0.011661633902648055,0.021531114112267716,-0.07120595856952301,0.051813483683199615,-0.007378796981389773,-1.0009779597554145,-0.0053472535417117325,-0.014619323417702697,0.12406677866486847,-0.035506948192389275,-0.011239430213443282,-0.8069897782099832,-0.06653744810324864,0.4344864360570584,0.020180767150549624,0.9236759289327999,0.059578386245082625,0.008399668525079845,0.00392130938104852,0.01028176888577163,0.04762465002812301,0.08775295118900378,0.00773250118034283
3,-0.1000378830665772,-0.04173768043188355,0.002364655919946333,-0.10150166894049936,-0.0067321128499986255,-0.008490115298330518,0.018727195589403455,0.018560303003760544,-0.06227361422984536,0.0007205569014208205,-0.002748245268304288,0.021890813007373666,-1.0528015731238693,-0.3416180368323129,-0.11803805411319529,0.06657010471710703,0.5133314614750614,-0.006881341218721299,0.0213088482631372,0.02541120680659246,-0.00965899321898628,-0.3160345913478721,0.04387083670429045,-0.004287930027089515,-0.07488400635028124,0.010050581625781025,0.005363366148785934,-0.038003671031275436,0.020681040362128523,0.03935142172087481,0.0008247447393724732,-0.0008975483216085459,-0.006159305604959047,0.010467741425752953,0.45535346590396286,-0.04070916201612536,-0.008929667030327257,0.16811213654029117,0.2876221362927377,0.028588730601923528,0.06890936993805478,0.04272552113146429,0.1369995437745332,-0.03895338345956593,0.006039504426357744,-0.031999279936055114,-0.0069717202093683,0.01570292560077584,0.03678258027994525,0.008023557436128148,0.0016799182875197863,-0.02574770145179393,-0.0006089502801622381,-0.0007378523512060158,-0.1638648359971528,-0.01163145167497491,0.002520000891013785,-0.01197223418072896,-0.013103385800227275,-0.029338235797177384,0.051813483683199615,-0.07109873356053868,-0.04126611283966786,-0.004194135741314991,-0.03027711638606194,0.12759714301420375,-0.04503589788453413,0.03133046739819554,0.5772479278062249,-0.006648701022437482,-0.3939611040147711,-0.028641280636043945,-0.4191006486396285,0.03265739987836231,0.017299635119940242,-0.0008580471031930312,0.010189952266029239,0.0036207570884064033,0.4295820970304767,-0.008467745299335451
8,-0.037828505094831544,0.06499290614248056,0.6907546704427778,-0.9383214734939683,-0.026319431267285098,-0.01621454768288607,0.0337514946794337,-0.003945443701935613,-0.08710877014507669,0.00064752348754914,-0.0027085614430225917,-0.02051635092247192,0.5478164000804174,-0.2752170073987051,-0.1545177483428752,0.1375752716913595,1.1580938735644883,-0.010887091688017844,0.0232949105091574,-0.014293803828708354,-0.008800967306675676,-0.4396743838913784,-0.11802594330986745,-0.004680743312205522,-0.07488400635028124,0.005670618763163398,0.14491147355970493,-0.04375535020128582,0.01684446633024473,0.04486492582954631,-0.007707478467407268,-0.0008975483216085459,0.0017990572219512002,-0.004431163857957677,-0.8981628644032055,0.0646861993439426,0.0010968714830864657,0.16811213654029117,0.3565283654775042,0.028588730601923528,0.05444924947746201,1.0425919578790444,0.11113927433372808,-0.043053235335995914,0.007340810560576232,-0.04944925125343963,-0.009899892589639742,0.018632824210120018,-0.03428854883491939,0.008023557436128148,0.04483118874842723,-0.02972620698954564,-0.0018601363622906375,-0.007733284577708561,-0.09711713822897104,-0.02552779844412369,0.004475398737920656,-0.020153188517282542,-0.013103385800227275,-0.44813531387211525,0.051813483683199615,0.024452441657434824,-0.0312065671947398,-0.004199788554599425,0.053353451108625605,-0.07114846422749393,-0.027976889081800353,0.04595527341607658,1.2127643483011135,0.014680171289757031,-0.37274501997598264,-0.028774972369437435,-0.359215832824412,-0.021184572855078337,0.03951330048194791,0.006426428206479289,0.02470017447870594,0.11927272397153152,1.6894666631319033,-0.018407936637009643
10,-0.0428807766378916,0.02749857821922578,0.6553056904082664,-0.8871215350489232,-0.024806857917194797,-0.016461072120691034,0.0337514946794337,0.003960798306330144,-0.08602983355183738,-0.00735446849334265,-0.002525886904565769,-0.02016289967525132,0.5478164000804174,-0.2752170073987051,-0.15003035719849417,0.08889085343351812,1.378349122731926,-0.01065833760635648,0.0232949105091574,-0.014293803828708354,-0.010751316693043076,-0.49116586908600685,-0.18382912459342776,-0.004738996457443064,-0.07488400635028124,0.008611268066646326,0.1329193004574035,-0.04375535020128578,0.013060605053087834,0.04603290559709206,-0.0069145475748222706,-0.0008975483216085459,0.0017990572219512002,0.003144319340737371,-0.8981628644032055,-0.0016896059769251203,0.0010968714830864657,0.16811213654029117,0.379500823345681,0.028588730601923528,0.05296068823915175,0.9806466223074863,0.022351256696314777,-0.043053235335995914,0.007328761429703838,-0.09780246481450049,-0.010286067358218411,0.018632824210120018,-0.03428854883491939,0.008023557436128148,0.050584561309297144,-0.030972357926252157,-0.0018601363622906375,-0.0074608937304300425,-0.20542113747645396,-0.02375379672891322,0.004449063413383189,-0.020153188517282542,-0.013103385800227275,-0.42773935227755844,0.051813483683199615,0.018112944944142905,-0.09681229966166396,-0.004789706836522162,0.016993650192450232,-0.061608012916562566,-0.029700728457520087,0.048197305568699805,1.2127643483011135,0.01534098397440998,-0.36207848320692776,-0.04836256042128106,-0.3253589574120991,-0.021184572855078337,0.04143155033809912,0.006142782487768191,0.028622570328225176,0.03653880791549933,1.7442442529624058,-0.018407936637009643
14,-0.037828505094831544,0.0825287073981101,0.8585708380060997,-0.9383214734939683,-0.026319431267285098,-0.01621454768288607,0.0337514946794337,-0.007643130691275368,-0.08825682069748124,-0.010163578516801334,0.0042403046751165584,-0.13887596456032536,0.5478164000804174,-0.2752170073987051,-0.18644645936641763,0.13840771270854016,1.1580938735644883,-0.011130499179673728,0.0232949105091574,-0.014293803828708354,-0.008800967306675676,-0.38803098399402863,-0.11802594330986745,-0.004612518767182273,-0.07488400635028124,0.0018328795123118112,0.16170540239024778,-0.04375535020128578,0.016871378804112807,0.043921797318534114,-0.002374501872620573,-0.0008975483216085459,0.0017990572219512002,-0.007974157562487724,-0.8981628644032055,0.11484603630977035,0.0010968714830864657,0.16811213654029117,0.3649387889947798,0.028588730601923528,0.09300686284554398,1.0425919578790444,0.11113927433372808,-0.043053235335995914,0.007340810560576232,-0.07866288263956031,-0.010397375741738393,0.018632824210120018,-0.03428854883491939,0.008023557436128148,-0.020727023152390806,-0.028719956273489108,-0.0018601363622906375,-0.007428889621153985,-0.01873470405793821,-0.02552779844412369,0.004475398737920656,-0.020153188517282542,-0.013103385800227275,-0.44813531387211525,0.051813483683199615,0.024452441657434824,0.1096270718342542,-0.0033583825970041853,0.09953422304595724,-0.19539152210635619,-0.027976889081800353,0.039261282111759416,1.2127643483011135,-0.012512894091904835,-0.37274501997598264,-0.014598923084917361,-0.31460466276713717,0.059578386245082625,0.04113622231789947,0.006109456006104018,0.008323935289339729,0.023986137116407187,1.6894666631319033,-0.018407936637009643
19,-0.0428807766378916,0.024396482402847683,0.6595196692469537,-0.8871215350489232,-0.024806857917194797,-0.016461072120691034,0.0337514946794337,0.004614921786215283,-0.08608518173486482,0.0007169436089778736,-0.000999096543883265,-0.045201964899338774,0.5478164000804174,-0.2752170073987051,-0.16654261415602506,0.09082852175037641,1.378349122731926,-0.010670072422711214,0.0232949105091574,-0.014293803828708354,-0.010751316693043076,-0.4849607429864308,-0.18382912459342776,-0.004743136681842869,-0.07488400635028124,0.008715174624962279,0.13526102082716696,-0.04375535020128582,0.013127193884889322,0.04613547762303568,-0.0017798037031818237,-0.0008975483216085459,0.0017990572219512002,0.0037710774676149904,-0.8981628644032055,-0.006950019780552257,0.0010968714830864657,0.16811213654029117,0.38349268033658723,0.028588730601923528,0.07298377554234788,0.9806466223074863,0.022351256696314777,-0.043053235335995914,0.007328761429703838,-0.09861139240823566,-0.010426522218322723,0.018632824210120018,-0.03428854883491939,0.008023557436128148,0.02414302340175774,-0.031081794947133187,-0.0018601363622906375,-0.007909288962677537,-0.21160221340916616,-0.02375379672891322,0.004449063413383189,-0.020153188517282542,-0.013103385800227275,-0.42773935227755844,0.051813483683199615,0.018112944944142905,-0.07625583682202737,-0.004813367339418504,0.014771795670674121,-0.06461187362960141,-0.029700728457520087,0.04739773287699938,1.2127643483011135,0.001800558020955243,-0.36207848320692776,-0.049480454219555964,-0.31170701159561315,0.019196906695002146,0.039152559602297375,0.006609704886917029,0.02837456651248935,0.033693945289984796,1.7442442529624058,-0.018407936637009643
29,-0.1797214642854463,-0.1544238832276527,-0.47177622049381035,0.20361554789624997,0.01575621401038003,0.005068728780942529,-0.05575301340161538,0.022807472824376115,0.02278170901495313,0.00072055617369693,0.0037768151120105603,0.03090380683934125,-0.3715128973497369,-0.8221926229118728,-0.1599852445309873,0.03996734892708593,-0.04181872357039692,0.0026788673798212315,0.010695184897201277,0.06511621744189328,-0.001751253516961968,-0.1411354901610631,0.02983535566516523,-0.0016539316272710081,-0.07488400635028124,0.01112994411451523,-0.1933033800682479,-0.011082725491829936,0.005264769670452311,0.007889732076077407,0.001281464330338658,-0.0051446223986205885,-0.0012482475186093038,0.006244124566303951,0.33402503229262687,-0.02907654548674579,0.021149948509913908,0.16811213654029117,-0.04851124424498453,0.028588730601923528,0.09300686284554398,-0.30247997967804496,0.0443479641125233,-0.05945264284171587,0.004474121507185964,0.17675164359501924,0.004464031914867317,0.01151330057786278,0.0004521667607809383,0.008023557436128148,-0.014422590231074412,-0.0075112861745810925,-0.0018601363622906375,0.00769119654484988,-0.1370579109197959,-0.016066455963001124,0.0016981193044070249,-0.003791279844175379,-0.013103385800227275,0.006542574232064403,0.051813483683199615,-0.20274633041514956,0.7142686372547202,-0.0017668940466180182,-0.029436198260461864,0.12474201496629737,-0.054896397952999124,0.029204942680910173,0.9393684855882121,-0.04438775500351352,-0.22809573495081176,-0.01352682898818258,-0.4393391291383671,0.059578386245082625,0.017575882291000523,-0.005116479838023176,0.001969848795225536,0.018129719335562854,-0.09012028648635985,-0.004386432637483465
31,0.020030554250595762,0.07648135580109787,0.07932990076435574,0.2224559887553881,-0.016616452730449694,0.026228743025868643,0.02677864832007451,-0.016221343149794155,0.7149251497076866,0.000720553922641382,-0.006573198160208744,0.04623707182442253,0.3996110321911316,1.1882126370019377,0.189485416500222,-0.17999639577525345,-0.3402824345134527,-0.011920349175677185,-0.002353657078635338,-0.09370382509930998,0.0039715099828452295,-0.39959438469441644,0.0470380494047037,-0.004820024564988347,0.04258097678047978,0.0039133777457473155,-0.9020807073447864,0.04587067525150654,-0.014378980164099756,-0.7089691064585668,0.010003756469041947,0.007596599832415539,0.0017990572219512002,-0.004864095926373639,-0.11196378146033428,0.04857628399751833,-0.025640564552683463,0.16811213654029117,0.18281615112648558,-0.0574355339976457,-0.08739272611998918,-0.3708189879203615,-0.16853526278041883,0.2480362478905332,-0.08749789853603235,-0.06602781280649907,-0.015273511533802643,0.034449239769652126,-0.00667077850807335,-0.004211096525502475,0.04259938771006532,-0.03336373864074751,0.0031446079662229604,-0.0050523178372217405,-0.009264343398587017,0.001502160057199312,0.00011336973953203501,0.011772486942438754,0.021531114112267716,0.042906887353785575,0.051813483683199615,0.1383330171453539,-0.7124379782899966,-0.003717245067309428,-0.018511951431688937,0.20767598218886088,0.07695882551305747,0.02562717426708626,-0.799704316599371,-0.06653744810324864,0.8457934501109011,0.020180767150549624,1.053332996531459,0.059578386245082625,-0.07349867914542764,0.00392130938104852,-0.010799248046039768,-0.0030243206815993512,-0.38000152149098215,-0.0015517637357237099
33,0.019288966994575184,0.08507648633042067,0.07350294654621733,0.2197441001744919,-0.016292385882128238,0.025201557868347952,0.02695830581638543,-0.016221343149794155,0.6769183216745084,0.0007205540487700196,-0.006572919531497424,0.04638632239139186,0.39289238884681743,1.2019666660216082,0.19239818389660018,-0.18146278105289082,-0.3200273870838819,-0.011920349175677185,0.004946264883569403,-0.09370382509930998,0.0034438026081963294,-0.4490374462211975,0.04932578172432749,-0.004820024564988347,0.03491373077740967,0.0014344076588780569,-0.9517001226005094,0.044646887434269374,-0.012675366135085438,-0.9327705761074508,0.010027601618855611,0.007596599832415539,0.0017990572219512002,-0.006948003669926234,-0.12651346706428288,0.10500314030418548,-0.028982744057154702,0.16811213654029117,0.2194232928757199,-0.0574355339976457,-0.0885886846887188,-0.37248573094950393,-0.16365996683671086,0.2480362478905332,-0.08423559635233183,-0.07418972931447763,-0.015273511533802643,0.034449239769652126,-0.0059676279753411885,-0.0012475190588897597,0.0416130273019115,-0.03336373864074751,0.0031446079662229604,-0.005052399008611463,0.024921229464160824,0.0017605220574963734,0.0001647998984725043,0.011752533395276425,0.021531114112267716,0.042087094912085767,0.051813483683199615,0.12527720394786399,-0.7658003390254711,-0.0031315287732472433,-0.010930573500684014,0.20648785024866875,0.04579209294524805,0.032177823619245705,-0.7921386449268115,-0.06653744810324864,0.8018958819285295,0.020180767150549624,1.1255990560901228,0.059578386245082625,-0.07420384973930949,0.00392130938104852,-0.01157070061326431,-0.003551708847346177,-0.37127475894097894,-0.001350282766188674
35,-0.03177003427572561,0.061515152257603824,0.3340764499556742,-0.9053910096119514,-0.017331959553704063,-0.018556529842033233,0.0337514946794337,-0.0032121070779187245,-0.0881190212142013,-0.00935989369363723,-0.0028061522001653536,-0.016739665612029622,0.5478164000804174,-0.2752170073987051,-0.17464912703869137,0.0780154196366952,1.271774206283667,-0.010937469999666341,0.0128940683320128,-0.014293803828708354,-0.01003833552607111,-0.447742724453532,-0.0747240992350817,-0.004699553841424585,-0.07488400635028124,0.006329541209360384,0.203842436744621,-0.04375535020128582,0.019877678434389628,0.04577086937267574,-0.007197486016005515,-0.0008975483216085459,0.0017990572219512002,-0.0012355079311743636,-0.8981628644032055,0.043132509793732184,0.0010968714830864657,0.16811213654029117,0.36784443186844773,0.028588730601923528,0.07325585913316962,1.0027503350636529,0.14090325539052398,-0.05945264284171587,0.007340810560576232,-0.1147013402746157,-0.010355202529304932,0.0032891897938830813,-0.03428854883491939,0.008023557436128148,0.035040989176212387,-0.030158593074818107,-0.0018601363622906375,0.015850084284100625,-0.06317794400054197,-0.008674782149624107,0.005186452500432245,0.012570628828931783,-0.013103385800227275,0.12295161077552563,0.051813483683199615,0.10326992361699266,-0.27040020808525406,-0.004297231140902892,0.037035678841512716,0.06469254876791528,0.014828309913739674,0.04203015357275447,1.2127643483011135,-0.003997138174584776,-0.49665918389116703,-0.03120033182635572,-0.7964771192106611,0.019196906695002146,0.027005969751914397,-0.018131377891891537,0.03643204726927291,-0.04883859233317342,1.8014564023409227,-0.018407936637009643
