cluster,identifier,Score
882,CNP0206993.1,-8.6
883,CNP0077048.1,-8.5
884,CNP0045969.2,-8.4
885,CNP0208503.1,-6.3
886,CNP0431317.2,-6.7
887,CNP0466725.1,-8.9
888,CNP0355304.2,-9.1
889,CNP0330424.2,-7.9
890,CNP0325854.4,-8.0
891,CNP0163698.1,-12.8
892,CNP0299849.1,-10.2
893,CNP0248133.4,-8.1
894,CNP0226221.1,-10.1
895,CNP0099928.1,-12.2
896,CNP0070050.1,-7.8
897,CNP0193280.1,-11.4
898,CNP0190674.1,-8.7
899,CNP0035024.1,-12.5
900,CNP0005510.0,-5.6
901,CNP0039873.1,-5.9
902,CNP0084909.0,-9.6
903,CNP0113954.2,-8.5
904,CNP0238978.2,-10.5
905,CNP0581146.2,-7.9
906,CNP0550415.1,-8.2
907,CNP0300283.1,-9.4
908,CNP0145565.1,-7.7
909,CNP0231097.3,-8.9
910,CNP0213028.1,-9.0
911,CNP0432047.1,-7.8
912,CNP0257401.4,-8.3
913,CNP0229507.6,-8.0
914,CNP0225070.1,-7.5
915,CNP0195548.2,-8.918
916,CNP0311662.1,-8.333
917,CNP0226482.3,
918,CNP0296445.1,-10.31
919,CNP0183026.1,-8.85
920,CNP0481808.2,-10.09
921,CNP0195766.1,-10.99
922,CNP0331416.1,-9.943
923,CNP0493828.1,-8.53
924,CNP0397893.4,-9.554
925,CNP0221022.2,-11.4
926,CNP0149036.6,-12.2
927,CNP0565429.0,-5.3
928,CNP0400178.5,-9.7
929,CNP0403776.1,-8.4
930,CNP0306950.16,-9.5
931,CNP0478532.1,-9.4
932,CNP0346077.1,-10.4
933,CNP0147250.1,-10.4
934,CNP0415325.0,-10.4
935,CNP0580812.1,-11.7
936,CNP0184592.7,-10.0
937,CNP0163152.2,-9.6
938,CNP0162747.1,-9.9
939,CNP0232129.5,-13.1
940,CNP0131390.3,-12.1
941,CNP0242732.4,-12.0
942,CNP0305403.3,-11.1
943,CNP0134220.1,-10.6
944,CNP0309648.0,-9.2
945,CNP0210987.0,-11.3
946,CNP0281180.6,-11.1
947,CNP0219156.1,-10.8
948,CNP0183445.24,-10.0
949,CNP0566458.2,-8.0
950,CNP0264335.2,-8.4
951,CNP0238791.1,-9.4
952,CNP0186144.5,-11.4
953,CNP0557637.2,-8.6
954,CNP0235476.1,-11.9
955,CNP0227816.1,-11.7
956,CNP0213408.2,-9.2
957,CNP0454532.1,-8.4
958,CNP0600691.2,-9.1
959,CNP0234598.1,-9.9
960,CNP0215016.1,-9.9
961,CNP0336416.2,-8.8
962,CNP0355830.1,-11.5
963,CNP0076347.1,-9.6
964,CNP0332287.1,-10.0
965,CNP0213406.1,-10.8
966,CNP0146238.30,-10.5
967,CNP0163285.1,-10.3
968,CNP0147632.3,-10.1
969,CNP0205876.2,-10.6
970,CNP0153171.0,-10.2
971,CNP0354128.1,-8.0
972,CNP0436409.1,-9.4
973,CNP0372492.5,-9.1
974,CNP0580581.1,-10.0
975,CNP0330878.0,-10.7
976,CNP0499705.1,-8.8
977,CNP0108919.2,-8.7
978,CNP0219727.0,-7.8
979,CNP0313597.0,-8.8
980,CNP0555886.0,-9.3
981,CNP0545312.2,-10.2
982,CNP0243285.1,-10.6
983,CNP0008471.1,-9.9
984,CNP0120490.0,-9.1
985,CNP0277982.1,-8.3
986,CNP0599893.1,-8.9
987,CNP0303717.2,-8.7
988,CNP0267805.1,-9.5
989,CNP0221182.1,-7.5
990,CNP0139397.9,-8.2
991,CNP0557342.1,-6.6
992,CNP0110600.2,-8.6
993,CNP0124934.1,-10.5
994,CNP0190848.5,-8.6
995,CNP0539808.1,-8.8
996,CNP0347459.0,-9.1
997,CNP0089813.1,-8.5
998,CNP0050000.6,-9.3
999,CNP0191250.2,-8.3
1000,CNP0369260.5,-10.18
1001,CNP0155208.2,-11.25
1002,CNP0218629.1,-11.15
1003,CNP0422144.1,-9.428
1004,CNP0274975.7,-9.958
1005,CNP0540057.3,-7.7
1006,CNP0430607.1,-8.0
1007,CNP0191106.2,-9.0
1008,CNP0254954.2,-8.5
1009,CNP0125964.4,-10.2
1010,CNP0070484.1,-7.2
1011,CNP0345957.1,-9.2
1012,CNP0095651.1,-8.4
1013,CNP0339045.1,-8.5
1014,CNP0202730.6,-9.3
1015,CNP0243502.1,-9.5
1016,CNP0212684.1,-9.8
1017,CNP0242470.1,-11.4
1018,CNP0131659.1,-9.2
1019,CNP0229000.2,-8.6
1020,CNP0271790.1,-8.2
1021,CNP0109285.2,-7.8
1022,CNP0583532.1,-8.2
1023,CNP0364651.2,-8.2
1024,CNP0274572.1,-8.0
1025,CNP0558356.0,-5.7
1026,CNP0569270.0,-7.7
1027,CNP0104638.0,-8.9
1028,CNP0303149.2,-9.6
1029,CNP0382985.0,-7.2
1030,CNP0113052.1,-9.6
1031,CNP0104522.1,-10.5
1032,CNP0181022.1,-7.3
1033,CNP0314395.1,-8.8
1034,CNP0273267.2,-10.2
1035,CNP0427181.1,-8.2
1036,CNP0243192.1,-9.3
1037,CNP0195516.1,-11.0
1038,CNP0235741.1,-8.2
1039,CNP0239804.0,-7.9
1040,CNP0349676.2,-7.2
1041,CNP0546388.4,-8.5
1042,CNP0208385.5,-7.8
1043,CNP0532890.2,-10.2
1044,CNP0517955.1,-8.2
1045,CNP0318639.2,-8.8
1046,CNP0402127.4,-10.2
1047,CNP0086716.4,-7.3
1048,CNP0073073.1,-9.0
1049,CNP0435342.1,-8.5
1050,CNP0186783.2,-8.2
1051,CNP0069230.3,-9.9
1052,CNP0555973.1,-8.6
1053,CNP0358249.1,-9.1
1054,CNP0388516.20,-9.3
1055,CNP0231715.1,-6.8
1056,CNP0296874.1,-8.6
1057,CNP0320897.1,-9.4
1058,CNP0281536.3,-10.0
1059,CNP0102668.2,-9.3
1060,CNP0201518.3,-9.3
1061,CNP0085316.1,-10.1
1062,CNP0165797.3,-7.9
1063,CNP0234954.2,-8.4
1064,CNP0362705.2,-7.6
1065,CNP0394092.2,-10.3
1066,CNP0185916.2,-10.6
1067,CNP0309623.1,-11.4
1068,CNP0324451.2,-10.9
1069,CNP0175573.0,-8.3
1070,CNP0309223.1,-9.2
1071,CNP0220645.1,-9.3
1072,CNP0266581.1,-9.3
1073,CNP0153741.1,-9.8
1074,CNP0211044.2,-9.5
1075,CNP0283374.1,-9.6
1076,CNP0117429.9,-10.3
1077,CNP0244851.5,-11.5
1078,CNP0262724.3,-8.5
1079,CNP0339267.0,-7.9
1080,CNP0259268.1,
1081,CNP0274180.1,-8.963
1082,CNP0605857.1,-8.874
1083,CNP0273368.2,-7.858
1084,CNP0181540.1,-7.596
1085,CNP0372445.0,-9.1
1086,CNP0100132.1,-9.1
1087,CNP0424677.2,-8.5
1088,CNP0298337.2,-10.1
1089,CNP0130367.2,-9.3
1090,CNP0282729.3,-9.2
1091,CNP0123365.1,-8.9
1092,CNP0435389.2,-8.5
1093,CNP0427797.2,-9.2
1094,CNP0093965.1,-9.5
1095,CNP0143221.1,-9.5
1096,CNP0189239.3,-7.2
1097,CNP0075666.0,-9.1
1098,CNP0000694.0,-8.0
1099,CNP0148968.1,-8.2
1100,CNP0108460.3,-11.8
1101,CNP0165541.1,-10.5
1102,CNP0186740.4,-7.8
1103,CNP0207468.1,-10.5
1104,CNP0356463.1,-8.3
1105,CNP0302477.5,-9.8
1106,CNP0486815.1,-11.7
1107,CNP0237493.0,-6.7
1108,CNP0291150.1,-8.8
1109,CNP0603079.0,-8.8
1110,CNP0546183.0,-8.9
1111,CNP0128698.0,-9.8
1112,CNP0353999.0,-9.0
1113,CNP0547080.0,-10.0
1114,CNP0600171.0,-10.1
1115,CNP0256073.2,-10.0
1116,CNP0252975.1,-7.0
1117,CNP0146772.1,-7.3
1118,CNP0288237.1,-8.9
1119,CNP0286228.1,-7.5
1120,CNP0529857.0,-8.239
1121,CNP0556269.0,
1122,CNP0164104.0,-9.435
1123,CNP0289636.2,-8.86
1124,CNP0154738.1,-7.063
1125,CNP0482226.4,-6.98
1126,CNP0092313.0,-9.306
1127,CNP0225309.0,-8.322
1128,CNP0556945.0,-9.317
1129,CNP0382329.0,-7.381
1130,CNP0568837.0,-6.848
1131,CNP0258423.1,-8.014
1132,CNP0173310.3,-8.777
1133,CNP0579611.2,-9.15
1134,CNP0398964.2,-12.36
1135,CNP0567945.1,-10.2
1136,CNP0335327.1,-8.7
1137,CNP0131328.1,-11.5
1138,CNP0121282.10,-8.7
1139,CNP0528718.2,-9.2
1140,CNP0321675.1,-9.0
1141,CNP0385957.0,-7.5
1142,CNP0483501.0,-8.2
1143,CNP0339395.1,-6.7
1144,CNP0548073.0,-7.6
1145,CNP0158074.1,-8.5
1146,CNP0605587.0,-6.6
1147,CNP0566457.0,-10.4
1148,CNP0337508.1,-10.0
1149,CNP0381781.1,-10.7
1150,CNP0195216.1,-11.3
1151,CNP0110184.1,-9.8
1152,CNP0313180.0,-9.3
1153,CNP0402322.0,-8.3
1154,CNP0170475.1,-9.5
1155,CNP0085199.3,-9.7
1156,CNP0087055.1,-9.8
1157,CNP0282339.2,-8.0
1158,CNP0379829.0,-8.1
1159,CNP0223775.3,-7.3
1160,CNP0220080.0,-6.5
1161,CNP0257853.3,-8.7
1162,CNP0343910.1,-9.8
1163,CNP0222886.1,-6.1
1164,CNP0169234.0,-8.6
1165,CNP0036683.0,-6.8
1166,CNP0412987.0,-11.9
1167,CNP0254418.0,-7.8
1168,CNP0527450.1,-7.0
1169,CNP0365736.0,-9.2
1170,CNP0405377.0,-10.22
1171,CNP0248419.0,-8.791
1172,CNP0260391.0,-9.262
1173,CNP0560563.0,-9.369
1174,CNP0499793.0,-8.365
1175,CNP0356942.0,-12.6
1176,CNP0497598.0,-11.2
1177,CNP0393328.0,-10.4
1178,CNP0271273.3,-10.3
1179,CNP0254729.2,-7.6
1180,CNP0348993.1,-8.7
1181,CNP0390535.1,-10.7
1182,CNP0221756.5,-9.0
1183,CNP0321949.1,-12.3
1184,CNP0269616.4,
1185,CNP0367777.4,-8.4
1186,CNP0295498.1,-7.1
1187,CNP0534228.0,-7.8
1188,CNP0052993.1,-7.8
1189,CNP0235218.0,-8.8
1190,CNP0332562.3,-8.0
1191,CNP0169282.0,-8.9
1192,CNP0315657.0,-8.7
1193,CNP0267415.1,-8.7
1194,CNP0248201.0,-11.3
1195,CNP0147332.0,-7.7
1196,CNP0211792.0,-8.9
1197,CNP0515317.0,-8.1
1198,CNP0178067.2,-6.6
1199,CNP0149243.0,-10.2
1200,CNP0052910.2,-6.2
1201,CNP0151565.2,-9.2
1202,CNP0558645.0,-6.8
1203,CNP0491670.1,-7.0
1204,CNP0370175.2,-9.6
1205,CNP0305278.0,-8.9
1206,CNP0079151.0,-7.0
1207,CNP0235680.0,-7.9
1208,CNP0208722.0,-8.9
1209,CNP0379350.0,-9.0
1210,CNP0253032.1,-8.9
1211,CNP0193023.0,-9.8
1212,CNP0457280.0,-7.6
1213,CNP0145402.2,-7.6
1214,CNP0255612.2,-6.9
1215,CNP0194819.1,-8.6
1216,CNP0279367.1,-10.6
1217,CNP0601197.1,-9.5
1218,CNP0039238.0,-7.3
1219,CNP0370764.2,-7.3
1220,CNP0060192.1,-8.0
1221,CNP0571033.0,-10.0
1222,CNP0126803.0,-8.9
1223,CNP0220084.1,-9.5
1224,CNP0456951.0,-6.8
1225,CNP0588842.0,-5.7
1226,CNP0365399.1,-8.7
1227,CNP0295361.7,-10.0
1228,CNP0327181.2,-11.5
1229,CNP0321230.1,-10.4
1230,CNP0253916.0,-4.8
1231,CNP0361459.4,-8.9
1232,CNP0597463.1,-10.6
1233,CNP0316120.1,-11.8
1234,CNP0410700.2,-9.9
1235,CNP0178442.5,-11.3
1236,CNP0261841.1,-8.1
1237,CNP0583031.0,-4.7
1238,CNP0087325.2,-8.2
1239,CNP0277102.2,-8.0
1240,CNP0298988.1,-9.6
1241,CNP0061313.0,-9.8
1242,CNP0162619.3,-8.7
1243,CNP0543457.1,-8.7
1244,CNP0178919.0,-7.4
1245,CNP0148032.0,-7.4
1246,CNP0154993.0,-11.2
1247,CNP0032586.0,-6.1
1248,CNP0384999.8,-9.4
1249,CNP0152043.4,-11.5
1250,CNP0259486.1,-11.7
1251,CNP0288387.0,-7.5
1252,CNP0465194.0,-6.6
1253,CNP0179006.0,-8.8
1254,CNP0398700.0,-6.7
1255,CNP0303640.1,-8.402
1256,CNP0146150.1,
1257,CNP0355642.1,-8.315
1258,CNP0199266.4,-10.18
1259,CNP0108923.4,-9.719
1260,CNP0572536.1,-9.109
1261,CNP0106687.1,-7.941
1262,CNP0385359.0,-6.544
1263,CNP0438011.1,-8.337
1264,CNP0224881.1,-11.37
1265,CNP0309030.2,-9.2
1266,CNP0038563.2,-8.9
1267,CNP0080115.0,-8.6
1268,CNP0016053.1,-8.9
1269,CNP0097646.3,-9.0
1270,CNP0222642.1,-8.1
1271,CNP0262403.2,-8.9
1272,CNP0172744.4,-9.0
1273,CNP0216745.1,-7.9
1274,CNP0083130.1,-6.9
1275,CNP0203316.2,-9.0
1276,CNP0208199.1,-9.5
1277,CNP0373036.3,-9.4
1278,CNP0224757.0,-8.1
1279,CNP0258169.1,-7.8
1280,CNP0345814.4,-7.3
1281,CNP0528254.0,-8.3
1282,CNP0180072.0,-7.1
1283,CNP0137919.1,-7.3
1284,CNP0150996.1,-9.0
1285,CNP0038231.1,-11.3
1286,CNP0116495.1,-10.9
1287,CNP0270112.2,-5.9
1288,CNP0154848.2,-6.5
1289,CNP0108162.1,-7.1
1290,CNP0222767.4,-7.6
1291,CNP0512840.1,-7.3
1292,CNP0598495.1,-7.1
1293,CNP0206513.0,-7.3
1294,CNP0074736.1,-7.7
1295,CNP0412215.1,-8.5
1296,CNP0547170.1,-7.6
1297,CNP0143416.1,-7.7
1298,CNP0409104.1,-6.6
1299,CNP0078873.1,-6.2
1300,CNP0184264.1,-9.3
1301,CNP0090363.0,-6.1
1302,CNP0550191.1,-5.9
1303,CNP0419430.2,-6.3
1304,CNP0069772.1,-9.6
1305,CNP0498747.1,-9.8
1306,CNP0403510.1,-8.1
1307,CNP0169937.0,-8.1
1308,CNP0161510.1,-7.6
1309,CNP0224405.1,-8.1
1310,CNP0312260.2,-6.9
1311,CNP0106309.2,-9.0
1312,CNP0227098.1,-5.5
1313,CNP0358297.0,-4.3
1314,CNP0041998.0,-5.3
1315,CNP0256007.3,
1316,CNP0270441.1,-5.5
1317,CNP0230095.1,-9.0
1318,CNP0112280.0,-10.2
1319,CNP0393242.0,-6.3
1320,CNP0198533.1,-7.3
1321,CNP0432539.1,-8.3
1322,CNP0357472.0,-7.9
1323,CNP0203302.1,-8.5
1324,CNP0415101.1,-12.2
1325,CNP0208086.2,-8.4
1326,CNP0385412.1,-9.5
1327,CNP0386016.2,-9.1
1328,CNP0314859.3,-9.7
1329,CNP0395245.1,-12.7
1330,CNP0208404.1,-8.3
1331,CNP0168406.1,-10.3
1332,CNP0484662.1,-9.7
1333,CNP0341611.4,-9.5
1334,CNP0396395.1,-9.0
1335,CNP0168083.1,-9.4
1336,CNP0154740.2,-7.8
1337,CNP0544481.1,-11.6
1338,CNP0358278.1,-8.7
1339,CNP0515440.2,-11.1
1340,CNP0385761.3,-10.9
1341,CNP0369852.2,-10.9
1342,CNP0346133.2,-8.3
1343,CNP0243271.4,-10.0
1344,CNP0052640.2,-9.8
1345,CNP0428840.1,-9.6
1346,CNP0215050.2,-9.9
1347,CNP0235243.2,-10.4
1348,CNP0355352.1,-10.1
1349,CNP0558913.2,-12.1
1350,CNP0137429.0,-9.3
1351,CNP0380738.2,-9.9
1352,CNP0476779.1,-11.2
1353,CNP0270742.2,-10.6
1354,CNP0433442.2,-8.9
1355,CNP0601752.1,-8.6
1356,CNP0287070.1,-8.6
1357,CNP0177732.1,-9.6
1358,CNP0198931.1,-10.6
1359,CNP0359750.1,-10.3
1360,CNP0521059.1,-9.4
1361,CNP0388128.4,-11.2
1362,CNP0323883.1,-9.8
1363,CNP0371119.3,-10.7
1364,CNP0545806.2,-9.6
1365,CNP0169932.3,-8.3
1366,CNP0240655.3,-10.0
1367,CNP0351263.3,-9.8
1368,CNP0339194.1,-9.6
1369,CNP0297608.3,-11.9
1370,CNP0179891.2,-9.3
1371,CNP0255117.1,-8.5
1372,CNP0190554.1,-8.9
1373,CNP0479713.3,-11.1
1374,CNP0194566.5,-10.6
1375,CNP0243281.2,-12.5
1376,CNP0216457.0,-8.5
1377,CNP0159066.1,-8.2
1378,CNP0106918.3,-9.6
1379,CNP0318082.2,-10.2
1380,CNP0372358.1,-10.2
1381,CNP0321117.1,-8.4
1382,CNP0099689.1,-9.0
1383,CNP0271840.2,-8.6
1384,CNP0575034.1,-11.4
1385,CNP0305645.1,-8.272
1386,CNP0364543.1,-10.37
1387,CNP0224939.0,-10.22
1388,CNP0123475.1,-11.66
1389,CNP0413926.3,-8.818
1390,CNP0463637.1,-9.9
1391,CNP0561867.1,-11.01
1392,CNP0146744.0,-8.812
1393,CNP0002815.2,-10.08
1394,CNP0491937.1,-9.66
1395,CNP0332815.1,-8.769
1396,CNP0142159.1,-8.333
1397,CNP0232005.1,-9.757
1398,CNP0292296.1,-8.727
1399,CNP0178953.1,-8.958
1400,CNP0506105.0,-9.6
1401,CNP0230481.11,-10.8
1402,CNP0065954.0,-9.7
1403,CNP0384871.1,-9.0
1404,CNP0244333.3,-9.5
1405,CNP0391290.1,-9.6
1406,CNP0253888.3,-9.7
1407,CNP0522261.1,-10.8
1408,CNP0419194.0,-10.4
1409,CNP0180063.0,-8.2
1410,CNP0230774.12,-9.8
1411,CNP0210878.2,-11.9
1412,CNP0117570.0,-10.3
1413,CNP0326660.1,-10.7
1414,CNP0361097.2,-9.3
1415,CNP0302407.1,-11.5
1416,CNP0162136.12,-9.5
1417,CNP0304253.1,-9.3
1418,CNP0199460.1,-10.6
1419,CNP0182959.7,-10.2
1420,CNP0154003.2,-10.6
1421,CNP0313791.6,-9.0
1422,CNP0148894.1,-9.7
1423,CNP0123088.0,-8.7
1424,CNP0217371.2,-10.4
1425,CNP0132774.1,-10.3
1426,CNP0281101.2,-10.4
1427,CNP0234867.2,-9.8
1428,CNP0416139.2,-10.2
1429,CNP0308978.9,-8.4
1430,CNP0189267.2,-9.2
1431,CNP0125297.1,-9.5
1432,CNP0197819.3,-9.8
1433,CNP0250878.1,-10.2
1434,CNP0250889.1,-10.2
1435,CNP0240067.1,-10.2
1436,CNP0478818.1,-10.3
1437,CNP0124460.1,-7.8
1438,CNP0417372.2,-9.2
1439,CNP0417309.3,-8.1
1440,CNP0385647.2,-11.1
1441,CNP0284076.1,-9.8
1442,CNP0228900.1,-10.2
1443,CNP0220029.1,-9.6
1444,CNP0362913.3,-12.0
1445,CNP0306957.1,-10.73
1446,CNP0595637.1,-8.014
1447,CNP0217535.4,-10.46
1448,CNP0562868.2,-9.867
1449,CNP0163767.1,-11.04
1450,CNP0162513.4,-9.1
1451,CNP0560585.2,-9.1
1452,CNP0587727.1,-9.2
1453,CNP0568505.0,-8.8
1454,CNP0362934.1,-8.2
1455,CNP0397467.2,-8.3
1456,CNP0233465.2,-8.2
1457,CNP0336370.1,-8.3
1458,CNP0571215.4,-9.8
1459,CNP0227305.3,-10.1
1460,CNP0149447.1,-8.0
1461,CNP0379359.1,-11.4
1462,CNP0035841.3,-11.0
1463,CNP0173486.2,-8.0
1464,CNP0315774.2,-10.0
1465,CNP0426425.1,-7.1
1466,CNP0005481.1,-8.7
1467,CNP0490588.1,-8.6
1468,CNP0252966.1,-8.3
1469,CNP0190962.2,-8.6
1470,CNP0595398.1,-9.1
1471,CNP0474475.1,-8.0
1472,CNP0012029.1,-12.5
1473,CNP0023342.1,-9.2
1474,CNP0274465.1,-8.7
1475,CNP0391989.4,-10.5
1476,CNP0136846.0,-11.1
1477,CNP0125690.0,-10.7
1478,CNP0258291.1,-9.1
1479,CNP0422335.1,-9.1
1480,CNP0515127.0,-6.6
1481,CNP0291047.1,-9.5
1482,CNP0079165.0,-8.7
1483,CNP0117731.1,-8.4
1484,CNP0491473.0,-7.8
1485,CNP0214195.0,-8.4
1486,CNP0075567.0,-9.3
1487,CNP0376032.0,-8.0
1488,CNP0180808.0,-7.5
1489,CNP0300762.0,-9.7
1490,CNP0281396.1,-9.1
1491,CNP0350439.1,-12.1
1492,CNP0489278.5,-11.2
1493,CNP0492424.0,-7.6
1494,CNP0390437.1,-10.5
1495,CNP0236881.0,-8.2
1496,CNP0576438.0,-9.5
1497,CNP0192230.3,-12.0
1498,CNP0416118.1,-11.3
1499,CNP0152662.1,-11.3
1500,CNP0271986.2,-10.5
1501,CNP0574676.2,-10.4
1502,CNP0004557.2,-9.3
1503,CNP0418122.3,-10.8
1504,CNP0438409.1,-7.2
1505,CNP0070538.2,-9.9
1506,CNP0591321.1,-11.0
1507,CNP0572057.1,-9.9
1508,CNP0012048.1,-10.5
1509,CNP0377080.1,-9.6
1510,CNP0376843.2,-8.9
1511,CNP0499677.2,-11.1
1512,CNP0067947.1,-11.2
1513,CNP0235434.1,-11.3
1514,CNP0537800.0,-10.0
1515,CNP0304753.1,-8.441
1516,CNP0042549.1,-8.827
1517,CNP0326632.2,-7.827
1518,CNP0529474.1,-8.555
1519,CNP0172219.2,-8.886
1520,CNP0530672.1,-9.197
1521,CNP0169089.1,-13.53
1522,CNP0092301.3,-9.195
1523,CNP0556130.1,-10.27
1524,CNP0389264.1,-9.243
1525,CNP0192956.3,-9.1
1526,CNP0390953.1,-10.1
1527,CNP0360589.2,-8.7
1528,CNP0584415.2,-8.1
1529,CNP0186876.1,-8.0
1530,CNP0557236.1,-9.038
1531,CNP0463733.1,-10.4
1532,CNP0357972.1,-9.765
1533,CNP0256285.2,-8.991
1534,CNP0537262.1,-9.447
1535,CNP0526725.1,-8.8
1536,CNP0258493.1,-9.3
1537,CNP0149633.1,-11.4
1538,CNP0026622.1,
1539,CNP0582140.1,-9.9
1540,CNP0012274.1,-9.2
1541,CNP0590356.1,-9.8
1542,CNP0004306.1,-9.8
1543,CNP0407007.1,-9.8
1544,CNP0379554.1,-9.6
1545,CNP0342746.2,-8.4
1546,CNP0395302.1,-8.7
1547,CNP0092775.1,-9.7
1548,CNP0293539.1,-8.4
1549,CNP0217452.2,-8.7
1550,CNP0361640.2,-8.1
1551,CNP0539209.1,-8.5
1552,CNP0241808.1,-6.8
1553,CNP0476464.1,-11.6
1554,CNP0152777.1,-8.9
1555,CNP0144170.1,-9.9
1556,CNP0135221.1,-8.3
1557,CNP0313250.2,-9.3
1558,CNP0250948.7,-8.5
1559,CNP0172596.2,-9.0
1560,CNP0493499.1,-8.6
1561,CNP0136212.1,-7.5
1562,CNP0578213.1,-11.3
1563,CNP0113107.2,-8.4
1564,CNP0165537.2,-9.7
1565,CNP0369236.0,-8.6
1566,CNP0306061.1,-8.7
1567,CNP0504100.1,-9.6
1568,CNP0348903.2,-7.6
1569,CNP0075963.0,-9.1
1570,CNP0405068.2,-8.4
1571,CNP0367000.1,-7.9
1572,CNP0111493.0,-7.6
1573,CNP0465778.1,-8.7
1574,CNP0188006.1,-7.9
1575,CNP0208567.2,-9.2
1576,CNP0378745.1,-11.5
1577,CNP0005616.1,-9.7
1578,CNP0559118.1,-9.8
1579,CNP0521766.0,-8.0
1580,CNP0380828.0,-7.5
1581,CNP0012742.1,-11.5
1582,CNP0135195.0,-8.3
1583,CNP0491489.2,-10.0
1584,CNP0120829.2,-9.9
1585,CNP0337836.2,-10.4
1586,CNP0056804.1,-9.4
1587,CNP0361502.0,-8.8
1588,CNP0411910.0,-9.0
1589,CNP0304920.2,-10.1
1590,CNP0280924.2,-8.6
1591,CNP0394976.2,-8.1
1592,CNP0555970.2,-9.1
1593,CNP0251923.1,-9.5
1594,CNP0348076.0,-8.1
1595,CNP0513807.0,-10.1
1596,CNP0066511.3,-9.3
1597,CNP0238226.4,-10.5
1598,CNP0603847.1,-8.0
1599,CNP0335302.4,-9.5
1600,CNP0140726.1,-9.4
1601,CNP0271461.10,-9.7
1602,CNP0182950.1,-10.1
1603,CNP0471287.1,-8.6
1604,CNP0581828.1,-7.4
1605,CNP0109965.1,-9.6
1606,CNP0403073.1,-10.0
1607,CNP0356074.1,-9.8
1608,CNP0533892.2,-11.0
1609,CNP0202404.2,-9.1
1610,CNP0164112.0,-7.7
1611,CNP0276876.0,-7.2
1612,CNP0387302.4,
1613,CNP0134190.1,-7.7
1614,CNP0234429.0,-6.1
1615,CNP0592871.1,-9.5
1616,CNP0587168.1,-8.8
1617,CNP0281505.1,-10.8
1618,CNP0190385.2,-9.8
1619,CNP0391107.5,-7.8
1620,CNP0262197.1,-6.272
1621,CNP0203663.1,-7.731
1622,CNP0445612.2,-8.074
1623,CNP0599950.2,-8.008
1624,CNP0585448.1,-9.51
1625,CNP0152404.0,-4.8
1626,CNP0316856.0,-6.3
1627,CNP0484898.0,-7.1
1628,CNP0383567.0,-6.0
1629,CNP0205039.0,-5.6
1630,CNP0071658.1,-7.0
1631,CNP0537785.1,-8.1
1632,CNP0140344.1,-10.2
1633,CNP0113347.2,-8.2
1634,CNP0087138.4,-8.7
1635,CNP0197702.1,-8.2
1636,CNP0363869.0,-7.8
1637,CNP0463014.4,-8.5
1638,CNP0451281.3,-10.6
1639,CNP0520887.1,-8.3
1640,CNP0546898.1,-11.2
1641,CNP0012452.1,-10.0
1642,CNP0365630.0,-9.1
1643,CNP0048046.3,-9.3
1644,CNP0523137.0,-6.9
1645,CNP0224408.1,-7.688
1646,CNP0416375.1,-7.439
1647,CNP0185682.5,-6.839
1648,CNP0408070.1,-9.168
1649,CNP0390812.2,-7.022
1650,CNP0380467.2,-7.728
1651,CNP0540246.0,
1652,CNP0569323.0,-6.313
1653,CNP0008051.0,-5.747
1654,CNP0307770.0,-10.54
1655,CNP0334033.0,-9.4
1656,CNP0542039.0,-7.1
1657,CNP0010399.0,-9.1
1658,CNP0208147.0,-8.1
1659,CNP0370878.0,-10.3
1660,CNP0555807.0,-8.0
1661,CNP0017154.0,-8.5
1662,CNP0409571.0,-11.7
1663,CNP0402420.0,-9.8
1664,CNP0518508.0,-10.2
1665,CNP0339324.0,-8.8
1666,CNP0045491.0,-8.7
1667,CNP0028632.0,-7.8
1668,CNP0504642.0,-8.5
1669,CNP0409123.0,-11.3
1670,CNP0331580.0,-7.4
1671,CNP0133172.0,-7.7
1672,CNP0391828.0,-9.0
1673,CNP0220454.0,-8.5
1674,CNP0599423.0,-8.7
1675,CNP0500155.0,
1676,CNP0046725.0,-10.7
1677,CNP0517323.0,-11.3
1678,CNP0370189.0,-9.6
1679,CNP0009913.0,-9.0
1680,CNP0558648.0,-8.5
1681,CNP0037142.0,-10.3
1682,CNP0488177.0,-11.3
