OriginalIndex,BaseValue
0,-8.673806763803874
3,-8.673806763803874
8,-8.673806763803874
10,-8.673806763803874
14,-8.673806763803874
19,-8.673806763803874
29,-8.673806763803874
31,-8.673806763803874
33,-8.673806763803874
35,-8.673806763803874
36,-8.673806763803874
39,-8.673806763803874
41,-8.673806763803874
47,-8.673806763803874
50,-8.673806763803874
63,-8.673806763803874
70,-8.673806763803874
73,-8.673806763803874
76,-8.673806763803874
79,-8.673806763803874
80,-8.673806763803874
88,-8.673806763803874
92,-8.673806763803874
93,-8.673806763803874
95,-8.673806763803874
96,-8.673806763803874
101,-8.673806763803874
103,-8.673806763803874
106,-8.673806763803874
107,-8.673806763803874
108,-8.673806763803874
119,-8.673806763803874
123,-8.673806763803874
131,-8.673806763803874
135,-8.673806763803874
144,-8.673806763803874
149,-8.673806763803874
169,-8.673806763803874
173,-8.673806763803874
177,-8.673806763803874
185,-8.673806763803874
200,-8.673806763803874
210,-8.673806763803874
214,-8.673806763803874
216,-8.673806763803874
217,-8.673806763803874
218,-8.673806763803874
245,-8.673806763803874
248,-8.673806763803874
251,-8.673806763803874
259,-8.673806763803874
263,-8.673806763803874
265,-8.673806763803874
267,-8.673806763803874
274,-8.673806763803874
286,-8.673806763803874
288,-8.673806763803874
290,-8.673806763803874
291,-8.673806763803874
293,-8.673806763803874
295,-8.673806763803874
299,-8.673806763803874
303,-8.673806763803874
304,-8.673806763803874
311,-8.673806763803874
315,-8.673806763803874
316,-8.673806763803874
318,-8.673806763803874
321,-8.673806763803874
330,-8.673806763803874
333,-8.673806763803874
335,-8.673806763803874
346,-8.673806763803874
349,-8.673806763803874
360,-8.673806763803874
367,-8.673806763803874
373,-8.673806763803874
379,-8.673806763803874
381,-8.673806763803874
388,-8.673806763803874
398,-8.673806763803874
399,-8.673806763803874
407,-8.673806763803874
408,-8.673806763803874
409,-8.673806763803874
410,-8.673806763803874
415,-8.673806763803874
416,-8.673806763803874
424,-8.673806763803874
426,-8.673806763803874
427,-8.673806763803874
428,-8.673806763803874
431,-8.673806763803874
434,-8.673806763803874
